Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-30Z_77	Y_-25Z_82	Y_-20Z_87	Y_-15Z_92	Y_-10Z_97	Y_-5Z_102	Y_0Z_72	Y_5Z_67	Y_10Z_62	Y_15Z_57	
338.500000	1.347800	6.982578	-0.454679	-2.484499	-5.142209	-3.729454	1.282846	1.223304	-0.692845	5.596888	
338.550018	3.399271	7.274872	1.136699	-4.368171	-5.975788	-6.024503	2.895875	-1.180001	-2.960829	5.564411	
338.600006	2.197618	5.374961	2.852572	-4.936520	-6.522485	-5.948723	7.215331	-3.220646	-5.542759	4.963584	
338.649994	2.175966	4.324868	0.941836	-3.545417	-5.526521	-2.895875	5.228814	-2.728077	-3.025784	2.906701	
338.700012	3.973033	1.309910	3.918904	-3.144866	-5.044777	-2.706425	5.477805	-0.211101	-2.576517	3.761931	
338.750000	2.879637	2.890462	2.987894	-1.878259	-3.523766	0.552111	7.561753	-1.948626	-2.489912	5.396613	
338.800018	2.901288	3.144866	2.127250	-0.995965	-3.442573	-2.419544	9.418361	-2.554866	-4.730832	5.066429	
338.850006	4.216611	5.093493	0.546698	0.232753	-3.545417	-2.955417	7.199092	1.515598	-4.487254	3.669913	
338.899994	3.626610	7.653771	1.239543	-0.243578	-3.442573	-2.641471	7.101661	3.193582	-1.558901	3.388445	
338.950012	6.100283	7.377716	1.618442	1.374864	-3.004132	-2.441196	8.492764	0.227340	-0.232753	5.753860	
339.000000	5.006887	6.782302	0.238165	2.230095	-1.856608	-3.864776	8.774232	-1.434406	-0.779451	7.458909	
339.050018	3.621197	3.426335	1.001377	1.499360	-3.475050	-3.891840	9.158544	-2.793031	-3.891840	7.621294	
339.100006	3.155692	2.018993	-0.595414	2.939178	-1.250369	-3.983858	8.292488	-3.361381	-0.876882	6.993403	
339.149994	5.407438	2.863398	-2.224682	2.403306	-1.591378	-4.373584	7.117899	-0.757799	-1.786241	6.473770	
339.200012	6.679458	0.600826	-0.844405	3.783583	-2.457434	-1.629268	5.217988	-2.533214	-2.046058	7.231569	
339.250000	8.487350	2.614407	-1.694222	3.426335	-1.775415	-2.933765	2.598168	-2.430370	-0.627891	8.492764	
339.300018	7.767441	2.755141	-0.828166	3.691564	0.303120	-3.556243	1.834957	0.021651	-0.541285	5.499456	
339.350006	8.557717	0.027064	1.564314	2.614407	-0.108257	-5.910833	1.602204	-0.692845	-0.676606	6.127347	
339.399994	7.929827	-0.032477	2.793031	1.575140	-1.385690	-5.927072	5.326245	-0.806515	-0.974313	8.579369	
339.450012	6.322210	1.640094	3.610372	2.360003	-0.443854	-7.437257	6.538724	-1.802479	-1.163763	10.387261	
339.500000	8.140928	0.092018	3.291013	0.714496	-2.116425	-6.831018	7.702487	-2.598168	-2.955417	12.931301	
339.550018	6.847257	1.244956	1.580552	1.905324	-3.096151	-8.525240	7.139551	-2.024406	-1.770002	12.671484	
339.600006	3.810647	2.598168	-1.033854	3.020371	-3.886427	-10.013774	6.365513	-1.672571	-4.254501	11.870382	
339.649994	4.768722	3.198995	-2.922940	3.751106	-3.415509	-9.921756	5.450741	-1.715874	-4.119180	12.801393	
339.700012	3.079912	-0.227340	-1.060919	1.650920	-3.848537	-5.878356	3.426335	-0.752386	-3.745693	12.920475	
339.750000	2.890462	-0.330184	1.688810	2.035232	-2.657710	-6.695697	4.351932	1.223304	-6.262669	11.670107	
339.800018	2.608994	3.052848	-0.552111	2.479086	-2.500737	-7.253221	4.227437	2.452022	-4.795786	9.873040	
339.850006	3.182756	3.318078	-0.248991	2.089360	-3.209821	-7.724138	0.860643	4.140831	-4.422299	8.768819	
339.899994	0.492569	2.349177	2.046058	1.954039	1.109634	-11.036803	-1.456057	3.924317	-2.046058	8.768819	
339.950012	-1.412754	2.782205	1.504773	-0.092018	1.824131	-10.971849	-2.170553	3.556243	-3.410096	11.247905	
340.000000	-3.410096	-0.936423	4.016335	-1.878259	1.932388	-13.537540	-1.997342	1.558901	-4.427712	8.346616	
340.050018	-5.780925	-0.660368	3.090738	-3.913491	2.625233	-15.112680	-1.228717	-0.465505	-4.968997	5.623952	
340.100006	-3.334316	-2.944591	3.897253	1.039267	1.104222	-13.499650	-1.986516	-1.320736	-6.338449	6.376338	
340.149994	1.288259	-2.181379	2.105599	1.228717	1.775415	-14.722955	-1.326149	-1.667158	-3.161105	7.902762	
340.200012	-2.430370	-0.460092	0.211101	-0.947249	2.121838	-14.322404	-0.730735	-2.625233	-2.408719	5.927072	
340.250000	-1.342387	-1.201653	-1.255781	-1.732112	1.694222	-10.955610	-0.162386	-2.982481	-0.005413	4.996061	
340.300018	-0.952662	0.070367	0.481744	0.265230	0.178624	-11.935336	-2.046058	-0.633304	-1.607617	5.006887	
340.350006	-1.878259	-2.452022	1.531837	2.506150	-0.644129	-13.992220	1.650920	-2.111012	-3.052848	3.512940	
340.399994	-1.060919	-1.856608	-0.059541	3.745693	-1.250369	-16.828554	3.004132	-2.809270	-4.162482	1.916149	
340.450012	-1.109634	0.189450	1.596791	0.389725	-3.707803	-15.437451	3.242298	-3.734867	-2.029819	1.872846	
340.500000	0.021651	-3.139454	-1.012203	-1.878259	-4.032574	-15.994975	0.822753	-3.442573	-3.594133	3.664500	
340.550018	0.184037	-2.230095	1.726699	-4.216611	-3.864776	-14.414422	1.607617	-4.438538	-7.015055	4.817437	
340.600006	-0.855230	-1.672571	4.075877	-2.879637	-7.507624	-14.300753	0.270643	-4.660465	-6.901385	4.227437	
340.649994	-0.027064	-0.649542	2.230095	-4.644226	-8.011020	-16.552498	-2.008168	-4.687529	-7.653771	6.284320	
340.700012	0.497982	-1.542663	2.516976	-5.900008	-7.642946	-16.833967	-3.042022	-5.109731	-5.807989	5.001474	
340.750000	-0.119083	-2.663123	4.422299	-6.360100	-8.157166	-17.505159	-4.411474	-2.987894	-5.759274	1.981103	
340.800018	-2.013581	-4.373584	4.319455	-7.101661	-8.200469	-13.239834	-3.339729	-3.220646	-5.136796	1.342387	
340.850006	-3.469637	-3.058261	3.545417	-6.609091	-6.598265	-12.433319	-4.914869	-3.680739	-7.177441	4.000097	
340.899994	-7.632120	-1.093396	3.529179	-5.120557	-7.323587	-12.411667	-6.295146	-3.686152	-8.000194	2.522388	
340.950012	-8.893314	-0.887708	3.561656	-4.086702	-7.675423	-10.695793	-8.314139	-3.366793	-6.008265	1.033854	
341.000000	-8.330378	-0.979726	5.423676	-5.602301	-8.514415	-9.293865	-7.951478	-2.592756	-5.580649	2.641471	
341.050018	-8.481937	0.860643	2.056883	-5.207163	-8.157166	-10.971849	-8.157166	-4.481841	-4.774135	5.374961	
341.100006	-8.920379	0.801102	-0.330184	-7.318174	-9.629462	-8.638910	-7.334413	-3.236885	-3.491289	5.807989	
341.149994	-5.921659	-0.768625	2.094773	-7.188266	-10.555059	-10.197811	-7.632120	-3.139454	-3.085325	2.917527	
341.200012	-5.006887	-3.096151	-0.303120	-5.001474	-10.966436	-9.916343	-6.749825	-0.790276	-3.594133	-0.200275	
