HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	
(s)	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	
15.950000	632.237061	73.836365	-5923.663086	-2519.002441	51172.996094	-365.263397	
16.000000	632.751404	73.608368	-5924.953125	-2480.073975	51139.230469	-440.570587	
16.050000	633.387207	72.285973	-5927.441895	-2366.500244	51117.722656	-521.011597	
16.100000	634.084473	69.899109	-5930.859863	-2174.967285	51108.285156	-601.036377	
16.150000	634.802002	66.499039	-5934.694824	-1902.791748	51111.261719	-675.162781	
16.200000	635.520752	62.132030	-5938.294922	-1548.356567	51126.953125	-738.675537	
16.250000	636.232178	56.811562	-5940.967773	-1110.919067	51155.105469	-788.169189	
16.300000	636.944397	50.511818	-5942.128906	-590.983521	51196.500000	-821.974609	
16.350000	637.679199	43.195820	-5941.396973	8.052547	51251.878906	-839.880432	
16.400000	638.480896	34.853298	-5938.685547	679.151672	51322.281250	-843.416443	
16.450000	639.442200	25.558338	-5934.232910	1409.990356	51410.214844	-835.094788	
16.500000	640.689636	15.504166	-5928.581543	2182.712402	51519.093750	-818.127197	
16.550000	642.369385	5.004564	-5922.503906	2974.727539	51653.351562	-795.692200	
16.600000	644.593689	-5.537005	-5916.900391	3760.550293	51816.019531	-770.264038	
16.650000	647.444275	-15.676119	-5912.643555	4514.518066	52009.593750	-743.756348	
16.700000	650.955139	-24.988647	-5910.440918	5213.536621	52234.804688	-717.390259	
16.750000	655.117737	-33.145626	-5910.711426	5840.261230	52491.058594	-692.065308	
16.800000	659.858582	-39.977974	-5913.520996	6385.191895	52774.984375	-668.061829	
16.850000	665.049622	-45.508083	-5918.531250	6847.666504	53081.910156	-646.106384	
16.900000	670.504150	-49.913528	-5925.078613	7233.932617	53404.347656	-626.927979	
16.950000	675.998779	-53.460163	-5932.247070	7554.415527	53732.531250	-610.730835	
17.000000	681.330383	-56.412361	-5939.018555	7819.966309	54057.648438	-598.165771	
17.050000	686.324707	-58.967857	-5944.429688	8038.861328	54370.871094	-589.001221	
17.100000	690.825745	-61.213116	-5947.719727	8214.562500	54663.871094	-582.957886	
17.150000	694.728516	-63.093517	-5948.442871	8344.606445	54931.203125	-579.941650	
17.200000	697.966248	-64.418602	-5946.535156	8420.996094	55168.324219	-578.633789	
17.250000	700.569031	-64.904350	-5942.317871	8431.915039	55375.757812	-577.213379	
17.300000	702.624817	-64.261520	-5936.434082	8365.154297	55555.582031	-573.242859	
17.350000	704.278503	-62.278976	-5929.757324	8211.418945	55712.816406	-564.497253	
17.400000	705.672974	-58.883553	-5923.241699	7966.855957	55852.980469	-548.140747	
17.450000	706.947693	-54.152683	-5917.779785	7634.022461	55982.207031	-521.918640	
17.500000	708.220520	-48.293121	-5914.060059	7221.288574	56105.906250	-484.351349	
17.550000	709.582825	-41.600220	-5912.479492	6741.750000	56228.347656	-435.151001	
17.600000	711.097839	-34.399742	-5913.084473	6210.947266	56352.300781	-375.141144	
17.650000	712.780945	-26.988825	-5915.581055	5644.499512	56478.621094	-306.145142	
17.700000	714.591125	-19.574415	-5919.409180	5055.389648	56605.460938	-230.834427	
17.750000	716.448059	-12.237771	-5923.843262	4452.578125	56729.257812	-152.715057	
17.800000	718.254211	-4.933695	-5928.130859	3840.361084	56845.375000	-75.418175	
17.850000	719.913696	2.464077	-5931.617676	3219.621582	56949.042969	-2.309166	
17.900000	721.343506	10.098878	-5933.855957	2589.742432	57035.914062	63.462307	
17.950000	722.470825	18.069355	-5934.656738	1950.965332	57103.378906	119.140221	
18.000000	723.244202	26.392660	-5934.112793	1305.774658	57149.718750	162.976990	
18.050000	723.635803	34.975395	-5932.547363	660.316833	57174.550781	194.213287	
18.100000	723.682251	43.500641	-5930.442383	26.792484	57180.703125	213.672913	
18.150000	723.453125	51.755962	-5928.328613	-585.389526	57172.183594	224.448517	
18.200000	723.011597	60.340260	-5926.689941	-1182.891235	57153.710938	230.251144	
18.250000	722.412720	69.326912	-5925.858398	-1756.748901	57129.410156	232.222733	
18.300000	721.725464	77.588005	-5925.956543	-2267.792969	57104.660156	233.806732	
18.350000	721.012817	83.935242	-5926.893066	-2675.956299	57084.015625	239.904587	
18.400000	720.326294	88.362801	-5928.377930	-2970.643311	57071.316406	253.228409	
18.450000	719.704590	91.547546	-5929.972656	-3159.638672	57069.046875	273.250549	
18.500000	719.169312	93.417061	-5931.199707	-3235.429443	57078.613281	299.755005	
18.550000	718.739502	93.011742	-5931.639648	-3173.315186	57100.726562	333.220093	
18.600000	718.432678	89.879150	-5931.029297	-2965.777588	57135.425781	373.162170	
18.650000	718.300049	84.979507	-5929.310547	-2643.638916	57183.929688	417.051575	
18.700000	718.416992	79.781250	-5926.670898	-2252.465088	57248.375000	461.457275	
18.750000	718.850769	74.767693	-5923.503418	-1814.303711	57330.710938	503.411682	
18.800000	719.639648	69.289818	-5920.354004	-1322.862549	57431.894531	540.679993	
18.850000	720.811035	62.765400	-5917.812988	-771.748596	57553.339844	571.117920	
18.900000	722.384338	55.517326	-5916.418945	-175.197876	57695.863281	592.465820	
18.950000	724.397583	48.249813	-5916.545898	445.095673	57861.812500	603.339417	
19.000000	726.844055	41.067516	-5918.334961	1083.315308	58050.480469	603.932434	
19.050000	729.660950	33.355621	-5921.659180	1753.047729	58259.882812	595.541260	
19.100000	732.723694	24.583183	-5926.135742	2466.125488	58484.863281	579.957031	
19.150000	735.889954	14.918252	-5931.173828	3216.785156	58719.640625	558.861572	
19.200000	739.036438	5.058604	-5936.076172	3985.479736	58958.535156	534.157227	
19.250000	742.060059	-4.493305	-5940.139648	4757.335938	59196.359375	507.254578	
19.300000	744.869812	-14.162740	-5942.770508	5538.402832	59428.167969	478.971771	
19.350000	747.376465	-24.486073	-5943.577148	6335.261719	59649.066406	451.487610	
19.400000	749.512024	-35.122890	-5942.448242	7131.496582	59855.222656	426.197693	
19.450000	751.284607	-45.192478	-5939.563965	7895.926758	60045.832031	402.498413	
19.500000	752.778625	-54.281708	-5935.362305	8607.418945	60222.839844	380.433594	
19.550000	754.104553	-62.611023	-5930.474609	9259.751953	60389.007812	361.214081	
19.600000	755.364563	-70.268974	-5925.630371	9844.410156	60547.402344	345.792175	
19.650000	756.640320	-76.773392	-5921.537598	10340.947266	60701.093750	334.221313	
19.700000	758.010010	-81.587173	-5918.775879	10729.917969	60853.050781	326.434937	
19.750000	759.555664	-84.765877	-5917.712891	11008.865234	61006.144531	322.831726	
19.800000	761.317688	-86.797600	-5918.444824	11188.150391	61161.093750	323.763367	
19.850000	763.277344	-87.931389	-5920.815918	11274.287109	61316.789062	328.635712	
19.900000	765.348083	-87.957245	-5924.426270	11264.062500	61469.746094	335.997681	
19.950000	767.413147	-86.636780	-5928.722168	11153.995117	61614.843750	344.024689	
20.000000	769.360474	-84.086029	-5933.074219	10949.459961	61746.789062	350.971680	
20.050000	770.576233	-80.602715	-5936.826172	10659.654297	61819.648438	356.000366	
20.100000	771.974792	-76.231857	-5939.615234	10289.783203	61908.023438	358.331268	
20.150000	773.063477	-70.542809	-5941.116699	9830.713867	61976.417969	354.167084	
20.200000	773.679138	-63.293266	-5941.251465	9280.100586	62014.070312	341.036530	
20.250000	773.797913	-54.991467	-5940.171387	8654.513672	62019.148438	319.971832	
20.300000	773.453552	-46.312847	-5938.202148	7974.684082	61993.007812	292.741302	
20.350000	772.700256	-37.165359	-5935.792480	7243.237793	61938.183594	260.657623	
20.400000	771.604126	-26.890057	-5933.403809	6451.296387	61859.023438	225.706314	
20.450000	770.211121	-15.381745	-5931.439941	5605.206543	61758.230469	190.410263	
20.500000	768.574951	-3.554725	-5930.170410	4737.979492	61639.332031	158.004471	
20.550000	766.741577	7.560093	-5929.696777	3885.949463	61504.976562	131.708664	
20.600000	764.751160	17.842619	-5929.950684	3062.946777	61357.746094	113.739532	
20.650000	762.627441	27.885489	-5930.714844	2264.510254	61199.070312	104.793221	
20.700000	760.378723	37.926598	-5931.681641	1493.732422	61029.609375	104.752296	
20.750000	758.009338	47.373741	-5932.517090	772.926208	60849.714844	113.120850	
20.800000	755.519409	55.479580	-5932.937500	126.450150	60658.945312	128.586411	
20.850000	752.919983	62.187405	-5932.768066	-440.319489	60457.582031	148.581207	
20.900000	750.233643	68.084312	-5931.975586	-939.931641	60246.421875	169.922760	
20.950000	747.482422	73.629181	-5930.677734	-1383.228638	60026.082031	189.828400	
21.000000	744.701599	78.668846	-5929.117188	-1765.993530	59799.183594	205.883713	
21.050000	741.919678	82.736458	-5927.629883	-2076.219727	59567.261719	216.526352	
21.100000	739.200195	85.621437	-5926.570801	-2307.346924	59335.078125	220.361481	
21.150000	736.591980	87.521896	-5926.235840	-2463.192627	59105.125000	217.516525	
21.200000	734.152100	88.694862	-5926.806152	-2548.322510	58880.929688	209.150406	
21.250000	731.893188	89.111511	-5928.302734	-2559.419678	58664.437500	196.865662	
21.300000	729.773254	88.467934	-5930.575684	-2485.647217	58455.875000	182.609924	
21.350000	727.715637	86.454964	-5933.313965	-2315.865967	58254.007812	168.281845	
21.400000	725.654236	82.983032	-5936.101074	-2045.247314	58057.871094	155.455215	
21.450000	723.550415	78.190773	-5938.479004	-1676.429199	57866.921875	145.007431	
21.500000	721.383972	72.276031	-5940.018066	-1215.501465	57681.015625	137.871735	
21.550000	719.138062	65.323105	-5940.399414	-667.749146	57499.929688	134.169937	
21.600000	716.808777	57.285583	-5939.473145	-37.259056	57324.054688	133.443359	
21.650000	714.418213	48.147812	-5937.285645	668.684631	57154.105469	134.699585	
21.700000	712.066589	38.096333	-5934.071289	1436.327759	56995.222656	137.814606	
21.750000	709.874084	27.530750	-5930.246582	2244.702393	56851.679688	142.211533	
21.800000	707.974915	16.839632	-5926.316895	3072.952637	56729.050781	147.332809	
21.850000	706.477234	6.205672	-5922.816895	3905.341553	56631.195312	152.831451	
21.900000	705.468262	-4.368784	-5920.223145	4731.576660	56561.597656	158.999588	
21.950000	704.987305	-14.836480	-5918.881836	5541.286621	56521.953125	166.411362	
22.000000	705.034241	-24.959028	-5918.955566	6320.687988	56512.648438	175.393387	
22.050000	705.568481	-34.425739	-5920.390137	7055.591309	56532.093750	185.967667	
22.100000	706.524475	-43.090767	-5922.940918	7737.216797	56577.296875	197.924164	
22.150000	707.816650	-51.041164	-5926.200195	8363.759766	56644.171875	210.619263	
22.200000	709.335388	-58.399891	-5929.671387	8934.702148	56727.218750	223.070633	
22.250000	710.960510	-65.111534	-5932.843262	9445.312500	56820.468750	234.010376	
22.300000	712.588623	-70.941917	-5935.270508	9886.241211	56918.750000	242.112198	
22.350000	714.134277	-75.673523	-5936.644043	10248.202148	57017.207031	246.258484	
22.400000	715.529907	-79.253403	-5936.828613	10525.930664	57111.238281	245.543243	
22.450000	716.748474	-81.732323	-5935.878418	10717.185547	57198.769531	239.908813	
22.500000	717.780151	-83.098076	-5934.011230	10818.553711	57278.125000	229.931320	
22.550000	718.632019	-83.216911	-5931.570801	10824.517578	57348.574219	216.364761	
22.600000	719.328857	-81.942566	-5928.962402	10730.453125	57410.531250	200.803696	
22.650000	719.903198	-79.272179	-5926.583496	10537.007812	57464.613281	185.477036	
22.700000	720.386536	-75.370956	-5924.746582	10250.658203	57511.398438	172.651505	
22.750000	720.798401	-70.458916	-5923.649902	9880.883789	57551.128906	164.462769	
22.800000	721.140869	-64.685371	-5923.343262	9436.541992	57583.527344	162.547989	
22.850000	721.394836	-58.117516	-5923.729492	8925.201172	57607.367188	167.872467	
22.900000	721.530518	-50.822506	-5924.594727	8354.750000	57620.792969	180.509521	
22.950000	721.514893	-42.934021	-5925.658691	7734.735352	57621.824219	199.585938	
23.000000	721.313110	-34.622669	-5926.635254	7075.228516	57608.054688	223.526382	
23.050000	720.894836	-26.004663	-5927.281250	6384.415039	57577.425781	250.186798	
23.100000	720.237610	-17.090254	-5927.456543	5667.226562	57528.171875	277.117828	
23.150000	719.334290	-7.830459	-5927.137695	4926.690430	57459.390625	301.911011	
23.200000	718.194702	1.779751	-5926.423340	4166.986816	57371.015625	322.515869	
23.250000	716.841553	11.643754	-5925.504883	3395.318115	57263.605469	337.417969	
23.300000	715.308411	21.598341	-5924.633301	2621.358398	57139.011719	345.984589	
23.350000	713.618530	31.486025	-5924.055664	1855.624634	56998.699219	348.134796	
23.400000	711.797058	41.181610	-5923.964844	1108.831055	56844.699219	344.562958	
23.450000	709.857239	50.544327	-5924.460449	392.994751	56678.554688	336.508759	
23.500000	707.804871	59.361248	-5925.519043	-277.347473	56502.105469	325.660217	
23.550000	705.623474	67.365936	-5927.000977	-886.312805	56315.984375	313.666290	
23.600000	703.289185	74.314751	-5928.659668	-1418.966064	56120.652344	302.074890	
23.650000	700.783020	80.056053	-5930.192871	-1863.746460	55916.613281	292.156586	
23.700000	698.097595	84.522629	-5931.288574	-2212.661621	55704.652344	284.699615	
23.750000	695.243103	87.677551	-5931.691895	-2460.404053	55486.324219	280.013031	
23.800000	692.240234	89.478813	-5931.243164	-2603.739502	55263.085938	277.943207	
23.850000	689.134949	89.899696	-5929.922852	-2641.816895	55037.531250	278.059113	
23.900000	685.999084	88.973938	-5927.855957	-2577.146729	54813.257812	279.764862	
23.950000	682.922485	86.809753	-5925.293945	-2415.805908	54594.570312	282.411224	
24.000000	680.002319	83.543953	-5922.587402	-2165.730225	54386.003906	285.431122	
24.050000	677.330505	79.285904	-5920.121094	-1834.773926	54192.054688	288.501831	
24.100000	674.994568	74.100327	-5918.258789	-1429.729858	54017.265625	291.511353	
24.150000	673.057922	68.041916	-5917.277344	-957.126038	53864.949219	294.565155	
24.200000	671.560852	61.190533	-5917.326660	-423.714569	53737.546875	297.839111	
24.250000	670.508057	53.652401	-5918.406738	163.400467	53636.050781	301.485809	
24.300000	669.871521	45.525299	-5920.362305	797.598633	53560.089844	305.541199	
24.350000	669.593811	36.874187	-5922.909180	1473.077881	53507.808594	309.801666	
24.400000	669.600647	27.747160	-5925.678223	2184.240967	53476.328125	313.820221	
24.450000	669.813232	18.216667	-5928.275391	2924.447021	53462.531250	316.961426	
24.500000	670.159180	8.406337	-5930.338867	3684.971680	53463.300781	318.454010	
24.550000	670.574097	-1.527871	-5931.595703	4455.526855	53475.503906	317.540558	
24.600000	671.015808	-11.430176	-5931.895020	5225.081543	53497.003906	313.675385	
24.650000	671.461670	-21.160164	-5931.237793	5982.313965	53526.140625	306.634583	
24.700000	671.916748	-30.579233	-5929.757812	6715.701660	53562.648438	296.751953	
24.750000	672.400085	-39.530853	-5927.705566	7413.211426	53606.570312	284.601471	
24.800000	672.952148	-47.847176	-5925.402344	8062.950684	53659.050781	271.366119	
24.850000	673.611877	-55.379486	-5923.175293	8654.186523	53720.953125	258.515381	
24.900000	674.410156	-62.028168	-5921.323242	9178.470703	53793.058594	247.683304	
24.950000	675.364624	-67.740303	-5920.055664	9629.687500	53875.492188	240.389450	
25.000000	676.475647	-72.483360	-5919.474609	10003.405273	53967.621094	237.854248	
25.050000	677.729187	-76.223816	-5919.562012	10296.150391	54068.156250	240.837860	
25.100000	679.094055	-78.927162	-5920.197754	10505.249023	54174.847656	249.429993	
25.150000	680.524658	-80.570442	-5921.184570	10628.943359	54284.882812	263.061279	
25.200000	681.968811	-81.145988	-5922.288574	10666.266602	54394.859375	280.556396	
25.250000	683.374146	-80.646584	-5923.284668	10616.515625	54501.562500	300.289368	
25.300000	684.690552	-79.049576	-5924.000488	10478.874023	54601.417969	320.369202	
25.350000	685.883484	-76.315262	-5924.333008	10252.478516	54691.882812	338.920074	
25.400000	686.927673	-72.408173	-5924.272461	9937.145508	54770.726562	354.273895	
25.450000	687.806824	-67.323532	-5923.895020	9534.231445	54836.152344	365.247986	
25.500000	688.513550	-61.101486	-5923.342285	9047.372070	54887.167969	371.254730	
25.550000	689.042175	-53.821583	-5922.784180	8482.484375	54923.035156	372.367218	
25.600000	689.389587	-45.593166	-5922.395996	7847.721680	54943.351562	369.258270	
25.650000	689.549927	-36.554756	-5922.300781	7153.345215	54947.894531	363.089691	
25.700000	689.511963	-26.883598	-5922.555664	6411.948242	54936.410156	355.334381	
25.750000	689.255066	-16.790707	-5923.140137	5637.824707	54908.347656	347.556976	
25.800000	688.753113	-6.504606	-5923.944336	4846.353027	54863.160156	341.246277	
25.850000	687.980408	3.759748	-5924.803223	4052.608887	54800.199219	337.534698	
25.900000	686.918396	13.821476	-5925.520020	3270.334229	54719.054688	337.106842	
25.950000	685.557068	23.532740	-5925.909668	2511.669922	54619.585938	340.198975	
26.000000	683.900085	32.770500	-5925.827148	1787.022461	54502.285156	346.576172	
26.050000	681.973206	41.432289	-5925.209473	1105.123169	54368.515625	355.653351	
26.100000	679.818604	49.441925	-5924.082520	472.812775	54220.199219	366.597626	
26.150000	677.496277	56.752304	-5922.569824	-104.835571	54060.109375	378.484070	
26.200000	675.077759	63.333378	-5920.871094	-623.897766	53891.679688	390.438354	
26.250000	672.637146	69.153526	-5919.232422	-1080.897217	53718.507812	401.761139	
26.300000	670.244629	74.166077	-5917.908691	-1472.198730	53544.242188	411.938782	
26.350000	667.961060	78.312279	-5917.122070	-1793.949585	53372.390625	420.757660	
26.400000	665.828430	81.526459	-5917.020508	-2041.882690	53205.687500	428.095367	
26.450000	663.868835	83.747749	-5917.651855	-2211.832764	53046.234375	434.001465	
26.500000	662.087219	84.920448	-5918.949707	-2299.862061	52895.414062	438.591522	
26.550000	660.464050	84.987755	-5920.749023	-2302.099609	52753.652344	441.840729	
26.600000	658.967957	83.904854	-5922.799316	-2215.746338	52620.773438	443.661041	
26.650000	657.560364	81.646935	-5924.814453	-2039.228149	52496.089844	443.770538	
26.700000	656.208008	78.224739	-5926.505859	-1773.067749	52379.128906	441.827179	
26.750000	654.888428	73.680275	-5927.632324	-1419.801392	52269.554688	437.438080	
26.800000	653.593689	68.082458	-5928.036621	-984.136353	52167.542969	430.319794	
26.850000	652.338318	61.518997	-5927.676758	-472.573486	52074.183594	420.408234	
26.900000	651.149231	54.095509	-5926.610840	106.756012	51990.878906	407.858215	
26.950000	650.068054	45.936687	-5925.009277	744.245361	51919.578125	393.163696	
27.000000	649.147644	37.180775	-5923.109863	1429.252197	51862.613281	377.146393	
27.050000	648.444336	27.968113	-5921.187012	2150.798096	51822.554688	360.838684	
27.100000	648.008667	18.434134	-5919.508789	2897.896240	51801.527344	345.438568	
27.150000	647.879028	8.705103	-5918.293945	3659.987793	51801.292969	332.087341	
27.200000	648.074951	-1.097221	-5917.679199	4426.795898	51822.554688	321.762939	
27.250000	648.599426	-10.853234	-5917.707520	5188.476562	51865.371094	315.086121	
27.300000	649.437256	-20.443701	-5918.316895	5935.459961	51928.777344	312.258148	
27.350000	650.556030	-29.749357	-5919.368164	6658.300781	52010.859375	312.949677	
27.400000	651.910583	-38.652569	-5920.662109	7347.782715	52109.121094	316.398010	
27.450000	653.448669	-47.033165	-5921.982422	7994.704102	52220.484375	321.494019	
27.500000	655.118652	-54.764347	-5923.131836	8589.713867	52341.800781	326.897339	
27.550000	656.873779	-61.713871	-5923.961914	9123.472656	52469.984375	331.221375	
27.600000	658.671326	-67.749840	-5924.392578	9586.871094	52601.996094	333.270142	
27.650000	660.478149	-72.752693	-5924.430176	9971.679688	52735.390625	332.177643	
27.700000	662.268494	-76.624374	-5924.148438	10270.933594	52867.996094	327.515839	
27.750000	664.022461	-79.294189	-5923.671875	10479.427734	52998.011719	319.347076	
27.800000	665.722534	-80.719704	-5923.146484	10593.871094	53123.847656	308.265350	
27.850000	667.348816	-80.890312	-5922.715820	10613.176758	53243.945312	295.270599	
27.900000	668.879395	-79.831169	-5922.482910	10538.591797	53356.875000	281.568329	
27.950000	670.287720	-77.601753	-5922.494629	10373.496094	53460.933594	268.485138	
28.000000	671.546631	-74.286560	-5922.736816	10122.991211	53554.621094	257.298645	
28.050000	672.624329	-69.985626	-5923.127441	9793.549805	53636.113281	248.998428	
28.100000	673.491333	-64.797531	-5923.549805	9392.017578	53703.691406	244.233231	
28.150000	674.122070	-58.816261	-5923.866699	8925.466797	53755.800781	243.207001	
28.200000	674.495728	-52.127838	-5923.954590	8400.778320	53791.027344	245.730576	
28.250000	674.607300	-44.809879	-5923.724121	7824.508789	53808.621094	251.253586	
28.300000	674.465210	-36.931633	-5923.153320	7202.909180	53808.359375	258.956299	
28.350000	674.089172	-28.554066	-5922.282227	6541.944336	53790.445312	267.907379	
28.400000	673.509888	-19.734749	-5921.225586	5847.497070	53755.917969	277.189606	
28.450000	672.761536	-10.543625	-5920.138672	5126.167969	53705.906250	285.999237	
28.500000	671.879883	-1.068221	-5919.198730	4385.358887	53641.937500	293.781616	
28.550000	670.898499	8.578019	-5918.578613	3633.893066	53565.742188	300.153534	
28.600000	669.844849	18.262421	-5918.407715	2881.716309	53478.792969	305.052673	
28.650000	668.732361	27.836306	-5918.746582	2139.826660	53382.367188	308.522644	
28.700000	667.558533	37.137177	-5919.580078	1420.123413	53277.171875	310.745758	
28.750000	666.312988	45.996456	-5920.811523	734.880127	53163.726562	312.010681	
28.800000	664.975708	54.246311	-5922.278320	96.322266	53042.125000	312.530823	
28.850000	663.527527	61.732338	-5923.771484	-484.083771	52912.531250	312.467682	
28.900000	661.949463	68.322823	-5925.071777	-996.217712	52775.085938	311.878967	
28.950000	660.229736	73.911949	-5925.990723	-1431.549805	52630.160156	310.768005	
29.000000	658.368896	78.422569	-5926.383301	-1783.579956	52478.675781	309.092255	
29.050000	656.383972	81.802895	-5926.188965	-2047.721191	52322.125000	306.802002	
29.100000	654.306702	84.026131	-5925.430664	-2221.397949	52162.578125	303.953217	
29.150000	652.183594	85.083397	-5924.217285	-2303.601318	52002.722656	300.724396	
29.200000	650.073364	84.984077	-5922.715332	-2294.893066	51845.750000	297.434326	
29.250000	648.040771	83.751610	-5921.138672	-2197.100098	51695.144531	294.509888	
29.300000	646.147400	81.417381	-5919.704590	-2012.897827	51554.281250	292.476654	
29.350000	644.447632	78.019165	-5918.599121	-1745.694702	51426.273438	291.862823	
29.400000	642.986450	73.599739	-5917.956543	-1399.436401	51313.726562	293.154785	
29.450000	641.795288	68.211044	-5917.833984	-978.717163	51218.664062	296.612305	
29.500000	640.887329	61.917076	-5918.213867	-488.841431	51142.285156	302.246674	
29.550000	640.259583	54.799458	-5919.001953	63.820053	51084.917969	309.806274	
29.600000	639.892883	46.949375	-5920.054199	672.284424	51046.078125	318.749847	
29.650000	639.768372	38.472675	-5921.193359	1328.527222	51025.238281	328.237091	
29.700000	639.857727	29.489355	-5922.245605	2023.520386	51021.187500	337.322205	
29.750000	640.135010	20.136803	-5923.063965	2747.162842	51032.656250	344.994446	
29.800000	640.575012	10.563976	-5923.554688	3488.614502	51058.367188	350.352600	
29.850000	641.161072	0.923310	-5923.676758	4236.681641	51097.343750	352.715546	
29.900000	641.882629	-8.633780	-5923.458496	4979.962402	51148.703125	351.718567	
29.950000	642.735657	-17.963825	-5922.978516	5707.383789	51211.863281	347.410156	
30.000000	643.718323	-26.933483	-5922.348633	6408.479004	51286.351562	340.239899	
30.050000	644.828003	-35.420872	-5921.695801	7073.542969	51371.625000	330.989807	
30.100000	646.062683	-43.320587	-5921.134766	7694.015625	51467.269531	320.702026	
30.150000	647.412354	-50.544476	-5920.744141	8262.371094	51572.339844	310.557037	
30.200000	648.861511	-57.023914	-5920.564941	8772.356445	51685.703125	301.661133	
30.250000	650.388550	-62.703403	-5920.585938	9218.739258	51805.839844	295.032593	
30.300000	651.965393	-67.532692	-5920.749023	9596.956055	51930.894531	291.359558	
30.350000	653.563171	-71.463799	-5920.975098	9902.965820	52058.820312	290.952911	
30.400000	655.153259	-74.449417	-5921.170898	10133.106445	52187.570312	293.754486	
30.450000	656.707214	-76.444519	-5921.249512	10284.049805	52314.917969	299.365753	
30.500000	658.203308	-77.406143	-5921.160645	10352.857422	52438.875000	307.114014	
30.550000	659.629211	-77.293198	-5920.887695	10337.059570	52557.808594	316.174469	
30.600000	660.975586	-76.069527	-5920.461914	10234.791016	52670.222656	325.656921	
30.650000	662.238708	-73.713623	-5919.952637	10045.359375	52774.925781	334.804626	
30.700000	663.416077	-70.224861	-5919.461426	9769.446289	52871.066406	342.991516	
30.750000	664.499756	-65.629829	-5919.093750	9409.450195	52957.503906	349.842194	
30.800000	665.483521	-59.985794	-5918.948242	8969.863281	53033.414062	355.232330	
30.850000	666.355835	-53.375927	-5919.089355	8456.941406	53097.847656	359.261444	
30.900000	667.099426	-45.910278	-5919.536621	7878.831543	53149.937500	362.141418	
30.950000	667.684021	-37.722839	-5920.259277	7245.294434	53188.320312	364.252594	
31.000000	668.075317	-28.965916	-5921.170410	6567.353516	53211.628906	365.960419	
31.050000	668.241028	-19.800610	-5922.145996	5856.803711	53218.585938	367.585205	
31.100000	668.154236	-10.386386	-5923.046875	5125.607910	53208.152344	369.330841	
31.150000	667.794189	-0.874478	-5923.727539	4385.449707	53179.699219	371.278290	
31.200000	667.147339	8.593092	-5924.076172	3647.523926	53132.789062	373.418793	
31.250000	666.214783	17.888527	-5924.022461	2922.103760	53067.796875	375.658386	
31.300000	665.012634	26.894730	-5923.555176	2218.756348	52985.667969	377.840454	
31.350000	663.574951	35.509682	-5922.722656	1545.948730	52888.121094	379.925446	
31.400000	661.950073	43.639492	-5921.634766	911.490784	52777.664062	381.830963	
31.450000	660.189636	51.194958	-5920.438965	322.616302	52656.906250	383.610260	
31.500000	658.347595	58.090935	-5919.293945	-213.992477	52528.792969	385.370941	
31.550000	656.476440	64.243744	-5918.361328	-691.930420	52396.218750	387.258331	
31.600000	654.625183	69.574608	-5917.764160	-1105.334839	52262.140625	389.467651	
31.650000	652.831848	74.002937	-5917.582520	-1448.355591	52129.050781	392.090607	
31.700000	651.125854	77.456299	-5917.830566	-1715.849854	51999.039062	395.096893	
31.750000	649.523010	79.874893	-5918.461914	-1903.469238	51873.722656	398.356140	
31.800000	648.028198	81.214005	-5919.377441	-2007.807739	51754.269531	401.556763	
31.850000	646.640259	81.445923	-5920.442383	-2026.621582	51641.519531	404.279449	
31.900000	645.356628	80.560783	-5921.502441	-1958.989136	51536.054688	405.973358	
31.950000	644.173950	78.571449	-5922.416016	-1805.632690	51438.382812	406.068726	
32.000000	643.091553	75.511726	-5923.069336	-1568.674805	51349.187500	404.074585	
32.050000	642.106873	71.436119	-5923.396973	-1251.845459	51268.859375	399.624176	
32.100000	641.230225	66.412415	-5923.385742	-860.043579	51198.339844	392.556702	
32.150000	640.478210	60.519772	-5923.075195	-399.307251	51138.613281	382.942383	
32.200000	639.872803	53.846882	-5922.551758	123.442322	51091.058594	371.219360	
32.250000	639.429993	46.486908	-5921.917969	700.729492	51056.667969	358.057495	
32.300000	639.170166	38.537457	-5921.291992	1324.610718	51036.714844	344.235504	
32.350000	639.106140	30.098820	-5920.775391	1986.772705	51031.882812	330.663147	
32.400000	639.247131	21.273533	-5920.438477	2678.699463	51042.761719	318.249420	
32.450000	639.595642	12.166261	-5920.314941	3391.666016	51069.542969	307.703888	
32.500000	640.148315	2.886080	-5920.391602	4116.666992	51111.906250	299.556732	
32.550000	640.894836	-6.451223	-5920.626953	4844.369141	51169.226562	294.050781	
32.600000	641.818848	-15.721354	-5920.945312	5565.046875	51240.437500	291.155090	
32.650000	642.899902	-24.792088	-5921.266602	6268.619141	51324.132812	290.521667	
32.700000	644.118713	-33.526466	-5921.516602	6944.755371	51418.839844	291.589661	
32.750000	645.458313	-41.785923	-5921.641602	7583.125488	51523.070312	293.661407	
32.800000	646.901489	-49.431458	-5921.625488	8173.468262	51635.164062	295.958923	
