HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TTDspFA   	TTDspSS   	TTDspAx   	
(s)	(m)       	(m)       	(m)       	
28.800000	0.285893	-0.019014	-0.000702	
28.850000	0.285122	-0.016133	-0.000694	
28.900000	0.284317	-0.013621	-0.000694	
28.950000	0.283488	-0.011512	-0.000687	
29.000000	0.282641	-0.009837	-0.000687	
29.050000	0.281790	-0.008614	-0.000679	
29.100000	0.280943	-0.007858	-0.000671	
29.150000	0.280115	-0.007577	-0.000671	
29.200000	0.279316	-0.007772	-0.000664	
29.250000	0.278559	-0.008439	-0.000664	
29.300000	0.277856	-0.009569	-0.000664	
29.350000	0.277216	-0.011149	-0.000656	
29.400000	0.276650	-0.013159	-0.000656	
29.450000	0.276163	-0.015571	-0.000656	
29.500000	0.275762	-0.018355	-0.000656	
29.550000	0.275450	-0.021470	-0.000656	
29.600000	0.275228	-0.024871	-0.000656	
29.650000	0.275098	-0.028507	-0.000656	
29.700000	0.275059	-0.032322	-0.000656	
29.750000	0.275108	-0.036255	-0.000656	
29.800000	0.275242	-0.040246	-0.000664	
29.850000	0.275458	-0.044235	-0.000664	
29.900000	0.275752	-0.048163	-0.000671	
29.950000	0.276119	-0.051975	-0.000679	
30.000000	0.276553	-0.055621	-0.000679	
30.050000	0.277048	-0.059055	-0.000687	
30.100000	0.277598	-0.062236	-0.000694	
30.150000	0.278194	-0.065128	-0.000702	
30.200000	0.278829	-0.067701	-0.000710	
30.250000	0.279493	-0.069925	-0.000710	
30.300000	0.280177	-0.071775	-0.000717	
30.350000	0.280871	-0.073227	-0.000725	
30.400000	0.281564	-0.074260	-0.000725	
30.450000	0.282248	-0.074856	-0.000732	
30.500000	0.282914	-0.075002	-0.000732	
30.550000	0.283551	-0.074686	-0.000740	
30.600000	0.284152	-0.073907	-0.000740	
30.650000	0.284709	-0.072668	-0.000740	
30.700000	0.285214	-0.070982	-0.000740	
30.750000	0.285661	-0.068869	-0.000740	
30.800000	0.286043	-0.066360	-0.000740	
30.850000	0.286355	-0.063493	-0.000740	
30.900000	0.286590	-0.060312	-0.000732	
30.950000	0.286744	-0.056868	-0.000732	
31.000000	0.286815	-0.053216	-0.000732	
31.050000	0.286798	-0.049412	-0.000725	
31.100000	0.286694	-0.045515	-0.000725	
31.150000	0.286502	-0.041580	-0.000717	
31.200000	0.286226	-0.037664	-0.000717	
31.250000	0.285869	-0.033819	-0.000710	
31.300000	0.285437	-0.030097	-0.000702	
31.350000	0.284939	-0.026547	-0.000702	
31.400000	0.284383	-0.023213	-0.000694	
31.450000	0.283779	-0.020141	-0.000694	
31.500000	0.283139	-0.017372	-0.000687	
31.550000	0.282472	-0.014942	-0.000687	
31.600000	0.281791	-0.012888	-0.000679	
31.650000	0.281106	-0.011239	-0.000679	
31.700000	0.280427	-0.010018	-0.000671	
31.750000	0.279763	-0.009244	-0.000671	
31.800000	0.279122	-0.008928	-0.000664	
31.850000	0.278513	-0.009074	-0.000664	
31.900000	0.277942	-0.009677	-0.000664	
31.950000	0.277417	-0.010725	-0.000656	
32.000000	0.276943	-0.012202	-0.000656	
32.050000	0.276527	-0.014083	-0.000656	
32.100000	0.276174	-0.016340	-0.000656	
32.150000	0.275888	-0.018940	-0.000656	
32.200000	0.275675	-0.021848	-0.000656	
32.250000	0.275537	-0.025027	-0.000656	
32.300000	0.275478	-0.028435	-0.000656	
32.350000	0.275498	-0.032031	-0.000656	
32.400000	0.275598	-0.035769	-0.000664	
32.450000	0.275777	-0.039604	-0.000664	
32.500000	0.276032	-0.043484	-0.000671	
32.550000	0.276360	-0.047357	-0.000671	
32.600000	0.276756	-0.051168	-0.000679	
32.650000	0.277214	-0.054862	-0.000687	
32.700000	0.277728	-0.058382	-0.000694	
32.750000	0.278291	-0.061672	-0.000694	
32.800000	0.278894	-0.064681	-0.000702	
32.850000	0.279529	-0.067359	-0.000710	
32.900000	0.280187	-0.069666	-0.000717	
32.950000	0.280860	-0.071565	-0.000725	
33.000000	0.281537	-0.073031	-0.000725	
33.050000	0.282210	-0.074044	-0.000732	
33.100000	0.282867	-0.074595	-0.000732	
33.150000	0.283501	-0.074682	-0.000740	
33.200000	0.284100	-0.074308	-0.000740	
33.250000	0.284656	-0.073486	-0.000740	
33.300000	0.285161	-0.072231	-0.000740	
33.350000	0.285606	-0.070565	-0.000740	
33.400000	0.285986	-0.068513	-0.000740	
33.450000	0.286296	-0.066102	-0.000740	
33.500000	0.286531	-0.063364	-0.000740	
33.550000	0.286690	-0.060335	-0.000740	
33.600000	0.286772	-0.057054	-0.000732	
33.650000	0.286776	-0.053563	-0.000732	
33.700000	0.286705	-0.049909	-0.000725	
33.750000	0.286560	-0.046140	-0.000725	
33.800000	0.286344	-0.042310	-0.000717	
33.850000	0.286061	-0.038472	-0.000717	
33.900000	0.285714	-0.034681	-0.000710	
33.950000	0.285308	-0.030991	-0.000702	
34.000000	0.284846	-0.027455	-0.000702	
34.050000	0.284335	-0.024122	-0.000694	
34.100000	0.283780	-0.021040	-0.000694	
34.150000	0.283186	-0.018249	-0.000687	
34.200000	0.282562	-0.015787	-0.000687	
34.250000	0.281914	-0.013687	-0.000679	
34.300000	0.281252	-0.011976	-0.000679	
34.350000	0.280585	-0.010677	-0.000671	
34.400000	0.279921	-0.009806	-0.000671	
34.450000	0.279273	-0.009377	-0.000664	
34.500000	0.278649	-0.009397	-0.000664	
34.550000	0.278060	-0.009868	-0.000664	
34.600000	0.277514	-0.010786	-0.000656	
34.650000	0.277020	-0.012141	-0.000656	
34.700000	0.276587	-0.013915	-0.000656	
34.750000	0.276220	-0.016086	-0.000656	
34.800000	0.275924	-0.018622	-0.000656	
34.850000	0.275706	-0.021485	-0.000656	
34.900000	0.275566	-0.024633	-0.000656	
34.950000	0.275508	-0.028016	-0.000656	
35.000000	0.275532	-0.031584	-0.000656	
35.050000	0.275639	-0.035282	-0.000664	
35.100000	0.275826	-0.039055	-0.000664	
35.150000	0.276092	-0.042849	-0.000671	
35.200000	0.276433	-0.046609	-0.000671	
35.250000	0.276845	-0.050285	-0.000679	
35.300000	0.277322	-0.053828	-0.000687	
35.350000	0.277857	-0.057195	-0.000687	
35.400000	0.278443	-0.060342	-0.000694	
35.450000	0.279071	-0.063231	-0.000702	
35.500000	0.279733	-0.065826	-0.000710	
35.550000	0.280420	-0.068095	-0.000717	
35.600000	0.281123	-0.070007	-0.000717	
35.650000	0.281831	-0.071537	-0.000725	
35.700000	0.282536	-0.072662	-0.000732	
35.750000	0.283229	-0.073363	-0.000732	
35.800000	0.283902	-0.073628	-0.000740	
35.850000	0.284546	-0.073450	-0.000740	
35.900000	0.285153	-0.072829	-0.000748	
35.950000	0.285718	-0.071770	-0.000748	
36.000000	0.286232	-0.070289	-0.000748	
36.050000	0.286690	-0.068405	-0.000748	
36.100000	0.287086	-0.066146	-0.000748	
36.150000	0.287414	-0.063544	-0.000740	
36.200000	0.287671	-0.060639	-0.000740	
36.250000	0.287852	-0.057472	-0.000740	
36.300000	0.287954	-0.054090	-0.000732	
36.350000	0.287977	-0.050540	-0.000732	
36.400000	0.287920	-0.046873	-0.000732	
36.450000	0.287783	-0.043139	-0.000725	
36.500000	0.287571	-0.039390	-0.000725	
36.550000	0.287286	-0.035678	-0.000717	
36.600000	0.286934	-0.032054	-0.000717	
36.650000	0.286522	-0.028568	-0.000710	
36.700000	0.286058	-0.025270	-0.000702	
36.750000	0.285549	-0.022206	-0.000702	
36.800000	0.285004	-0.019420	-0.000694	
36.850000	0.284432	-0.016953	-0.000694	
36.900000	0.283844	-0.014841	-0.000694	
36.950000	0.283247	-0.013114	-0.000687	
37.000000	0.282651	-0.011797	-0.000687	
37.050000	0.282064	-0.010906	-0.000679	
37.100000	0.281495	-0.010452	-0.000679	
37.150000	0.280951	-0.010439	-0.000679	
37.200000	0.280441	-0.010865	-0.000671	
37.250000	0.279970	-0.011720	-0.000671	
37.300000	0.279546	-0.012988	-0.000671	
37.350000	0.279174	-0.014651	-0.000671	
37.400000	0.278859	-0.016684	-0.000664	
37.450000	0.278607	-0.019058	-0.000664	
37.500000	0.278421	-0.021743	-0.000664	
37.550000	0.278304	-0.024702	-0.000671	
37.600000	0.278257	-0.027898	-0.000671	
37.650000	0.278283	-0.031289	-0.000671	
37.700000	0.278380	-0.034832	-0.000671	
37.750000	0.278548	-0.038478	-0.000679	
37.800000	0.278785	-0.042178	-0.000679	
37.850000	0.279088	-0.045880	-0.000687	
37.900000	0.279454	-0.049531	-0.000694	
37.950000	0.279878	-0.053079	-0.000694	
38.000000	0.280355	-0.056470	-0.000702	
38.050000	0.280881	-0.059653	-0.000710	
38.100000	0.281448	-0.062582	-0.000717	
38.150000	0.282049	-0.065214	-0.000717	
38.200000	0.282678	-0.067509	-0.000725	
38.250000	0.283325	-0.069437	-0.000732	
38.300000	0.283983	-0.070970	-0.000732	
38.350000	0.284643	-0.072090	-0.000740	
38.400000	0.285295	-0.072783	-0.000748	
38.450000	0.285931	-0.073042	-0.000748	
38.500000	0.286540	-0.072867	-0.000748	
38.550000	0.287115	-0.072261	-0.000755	
38.600000	0.287647	-0.071235	-0.000755	
38.650000	0.288129	-0.069803	-0.000755	
38.700000	0.288554	-0.067987	-0.000755	
38.750000	0.288917	-0.065812	-0.000755	
38.800000	0.289213	-0.063306	-0.000755	
38.850000	0.289439	-0.060505	-0.000748	
38.900000	0.289593	-0.057447	-0.000748	
38.950000	0.289674	-0.054175	-0.000748	
39.000000	0.289682	-0.050735	-0.000740	
39.050000	0.289617	-0.047175	-0.000740	
39.100000	0.289481	-0.043545	-0.000732	
39.150000	0.289276	-0.039898	-0.000732	
39.200000	0.289006	-0.036283	-0.000725	
39.250000	0.288674	-0.032752	-0.000725	
39.300000	0.288284	-0.029352	-0.000717	
39.350000	0.287842	-0.026129	-0.000717	
39.400000	0.287354	-0.023126	-0.000710	
39.450000	0.286827	-0.020383	-0.000710	
39.500000	0.286267	-0.017937	-0.000702	
39.550000	0.285684	-0.015820	-0.000702	
39.600000	0.285085	-0.014060	-0.000694	
39.650000	0.284480	-0.012681	-0.000694	
39.700000	0.283878	-0.011704	-0.000687	
39.750000	0.283288	-0.011144	-0.000687	
39.800000	0.282719	-0.011009	-0.000687	
39.850000	0.282181	-0.011305	-0.000679	
39.900000	0.281682	-0.012028	-0.000679	
39.950000	0.281230	-0.013171	-0.000679	
40.000000	0.280832	-0.014719	-0.000679	
40.050000	0.280494	-0.016649	-0.000671	
40.100000	0.280222	-0.018935	-0.000671	
40.150000	0.280020	-0.021541	-0.000671	
40.200000	0.279893	-0.024431	-0.000671	
40.250000	0.279842	-0.027560	-0.000679	
40.300000	0.279870	-0.030883	-0.000679	
40.350000	0.279975	-0.034351	-0.000679	
40.400000	0.280158	-0.037914	-0.000687	
40.450000	0.280417	-0.041523	-0.000687	
40.500000	0.280747	-0.045127	-0.000694	
40.550000	0.281146	-0.048676	-0.000694	
40.600000	0.281606	-0.052124	-0.000702	
40.650000	0.282122	-0.055425	-0.000710	
40.700000	0.282687	-0.058535	-0.000717	
40.750000	0.283292	-0.061411	-0.000725	
40.800000	0.283930	-0.064017	-0.000725	
40.850000	0.284592	-0.066316	-0.000732	
40.900000	0.285269	-0.068277	-0.000740	
40.950000	0.285951	-0.069872	-0.000748	
41.000000	0.286632	-0.071078	-0.000748	
41.050000	0.287302	-0.071877	-0.000755	
41.100000	0.287953	-0.072258	-0.000755	
41.150000	0.288578	-0.072214	-0.000763	
41.200000	0.289169	-0.071746	-0.000763	
41.250000	0.289719	-0.070860	-0.000763	
41.300000	0.290221	-0.069569	-0.000763	
41.350000	0.290670	-0.067891	-0.000763	
41.400000	0.291061	-0.065850	-0.000763	
41.450000	0.291388	-0.063477	-0.000763	
41.500000	0.291647	-0.060804	-0.000763	
41.550000	0.291835	-0.057868	-0.000763	
41.600000	0.291950	-0.054712	-0.000755	
41.650000	0.291991	-0.051378	-0.000755	
41.700000	0.291958	-0.047912	-0.000748	
41.750000	0.291851	-0.044363	-0.000748	
41.800000	0.291674	-0.040780	-0.000740	
41.850000	0.291428	-0.037213	-0.000740	
41.900000	0.291120	-0.033712	-0.000732	
41.950000	0.290753	-0.030327	-0.000732	
42.000000	0.290335	-0.027106	-0.000725	
42.050000	0.289872	-0.024097	-0.000725	
42.100000	0.289370	-0.021341	-0.000717	
42.150000	0.288839	-0.018880	-0.000717	
42.200000	0.288286	-0.016748	-0.000710	
42.250000	0.287719	-0.014975	-0.000710	
42.300000	0.287147	-0.013584	-0.000710	
42.350000	0.286577	-0.012594	-0.000702	
42.400000	0.286019	-0.012017	-0.000702	
42.450000	0.285480	-0.011858	-0.000694	
42.500000	0.284967	-0.012117	-0.000694	
42.550000	0.284489	-0.012788	-0.000694	
42.600000	0.284053	-0.013860	-0.000694	
42.650000	0.283664	-0.015317	-0.000687	
42.700000	0.283329	-0.017137	-0.000687	
42.750000	0.283053	-0.019296	-0.000687	
42.800000	0.282840	-0.021764	-0.000687	
42.850000	0.282693	-0.024509	-0.000687	
42.900000	0.282614	-0.027493	-0.000687	
42.950000	0.282607	-0.030676	-0.000694	
43.000000	0.282670	-0.034015	-0.000694	
43.050000	0.282803	-0.037464	-0.000694	
43.100000	0.283006	-0.040976	-0.000702	
43.150000	0.283277	-0.044500	-0.000702	
43.200000	0.283612	-0.047986	-0.000710	
43.250000	0.284007	-0.051386	-0.000717	
43.300000	0.284460	-0.054650	-0.000717	
43.350000	0.284963	-0.057732	-0.000725	
43.400000	0.285511	-0.060589	-0.000732	
43.450000	0.286098	-0.063179	-0.000740	
43.500000	0.286716	-0.065468	-0.000740	
43.550000	0.287356	-0.067424	-0.000748	
43.600000	0.288011	-0.069020	-0.000755	
43.650000	0.288671	-0.070236	-0.000755	
43.700000	0.289327	-0.071055	-0.000763	
43.750000	0.289970	-0.071467	-0.000763	
43.800000	0.290590	-0.071466	-0.000771	
43.850000	0.291180	-0.071054	-0.000771	
43.900000	0.291730	-0.070237	-0.000771	
43.950000	0.292234	-0.069025	-0.000771	
44.000000	0.292684	-0.067436	-0.000771	
44.050000	0.293074	-0.065492	-0.000771	
44.100000	0.293400	-0.063220	-0.000771	
44.150000	0.293658	-0.060652	-0.000771	
44.200000	0.293844	-0.057825	-0.000771	
44.250000	0.293957	-0.054779	-0.000763	
44.300000	0.293996	-0.051556	-0.000763	
44.350000	0.293961	-0.048204	-0.000763	
44.400000	0.293853	-0.044768	-0.000755	
44.450000	0.293674	-0.041297	-0.000755	
44.500000	0.293427	-0.037839	-0.000748	
44.550000	0.293117	-0.034441	-0.000748	
44.600000	0.292747	-0.031150	-0.000740	
44.650000	0.292324	-0.028010	-0.000740	
44.700000	0.291853	-0.025064	-0.000732	
44.750000	0.291343	-0.022350	-0.000732	
44.800000	0.290800	-0.019906	-0.000725	
44.850000	0.290234	-0.017764	-0.000725	
44.900000	0.289652	-0.015956	-0.000717	
44.950000	0.289063	-0.014505	-0.000717	
45.000000	0.288477	-0.013434	-0.000710	
45.050000	0.287901	-0.012757	-0.000710	
45.100000	0.287346	-0.012487	-0.000710	
45.150000	0.286819	-0.012627	-0.000702	
45.200000	0.286328	-0.013177	-0.000702	
45.250000	0.285881	-0.014131	-0.000702	
45.300000	0.285484	-0.015474	-0.000702	
45.350000	0.285144	-0.017188	-0.000694	
45.400000	0.284865	-0.019248	-0.000694	
45.450000	0.284653	-0.021624	-0.000694	
45.500000	0.284511	-0.024282	-0.000694	
45.550000	0.284441	-0.027183	-0.000702	
45.600000	0.284445	-0.030285	-0.000702	
45.650000	0.284523	-0.033546	-0.000702	
45.700000	0.284675	-0.036917	-0.000702	
45.750000	0.284899	-0.040353	-0.000710	
45.800000	0.285192	-0.043805	-0.000717	
45.850000	0.285550	-0.047226	-0.000717	
45.900000	0.285968	-0.050568	-0.000725	
45.950000	0.286441	-0.053786	-0.000725	
46.000000	0.286962	-0.056835	-0.000732	
46.050000	0.287525	-0.059673	-0.000740	
46.100000	0.288121	-0.062262	-0.000748	
46.150000	0.288743	-0.064564	-0.000748	
46.200000	0.289383	-0.066548	-0.000755	
46.250000	0.290033	-0.068186	-0.000763	
46.300000	0.290685	-0.069455	-0.000771	
46.350000	0.291331	-0.070338	-0.000771	
46.400000	0.291962	-0.070822	-0.000778	
46.450000	0.292572	-0.070902	-0.000778	
46.500000	0.293152	-0.070577	-0.000778	
46.550000	0.293696	-0.069852	-0.000786	
46.600000	0.294197	-0.068739	-0.000786	
46.650000	0.294649	-0.067252	-0.000786	
46.700000	0.295045	-0.065414	-0.000786	
46.750000	0.295382	-0.063251	-0.000786	
46.800000	0.295654	-0.060792	-0.000778	
46.850000	0.295859	-0.058072	-0.000778	
46.900000	0.295993	-0.055128	-0.000778	
46.950000	0.296056	-0.052002	-0.000778	
47.000000	0.296047	-0.048736	-0.000771	
47.050000	0.295967	-0.045376	-0.000771	
47.100000	0.295816	-0.041968	-0.000763	
47.150000	0.295597	-0.038562	-0.000763	
47.200000	0.295315	-0.035204	-0.000755	
47.250000	0.294973	-0.031943	-0.000755	
47.300000	0.294576	-0.028824	-0.000748	
47.350000	0.294130	-0.025893	-0.000748	
47.400000	0.293642	-0.023191	-0.000740	
47.450000	0.293119	-0.020756	-0.000740	
47.500000	0.292569	-0.018621	-0.000732	
47.550000	0.291999	-0.016817	-0.000732	
47.600000	0.291418	-0.015366	-0.000725	
47.650000	0.290835	-0.014289	-0.000725	
47.700000	0.290258	-0.013598	-0.000725	
47.750000	0.289696	-0.013302	-0.000717	
47.800000	0.289156	-0.013403	-0.000717	
47.850000	0.288648	-0.013899	-0.000717	
47.900000	0.288178	-0.014781	-0.000710	
47.950000	0.287755	-0.016036	-0.000710	
48.000000	0.287383	-0.017648	-0.000710	
48.050000	0.287070	-0.019592	-0.000710	
48.100000	0.286820	-0.021844	-0.000710	
48.150000	0.286637	-0.024372	-0.000710	
48.200000	0.286523	-0.027140	-0.000710	
48.250000	0.286482	-0.030112	-0.000710	
48.300000	0.286514	-0.033246	-0.000710	
48.350000	0.286619	-0.036498	-0.000717	
48.400000	0.286796	-0.039824	-0.000717	
48.450000	0.287044	-0.043176	-0.000725	
48.500000	0.287359	-0.046507	-0.000725	
48.550000	0.287737	-0.049772	-0.000732	
48.600000	0.288175	-0.052924	-0.000740	
48.650000	0.288666	-0.055919	-0.000740	
48.700000	0.289205	-0.058717	-0.000748	
48.750000	0.289783	-0.061277	-0.000755	
48.800000	0.290394	-0.063566	-0.000755	
48.850000	0.291029	-0.065552	-0.000763	
48.900000	0.291679	-0.067206	-0.000771	
48.950000	0.292335	-0.068507	-0.000771	
49.000000	0.292989	-0.069437	-0.000778	
49.050000	0.293630	-0.069982	-0.000786	
49.100000	0.294250	-0.070135	-0.000786	
49.150000	0.294841	-0.069894	-0.000786	
49.200000	0.295394	-0.069262	-0.000793	
49.250000	0.295901	-0.068247	-0.000793	
49.300000	0.296357	-0.066864	-0.000793	
49.350000	0.296754	-0.065132	-0.000793	
49.400000	0.297089	-0.063077	-0.000793	
49.450000	0.297356	-0.060726	-0.000793	
49.500000	0.297553	-0.058114	-0.000786	
49.550000	0.297677	-0.055278	-0.000786	
49.600000	0.297728	-0.052258	-0.000786	
49.650000	0.297705	-0.049096	-0.000778	
49.700000	0.297610	-0.045838	-0.000778	
49.750000	0.297444	-0.042528	-0.000771	
49.800000	0.297210	-0.039213	-0.000771	
49.850000	0.296913	-0.035938	-0.000763	
49.900000	0.296557	-0.032747	-0.000763	
49.950000	0.296147	-0.029686	-0.000755	
50.000000	0.295690	-0.026795	-0.000755	
50.050000	0.295194	-0.024115	-0.000748	
50.100000	0.294665	-0.021681	-0.000748	
50.150000	0.294111	-0.019529	-0.000740	
50.200000	0.293540	-0.017689	-0.000740	
50.250000	0.292962	-0.016185	-0.000732	
50.300000	0.292383	-0.015040	-0.000732	
50.350000	0.291813	-0.014270	-0.000732	
50.400000	0.291260	-0.013887	-0.000725	
50.450000	0.290732	-0.013895	-0.000725	
50.500000	0.290236	-0.014296	-0.000725	
50.550000	0.289780	-0.015084	-0.000717	
50.600000	0.289369	-0.016247	-0.000717	
50.650000	0.289011	-0.017769	-0.000717	
50.700000	0.288709	-0.019627	-0.000717	
50.750000	0.288470	-0.021796	-0.000717	
50.800000	0.288296	-0.024243	-0.000717	
50.850000	0.288191	-0.026934	-0.000717	
50.900000	0.288156	-0.029832	-0.000717	
50.950000	0.288192	-0.032894	-0.000717	
51.000000	0.288299	-0.036078	-0.000725	
51.050000	0.288476	-0.039339	-0.000725	
51.100000	0.288721	-0.042631	-0.000732	
51.150000	0.289031	-0.045909	-0.000732	
51.200000	0.289402	-0.049128	-0.000740	
51.250000	0.289828	-0.052241	-0.000740	
51.300000	0.290306	-0.055206	-0.000748	
51.350000	0.290827	-0.057981	-0.000755	
51.400000	0.291387	-0.060528	-0.000763	
51.450000	0.291977	-0.062811	-0.000763	
51.500000	0.292590	-0.064799	-0.000771	
51.550000	0.293218	-0.066464	-0.000778	
51.600000	0.293853	-0.067784	-0.000778	
51.650000	0.294487	-0.068741	-0.000786	
51.700000	0.295112	-0.069322	-0.000786	
51.750000	0.295719	-0.069521	-0.000793	
51.800000	0.296302	-0.069335	-0.000793	
51.850000	0.296852	-0.068767	-0.000793	
51.900000	0.297362	-0.067827	-0.000801	
51.950000	0.297825	-0.066527	-0.000801	
52.000000	0.298236	-0.064887	-0.000801	
52.050000	0.298588	-0.062930	-0.000801	
52.100000	0.298877	-0.060682	-0.000801	
52.150000	0.299099	-0.058174	-0.000793	
52.200000	0.299252	-0.055442	-0.000793	
52.250000	0.299332	-0.052523	-0.000793	
52.300000	0.299340	-0.049458	-0.000786	
52.350000	0.299276	-0.046289	-0.000786	
52.400000	0.299140	-0.043061	-0.000786	
52.450000	0.298934	-0.039820	-0.000778	
52.500000	0.298661	-0.036609	-0.000778	
52.550000	0.298326	-0.033475	-0.000771	
52.600000	0.297934	-0.030462	-0.000771	
52.650000	0.297489	-0.027612	-0.000763	
52.700000	0.297000	-0.024965	-0.000763	
52.750000	0.296471	-0.022557	-0.000755	
52.800000	0.295913	-0.020422	-0.000755	
52.850000	0.295332	-0.018588	-0.000748	
52.900000	0.294737	-0.017082	-0.000748	
52.950000	0.294138	-0.015922	-0.000740	
53.000000	0.293543	-0.015125	-0.000740	
53.050000	0.292961	-0.014699	-0.000732	
53.100000	0.292401	-0.014652	-0.000732	
53.150000	0.291871	-0.014982	-0.000732	
53.200000	0.291380	-0.015684	-0.000725	
53.250000	0.290934	-0.016750	-0.000725	
53.300000	0.290541	-0.018163	-0.000725	
53.350000	0.290206	-0.019904	-0.000725	
53.400000	0.289935	-0.021949	-0.000725	
53.450000	0.289731	-0.024270	-0.000725	
53.500000	0.289598	-0.026834	-0.000725	
53.550000	0.289538	-0.029606	-0.000725	
53.600000	0.289551	-0.032547	-0.000725	
53.650000	0.289637	-0.035615	-0.000732	
53.700000	0.289797	-0.038769	-0.000732	
53.750000	0.290027	-0.041965	-0.000732	
53.800000	0.290324	-0.045157	-0.000740	
53.850000	0.290686	-0.048301	-0.000748	
53.900000	0.291106	-0.051354	-0.000748	
53.950000	0.291579	-0.054273	-0.000755	
54.000000	0.292099	-0.057018	-0.000763	
54.050000	0.292659	-0.059551	-0.000763	
54.100000	0.293251	-0.061836	-0.000771	
54.150000	0.293867	-0.063841	-0.000778	
54.200000	0.294497	-0.065540	-0.000778	
54.250000	0.295135	-0.066908	-0.000786	
54.300000	0.295770	-0.067925	-0.000793	
54.350000	0.296395	-0.068577	-0.000793	
54.400000	0.297000	-0.068856	-0.000801	
54.450000	0.297578	-0.068757	-0.000801	
54.500000	0.298121	-0.068281	-0.000801	
54.550000	0.298621	-0.067435	-0.000801	
54.600000	0.299072	-0.066231	-0.000809	
54.650000	0.299469	-0.064687	-0.000809	
54.700000	0.299806	-0.062824	-0.000809	
54.750000	0.300079	-0.060670	-0.000801	
54.800000	0.300286	-0.058254	-0.000801	
54.850000	0.300423	-0.055612	-0.000801	
54.900000	0.300489	-0.052781	-0.000801	
54.950000	0.300484	-0.049800	-0.000793	
55.000000	0.300409	-0.046712	-0.000793	
55.050000	0.300265	-0.043560	-0.000786	
55.100000	0.300054	-0.040388	-0.000786	
55.150000	0.299781	-0.037239	-0.000778	
55.200000	0.299449	-0.034158	-0.000778	
55.250000	0.299063	-0.031187	-0.000771	
55.300000	0.298629	-0.028367	-0.000771	
55.350000	0.298154	-0.025738	-0.000763	
55.400000	0.297644	-0.023335	-0.000763	
55.450000	0.297106	-0.021193	-0.000755	
55.500000	0.296548	-0.019341	-0.000755	
55.550000	0.295978	-0.017805	-0.000755	
55.600000	0.295405	-0.016606	-0.000748	
55.650000	0.294835	-0.015762	-0.000748	
55.700000	0.294277	-0.015283	-0.000740	
55.750000	0.293739	-0.015177	-0.000740	
55.800000	0.293229	-0.015444	-0.000740	
55.850000	0.292753	-0.016081	-0.000732	
55.900000	0.292319	-0.017077	-0.000732	
55.950000	0.291932	-0.018418	-0.000732	
56.000000	0.291598	-0.020086	-0.000732	
56.050000	0.291323	-0.022056	-0.000732	
56.100000	0.291111	-0.024300	-0.000732	
56.150000	0.290964	-0.026786	-0.000732	
56.200000	0.290886	-0.029480	-0.000732	
56.250000	0.290879	-0.032343	-0.000732	
56.300000	0.290942	-0.035336	-0.000732	
56.350000	0.291075	-0.038416	-0.000740	
56.400000	0.291277	-0.041540	-0.000740	
56.450000	0.291546	-0.044666	-0.000748	
56.500000	0.291879	-0.047748	-0.000748	
56.550000	0.292270	-0.050745	-0.000755	
56.600000	0.292716	-0.053614	-0.000763	
56.650000	0.293210	-0.056315	-0.000763	
56.700000	0.293746	-0.058812	-0.000771	
56.750000	0.294317	-0.061070	-0.000778	
56.800000	0.294915	-0.063057	-0.000778	
56.850000	0.295533	-0.064746	-0.000786	
56.900000	0.296161	-0.066115	-0.000793	
56.950000	0.296792	-0.067146	-0.000793	
57.000000	0.297416	-0.067824	-0.000801	
57.050000	0.298026	-0.068140	-0.000801	
57.100000	0.298613	-0.068092	-0.000809	
57.150000	0.299169	-0.067680	-0.000809	
57.200000	0.299686	-0.066911	-0.000809	
57.250000	0.300157	-0.065795	-0.000809	
57.300000	0.300577	-0.064348	-0.000809	
57.350000	0.300938	-0.062590	-0.000809	
57.400000	0.301236	-0.060546	-0.000809	
57.450000	0.301468	-0.058244	-0.000809	
57.500000	0.301629	-0.055715	-0.000809	
57.550000	0.301718	-0.052995	-0.000801	
57.600000	0.301733	-0.050122	-0.000801	
57.650000	0.301675	-0.047135	-0.000801	
57.700000	0.301545	-0.044077	-0.000793	
57.750000	0.301345	-0.040990	-0.000793	
57.800000	0.301077	-0.037917	-0.000786	
57.850000	0.300747	-0.034901	-0.000786	
57.900000	0.300357	-0.031985	-0.000778	
57.950000	0.299916	-0.029208	-0.000778	
58.000000	0.299429	-0.026610	-0.000771	
58.050000	0.298903	-0.024227	-0.000771	
58.100000	0.298346	-0.022092	-0.000763	
58.150000	0.297767	-0.020233	-0.000763	
58.200000	0.297175	-0.018677	-0.000755	
58.250000	0.296577	-0.017445	-0.000755	
58.300000	0.295983	-0.016554	-0.000748	
58.350000	0.295402	-0.016016	-0.000748	
58.400000	0.294842	-0.015838	-0.000748	
58.450000	0.294312	-0.016023	-0.000740	
58.500000	0.293819	-0.016568	-0.000740	
58.550000	0.293371	-0.017465	-0.000740	
58.600000	0.292973	-0.018701	-0.000740	
58.650000	0.292631	-0.020260	-0.000732	
58.700000	0.292351	-0.022119	-0.000732	
58.750000	0.292136	-0.024252	-0.000732	
58.800000	0.291989	-0.026630	-0.000732	
58.850000	0.291912	-0.029219	-0.000740	
