HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
0.000000	0.000000	11.389151	11.389151	11.389151	11.389149	11.389150	11.389151	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.497261	0.497261	0.497261	0.497261	0.497261	0.497261	0.000000	11.389151	11.389151	11.389151	11.389149	11.389150	11.389151	0.000000	5.949548	7.215438	12.280558	17.342560	21.140234	24.939465	0.000000	0.497261	0.497261	0.497261	0.497261	0.497261	0.497261	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-5.949548	-7.215438	-12.280558	-17.342560	-21.140234	-24.939465	0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	
0.050000	0.000000	11.389133	11.389140	11.389176	11.389234	11.389290	11.389339	0.000000	0.062792	0.062793	0.062800	0.062804	0.062808	0.062814	0.000000	0.493685	0.493530	0.492672	0.491289	0.490041	0.488904	0.000000	11.444225	11.446935	11.458819	11.473556	11.487393	11.503465	0.000000	5.996262	7.256797	12.301987	17.346766	21.133390	24.923470	0.000000	0.506186	0.506010	0.505023	0.503502	0.502105	0.500682	0.000000	-0.055092	-0.057795	-0.069643	-0.084322	-0.098103	-0.114125	0.000000	-5.933470	-7.194004	-12.239187	-17.283962	-21.070583	-24.860657	0.000000	-0.012500	-0.012481	-0.012352	-0.012213	-0.012064	-0.011778	0.000000	3.619062	
0.100000	0.000000	11.388928	11.388931	11.388948	11.388985	11.389014	11.389031	0.000000	0.124532	0.124541	0.124589	0.124644	0.124689	0.124738	0.000000	0.486602	0.486523	0.486106	0.485272	0.484556	0.484162	0.000000	11.457042	11.458255	11.458570	11.448984	11.433290	11.408268	0.000000	6.009028	7.258777	12.266080	17.283625	21.057995	24.843420	0.000000	0.497488	0.497279	0.495898	0.493394	0.490911	0.488207	0.000000	-0.068113	-0.069324	-0.069621	-0.060000	-0.044275	-0.019236	0.000000	-5.884496	-7.134236	-12.141491	-17.158981	-20.933306	-24.718681	0.000000	-0.010886	-0.010756	-0.009792	-0.008123	-0.006355	-0.004045	0.000000	7.210414	
0.150000	0.000000	11.388518	11.388508	11.388449	11.388372	11.388297	11.388195	0.000000	0.185471	0.185501	0.185650	0.185832	0.185983	0.186140	0.000000	0.476662	0.476897	0.478254	0.480005	0.481729	0.484090	0.000000	11.463387	11.462718	11.450783	11.418071	11.375326	11.313287	0.000000	6.016520	7.253313	12.214323	17.196712	20.953232	24.728733	0.000000	0.480671	0.480508	0.478857	0.475062	0.470906	0.465931	0.000000	-0.074868	-0.074211	-0.062334	-0.029698	0.012971	0.074908	0.000000	-5.831049	-7.067812	-12.028673	-17.010880	-20.767250	-24.542593	0.000000	-0.004009	-0.003611	-0.000603	0.004943	0.010824	0.018159	0.000000	10.753460	
0.200000	0.000000	11.387924	11.387896	11.387722	11.387477	11.387241	11.386962	0.000000	0.244833	0.244887	0.245165	0.245515	0.245804	0.246108	0.000000	0.463917	0.464629	0.468683	0.474421	0.479891	0.486376	0.000000	11.464500	11.462721	11.443682	11.397966	11.340372	11.258383	0.000000	6.066533	7.298342	12.239987	17.204315	20.948328	24.712246	0.000000	0.461022	0.460982	0.459314	0.454319	0.448399	0.440849	0.000000	-0.076577	-0.074825	-0.055960	-0.010489	0.046869	0.128580	0.000000	-5.821700	-7.053455	-11.994823	-16.958799	-20.702524	-24.466139	0.000000	0.002895	0.003647	0.009369	0.020103	0.031492	0.045528	0.000000	14.268685	
0.250000	0.000000	11.387175	11.387123	11.386831	11.386406	11.385998	11.385524	0.000000	0.303101	0.303174	0.303549	0.304029	0.304429	0.304852	0.000000	0.447630	0.448884	0.455975	0.466163	0.475768	0.486773	0.000000	11.462468	11.461273	11.444496	11.401225	11.345985	11.267113	0.000000	6.156359	7.392228	12.345278	17.311583	21.049988	24.801590	0.000000	0.441635	0.441843	0.440955	0.436060	0.429670	0.421080	0.000000	-0.075293	-0.074150	-0.057665	-0.014819	0.040012	0.118411	0.000000	-5.853258	-7.089054	-12.041729	-17.007553	-20.745558	-24.496738	0.000000	0.005995	0.007040	0.015020	0.030104	0.046098	0.065693	0.000000	17.794299	
0.300000	0.000000	11.386287	11.386220	11.385834	11.385268	11.384724	11.384092	0.000000	0.360685	0.360763	0.361166	0.361691	0.362134	0.362603	0.000000	0.427039	0.428780	0.438572	0.452612	0.465740	0.480609	0.000000	11.452375	11.452600	11.444244	11.416035	11.378276	11.323357	0.000000	6.256999	7.498661	12.468479	17.438862	21.170687	24.906666	0.000000	0.415633	0.416197	0.416979	0.413909	0.408933	0.401709	0.000000	-0.066088	-0.066379	-0.058410	-0.030766	0.006448	0.060736	0.000000	-5.896315	-7.137898	-12.107313	-17.077171	-20.808554	-24.544064	0.000000	0.011405	0.012583	0.021593	0.038704	0.056807	0.078900	0.000000	21.345132	
0.350000	0.000000	11.385269	11.385194	11.384767	11.384141	11.383540	11.382837	0.000000	0.416856	0.416929	0.417302	0.417793	0.418210	0.418656	0.000000	0.402328	0.404379	0.415859	0.432168	0.447321	0.464488	0.000000	11.429394	11.430262	11.429492	11.420348	11.407073	11.386987	0.000000	6.336612	7.579530	12.550065	17.512426	21.231482	24.948437	0.000000	0.377130	0.378026	0.380648	0.380105	0.377480	0.373002	0.000000	-0.044125	-0.045068	-0.044725	-0.036207	-0.023533	-0.004149	0.000000	-5.919756	-7.162601	-12.132763	-17.094633	-20.813271	-24.529781	0.000000	0.025198	0.026353	0.035212	0.052063	0.069841	0.091486	0.000000	24.907610	
0.400000	0.000000	11.384111	11.384040	11.383629	11.383033	11.382462	11.381783	0.000000	0.471079	0.471139	0.471458	0.471877	0.472235	0.472619	0.000000	0.374239	0.376362	0.388210	0.404809	0.420170	0.437741	0.000000	11.400597	11.401291	11.404850	11.411285	11.419411	11.430481	0.000000	6.376892	7.616024	12.570268	17.513781	21.216604	24.915453	0.000000	0.333955	0.335026	0.338784	0.340012	0.339200	0.337057	0.000000	-0.016485	-0.017251	-0.021222	-0.028253	-0.036949	-0.048698	0.000000	-5.905814	-7.144885	-12.098809	-17.041904	-20.744370	-24.442833	0.000000	0.040284	0.041336	0.049426	0.064797	0.080970	0.100684	0.000000	28.464715	
0.450000	0.000000	11.382799	11.382736	11.382377	11.381868	11.381379	11.380791	0.000000	0.523550	0.523600	0.523866	0.524214	0.524510	0.524832	0.000000	0.343160	0.345174	0.356391	0.371841	0.386113	0.402731	0.000000	11.378041	11.378594	11.384202	11.398305	11.416838	11.442961	0.000000	6.385890	7.618594	12.548374	17.469732	21.157591	24.843086	0.000000	0.296868	0.297931	0.301834	0.303452	0.303185	0.301987	0.000000	0.004757	0.004142	-0.001825	-0.016437	-0.035459	-0.062171	0.000000	-5.862339	-7.094994	-12.024508	-16.945518	-20.633080	-24.318254	0.000000	0.046293	0.047243	0.054557	0.068389	0.082929	0.100744	0.000000	32.010502	
0.500000	0.000000	11.381333	11.381280	11.380982	11.380565	11.380163	11.379668	0.000000	0.574164	0.574208	0.574437	0.574735	0.574989	0.575267	0.000000	0.309171	0.311024	0.321343	0.335322	0.348245	0.363611	0.000000	11.365088	11.365542	11.370260	11.381968	11.397094	11.418191	0.000000	6.385585	7.610778	12.513160	17.412380	21.087624	24.764252	0.000000	0.264704	0.265652	0.269021	0.269934	0.269113	0.267516	0.000000	0.016246	0.015738	0.010722	-0.001403	-0.016930	-0.038522	0.000000	-5.811420	-7.036570	-11.938723	-16.837646	-20.512634	-24.188984	0.000000	0.044467	0.045372	0.052322	0.065388	0.079132	0.096095	0.000000	35.541338	
0.550000	0.000000	11.379743	11.379699	11.379446	11.379094	11.378757	11.378331	0.000000	0.622222	0.622263	0.622474	0.622749	0.622983	0.623243	0.000000	0.272539	0.274298	0.284108	0.297290	0.309513	0.324260	0.000000	11.356303	11.356204	11.356289	11.357520	11.359384	11.361816	0.000000	6.387719	7.604805	12.477987	17.354568	21.017870	24.687231	0.000000	0.229368	0.230183	0.232772	0.232432	0.230404	0.227481	0.000000	0.023439	0.023495	0.023158	0.021574	0.019373	0.016514	0.000000	-5.765497	-6.982543	-11.855514	-16.731819	-20.394886	-24.063988	0.000000	0.043171	0.044114	0.051336	0.064858	0.079109	0.096779	0.000000	39.046645	
0.600000	0.000000	11.378053	11.378014	11.377792	11.377479	11.377174	11.376789	0.000000	0.667280	0.667320	0.667526	0.667797	0.668031	0.668290	0.000000	0.233721	0.235495	0.245422	0.258838	0.271335	0.286427	0.000000	11.345616	11.344534	11.338255	11.327251	11.314523	11.296974	0.000000	6.389785	7.598828	12.442823	17.296312	20.946989	24.608059	0.000000	0.188347	0.189053	0.190820	0.188957	0.185328	0.180423	0.000000	0.032436	0.033480	0.039537	0.050228	0.062652	0.079815	0.000000	-5.722506	-6.931508	-11.775297	-16.628515	-20.278957	-23.939768	0.000000	0.045374	0.046441	0.054602	0.069880	0.086007	0.106004	0.000000	42.516493	
0.650000	0.000000	11.376257	11.376223	11.376025	11.375739	11.375454	11.375096	0.000000	0.709572	0.709610	0.709815	0.710086	0.710324	0.710592	0.000000	0.193044	0.194911	0.205414	0.219828	0.233328	0.249479	0.000000	11.330713	11.328717	11.317564	11.298642	11.277090	11.247875	0.000000	6.388186	7.590033	12.407231	17.237946	20.874624	24.524553	0.000000	0.145420	0.146029	0.146915	0.143294	0.137727	0.130317	0.000000	0.045544	0.047505	0.058461	0.077097	0.098364	0.127221	0.000000	-5.678615	-6.880423	-11.697416	-16.527859	-20.164299	-23.813961	0.000000	0.047624	0.048882	0.058500	0.076534	0.095601	0.119163	0.000000	45.953616	
0.700000	0.000000	11.374336	11.374308	11.374141	11.373889	11.373631	11.373304	0.000000	0.749525	0.749561	0.749751	0.750012	0.750246	0.750514	0.000000	0.150504	0.152480	0.163641	0.179235	0.193922	0.211294	0.000000	11.312881	11.310559	11.298526	11.279506	11.258441	11.230314	0.000000	6.386755	7.582499	12.375809	17.183680	20.804007	24.438311	0.000000	0.102620	0.103110	0.102952	0.097280	0.089473	0.079151	0.000000	0.061455	0.063748	0.075615	0.094383	0.115191	0.142990	0.000000	-5.637230	-6.832938	-11.626058	-16.433668	-20.053761	-23.687798	0.000000	0.047884	0.049369	0.060690	0.081955	0.104449	0.132143	0.000000	49.370949	
0.750000	0.000000	11.372297	11.372275	11.372149	11.371950	11.371739	11.371468	0.000000	0.787183	0.787213	0.787370	0.787594	0.787804	0.788050	0.000000	0.105848	0.107878	0.119408	0.135769	0.151269	0.169456	0.000000	11.294638	11.292737	11.284163	11.272594	11.260607	11.245121	0.000000	6.396192	7.587335	12.360950	17.146545	20.748154	24.361879	0.000000	0.056395	0.056724	0.055301	0.047328	0.037096	0.023707	0.000000	0.077659	0.079538	0.087986	0.099356	0.111133	0.126346	0.000000	-5.609009	-6.800122	-11.573579	-16.358952	-19.960350	-23.573830	0.000000	0.049453	0.051154	0.064107	0.088441	0.114173	0.145749	0.000000	52.779410	
0.800000	0.000000	11.370159	11.370148	11.370073	11.369946	11.369803	11.369609	0.000000	0.822208	0.822226	0.822328	0.822483	0.822640	0.822833	0.000000	0.058822	0.060815	0.072199	0.088533	0.104098	0.122314	0.000000	11.277298	11.276228	11.273370	11.273093	11.274608	11.277801	0.000000	6.425976	7.615268	12.378018	17.145849	20.728861	24.319061	0.000000	0.002151	0.002284	-0.000467	-0.010649	-0.023095	-0.039162	0.000000	0.092861	0.093920	0.096704	0.096852	0.095195	0.091809	0.000000	-5.603767	-6.793043	-11.555691	-16.323366	-19.906221	-23.496227	0.000000	0.056670	0.058531	0.072666	0.099182	0.127193	0.161476	0.000000	56.183987	
0.850000	0.000000	11.367939	11.367936	11.367919	11.367874	11.367809	11.367709	0.000000	0.854318	0.854321	0.854349	0.854410	0.854488	0.854601	0.000000	0.009397	0.011265	0.021975	0.037427	0.052225	0.069589	0.000000	11.261152	11.260777	11.262856	11.272676	11.286558	11.307165	0.000000	6.472872	7.663666	12.427097	17.185102	20.752779	24.320160	0.000000	-0.059392	-0.059432	-0.063173	-0.074764	-0.088498	-0.106008	0.000000	0.106786	0.107159	0.105064	0.095198	0.081251	0.060544	0.000000	-5.618554	-6.809344	-11.572748	-16.330692	-19.898291	-23.465559	0.000000	0.068789	0.070697	0.085148	0.112191	0.140723	0.175597	0.000000	59.590116	
0.900000	0.000000	11.365627	11.365635	11.365669	11.365701	11.365714	11.365707	0.000000	0.883583	0.883571	0.883520	0.883481	0.883473	0.883492	0.000000	-0.042209	-0.040521	-0.030818	-0.016845	-0.003427	0.012420	0.000000	11.247452	11.247378	11.251788	11.266812	11.287425	11.317860	0.000000	6.518214	7.711798	12.480980	17.234135	20.790161	24.338354	0.000000	-0.122260	-0.122375	-0.126321	-0.137830	-0.151268	-0.168243	0.000000	0.118175	0.118257	0.113881	0.098889	0.078289	0.047848	0.000000	-5.634632	-6.828227	-11.597460	-16.350653	-19.906689	-23.454863	0.000000	0.080050	0.081854	0.095503	0.120985	0.147841	0.180663	0.000000	63.005624	
0.950000	0.000000	11.363204	11.363218	11.363296	11.363391	11.363469	11.363541	0.000000	0.910196	0.910172	0.910060	0.909937	0.909857	0.909795	0.000000	-0.095635	-0.094124	-0.085454	-0.073081	-0.061215	-0.047090	0.000000	11.238538	11.238465	11.242604	11.256935	11.276867	11.306626	0.000000	6.541475	7.735396	12.502829	17.248224	20.793940	24.327557	0.000000	-0.181317	-0.181380	-0.184624	-0.194464	-0.205998	-0.220497	0.000000	0.124666	0.124753	0.120691	0.106455	0.086602	0.056914	0.000000	-5.631279	-6.825224	-11.592769	-16.338287	-19.884083	-23.417763	0.000000	0.085682	0.087256	0.099170	0.121383	0.144783	0.173408	0.000000	66.432419	
1.000000	0.000000	11.360673	11.360695	11.360807	11.360954	11.361082	11.361218	0.000000	0.934053	0.934022	0.933869	0.933694	0.933564	0.933447	0.000000	-0.150460	-0.149076	-0.141173	-0.130038	-0.119416	-0.106705	0.000000	11.235713	11.235506	11.237649	11.246704	11.259831	11.279943	0.000000	6.537799	7.727711	12.479455	17.209957	20.745140	24.268795	0.000000	-0.236029	-0.235946	-0.237912	-0.245179	-0.253945	-0.264998	0.000000	0.124960	0.125188	0.123159	0.114250	0.101251	0.081275	0.000000	-5.603747	-6.793690	-11.545586	-16.276264	-19.811575	-23.335348	0.000000	0.085570	0.086871	0.096740	0.115142	0.134529	0.158293	0.000000	69.860194	
1.050000	0.000000	11.358082	11.358109	11.358257	11.358454	11.358626	11.358821	0.000000	0.954674	0.954639	0.954463	0.954255	0.954096	0.953944	0.000000	-0.206290	-0.204957	-0.197393	-0.186839	-0.176848	-0.164906	0.000000	11.237897	11.237503	11.236959	11.238819	11.242485	11.248934	0.000000	6.519169	7.702328	12.429943	17.142109	20.667940	24.186363	0.000000	-0.287736	-0.287479	-0.288098	-0.292830	-0.298949	-0.306795	0.000000	0.120185	0.120607	0.121298	0.119634	0.116141	0.109887	0.000000	-5.564495	-6.747689	-11.475480	-16.187855	-19.713844	-23.232420	0.000000	0.081446	0.082522	0.090705	0.105990	0.122101	0.141889	0.000000	73.272712	
1.100000	0.000000	11.355479	11.355514	11.355704	11.355958	11.356184	11.356438	0.000000	0.971584	0.971544	0.971344	0.971105	0.970920	0.970739	0.000000	-0.262836	-0.261483	-0.253846	-0.243210	-0.233204	-0.221340	0.000000	11.242367	11.241817	11.239034	11.234809	11.230376	11.224986	0.000000	6.498647	7.675113	12.379677	17.076181	20.595860	24.113394	0.000000	-0.335759	-0.335352	-0.334919	-0.337792	-0.342033	-0.347677	0.000000	0.113113	0.113697	0.116670	0.121149	0.125808	0.131452	0.000000	-5.527063	-6.703568	-11.408332	-16.105076	-19.624941	-23.142654	0.000000	0.072923	0.073868	0.081074	0.094583	0.108829	0.126337	0.000000	76.659805	
1.150000	0.000000	11.352886	11.352930	11.353171	11.353496	11.353786	11.354113	0.000000	0.984688	0.984641	0.984404	0.984116	0.983891	0.983670	0.000000	-0.319932	-0.318520	-0.310560	-0.299421	-0.288969	-0.276703	0.000000	11.246556	11.246010	11.242471	11.235578	11.227297	11.215972	0.000000	6.477258	7.647916	12.332920	17.017086	20.532957	24.051807	0.000000	-0.378057	-0.377559	-0.376584	-0.378590	-0.382011	-0.386777	0.000000	0.106330	0.106920	0.110701	0.117918	0.126489	0.138140	0.000000	-5.492570	-6.663275	-11.348516	-16.032970	-19.549067	-23.068136	0.000000	0.058125	0.059039	0.066023	0.079169	0.093043	0.110074	0.000000	80.021247	
1.200000	0.000000	11.350285	11.350340	11.350637	11.351043	11.351408	11.351815	0.000000	0.994257	0.994197	0.993894	0.993525	0.993235	0.992949	0.000000	-0.377462	-0.375994	-0.367707	-0.356003	-0.345002	-0.332185	0.000000	11.249438	11.249125	11.246703	11.241194	11.233997	11.223533	0.000000	6.448712	7.613232	12.277332	16.947685	20.458496	23.977329	0.000000	-0.414643	-0.414155	-0.413349	-0.415759	-0.419666	-0.425122	0.000000	0.100846	0.101215	0.103934	0.109849	0.117411	0.128283	0.000000	-5.454455	-6.619035	-11.283439	-15.954161	-19.465261	-22.984379	0.000000	0.037181	0.038160	0.045643	0.059756	0.074664	0.092937	0.000000	83.360382	
1.250000	0.000000	11.347660	11.347724	11.348079	11.348568	11.349010	11.349505	0.000000	1.000565	1.000485	1.000076	0.999577	0.999184	0.998795	0.000000	-0.435280	-0.433800	-0.425389	-0.413379	-0.402011	-0.388783	0.000000	11.251734	11.251806	11.251770	11.250403	11.247676	11.242776	0.000000	6.414540	7.572140	12.211844	16.864155	20.366159	23.880690	0.000000	-0.448559	-0.448213	-0.448463	-0.452777	-0.458670	-0.466583	0.000000	0.095926	0.095918	0.096308	0.098165	0.101334	0.106730	0.000000	-5.413974	-6.571655	-11.211768	-15.864577	-19.366976	-22.881895	0.000000	0.013278	0.014413	0.023073	0.039398	0.056659	0.077800	0.000000	86.678653	
1.300000	0.000000	11.345023	11.345093	11.345496	11.346060	11.346577	11.347158	0.000000	1.003600	1.003489	1.002931	1.002250	1.001711	1.001175	0.000000	-0.493230	-0.491791	-0.483539	-0.471609	-0.460191	-0.446831	0.000000	11.254911	11.255332	11.257620	11.260625	11.262902	11.264548	0.000000	6.388507	7.540295	12.158390	16.792253	20.282736	23.787985	0.000000	-0.483568	-0.483487	-0.485573	-0.493083	-0.502235	-0.514073	0.000000	0.090111	0.089761	0.087876	0.085435	0.083674	0.082610	0.000000	-5.384907	-6.536806	-11.155459	-15.790004	-19.281025	-22.786810	0.000000	-0.009663	-0.008305	0.002034	0.021474	0.042044	0.067242	0.000000	89.978479	
1.350000	0.000000	11.342397	11.342475	11.342920	11.343547	11.344129	11.344790	0.000000	1.003112	1.002966	1.002233	1.001338	1.000627	0.999918	0.000000	-0.551170	-0.549806	-0.541893	-0.530328	-0.519113	-0.505855	0.000000	11.259910	11.260462	11.263736	11.268902	11.273944	11.279493	0.000000	6.383190	7.532635	12.140146	16.761045	20.240000	23.732037	0.000000	-0.521766	-0.521995	-0.526179	-0.537288	-0.550070	-0.566222	0.000000	0.082487	0.082013	0.079184	0.074645	0.070185	0.065297	0.000000	-5.380078	-6.529669	-11.137914	-15.759706	-19.239372	-22.732119	0.000000	-0.029404	-0.027811	-0.015714	0.006960	0.030958	0.060367	0.000000	93.268395	
1.400000	0.000000	11.339811	11.339896	11.340381	11.341063	11.341704	11.342442	0.000000	0.998926	0.998747	0.997849	0.996754	0.995881	0.995005	0.000000	-0.608951	-0.607651	-0.600042	-0.588852	-0.577886	-0.564782	0.000000	11.266740	11.267157	11.269602	11.273582	11.277695	11.282457	0.000000	6.395206	7.545722	12.153725	16.767757	20.236050	23.712206	0.000000	-0.563285	-0.563753	-0.569541	-0.583393	-0.598922	-0.618295	0.000000	0.073071	0.072740	0.070779	0.067481	0.064009	0.059985	0.000000	-5.396280	-6.546975	-11.155875	-15.771004	-19.240168	-22.717201	0.000000	-0.045665	-0.043898	-0.030501	-0.005458	0.021036	0.053513	0.000000	96.560990	
1.450000	0.000000	11.337265	11.337358	11.337887	11.338635	11.339338	11.340154	0.000000	0.991144	0.990942	0.989926	0.988685	0.987695	0.986698	0.000000	-0.666366	-0.665077	-0.657512	-0.646407	-0.635492	-0.622359	0.000000	11.275006	11.275137	11.275476	11.275496	11.275335	11.274781	0.000000	6.407270	7.559561	12.170047	16.777643	20.234442	23.692785	0.000000	-0.607377	-0.607919	-0.614222	-0.628996	-0.645442	-0.665854	0.000000	0.062258	0.062220	0.062410	0.063140	0.064003	0.065373	0.000000	-5.416126	-6.568619	-11.180121	-15.788959	-19.246748	-22.706087	0.000000	-0.058989	-0.057158	-0.043290	-0.017412	0.009950	0.043495	0.000000	99.864420	
1.500000	0.000000	11.334751	11.334855	11.335449	11.336280	11.337061	11.337972	0.000000	0.980034	0.979821	0.978747	0.977436	0.976387	0.975330	0.000000	-0.723149	-0.721795	-0.713888	-0.702383	-0.691139	-0.677616	0.000000	11.284346	11.284209	11.282194	11.277188	11.271186	11.262936	0.000000	6.404357	7.556337	12.161953	16.757744	20.200516	23.639914	0.000000	-0.653491	-0.653918	-0.659509	-0.673186	-0.688551	-0.707653	0.000000	0.050405	0.050646	0.053255	0.059092	0.065875	0.075036	0.000000	-5.424323	-6.576516	-11.183206	-15.780307	-19.224129	-22.664583	0.000000	-0.069659	-0.067877	-0.054379	-0.029197	-0.002588	0.030037	0.000000	103.176961	
1.550000	0.000000	11.332273	11.332395	11.333074	11.334022	11.334905	11.335927	0.000000	0.965756	0.965541	0.964464	0.963145	0.962089	0.961024	0.000000	-0.779021	-0.777528	-0.768906	-0.756501	-0.744517	-0.730201	0.000000	11.294149	11.293839	11.290008	11.280798	11.269685	11.254495	0.000000	6.384779	7.533728	12.125291	16.703362	20.130133	23.550924	0.000000	-0.701727	-0.701891	-0.705828	-0.716888	-0.729686	-0.745755	0.000000	0.038124	0.038556	0.043066	0.053224	0.065220	0.081432	0.000000	-5.419023	-6.568186	-11.160827	-15.740217	-19.168043	-22.589901	0.000000	-0.077294	-0.075638	-0.063077	-0.039613	-0.014831	0.015554	0.000000	106.489952	
1.600000	0.000000	11.329861	11.330000	11.330787	11.331877	11.332883	11.334042	0.000000	0.948250	0.948042	0.946994	0.945708	0.944680	0.943642	0.000000	-0.833725	-0.832049	-0.822472	-0.808836	-0.795828	-0.780443	0.000000	11.303347	11.302924	11.298145	11.286851	11.273209	11.254572	0.000000	6.355316	7.499672	12.072292	16.630383	20.041397	23.445683	0.000000	-0.752462	-0.752282	-0.754083	-0.761758	-0.771248	-0.783442	0.000000	0.026514	0.027075	0.032641	0.045026	0.059674	0.079470	0.000000	-5.407066	-6.551630	-11.125299	-15.684675	-19.096718	-22.502041	0.000000	-0.081263	-0.079767	-0.068390	-0.047078	-0.024580	0.002999	0.000000	109.794457	
1.650000	0.000000	11.327533	11.327695	11.328599	11.329841	11.330981	11.332282	0.000000	0.927428	0.927230	0.926229	0.924996	0.924011	0.923017	0.000000	-0.887046	-0.885180	-0.874615	-0.859692	-0.845612	-0.829114	0.000000	11.310925	11.310461	11.305772	11.295066	11.282249	11.264805	0.000000	6.319602	7.458819	12.011292	16.550022	19.947092	23.337969	0.000000	-0.805420	-0.804888	-0.804505	-0.808723	-0.814838	-0.823082	0.000000	0.016608	0.017233	0.022827	0.034774	0.048731	0.067477	0.000000	-5.392174	-6.531590	-11.085063	-15.625027	-19.023081	-22.414951	0.000000	-0.081626	-0.080292	-0.070111	-0.050969	-0.030774	-0.006032	0.000000	113.084430	
1.700000	0.000000	11.325299	11.325482	11.326495	11.327885	11.329153	11.330591	0.000000	0.903420	0.903232	0.902275	0.901092	0.900147	0.899196	0.000000	-0.938830	-0.936805	-0.925413	-0.909417	-0.894447	-0.877021	0.000000	11.316793	11.316457	11.313119	11.305533	11.296469	11.284115	0.000000	6.274983	7.408481	11.939404	16.459154	19.843878	23.224213	0.000000	-0.859186	-0.858356	-0.856112	-0.857382	-0.860620	-0.865492	0.000000	0.008506	0.009026	0.013376	0.022351	0.032684	0.046477	0.000000	-5.371563	-6.505249	-11.037129	-15.558062	-18.943731	-22.325016	0.000000	-0.079644	-0.078449	-0.069301	-0.052035	-0.033826	-0.011529	0.000000	116.355547	
