HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	OoPDefl   B_0	OoPDefl   B_2	IPDefl    B_0	IPDefl    B_2	TipDzb    B_0	TipDzb    B_2	TipDxb    B_0	TipDxb    B_2	TipDyb    B_0	TipDyb    B_2	Tip2Twr   B_0	Tip2Twr   B_2	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	
43.400000	5.320815	5.183210	-1.068786	-0.541216	-0.401775	-0.375383	5.342314	5.193535	-0.955542	-0.431014	59.919375	64.760289	
43.450000	5.319118	5.192041	-1.058918	-0.569314	-0.401296	-0.376883	5.340363	5.202939	-0.945969	-0.459168	58.624902	64.781732	
43.500000	5.317009	5.200830	-1.047723	-0.597727	-0.400730	-0.378405	5.337976	5.212308	-0.935049	-0.487611	57.103597	64.795641	
43.550000	5.314505	5.209557	-1.035241	-0.626389	-0.400089	-0.379925	5.335175	5.221619	-0.922823	-0.516278	55.362096	64.801990	
43.600000	5.311626	5.218195	-1.021478	-0.655213	-0.399371	-0.381459	5.331977	5.230846	-0.909296	-0.545082	53.407989	64.800716	
43.650000	5.308386	5.226727	-1.006415	-0.684085	-0.398591	-0.382987	5.328394	5.239969	-0.894449	-0.573909	51.249826	64.791850	
43.700000	5.304794	5.235141	-0.990015	-0.712874	-0.397737	-0.384519	5.324439	5.248973	-0.878245	-0.602629	48.897184	64.775382	
43.750000	5.300856	5.243421	-0.972237	-0.741417	-0.396821	-0.386041	5.320114	5.257841	-0.860644	-0.631081	46.360655	64.751410	
43.800000	5.296570	5.251551	-0.953073	-0.769543	-0.395837	-0.387555	5.315416	5.266553	-0.841639	-0.659096	43.651865	64.720002	
43.850000	5.291927	5.259510	-0.932515	-0.797070	-0.394792	-0.389053	5.310335	5.275082	-0.821226	-0.686491	40.783634	64.681265	
43.900000	5.286924	5.267270	-0.910624	-0.823812	-0.393686	-0.390519	5.304872	5.283399	-0.799466	-0.713085	37.770097	64.635369	
43.950000	5.281552	5.274799	-0.887473	-0.849615	-0.392516	-0.391968	5.299014	5.291469	-0.776435	-0.738726	34.627006	64.582455	
44.000000	5.275808	5.282065	-0.863200	-0.874319	-0.391295	-0.393367	5.292764	5.299253	-0.752273	-0.763259	31.372314	64.522752	
44.050000	5.269695	5.289026	-0.837969	-0.897809	-0.390030	-0.394717	5.286127	5.306709	-0.727148	-0.786569	28.027188	64.456494	
44.100000	5.263222	5.295645	-0.811973	-0.920003	-0.388711	-0.396010	5.279114	5.313799	-0.701255	-0.808580	24.617960	64.383915	
44.150000	5.256405	5.301885	-0.785422	-0.940846	-0.387357	-0.397242	5.271746	5.320482	-0.674807	-0.829240	21.180046	64.305283	
44.200000	5.249273	5.307715	-0.758526	-0.960319	-0.385964	-0.398394	5.264058	5.326729	-0.648016	-0.848535	17.766298	64.220928	
44.250000	5.241864	5.313105	-0.731467	-0.978417	-0.384560	-0.399472	5.256087	5.332507	-0.621067	-0.866464	14.466216	64.131175	
44.300000	5.234225	5.318032	-0.704416	-0.995177	-0.383137	-0.400463	5.247887	5.337793	-0.594132	-0.883066	11.452404	64.036344	
44.350000	5.226414	5.322478	-0.677494	-1.010626	-0.381709	-0.401370	5.239516	5.342570	-0.567336	-0.898373	9.084756	63.936820	
44.400000	5.218489	5.326431	-0.650782	-1.024788	-0.380283	-0.402190	5.231034	5.346827	-0.540760	-0.912411	8.010567	63.832958	
44.450000	5.210512	5.329882	-0.624317	-1.037693	-0.378869	-0.402910	5.222505	5.350554	-0.514445	-0.925215	8.738626	63.725192	
44.500000	5.202541	5.332828	-0.598102	-1.049333	-0.377480	-0.403540	5.213984	5.353746	-0.488393	-0.936779	10.905568	63.613921	
44.550000	5.194634	5.335274	-0.572111	-1.059687	-0.376119	-0.404077	5.205531	5.356409	-0.462580	-0.947086	13.827798	63.499569	
44.600000	5.186841	5.337224	-0.546309	-1.068713	-0.374791	-0.404514	5.197195	5.358543	-0.436972	-0.956095	17.089722	63.382596	
44.650000	5.179210	5.338683	-0.520662	-1.076330	-0.373503	-0.404851	5.189022	5.360155	-0.411537	-0.963726	20.491381	63.263464	
44.700000	5.171774	5.339658	-0.495157	-1.082451	-0.372263	-0.405094	5.181045	5.361246	-0.386262	-0.969894	23.931334	63.142622	
44.750000	5.164569	5.340156	-0.469813	-1.086970	-0.371071	-0.405234	5.173302	5.361821	-0.361165	-0.974496	27.351255	63.020566	
44.800000	5.157621	5.340181	-0.444692	-1.089786	-0.369945	-0.405266	5.165820	5.361883	-0.336311	-0.977430	30.712928	62.897775	
44.850000	5.150959	5.339739	-0.419891	-1.090799	-0.368865	-0.405193	5.158631	5.361436	-0.311796	-0.978597	33.988550	62.771916	
44.900000	5.144608	5.338835	-0.395557	-1.089931	-0.367855	-0.405015	5.151762	5.360483	-0.287766	-0.977921	37.156114	62.488349	
44.950000	5.138598	5.337477	-0.371867	-1.087131	-0.366915	-0.404727	5.145247	5.359031	-0.264397	-0.975349	40.197225	61.959828	
45.000000	5.132957	5.335672	-0.349029	-1.082384	-0.366043	-0.404336	5.139121	5.357086	-0.241899	-0.970866	43.095846	61.189126	
45.050000	5.127717	5.333432	-0.327258	-1.075699	-0.365248	-0.403843	5.133416	5.354661	-0.220482	-0.964481	45.837732	60.180032	
45.100000	5.122908	5.330772	-0.306751	-1.067124	-0.364529	-0.403249	5.128171	5.351775	-0.200344	-0.956239	48.409997	58.937297	
45.150000	5.118565	5.327716	-0.287691	-1.056736	-0.363892	-0.402567	5.123424	5.348451	-0.181667	-0.946217	50.800905	57.466647	
45.200000	5.114720	5.324287	-0.270246	-1.044622	-0.363340	-0.401797	5.119209	5.344715	-0.164614	-0.934499	52.999772	55.774676	
45.250000	5.111412	5.320516	-0.254506	-1.030890	-0.362877	-0.400957	5.115566	5.340602	-0.149274	-0.921191	54.996855	53.868959	
45.300000	5.108669	5.316439	-0.240551	-1.015641	-0.362500	-0.400039	5.112528	5.336151	-0.135724	-0.906389	56.783391	51.757979	
45.350000	5.106521	5.312089	-0.228401	-0.998981	-0.362225	-0.399065	5.110122	5.331398	-0.123980	-0.890198	58.351526	49.451133	
45.400000	5.104989	5.307502	-0.218051	-0.980994	-0.362035	-0.398041	5.108370	5.326380	-0.114035	-0.872696	59.694375	46.958826	
45.450000	5.104078	5.302717	-0.209466	-0.961742	-0.361936	-0.396980	5.107278	5.321141	-0.105852	-0.853941	60.805988	44.292412	
45.500000	5.103789	5.297764	-0.202600	-0.941287	-0.361937	-0.395876	5.106842	5.315711	-0.099379	-0.833994	61.681407	41.464428	
45.550000	5.104108	5.292674	-0.197411	-0.919666	-0.362020	-0.394748	5.107049	5.310122	-0.094573	-0.812884	62.316661	38.488614	
45.600000	5.105016	5.287474	-0.193863	-0.896917	-0.362187	-0.393597	5.107878	5.304406	-0.091396	-0.790648	62.708747	35.380269	
45.650000	5.106480	5.282179	-0.191945	-0.873067	-0.362444	-0.392429	5.109296	5.298576	-0.089834	-0.767307	62.875408	32.156692	
45.700000	5.108474	5.276805	-0.191669	-0.848158	-0.362766	-0.391254	5.111278	5.292650	-0.089895	-0.742901	62.997743	28.838086	
45.750000	5.110965	5.271359	-0.193068	-0.822254	-0.363167	-0.390068	5.113789	5.286638	-0.091613	-0.717491	63.119396	25.449145	
45.800000	5.113921	5.265845	-0.196199	-0.795430	-0.363630	-0.388880	5.116800	5.280544	-0.095040	-0.691149	63.239925	22.022283	
45.850000	5.117317	5.260267	-0.201132	-0.767797	-0.364152	-0.387686	5.120287	5.274375	-0.100245	-0.663982	63.358859	18.604400	
45.900000	5.121134	5.254626	-0.207934	-0.739487	-0.364745	-0.386506	5.124230	5.268139	-0.107293	-0.636121	63.475714	15.272157	
45.950000	5.125354	5.248924	-0.216665	-0.710663	-0.365389	-0.385326	5.128614	5.261836	-0.116242	-0.607725	63.590074	12.168601	
46.000000	5.129966	5.243167	-0.227355	-0.681500	-0.366092	-0.384157	5.133428	5.255477	-0.127121	-0.578969	63.701475	9.589197	
46.050000	5.134961	5.237358	-0.240010	-0.652192	-0.366855	-0.383005	5.138661	5.249069	-0.139934	-0.550043	63.809500	8.108407	
46.100000	5.140332	5.231510	-0.254601	-0.622934	-0.367677	-0.381873	5.144309	5.242628	-0.154650	-0.521142	63.913718	8.358857	
46.150000	5.146075	5.225630	-0.271041	-0.593917	-0.368559	-0.380763	5.150364	5.236166	-0.171183	-0.492455	64.013739	10.211439	
46.200000	5.152184	5.219738	-0.289206	-0.565317	-0.369498	-0.379674	5.156817	5.229704	-0.189406	-0.464158	64.109164	12.978359	
46.250000	5.158645	5.213848	-0.308958	-0.537289	-0.370491	-0.378611	5.163654	5.223260	-0.209183	-0.436404	64.199617	16.167406	
46.300000	5.165447	5.207983	-0.330096	-0.509961	-0.371550	-0.377577	5.170857	5.216857	-0.230311	-0.409321	64.284744	19.536893	
46.350000	5.172565	5.202161	-0.352434	-0.483434	-0.372669	-0.376575	5.178400	5.210517	-0.252606	-0.383011	64.364213	22.967388	
46.400000	5.179973	5.196411	-0.375759	-0.457779	-0.373840	-0.375606	5.186253	5.204268	-0.275857	-0.357545	64.437727	26.392483	
46.450000	5.187635	5.190751	-0.399886	-0.433051	-0.375060	-0.374673	5.194376	5.198130	-0.299881	-0.332979	64.504985	29.770054	
46.500000	5.195515	5.185206	-0.424642	-0.409283	-0.376331	-0.373782	5.202729	5.192127	-0.324505	-0.309347	64.565756	33.070014	
46.550000	5.203566	5.179797	-0.449885	-0.386476	-0.377639	-0.372922	5.211265	5.186279	-0.349592	-0.286653	64.619779	36.268959	
46.600000	5.211746	5.174541	-0.475496	-0.364665	-0.378988	-0.372101	5.219937	5.180605	-0.375026	-0.264932	64.666860	39.347493	
46.650000	5.220012	5.169452	-0.501413	-0.343861	-0.380358	-0.371321	5.228704	5.175118	-0.400747	-0.244197	64.706832	42.288727	
46.700000	5.228332	5.164554	-0.527577	-0.324089	-0.381756	-0.370576	5.237530	5.169842	-0.426699	-0.224478	64.739510	45.077712	
46.750000	5.236671	5.159865	-0.553975	-0.305395	-0.383170	-0.369880	5.246381	5.164795	-0.452874	-0.205822	64.764831	47.700929	
46.800000	5.245007	5.155413	-0.580594	-0.287824	-0.384605	-0.369230	5.255234	5.160007	-0.479261	-0.188275	64.782629	50.146088	
46.850000	5.253317	5.151223	-0.607430	-0.271465	-0.386047	-0.368618	5.264069	5.155505	-0.505862	-0.171931	64.792864	52.402108	
46.900000	5.261588	5.147326	-0.634466	-0.256388	-0.387510	-0.368064	5.272867	5.151320	-0.532660	-0.156862	64.795539	54.458756	
46.950000	5.269801	5.143754	-0.661669	-0.242687	-0.388979	-0.367565	5.281612	5.147485	-0.559627	-0.143162	64.790539	56.306905	
47.000000	5.277946	5.140544	-0.688979	-0.230463	-0.390461	-0.367120	5.290290	5.144042	-0.586708	-0.130937	64.777952	57.938349	
47.050000	5.286001	5.137733	-0.716304	-0.219795	-0.391944	-0.366737	5.298879	5.141026	-0.613813	-0.120268	64.757801	59.345795	
47.100000	5.293956	5.135355	-0.743526	-0.210754	-0.393427	-0.366421	5.307366	5.138474	-0.640826	-0.111226	64.730138	60.522993	
47.150000	5.301786	5.133445	-0.770500	-0.203400	-0.394910	-0.366174	5.315722	5.136423	-0.667607	-0.103877	64.695116	61.464595	
47.200000	5.309464	5.132038	-0.797061	-0.197766	-0.396377	-0.366005	5.323915	5.134907	-0.693994	-0.098252	64.652829	62.166228	
47.250000	5.316958	5.131162	-0.823036	-0.193873	-0.397825	-0.365906	5.331913	5.133955	-0.719819	-0.094376	64.603455	62.624571	
47.300000	5.324236	5.130845	-0.848264	-0.191711	-0.399249	-0.365887	5.339675	5.133596	-0.744921	-0.092240	64.547157	62.839562	
47.350000	5.331261	5.131108	-0.872590	-0.191259	-0.400635	-0.365957	5.347165	5.133851	-0.769151	-0.091825	64.484191	62.962473	
47.400000	5.337998	5.131965	-0.895880	-0.192485	-0.401974	-0.366113	5.354341	5.134730	-0.792374	-0.093099	64.414809	63.084803	
47.450000	5.344408	5.133428	-0.918025	-0.195348	-0.403264	-0.366356	5.361164	5.136246	-0.814486	-0.096025	64.339216	63.206093	
47.500000	5.350454	5.135496	-0.938959	-0.199814	-0.404482	-0.366686	5.367594	5.138398	-0.835421	-0.100567	64.257774	63.325856	
47.550000	5.356103	5.138165	-0.958637	-0.205848	-0.405639	-0.367101	5.373600	5.141180	-0.855135	-0.106691	64.170774	63.443627	
47.600000	5.361326	5.141420	-0.977031	-0.213439	-0.406713	-0.367606	5.379147	5.144577	-0.873603	-0.114387	64.078535	63.558924	
47.650000	5.366102	5.145250	-0.994145	-0.222573	-0.407702	-0.368200	5.384217	5.148578	-0.890826	-0.123642	63.981446	63.671325	
47.700000	5.370414	5.149631	-1.009968	-0.233255	-0.408607	-0.368869	5.388794	5.153157	-0.906794	-0.134458	63.879852	63.780398	
47.750000	5.374260	5.154542	-1.024500	-0.245505	-0.409425	-0.369625	5.392874	5.158296	-0.921505	-0.146857	63.774159	63.885697	
47.800000	5.377640	5.159959	-1.037726	-0.259339	-0.410149	-0.370459	5.396459	5.163967	-0.934945	-0.160852	63.664766	63.986844	
47.850000	5.380562	5.165852	-1.049609	-0.274780	-0.410780	-0.371367	5.399554	5.170144	-0.947071	-0.176467	63.552109	64.083446	
47.900000	5.383035	5.172198	-1.060090	-0.291830	-0.411320	-0.372357	5.402168	5.176803	-0.957825	-0.193701	63.436598	64.175114	
47.950000	5.385071	5.178969	-1.069084	-0.310483	-0.411765	-0.373414	5.404313	5.183912	-0.967119	-0.212548	63.318700	64.261547	
48.000000	5.386682	5.186136	-1.076493	-0.330710	-0.412114	-0.374540	5.406001	5.191445	-0.974850	-0.232976	63.198887	64.342376	
48.050000	5.387880	5.193669	-1.082203	-0.352451	-0.412367	-0.375730	5.407240	5.199369	-0.980903	-0.254924	63.077599	64.417318	
48.100000	5.388677	5.201540	-1.086097	-0.375619	-0.412521	-0.376994	5.408041	5.207653	-0.985157	-0.278302	62.955326	64.486065	
48.150000	5.389078	5.209711	-1.088070	-0.400102	-0.412578	-0.378316	5.408410	5.216259	-0.987504	-0.302997	62.832545	64.548386	
48.200000	5.389090	5.218150	-1.088029	-0.425761	-0.412531	-0.379695	5.408350	5.225152	-0.987850	-0.328867	62.662005	64.604015	
48.250000	5.388714	5.226811	-1.085916	-0.452442	-0.412392	-0.381125	5.407865	5.234281	-0.986130	-0.355756	62.263970	64.652768	
48.300000	5.387953	5.235650	-1.081704	-0.479972	-0.412145	-0.382593	5.406957	5.243600	-0.982315	-0.383489	61.623160	64.694452	
48.350000	5.386808	5.244618	-1.075406	-0.508175	-0.411810	-0.384110	5.405628	5.253057	-0.976415	-0.411888	60.742746	64.728901	
48.400000	5.385277	5.253669	-1.067069	-0.536883	-0.411366	-0.385652	5.403878	5.262604	-0.968474	-0.440782	59.626873	64.756006	
48.450000	5.383362	5.262757	-1.056781	-0.565921	-0.410844	-0.387220	5.401712	5.272190	-0.958577	-0.469994	58.280588	64.775657	
48.500000	5.381065	5.271834	-1.044651	-0.595140	-0.410230	-0.388804	5.399137	5.281767	-0.946828	-0.499373	56.709882	64.787773	
48.550000	5.378395	5.280862	-1.030821	-0.624400	-0.409533	-0.390402	5.396160	5.291293	-0.933369	-0.528777	54.921639	64.792318	
48.600000	5.375356	5.289801	-1.015430	-0.653576	-0.408758	-0.391992	5.392793	5.300727	-0.918333	-0.558080	52.923626	64.789258	
48.650000	5.371965	5.298621	-0.998623	-0.682558	-0.407909	-0.393586	5.389053	5.310038	-0.901865	-0.587170	50.724565	64.778634	
48.700000	5.368237	5.307286	-0.980538	-0.711245	-0.407005	-0.395164	5.384960	5.319188	-0.884101	-0.615944	48.334083	64.760496	
48.750000	5.364186	5.315766	-0.961287	-0.739546	-0.406039	-0.396732	5.380528	5.328148	-0.865150	-0.644311	45.762803	64.734856	
48.800000	5.359829	5.324035	-0.940979	-0.767371	-0.405023	-0.398280	5.375777	5.336888	-0.845121	-0.672179	43.022395	64.701848	
48.850000	5.355180	5.332067	-0.919687	-0.794630	-0.403960	-0.399795	5.370722	5.345384	-0.824084	-0.699458	40.125745	64.661578	
48.900000	5.350254	5.339837	-0.897477	-0.821226	-0.402859	-0.401277	5.365380	5.353607	-0.802107	-0.726053	37.087066	64.614202	
48.950000	5.345063	5.347330	-0.874390	-0.847063	-0.401713	-0.402724	5.359764	5.361544	-0.779229	-0.751866	33.922363	64.559917	
49.000000	5.339614	5.354523	-0.850463	-0.872032	-0.400538	-0.404129	5.353878	5.369167	-0.755488	-0.776789	30.650002	64.498880	
49.050000	5.333916	5.361403	-0.825743	-0.896022	-0.399325	-0.405477	5.347734	5.376464	-0.730932	-0.800712	27.291831	64.431347	
49.100000	5.327974	5.367950	-0.800269	-0.918913	-0.398093	-0.406776	5.341335	5.383410	-0.705600	-0.823516	23.875438	64.357571	
49.150000	5.321790	5.374145	-0.774113	-0.940595	-0.396828	-0.408015	5.334688	5.389987	-0.679568	-0.845095	20.438548	64.277824	
49.200000	5.315368	5.379960	-0.747359	-0.960957	-0.395541	-0.409184	5.327793	5.396165	-0.652918	-0.865336	17.038776	64.192406	
49.250000	5.308712	5.385375	-0.720112	-0.979903	-0.394234	-0.410277	5.320659	5.401921	-0.625761	-0.884150	13.776402	64.101661	
49.300000	5.301834	5.390361	-0.692501	-0.997343	-0.392909	-0.411289	5.313297	5.407226	-0.598226	-0.901447	10.849785	64.005928	
49.350000	5.294748	5.394891	-0.664673	-1.013208	-0.391574	-0.412207	5.305726	5.412047	-0.570463	-0.917163	8.674060	63.905570	
49.400000	5.287476	5.398944	-0.636784	-1.027454	-0.390230	-0.413042	5.297966	5.416366	-0.542630	-0.931256	7.939013	63.800968	
49.450000	5.280042	5.402493	-0.608996	-1.040055	-0.388884	-0.413770	5.290047	5.420155	-0.514893	-0.943703	9.015959	63.692533	
49.500000	5.272484	5.405522	-0.581465	-1.051003	-0.387546	-0.414391	5.282010	5.423395	-0.487409	-0.954501	11.390702	63.580704	
49.550000	5.264846	5.408014	-0.554329	-1.060302	-0.386212	-0.414907	5.273897	5.426068	-0.460320	-0.963659	14.410702	63.465892	
49.600000	5.257171	5.409960	-0.527711	-1.067980	-0.384902	-0.415311	5.265756	5.428167	-0.433751	-0.971205	17.715706	63.348556	
49.650000	5.249517	5.411349	-0.501703	-1.074054	-0.383615	-0.415611	5.257646	5.429682	-0.407795	-0.977162	21.133757	63.229153	
49.700000	5.241940	5.412180	-0.476372	-1.078561	-0.382355	-0.415791	5.249623	5.430608	-0.382521	-0.981568	24.575786	63.108139	
49.750000	5.234490	5.412454	-0.451766	-1.081520	-0.381148	-0.415861	5.241739	5.430949	-0.357982	-0.984449	27.989133	62.985989	
49.800000	5.227225	5.412178	-0.427902	-1.082945	-0.379976	-0.415821	5.234052	5.430710	-0.334193	-0.985818	31.338425	62.863202	
49.850000	5.220191	5.411363	-0.404796	-1.082841	-0.378854	-0.415674	5.226607	5.429901	-0.311174	-0.985684	34.597219	62.725229	
49.900000	5.213431	5.410024	-0.382448	-1.081196	-0.377790	-0.415416	5.219450	5.428537	-0.288927	-0.984038	37.744260	62.393276	
49.950000	5.206987	5.408176	-0.360874	-1.077991	-0.376791	-0.415047	5.212620	5.426633	-0.267466	-0.980862	40.761564	61.816752	
50.000000	5.200896	5.405839	-0.340103	-1.073196	-0.375858	-0.414576	5.206156	5.424208	-0.246824	-0.976126	43.633286	60.998521	
50.050000	5.195191	5.403036	-0.320179	-1.066782	-0.374996	-0.414006	5.200094	5.421282	-0.227045	-0.969805	46.345333	59.942461	
50.100000	5.189904	5.399783	-0.301170	-1.058719	-0.374204	-0.413338	5.194464	5.417873	-0.208198	-0.961868	48.884982	58.653411	
50.150000	5.185062	5.396109	-0.283163	-1.048976	-0.373489	-0.412576	5.189298	5.414009	-0.190370	-0.952286	51.240624	57.137237	
50.200000	5.180692	5.392032	-0.266286	-1.037554	-0.372851	-0.411729	5.184622	5.409707	-0.173689	-0.941058	53.401754	55.400781	
50.250000	5.176820	5.387578	-0.250654	-1.024447	-0.372301	-0.410798	5.180467	5.404996	-0.158269	-0.928180	55.358881	53.451823	
50.300000	5.173467	5.382775	-0.236412	-1.009689	-0.371831	-0.409779	5.176856	5.399900	-0.144257	-0.913685	57.103471	51.299098	
50.350000	5.170658	5.377652	-0.223696	-0.993328	-0.371448	-0.408700	5.173816	5.394453	-0.131786	-0.897618	58.627965	48.952277	
50.400000	5.168413	5.372241	-0.212633	-0.975433	-0.371154	-0.407548	5.171371	5.388687	-0.120981	-0.880048	59.925693	46.422030	
50.450000	5.166749	5.366567	-0.203331	-0.956077	-0.370950	-0.406346	5.169537	5.382631	-0.111950	-0.861046	60.990982	43.719976	
50.500000	5.165685	5.360667	-0.195878	-0.935366	-0.370833	-0.405107	5.168336	5.376324	-0.104779	-0.840715	61.819060	40.858909	
50.550000	5.165240	5.354578	-0.190332	-0.913403	-0.370803	-0.403821	5.167787	5.369804	-0.099524	-0.819156	62.406150	37.852876	
50.600000	5.165419	5.348335	-0.186722	-0.890305	-0.370873	-0.402508	5.167898	5.363110	-0.096212	-0.796484	62.749418	34.717491	
50.650000	5.166234	5.341970	-0.185055	-0.866173	-0.371028	-0.401180	5.168677	5.356277	-0.094848	-0.772794	62.891623	31.470522	
50.700000	5.167679	5.335528	-0.185313	-0.841121	-0.371279	-0.399841	5.170120	5.349349	-0.095409	-0.748198	63.013992	28.132810	
50.750000	5.169744	5.329035	-0.187459	-0.815243	-0.371620	-0.398500	5.172216	5.342360	-0.097857	-0.722787	63.135590	24.730178	
50.800000	5.172421	5.322526	-0.191449	-0.788645	-0.372044	-0.397164	5.174954	5.335345	-0.102146	-0.696661	63.255923	21.297104	
50.850000	5.175676	5.316027	-0.197234	-0.761414	-0.372562	-0.395845	5.178302	5.328331	-0.108223	-0.669907	63.374542	17.884635	
50.900000	5.179486	5.309563	-0.204772	-0.733641	-0.373155	-0.394539	5.182233	5.321348	-0.116045	-0.642609	63.490951	14.578506	
50.950000	5.183818	5.303153	-0.214016	-0.705424	-0.373826	-0.393260	5.186715	5.314414	-0.125561	-0.614862	63.604748	11.543227	
51.000000	5.188634	5.296811	-0.224935	-0.676851	-0.374571	-0.392011	5.191708	5.307548	-0.136739	-0.586752	63.715451	9.122706	
51.050000	5.193902	5.290552	-0.237508	-0.648031	-0.375382	-0.390786	5.197178	5.300763	-0.149555	-0.558383	63.822672	7.952277	
51.100000	5.199585	5.284381	-0.251711	-0.619077	-0.376256	-0.389601	5.203092	5.294070	-0.163982	-0.529866	63.925986	8.578952	
51.150000	5.205651	5.278306	-0.267527	-0.590116	-0.377193	-0.388455	5.209412	5.287477	-0.180001	-0.501324	64.025012	10.683743	
51.200000	5.212070	5.272336	-0.284930	-0.561282	-0.378191	-0.387341	5.216111	5.280999	-0.197585	-0.472890	64.119346	13.573674	
51.250000	5.218814	5.266480	-0.303882	-0.532726	-0.379250	-0.386276	5.223161	5.274642	-0.216695	-0.444711	64.208629	16.817359	
51.300000	5.225856	5.260743	-0.324337	-0.504593	-0.380353	-0.385247	5.230533	5.268415	-0.237280	-0.416929	64.292548	20.207858	
51.350000	5.233174	5.255132	-0.346220	-0.477044	-0.381509	-0.384271	5.238202	5.262330	-0.259266	-0.389707	64.370760	23.641251	
51.400000	5.240745	5.249660	-0.369432	-0.450226	-0.382718	-0.383329	5.246146	5.256399	-0.282552	-0.363187	64.442967	27.058237	
51.450000	5.248548	5.244335	-0.393850	-0.424287	-0.383978	-0.382438	5.254343	5.250633	-0.307013	-0.337516	64.508902	30.420378	
51.500000	5.256557	5.239169	-0.419330	-0.399361	-0.385279	-0.381594	5.262762	5.245047	-0.332507	-0.312828	64.568304	33.699563	
51.550000	5.264750	5.234179	-0.445709	-0.375559	-0.386627	-0.380791	5.271381	5.239657	-0.358870	-0.289233	64.620935	36.873697	
51.600000	5.273096	5.229380	-0.472813	-0.352981	-0.388015	-0.380035	5.280166	5.234483	-0.385927	-0.266832	64.666584	39.924087	
51.650000	5.281564	5.224792	-0.500459	-0.331710	-0.389442	-0.379329	5.289082	5.229542	-0.413498	-0.245707	64.705096	42.834482	
51.700000	5.290115	5.220434	-0.528475	-0.311804	-0.390896	-0.378670	5.298090	5.224855	-0.441412	-0.225916	64.736312	45.590328	
51.750000	5.298715	5.216326	-0.556691	-0.293306	-0.392377	-0.378057	5.307151	5.220443	-0.469498	-0.207504	64.760100	48.178428	
51.800000	5.307319	5.212484	-0.584958	-0.276237	-0.393873	-0.377500	5.316220	5.216322	-0.497612	-0.190492	64.776411	50.586678	
51.850000	5.315892	5.208927	-0.613145	-0.260628	-0.395385	-0.376990	5.325258	5.212509	-0.525625	-0.174915	64.785135	52.804107	
51.900000	5.324392	5.205670	-0.641149	-0.246476	-0.396895	-0.376532	5.334223	5.209022	-0.553436	-0.160770	64.786232	54.820722	
51.950000	5.332791	5.202731	-0.668885	-0.233798	-0.398409	-0.376125	5.343084	5.205875	-0.580963	-0.148077	64.779761	56.627460	
52.000000	5.341057	5.200122	-0.696292	-0.222600	-0.399917	-0.375770	5.351810	5.203085	-0.608148	-0.136843	64.765672	58.216234	
52.050000	5.349162	5.197865	-0.723317	-0.212897	-0.401409	-0.375468	5.360370	5.200670	-0.634942	-0.127088	64.744065	59.579924	
52.100000	5.357081	5.195975	-0.749923	-0.204713	-0.402887	-0.375227	5.368740	5.198648	-0.661310	-0.118836	64.714993	60.712379	
52.150000	5.364793	5.194476	-0.776067	-0.198072	-0.404342	-0.375039	5.376896	5.197042	-0.687213	-0.112114	64.678585	61.608420	
52.200000	5.372275	5.193388	-0.801701	-0.193005	-0.405777	-0.374907	5.384817	5.195873	-0.712607	-0.106958	64.634942	62.263845	
52.250000	5.379508	5.192733	-0.826775	-0.189549	-0.407176	-0.374845	5.392481	5.195163	-0.737445	-0.103404	64.584247	62.675439	
52.300000	5.386472	5.192533	-0.851220	-0.187735	-0.408548	-0.374844	5.399864	5.194934	-0.761661	-0.101488	64.526691	62.854287	
52.350000	5.393146	5.192808	-0.874943	-0.187593	-0.409873	-0.374920	5.406945	5.195210	-0.785167	-0.101242	64.462501	62.977165	
52.400000	5.399508	5.193579	-0.897853	-0.189143	-0.411153	-0.375058	5.413702	5.196008	-0.807875	-0.102690	64.391908	63.099428	
52.450000	5.405537	5.194860	-0.919836	-0.192395	-0.412390	-0.375269	5.420108	5.197345	-0.829674	-0.105843	64.315150	63.220602	
52.500000	5.411210	5.196671	-0.940774	-0.197352	-0.413561	-0.375562	5.426139	5.199238	-0.850449	-0.110706	64.232583	63.340164	
52.550000	5.416506	5.199021	-0.960552	-0.203995	-0.414660	-0.375936	5.431771	5.201701	-0.870089	-0.117264	64.144505	63.457644	
52.600000	5.421402	5.201920	-0.979056	-0.212300	-0.415691	-0.376381	5.436979	5.204736	-0.888482	-0.125494	64.051234	63.572616	
52.650000	5.425872	5.205368	-0.996187	-0.222228	-0.416642	-0.376916	5.441736	5.208351	-0.905532	-0.135358	63.953150	63.684587	
52.700000	5.429897	5.209363	-1.011868	-0.233735	-0.417506	-0.377539	5.446019	5.212537	-0.921163	-0.146817	63.850621	63.793134	
52.750000	5.433456	5.213898	-1.026021	-0.246772	-0.418278	-0.378243	5.449805	5.217288	-0.935300	-0.159820	63.744071	63.897849	
52.800000	5.436526	5.218956	-1.038606	-0.261283	-0.418947	-0.379030	5.453073	5.222584	-0.947905	-0.174314	63.633913	63.998306	
52.850000	5.439097	5.224516	-1.049590	-0.277218	-0.419522	-0.379894	5.455809	5.228405	-0.958944	-0.190249	63.520537	64.094123	
