HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	OoPDefl   B_0	OoPDefl   B_2	IPDefl    B_0	IPDefl    B_2	TipDzb    B_0	TipDzb    B_2	TipDxb    B_0	TipDxb    B_2	TipDyb    B_0	TipDyb    B_2	Tip2Twr   B_0	Tip2Twr   B_2	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	65.378846	55.506072	
0.050000	0.135125	0.123149	-0.020509	0.001317	-0.000497	-0.000442	0.135125	0.123149	-0.020509	0.001317	65.364150	57.278330	
0.100000	0.255921	0.236108	-0.070488	0.017821	-0.001495	-0.001297	0.255921	0.236108	-0.070488	0.017821	65.342771	58.821426	
0.150000	0.342540	0.319702	-0.175882	0.020816	-0.002338	-0.001803	0.342540	0.319702	-0.175882	0.020816	65.316858	60.139320	
0.200000	0.404668	0.386237	-0.310310	0.026815	-0.003202	-0.001994	0.404668	0.386237	-0.310310	0.026815	65.285640	61.231478	
0.250000	0.470521	0.460191	-0.417023	0.079177	-0.004371	-0.002479	0.470521	0.460191	-0.417023	0.079177	65.246797	62.094855	
0.300000	0.568426	0.564113	-0.461723	0.196359	-0.005788	-0.003944	0.568426	0.564113	-0.461723	0.196359	65.198401	62.728825	
0.350000	0.709726	0.707967	-0.453324	0.353627	-0.007798	-0.007132	0.709726	0.707967	-0.453324	0.353627	65.139851	63.136975	
0.400000	0.883402	0.880322	-0.423664	0.506269	-0.011268	-0.012474	0.883402	0.880322	-0.423664	0.506269	65.071640	63.324833	
0.450000	1.061024	1.049885	-0.400521	0.616684	-0.016567	-0.019270	1.061024	1.049885	-0.400521	0.616684	64.995598	63.424537	
0.500000	1.206360	1.178585	-0.398565	0.662659	-0.022423	-0.025319	1.206360	1.178585	-0.398565	0.662659	64.915329	63.528625	
0.550000	1.289402	1.238576	-0.423549	0.634736	-0.026452	-0.027898	1.289402	1.238576	-0.423549	0.634736	64.835127	63.640500	
0.600000	1.301573	1.226276	-0.475657	0.535188	-0.027279	-0.026045	1.301573	1.226276	-0.475657	0.535188	64.757148	63.760351	
0.650000	1.254016	1.157072	-0.549159	0.378600	-0.025460	-0.021179	1.254016	1.157072	-0.549159	0.378600	64.680570	63.885386	
0.700000	1.170794	1.057193	-0.633647	0.188308	-0.022657	-0.015853	1.170794	1.057193	-0.633647	0.188308	64.602620	64.011291	
0.750000	1.080228	0.955187	-0.715209	-0.007452	-0.020313	-0.011949	1.080228	0.955187	-0.715209	-0.007452	64.520512	64.133783	
0.800000	1.005411	0.873206	-0.774663	-0.175277	-0.018881	-0.009993	1.005411	0.873206	-0.774663	-0.175277	64.432806	64.249666	
0.850000	0.957344	0.821040	-0.789752	-0.279456	-0.017947	-0.009384	0.957344	0.821040	-0.789752	-0.279456	64.339625	64.357309	
0.900000	0.933319	0.794798	-0.747734	-0.295927	-0.016974	-0.009180	0.933319	0.794798	-0.747734	-0.295927	64.242012	64.456854	
0.950000	0.920855	0.780949	-0.658879	-0.227776	-0.015776	-0.008880	0.920855	0.780949	-0.658879	-0.227776	64.141263	64.549646	
1.000000	0.905076	0.764269	-0.553920	-0.104269	-0.014410	-0.008410	0.905076	0.764269	-0.553920	-0.104269	64.038593	64.637458	
1.050000	0.876167	0.735431	-0.465333	0.037867	-0.012866	-0.007812	0.876167	0.735431	-0.465333	0.037867	63.934938	64.721481	
1.100000	0.833582	0.694405	-0.411222	0.171684	-0.011207	-0.007156	0.833582	0.694405	-0.411222	0.171684	63.830491	64.801907	
1.150000	0.785363	0.648785	-0.396128	0.280846	-0.009720	-0.006572	0.785363	0.648785	-0.396128	0.280846	63.724577	64.878146	
1.200000	0.743725	0.609219	-0.421435	0.350627	-0.008833	-0.006148	0.743725	0.609219	-0.421435	0.350627	63.616159	64.949278	
1.250000	0.719794	0.584981	-0.487744	0.366848	-0.008859	-0.005781	0.719794	0.584981	-0.487744	0.366848	63.504458	65.014519	
1.300000	0.719862	0.581294	-0.585549	0.326652	-0.009944	-0.005425	0.719862	0.581294	-0.585549	0.326652	63.389489	65.073284	
1.350000	0.743847	0.598379	-0.689056	0.246240	-0.011887	-0.005282	0.743847	0.598379	-0.689056	0.246240	63.249709	65.125067	
1.400000	0.785915	0.631877	-0.765678	0.152863	-0.014067	-0.005563	0.785915	0.631877	-0.765678	0.152863	62.926936	65.169727	
1.450000	0.836910	0.674528	-0.794429	0.067161	-0.015805	-0.006233	0.836910	0.674528	-0.794429	0.067161	62.397516	65.207530	
1.500000	0.887723	0.719068	-0.775598	-0.006672	-0.016753	-0.007081	0.887723	0.719068	-0.775598	-0.006672	61.671044	65.238961	
1.550000	0.932355	0.761381	-0.724402	-0.075411	-0.016982	-0.007943	0.932355	0.761381	-0.724402	-0.075411	60.755664	65.264314	
1.600000	0.969243	0.801907	-0.658284	-0.145170	-0.016785	-0.008812	0.969243	0.801907	-0.658284	-0.145170	59.657717	65.283479	
1.650000	1.000341	0.844259	-0.590711	-0.216404	-0.016501	-0.009829	1.000341	0.844259	-0.590711	-0.216404	58.382273	65.296013	
1.700000	1.028878	0.892117	-0.533046	-0.287234	-0.016423	-0.011137	1.028878	0.892117	-0.533046	-0.287234	56.933444	65.301562	
1.750000	1.057184	0.946651	-0.496203	-0.356912	-0.016740	-0.012854	1.057184	0.946651	-0.496203	-0.356912	55.314504	65.300003	
1.800000	1.085485	1.005905	-0.486710	-0.423473	-0.017478	-0.014973	1.085485	1.005905	-0.486710	-0.423473	53.529198	65.291579	
1.850000	1.111842	1.065812	-0.500908	-0.478878	-0.018512	-0.017287	1.111842	1.065812	-0.500908	-0.478878	51.584146	65.276889	
1.900000	1.132926	1.121576	-0.524546	-0.508872	-0.019540	-0.019397	1.132926	1.121576	-0.524546	-0.508872	49.490638	65.256682	
1.950000	1.145334	1.168652	-0.539620	-0.499717	-0.020208	-0.020858	1.145334	1.168652	-0.539620	-0.499717	47.263732	65.231776	
2.000000	1.146932	1.203415	-0.533394	-0.446891	-0.020239	-0.021455	1.146932	1.203415	-0.533394	-0.446891	44.918950	65.202827	
2.050000	1.137660	1.223791	-0.503383	-0.359131	-0.019579	-0.021317	1.137660	1.223791	-0.503383	-0.359131	42.469221	65.170090	
2.100000	1.119453	1.229820	-0.456222	-0.255711	-0.018430	-0.020755	1.119453	1.229820	-0.456222	-0.255711	39.924660	65.133524	
2.150000	1.095487	1.223608	-0.403050	-0.159938	-0.017106	-0.020037	1.095487	1.223608	-0.403050	-0.159938	37.294713	65.092767	
2.200000	1.069163	1.208417	-0.355245	-0.093255	-0.015890	-0.019300	1.069163	1.208417	-0.355245	-0.093255	34.590735	65.047376	
2.250000	1.043223	1.187438	-0.322156	-0.072031	-0.014929	-0.018581	1.043223	1.187438	-0.322156	-0.072031	31.827552	64.996969	
2.300000	1.019201	1.163064	-0.310038	-0.105829	-0.014248	-0.017917	1.019201	1.163064	-0.310038	-0.105829	29.024694	64.941211	
2.350000	0.997320	1.137011	-0.320472	-0.195316	-0.013810	-0.017476	0.997320	1.137011	-0.320472	-0.195316	26.209364	64.880001	
2.400000	0.976979	1.110912	-0.348310	-0.329988	-0.013536	-0.017510	0.976979	1.110912	-0.348310	-0.329988	23.420934	64.813400	
2.450000	0.957614	1.086738	-0.381195	-0.488391	-0.013326	-0.018190	0.957614	1.086738	-0.381195	-0.488391	20.715990	64.741674	
2.500000	0.939466	1.066711	-0.402769	-0.642783	-0.013044	-0.019425	0.939466	1.066711	-0.402769	-0.642783	18.173472	64.665304	
2.550000	0.923734	1.052893	-0.398856	-0.767164	-0.012592	-0.020804	0.923734	1.052893	-0.398856	-0.767164	15.901626	64.584947	
2.600000	0.912038	1.046751	-0.363038	-0.844273	-0.011962	-0.021848	0.912038	1.046751	-0.363038	-0.844273	14.047328	64.501242	
2.650000	0.905592	1.048859	-0.298285	-0.868226	-0.011294	-0.022240	0.905592	1.048859	-0.298285	-0.868226	12.795366	64.414733	
2.700000	0.904598	1.058694	-0.214492	-0.842878	-0.010786	-0.021981	0.904598	1.058694	-0.214492	-0.842878	12.325698	64.325831	
2.750000	0.908126	1.074491	-0.124697	-0.778817	-0.010562	-0.021286	0.908126	1.074491	-0.124697	-0.778817	12.718443	64.234848	
2.800000	0.914365	1.093331	-0.042381	-0.691151	-0.010628	-0.020460	0.914365	1.093331	-0.042381	-0.691151	13.893919	64.142035	
2.850000	0.921050	1.111651	0.020260	-0.597543	-0.010861	-0.019763	0.921050	1.111651	0.020260	-0.597543	15.670068	64.047540	
2.900000	0.926017	1.126107	0.054552	-0.514972	-0.011078	-0.019285	0.926017	1.126107	0.054552	-0.514972	17.859672	63.951554	
2.950000	0.927796	1.134447	0.058288	-0.455458	-0.011165	-0.018976	0.927796	1.134447	0.058288	-0.455458	20.315779	63.854214	
3.000000	0.926111	1.136011	0.037382	-0.423197	-0.011109	-0.018757	0.926111	1.136011	0.037382	-0.423197	22.931989	63.755639	
3.050000	0.921956	1.131652	0.004213	-0.415303	-0.010978	-0.018553	0.921956	1.131652	0.004213	-0.415303	25.631071	63.655960	
3.100000	0.917108	1.123236	-0.026884	-0.425416	-0.010840	-0.018367	0.917108	1.123236	-0.026884	-0.425416	28.356249	63.555265	
3.150000	0.913324	1.112997	-0.044446	-0.447515	-0.010729	-0.018248	0.913324	1.112997	-0.044446	-0.447515	31.066212	63.453642	
3.200000	0.911611	1.102987	-0.042455	-0.477646	-0.010666	-0.018225	0.911611	1.102987	-0.042455	-0.477646	33.731670	63.351267	
3.250000	0.911969	1.094708	-0.020417	-0.513629	-0.010661	-0.018351	0.911969	1.094708	-0.020417	-0.513629	36.332241	63.231473	
3.300000	0.913571	1.088985	0.017832	-0.554239	-0.010714	-0.018642	0.913571	1.088985	0.017832	-0.554239	38.853818	62.963056	
3.350000	0.915183	1.086064	0.065387	-0.598744	-0.010832	-0.019100	0.915183	1.086064	0.065387	-0.598744	41.286525	62.519470	
3.400000	0.915578	1.085881	0.113698	-0.646451	-0.010970	-0.019723	0.915578	1.085881	0.113698	-0.646451	43.623332	61.903675	
3.450000	0.913844	1.088321	0.154673	-0.695513	-0.011067	-0.020477	0.913844	1.088321	0.154673	-0.695513	45.858481	61.120313	
3.500000	0.909637	1.093347	0.183258	-0.741389	-0.011087	-0.021294	0.909637	1.093347	0.183258	-0.741389	47.986125	60.175725	
3.550000	0.903302	1.100946	0.199243	-0.776245	-0.011002	-0.022039	0.903302	1.100946	0.199243	-0.776245	49.999487	59.078022	
3.600000	0.895762	1.110957	0.207030	-0.790363	-0.010857	-0.022535	0.895762	1.110957	0.207030	-0.790363	51.891008	57.836722	
3.650000	0.888137	1.122873	0.213292	-0.775239	-0.010713	-0.022618	0.888137	1.122873	0.213292	-0.775239	53.653315	56.461674	
3.700000	0.881280	1.135698	0.223959	-0.726769	-0.010612	-0.022215	0.881280	1.135698	0.223959	-0.726769	55.280177	54.961668	
3.750000	0.875496	1.147949	0.241962	-0.647098	-0.010587	-0.021423	0.875496	1.147949	0.241962	-0.647098	56.766823	53.343297	
3.800000	0.870605	1.157849	0.266616	-0.544529	-0.010631	-0.020439	0.870605	1.157849	0.266616	-0.544529	58.109724	51.610394	
3.850000	0.866216	1.163715	0.294173	-0.432135	-0.010717	-0.019481	0.866216	1.163715	0.294173	-0.432135	59.305955	49.764168	
3.900000	0.862022	1.164387	0.318867	-0.325624	-0.010807	-0.018684	0.862022	1.164387	0.318867	-0.325624	60.352891	47.803893	
3.950000	0.857971	1.159573	0.334219	-0.240775	-0.010842	-0.018064	0.857971	1.159573	0.334219	-0.240775	61.247806	45.728148	
4.000000	0.854315	1.149955	0.334819	-0.190426	-0.010769	-0.017574	0.854315	1.149955	0.334819	-0.190426	61.987861	43.536381	
4.050000	0.851604	1.137063	0.318323	-0.181465	-0.010593	-0.017170	0.851604	1.137063	0.318323	-0.181465	62.569998	41.231234	
4.100000	0.850622	1.122974	0.286954	-0.212823	-0.010366	-0.016900	0.850622	1.122974	0.286954	-0.212823	62.991375	38.820340	
4.150000	0.852214	1.109921	0.247472	-0.275526	-0.010178	-0.016858	0.852214	1.109921	0.247472	-0.275526	63.249956	36.317401	
4.200000	0.857029	1.099895	0.209331	-0.354852	-0.010100	-0.017115	0.857029	1.099895	0.209331	-0.354852	63.367439	33.742103	
4.250000	0.865290	1.094298	0.181876	-0.433821	-0.010174	-0.017622	0.865290	1.094298	0.181876	-0.433821	63.465663	31.119052	
4.300000	0.876726	1.093730	0.171764	-0.496691	-0.010398	-0.018222	0.876726	1.093730	0.171764	-0.496691	63.562730	28.476587	
4.350000	0.890669	1.098006	0.181475	-0.531627	-0.010770	-0.018713	0.890669	1.098006	0.181475	-0.531627	63.658423	25.846038	
4.400000	0.906230	1.106341	0.208946	-0.532306	-0.011262	-0.018940	0.906230	1.106341	0.208946	-0.532306	63.752646	23.262007	
4.450000	0.922430	1.117585	0.248057	-0.498547	-0.011859	-0.018888	0.922430	1.117585	0.248057	-0.498547	63.845396	20.764429	
4.500000	0.938286	1.130374	0.289830	-0.435877	-0.012512	-0.018635	0.938286	1.130374	0.289830	-0.435877	63.936715	18.403464	
4.550000	0.952927	1.143210	0.324375	-0.353954	-0.013137	-0.018345	0.952927	1.143210	0.324375	-0.353954	64.026663	16.248159	
4.600000	0.965746	1.154567	0.343335	-0.264132	-0.013636	-0.018133	0.965746	1.154567	0.343335	-0.264132	64.115249	14.398111	
4.650000	0.976525	1.163070	0.342076	-0.176857	-0.013936	-0.018038	0.976525	1.163070	0.342076	-0.176857	64.202382	12.991781	
4.700000	0.985458	1.167738	0.320774	-0.099842	-0.014045	-0.018031	0.985458	1.167738	0.320774	-0.099842	64.287816	12.192595	
4.750000	0.993063	1.168159	0.283937	-0.037492	-0.014024	-0.018035	0.993063	1.168159	0.283937	-0.037492	64.371204	12.130091	
4.800000	1.000030	1.164559	0.238755	0.008620	-0.013966	-0.017981	1.000030	1.164559	0.238755	0.008620	64.452134	12.821388	
4.850000	1.007100	1.157737	0.193022	0.038810	-0.013945	-0.017839	1.007100	1.157737	0.193022	0.038810	64.530217	14.158260	
4.900000	1.014951	1.148942	0.153331	0.054404	-0.013997	-0.017623	1.014951	1.148942	0.153331	0.054404	64.605088	15.975678	
4.950000	1.024093	1.139702	0.123806	0.057100	-0.014155	-0.017369	1.024093	1.139702	0.123806	0.057100	64.676433	18.120195	
5.000000	1.034745	1.131618	0.105434	0.048573	-0.014391	-0.017135	1.034745	1.131618	0.105434	0.048573	64.744106	20.474501	
5.050000	1.046787	1.126114	0.096155	0.030389	-0.014711	-0.016980	1.046787	1.126114	0.096155	0.030389	64.807946	22.954819	
5.100000	1.059804	1.124206	0.091716	0.004344	-0.015080	-0.016936	1.059804	1.124206	0.091716	0.004344	64.867940	25.501424	
5.150000	1.073243	1.126379	0.087239	-0.026861	-0.015488	-0.017027	1.073243	1.126379	0.087239	-0.026861	64.924047	28.070466	
5.200000	1.086572	1.132614	0.078921	-0.058976	-0.015891	-0.017271	1.086572	1.132614	0.078921	-0.058976	64.976258	30.628400	
5.250000	1.099390	1.142514	0.065187	-0.086068	-0.016278	-0.017639	1.099390	1.142514	0.065187	-0.086068	65.024556	33.148866	
5.300000	1.111469	1.155429	0.046886	-0.101262	-0.016643	-0.018091	1.111469	1.155429	0.046886	-0.101262	65.068853	35.611149	
5.350000	1.122748	1.170510	0.026606	-0.098146	-0.016992	-0.018583	1.122748	1.170510	0.026606	-0.098146	65.109051	37.999525	
5.400000	1.133325	1.186741	0.007502	-0.072359	-0.017325	-0.019070	1.133325	1.186741	0.007502	-0.072359	65.145087	40.303024	
5.450000	1.143409	1.202977	-0.007856	-0.022854	-0.017653	-0.019569	1.143409	1.202977	-0.007856	-0.022854	65.176844	42.514936	
5.500000	1.153242	1.218050	-0.018477	0.047446	-0.017970	-0.020123	1.153242	1.218050	-0.018477	0.047446	65.204284	44.631989	
5.550000	1.163013	1.230884	-0.025408	0.131695	-0.018293	-0.020767	1.163013	1.230884	-0.025408	0.131695	65.227318	46.653272	
5.600000	1.172818	1.240621	-0.031706	0.219950	-0.018618	-0.021507	1.172818	1.240621	-0.031706	0.219950	65.245918	48.579075	
5.650000	1.182702	1.246738	-0.041688	0.300734	-0.018968	-0.022261	1.182702	1.246738	-0.041688	0.300734	65.260068	50.409539	
5.700000	1.192737	1.249180	-0.059661	0.363097	-0.019342	-0.022889	1.192737	1.249180	-0.059661	0.363097	65.269689	52.143451	
5.750000	1.203093	1.248449	-0.088478	0.398840	-0.019753	-0.023263	1.203093	1.248449	-0.088478	0.398840	65.274765	53.777409	
5.800000	1.214044	1.245609	-0.128470	0.404180	-0.020223	-0.023307	1.214044	1.245609	-0.128470	0.404180	65.275232	55.305709	
5.850000	1.225920	1.242135	-0.177137	0.380458	-0.020799	-0.023072	1.225920	1.242135	-0.177137	0.380458	65.271021	56.720495	
5.900000	1.239048	1.239660	-0.229659	0.333699	-0.021470	-0.022689	1.239048	1.239660	-0.229659	0.333699	65.262144	58.012972	
5.950000	1.253689	1.239675	-0.279996	0.273309	-0.022248	-0.022339	1.253689	1.239675	-0.279996	0.273309	65.248589	59.174472	
6.000000	1.269975	1.243294	-0.322286	0.210216	-0.023075	-0.022154	1.269975	1.243294	-0.322286	0.210216	65.230458	60.197561	
6.050000	1.287840	1.251130	-0.352182	0.154915	-0.023899	-0.022208	1.287840	1.251130	-0.352182	0.154915	65.207841	61.076766	
6.100000	1.306976	1.263240	-0.367903	0.115703	-0.024695	-0.022513	1.306976	1.263240	-0.367903	0.115703	65.180904	61.809070	
6.150000	1.326849	1.279152	-0.370662	0.097440	-0.025423	-0.023022	1.326849	1.279152	-0.370662	0.097440	65.149779	62.393716	
6.200000	1.346783	1.297942	-0.364407	0.101065	-0.026108	-0.023703	1.346783	1.297942	-0.364407	0.101065	65.114585	62.831686	
6.250000	1.366086	1.318377	-0.354821	0.123960	-0.026765	-0.024517	1.366086	1.318377	-0.354821	0.123960	65.075429	63.125015	
6.300000	1.384177	1.339083	-0.347907	0.161007	-0.027425	-0.025425	1.384177	1.339083	-0.347907	0.161007	65.032421	63.276418	
6.350000	1.400681	1.358730	-0.348590	0.205924	-0.028092	-0.026399	1.400681	1.358730	-0.348590	0.205924	64.985635	63.366540	
6.400000	1.415485	1.376195	-0.359692	0.252483	-0.028778	-0.027370	1.415485	1.376195	-0.359692	0.252483	64.935094	63.456443	
6.450000	1.428748	1.390689	-0.381527	0.295342	-0.029496	-0.028271	1.428748	1.390689	-0.381527	0.295342	64.880878	63.546197	
6.500000	1.440869	1.401877	-0.412064	0.330433	-0.030249	-0.029034	1.440869	1.401877	-0.412064	0.330433	64.823061	63.635851	
6.550000	1.452404	1.409923	-0.447675	0.355005	-0.031047	-0.029623	1.452404	1.409923	-0.447675	0.355005	64.761718	63.725302	
6.600000	1.463946	1.415475	-0.484110	0.367417	-0.031863	-0.030013	1.463946	1.415475	-0.484110	0.367417	64.696991	63.814426	
6.650000	1.476003	1.419560	-0.517538	0.366822	-0.032698	-0.030236	1.476003	1.419560	-0.517538	0.366822	64.629027	63.902953	
6.700000	1.488924	1.423424	-0.545386	0.352935	-0.033521	-0.030332	1.488924	1.423424	-0.545386	0.352935	64.558004	63.990567	
6.750000	1.502866	1.428342	-0.566705	0.325948	-0.034328	-0.030373	1.502866	1.428342	-0.566705	0.325948	64.484097	64.076896	
6.800000	1.517807	1.435443	-0.582020	0.286760	-0.035123	-0.030429	1.517807	1.435443	-0.582020	0.286760	64.407497	64.161524	
6.850000	1.533578	1.445584	-0.592797	0.237342	-0.035912	-0.030586	1.533578	1.445584	-0.592797	0.237342	64.328431	64.244064	
6.900000	1.549906	1.459276	-0.600689	0.181060	-0.036702	-0.030902	1.549906	1.459276	-0.600689	0.181060	64.247078	64.324104	
6.950000	1.566464	1.476650	-0.606906	0.122695	-0.037496	-0.031431	1.566464	1.476650	-0.606906	0.122695	64.163647	64.401284	
7.000000	1.582905	1.497478	-0.611836	0.068059	-0.038285	-0.032176	1.582905	1.497478	-0.611836	0.068059	64.078390	64.475312	
7.050000	1.598893	1.521224	-0.615059	0.023208	-0.039043	-0.033121	1.598893	1.521224	-0.615059	0.023208	63.991485	64.545965	
7.100000	1.614113	1.547128	-0.615681	-0.006589	-0.039745	-0.034204	1.614113	1.547128	-0.615681	-0.006589	63.903167	64.613099	
7.150000	1.628268	1.574259	-0.612845	-0.017916	-0.040353	-0.035375	1.628268	1.574259	-0.612845	-0.017916	63.813669	64.676682	
7.200000	1.641091	1.601558	-0.606315	-0.010022	-0.040867	-0.036578	1.641091	1.601558	-0.606315	-0.010022	63.723185	64.736700	
7.250000	1.652367	1.627901	-0.596891	0.014662	-0.041281	-0.037784	1.652367	1.627901	-0.596891	0.014662	63.631884	64.793271	
7.300000	1.661968	1.652208	-0.586476	0.050709	-0.041614	-0.038966	1.661968	1.652208	-0.586476	0.050709	63.539898	64.846517	
7.350000	1.669879	1.673585	-0.577760	0.090460	-0.041902	-0.040087	1.669879	1.673585	-0.577760	0.090460	63.447401	64.896552	
7.400000	1.676217	1.691476	-0.573568	0.125295	-0.042178	-0.041105	1.676217	1.691476	-0.573568	0.125295	63.354497	64.943485	
7.450000	1.681240	1.705776	-0.576077	0.147200	-0.042484	-0.041956	1.681240	1.705776	-0.576077	0.147200	63.261332	64.987318	
7.500000	1.685333	1.716874	-0.586121	0.150185	-0.042828	-0.042602	1.685333	1.716874	-0.586121	0.150185	63.130254	65.027946	
7.550000	1.688964	1.725625	-0.602804	0.131330	-0.043238	-0.043067	1.688964	1.725625	-0.602804	0.131330	62.863080	65.065239	
7.600000	1.692620	1.733230	-0.623534	0.091213	-0.043703	-0.043417	1.692620	1.733230	-0.623534	0.091213	62.455504	65.098866	
7.650000	1.696737	1.741052	-0.644471	0.033709	-0.044194	-0.043769	1.696737	1.741052	-0.644471	0.033709	61.909216	65.128543	
7.700000	1.701632	1.750391	-0.661306	-0.034845	-0.044660	-0.044240	1.701632	1.750391	-0.661306	-0.034845	61.226869	65.153976	
7.750000	1.707466	1.762281	-0.670185	-0.106821	-0.045049	-0.044921	1.707466	1.762281	-0.670185	-0.106821	60.411864	65.174870	
7.800000	1.714221	1.777336	-0.668567	-0.174690	-0.045342	-0.045834	1.714221	1.777336	-0.668567	-0.174690	59.468122	65.191110	
7.850000	1.721713	1.795695	-0.655758	-0.232229	-0.045500	-0.046951	1.721713	1.795695	-0.655758	-0.232229	58.399664	65.202584	
7.900000	1.729609	1.817043	-0.633065	-0.275374	-0.045570	-0.048212	1.729609	1.817043	-0.633065	-0.275374	57.210263	65.209372	
7.950000	1.737478	1.840678	-0.603436	-0.302551	-0.045571	-0.049544	1.737478	1.840678	-0.603436	-0.302551	55.903344	65.211615	
8.000000	1.744856	1.865610	-0.570792	-0.314542	-0.045552	-0.050890	1.744856	1.865610	-0.570792	-0.314542	54.481843	65.209402	
8.050000	1.751325	1.890684	-0.539169	-0.313975	-0.045538	-0.052204	1.751325	1.890684	-0.539169	-0.313975	52.948494	65.202928	
8.100000	1.756569	1.914721	-0.511893	-0.304628	-0.045550	-0.053452	1.756569	1.914721	-0.511893	-0.304628	51.306026	65.192395	
8.150000	1.760429	1.936658	-0.490990	-0.290716	-0.045584	-0.054599	1.760429	1.936658	-0.490990	-0.290716	49.557596	65.177942	
8.200000	1.762916	1.955689	-0.476923	-0.276320	-0.045631	-0.055631	1.762916	1.955689	-0.476923	-0.276320	47.707137	65.159678	
8.250000	1.764217	1.971364	-0.468765	-0.265025	-0.045670	-0.056513	1.764217	1.971364	-0.468765	-0.265025	45.759527	65.137685	
8.300000	1.764657	1.983647	-0.464580	-0.259758	-0.045698	-0.057249	1.764657	1.983647	-0.464580	-0.259758	43.720720	65.111964	
8.350000	1.764661	1.992917	-0.462010	-0.262741	-0.045708	-0.057858	1.764661	1.992917	-0.462010	-0.262741	41.597716	65.082467	
8.400000	1.764674	1.999907	-0.458857	-0.275513	-0.045696	-0.058382	1.764674	1.999907	-0.458857	-0.275513	39.398489	65.049121	
8.450000	1.765092	2.005601	-0.453526	-0.298902	-0.045683	-0.058892	1.765092	2.005601	-0.453526	-0.298902	37.131865	65.011853	
8.500000	1.766217	2.011094	-0.445185	-0.332927	-0.045672	-0.059461	1.766217	2.011094	-0.445185	-0.332927	34.807594	64.970576	
8.550000	1.768219	2.017437	-0.433730	-0.376627	-0.045671	-0.060155	1.768219	2.017437	-0.433730	-0.376627	32.436454	64.925254	
8.600000	1.771141	2.025516	-0.419464	-0.427933	-0.045703	-0.061048	1.771141	2.025516	-0.419464	-0.427933	30.030757	64.875896	
8.650000	1.774907	2.035944	-0.402797	-0.483589	-0.045765	-0.062160	1.774907	2.035944	-0.402797	-0.483589	27.605001	64.822568	
8.700000	1.779338	2.049020	-0.383933	-0.539380	-0.045859	-0.063479	1.779338	2.049020	-0.383933	-0.539380	25.176974	64.765450	
8.750000	1.784185	2.064724	-0.362761	-0.590505	-0.045964	-0.064938	1.784185	2.064724	-0.362761	-0.590505	22.769520	64.704772	
8.800000	1.789154	2.082736	-0.338929	-0.632259	-0.046067	-0.066470	1.789154	2.082736	-0.338929	-0.632259	20.413154	64.640820	
8.850000	1.793942	2.102476	-0.312068	-0.660729	-0.046165	-0.067953	1.793942	2.102476	-0.312068	-0.660729	18.150450	64.573889	
8.900000	1.798272	2.123173	-0.282109	-0.673595	-0.046243	-0.069295	1.798272	2.123173	-0.282109	-0.673595	16.042734	64.504281	
8.950000	1.801910	2.143926	-0.249562	-0.670553	-0.046290	-0.070447	1.801910	2.143926	-0.249562	-0.670553	14.179409	64.432271	
9.000000	1.804679	2.163808	-0.215650	-0.653599	-0.046318	-0.071383	1.804679	2.163808	-0.215650	-0.653599	12.686549	64.358038	
9.050000	1.806487	2.181951	-0.182233	-0.626762	-0.046336	-0.072131	1.806487	2.181951	-0.182233	-0.626762	11.721377	64.281763	
9.100000	1.807336	2.197663	-0.151525	-0.595561	-0.046336	-0.072726	1.807336	2.197663	-0.151525	-0.595561	11.428918	64.203511	
9.150000	1.807334	2.210519	-0.125630	-0.566091	-0.046332	-0.073223	1.807334	2.210519	-0.125630	-0.566091	11.864466	64.123355	
9.200000	1.806698	2.220445	-0.106045	-0.544042	-0.046321	-0.073663	1.806698	2.220445	-0.106045	-0.544042	12.954951	64.041296	
9.250000	1.805728	2.227742	-0.093248	-0.533756	-0.046309	-0.074088	1.805728	2.227742	-0.093248	-0.533756	14.548974	63.957366	
9.300000	1.804777	2.233047	-0.086502	-0.537550	-0.046311	-0.074544	1.804777	2.233047	-0.086502	-0.537550	16.491728	63.871592	
9.350000	1.804206	2.237235	-0.083912	-0.555430	-0.046325	-0.075080	1.804206	2.237235	-0.083912	-0.555430	18.661168	63.784058	
9.400000	1.804347	2.241282	-0.082775	-0.585200	-0.046364	-0.075735	1.804347	2.241282	-0.082775	-0.585200	20.970411	63.694867	
9.450000	1.805462	2.246125	-0.080085	-0.622949	-0.046438	-0.076538	1.805462	2.246125	-0.080085	-0.622949	23.359140	63.604213	
9.500000	1.807694	2.252522	-0.073138	-0.663759	-0.046559	-0.077472	1.807694	2.252522	-0.073138	-0.663759	25.785093	63.512340	
9.550000	1.811050	2.260956	-0.060073	-0.702526	-0.046722	-0.078522	1.811050	2.260956	-0.060073	-0.702526	28.218126	63.419563	
9.600000	1.815401	2.271575	-0.040237	-0.734728	-0.046937	-0.079625	1.815401	2.271575	-0.040237	-0.734728	30.636403	63.326211	
