HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	HSShftTq  	HSSBrTq   	HSShftPwr 	HSSGenPwr 	
(s)	(kN-m)    	(kN-m)    	(kW)      	(kW)      	
10.300000	23.437183	0.000000	2356.521809	2313.267645	
10.350000	22.582784	0.000000	2269.611363	2316.475499	
10.400000	22.123777	0.000000	2221.474652	2318.001738	
10.450000	22.198491	0.000000	2227.062710	2319.025815	
10.500000	22.789511	0.000000	2285.607225	2320.871285	
10.550000	23.732570	0.000000	2381.463639	2324.626278	
10.600000	24.769526	0.000000	2489.200840	2330.836866	
10.650000	25.616694	0.000000	2580.103533	2339.361259	
10.700000	26.047534	0.000000	2630.314252	2349.417753	
10.750000	25.959057	0.000000	2627.836130	2359.813058	
10.800000	25.394207	0.000000	2575.498698	2369.282011	
10.850000	24.533626	0.000000	2490.793897	2376.852515	
10.900000	23.639057	0.000000	2400.362751	2382.114382	
10.950000	22.976681	0.000000	2331.968846	2385.335850	
11.000000	22.743151	0.000000	2306.578658	2387.378981	
11.050000	23.011266	0.000000	2332.584748	2389.443666	
11.100000	23.711755	0.000000	2403.874859	2392.728266	
11.150000	24.656532	0.000000	2502.077109	2398.094290	
11.200000	25.594311	0.000000	2601.934226	2405.839616	
11.250000	26.283863	0.000000	2678.459194	2415.627862	
11.300000	26.557401	0.000000	2713.392923	2426.605538	
11.350000	26.371207	0.000000	2700.789516	2437.652014	
11.400000	25.811848	0.000000	2648.301058	2447.703086	
11.450000	25.069746	0.000000	2574.948817	2456.051246	
11.500000	24.380794	0.000000	2505.201894	2462.534293	
11.550000	23.957472	0.000000	2461.641896	2467.568727	
11.600000	23.930526	0.000000	2458.648757	2472.015428	
11.650000	24.314592	0.000000	2498.656934	2476.919949	
11.700000	25.008062	0.000000	2572.008904	2483.211203	
11.750000	25.825382	0.000000	2660.092252	2491.444570	
11.800000	26.550688	0.000000	2740.617697	2501.647509	
11.850000	27.001669	0.000000	2794.081596	2513.330777	
11.900000	27.078248	0.000000	2808.970816	2525.635906	
11.950000	26.789188	0.000000	2784.976995	2537.584882	
12.000000	26.244735	0.000000	2732.733743	2548.354444	
12.050000	25.624403	0.000000	2670.739729	2557.503837	
12.100000	25.120573	0.000000	2619.435930	2565.085550	
12.150000	24.885989	0.000000	2595.490189	2571.612754	
12.200000	24.991329	0.000000	2607.123722	2577.900772	
12.250000	25.409185	0.000000	2652.260928	2584.820798	
12.300000	26.023664	0.000000	2719.377586	2593.046539	
12.350000	26.666340	0.000000	2791.076913	2602.868130	
12.400000	27.166386	0.000000	2849.184356	2614.115647	
12.450000	27.398611	0.000000	2879.804398	2626.220360	
12.500000	27.318963	0.000000	2877.306606	2638.387304	
12.550000	26.975234	0.000000	2845.856821	2649.828169	
12.600000	26.490541	0.000000	2798.006688	2659.989465	
12.650000	26.025506	0.000000	2750.807759	2668.707162	
12.700000	25.731322	0.000000	2720.739974	2676.246954	
12.750000	25.705773	0.000000	2718.852047	2683.215606	
12.800000	25.966585	0.000000	2747.751956	2690.376871	
12.850000	26.446941	0.000000	2800.971904	2698.421864	
12.900000	27.016780	0.000000	2865.065042	2707.768290	
12.950000	27.521384	0.000000	2923.542818	2718.438281	
13.000000	27.827471	0.000000	2961.722402	2730.056066	
13.050000	27.860228	0.000000	2970.809213	2741.961602	
13.100000	27.625347	0.000000	2950.554849	2753.403730	
13.150000	27.206709	0.000000	2909.345121	2763.755126	
13.200000	26.739396	0.000000	2861.506237	2772.697640	
13.250000	26.372156	0.000000	2823.272559	2780.311453	
13.300000	26.224934	0.000000	2808.085764	2787.053384	
13.350000	26.353871	0.000000	2822.666224	2793.630564	
13.400000	26.738332	0.000000	2865.468887	2800.798340	
13.450000	27.286865	0.000000	2927.182034	2809.151416	
13.500000	27.864776	0.000000	2993.533680	2818.965470	
13.550000	28.334679	0.000000	3049.535147	2830.130596	
13.600000	28.592061	0.000000	3083.321071	2842.192033	
13.650000	28.594711	0.000000	3089.515247	2854.487302	
13.700000	28.372244	0.000000	3070.562957	2866.336466	
13.750000	28.016851	0.000000	3036.002676	2877.232242	
13.800000	27.653313	0.000000	2999.340505	2886.976690	
13.850000	27.404136	0.000000	2974.218990	2895.730207	
13.900000	27.356818	0.000000	2970.715776	2903.960456	
13.950000	27.540016	0.000000	2992.587806	2912.301207	
14.000000	27.916949	0.000000	3036.401844	2921.370092	
14.050000	28.397348	0.000000	3092.695473	2931.599131	
14.100000	28.866030	0.000000	3148.963411	2943.118718	
14.150000	29.215335	0.000000	3193.141783	2955.730486	
14.200000	29.374056	0.000000	3216.843583	2968.975020	
14.250000	29.328100	0.000000	3217.825228	2982.269450	
14.300000	29.121841	0.000000	3200.393244	2995.074277	
14.350000	28.843720	0.000000	3174.014406	3007.047517	
14.400000	28.599901	0.000000	3150.476067	3018.135732	
14.450000	28.483235	0.000000	3140.396015	3028.583500	
14.500000	28.547537	0.000000	3150.246580	3038.849873	
14.550000	28.793092	0.000000	3180.605656	3049.473986	
14.600000	29.167503	0.000000	3226.105365	3060.914657	
14.650000	29.583166	0.000000	3277.238490	3073.419320	
14.700000	29.942468	0.000000	3323.067659	3086.956766	
14.750000	30.166534	0.000000	3354.424750	3101.231869	
14.800000	30.217127	0.000000	3366.472278	3115.772351	
14.850000	30.106387	0.000000	3359.993559	3130.068225	
14.900000	29.891456	0.000000	3340.993599	3143.711363	
14.950000	29.657833	0.000000	3318.954203	3156.509230	
15.000000	29.492170	0.000000	3303.785839	3168.531984	
15.050000	29.458265	0.000000	3303.044194	3180.076373	
15.100000	29.579104	0.000000	3319.783952	3191.572590	
15.150000	29.831090	0.000000	3351.775938	3203.447964	
15.200000	30.152588	0.000000	3392.346512	3216.000569	
15.250000	30.463852	0.000000	3432.533642	3229.310478	
15.300000	30.690850	0.000000	3463.751713	3243.222960	
15.350000	30.784917	0.000000	3480.075783	3257.391622	
15.400000	30.737682	0.000000	3480.075730	3271.383963	
15.450000	30.582955	0.000000	3467.205977	3284.811334	
15.500000	30.385860	0.000000	3448.699888	3297.438968	
15.550000	30.223056	0.000000	3433.367794	3309.259828	
15.600000	30.161684	0.000000	3429.155286	3320.493629	
15.650000	30.239011	0.000000	3440.731161	3331.526253	
15.700000	30.452924	0.000000	3468.285038	3342.799291	
15.750000	30.762627	0.000000	3507.494291	3354.685966	
15.800000	31.100334	0.000000	3550.756054	3367.384635	
15.850000	31.391979	0.000000	3589.495456	3380.862669	
15.900000	31.576459	0.000000	3616.382790	3394.870075	
15.950000	31.623558	0.000000	3627.485453	3409.012940	
16.000000	31.542355	0.000000	3623.389747	3422.858964	
16.050000	31.377887	0.000000	3608.972611	3436.068910	
16.100000	31.196513	0.000000	3591.808088	3448.482884	
16.150000	31.069706	0.000000	3580.308285	3460.170323	
16.200000	31.052895	0.000000	3581.218592	3471.408548	
16.250000	31.170113	0.000000	3597.742148	3482.604690	
16.300000	31.408256	0.000000	3628.764850	3494.181627	
16.350000	31.722334	0.000000	3669.359124	3506.468985	
16.400000	32.048758	0.000000	3712.242539	3519.615622	
16.450000	32.323383	0.000000	3749.836721	3533.561977	
16.500000	32.499308	0.000000	3776.367899	3548.063470	
16.550000	32.559218	0.000000	3789.406692	3562.773637	
16.600000	32.518834	0.000000	3790.408655	3577.338434	
16.650000	32.422275	0.000000	3784.298583	3591.504822	
16.700000	32.327408	0.000000	3777.822120	3605.187662	
16.750000	32.289020	0.000000	3777.568549	3618.488112	
16.800000	32.343257	0.000000	3788.078292	3631.659001	
16.850000	32.498261	0.000000	3810.650303	3645.023620	
16.900000	32.733099	0.000000	3843.115211	3658.881814	
16.950000	33.003944	0.000000	3880.475666	3673.425596	
17.000000	33.258558	0.000000	3916.557316	3688.682248	
17.050000	33.451071	0.000000	3945.752137	3704.516209	
17.100000	33.553751	0.000000	3964.463987	3720.665528	
17.150000	33.565915	0.000000	3972.269319	3736.817518	
17.200000	33.511767	0.000000	3971.772627	3752.701898	
17.250000	33.433511	0.000000	3967.872375	3768.156633	
17.300000	33.377743	0.000000	3966.169492	3783.174439	
17.350000	33.382503	0.000000	3971.394210	3797.892789	
17.400000	33.466095	0.000000	3986.003066	3812.544976	
17.450000	33.623117	0.000000	4009.619336	3827.387514	
17.500000	33.826366	0.000000	4039.178598	3842.618856	
17.550000	34.035954	0.000000	4069.959738	3858.321253	
17.600000	34.210988	0.000000	4096.961905	3874.434473	
17.650000	34.321558	0.000000	4116.371522	3890.773856	
17.700000	34.356903	0.000000	4126.615518	3907.085281	
17.750000	34.328749	0.000000	4128.856363	3923.114325	
17.800000	34.266911	0.000000	4126.545784	3938.683815	
17.850000	34.210744	0.000000	4124.435607	3953.741030	
17.900000	34.197069	0.000000	4127.113833	3968.367495	
17.950000	34.249617	0.000000	4137.679813	3982.756866	
18.000000	34.371990	0.000000	4156.819252	3997.142796	
18.050000	34.547393	0.000000	4182.510509	4044.458841	
18.100000	34.786868	0.000000	4215.130172	4117.700974	
18.150000	35.170770	0.000000	4264.740148	4188.473210	
18.200000	35.679620	0.000000	4329.440436	4257.064521	
18.250000	36.251691	0.000000	4402.034294	4323.969871	
18.300000	36.856100	0.000000	4478.954602	4389.759524	
18.350000	37.480501	0.000000	4558.831584	4455.042863	
18.400000	38.084128	0.000000	4636.677720	4520.228672	
18.450000	38.600918	0.000000	4704.153784	4585.246199	
18.500000	38.992258	0.000000	4756.077348	4649.451939	
18.550000	39.278376	0.000000	4794.500120	4711.924020	
18.600000	39.515580	0.000000	4826.113217	4771.769800	
18.650000	39.761490	0.000000	4858.024854	4828.419851	
18.700000	40.060124	0.000000	4895.879650	4881.759591	
18.750000	40.441051	0.000000	4943.684482	4932.164560	
18.800000	40.907793	0.000000	5002.285843	4980.408604	
18.850000	41.429466	0.000000	5068.204578	5027.411765	
18.900000	41.950872	0.000000	5134.762247	5073.909742	
18.950000	42.423783	0.000000	5195.907937	5120.291790	
19.000000	42.819462	0.000000	5247.831211	5166.534312	
19.050000	43.126379	0.000000	5288.756902	5212.258929	
19.100000	43.343176	0.000000	5318.149716	5256.792443	
19.150000	43.490335	0.000000	5338.305491	5289.600729	
19.200000	43.600943	0.000000	5353.999837	5291.693604	
19.250000	43.669942	0.000000	5364.811579	5294.001746	
19.300000	43.711169	0.000000	5372.383292	5296.473332	
19.350000	43.744634	0.000000	5379.146397	5299.083945	
19.400000	43.763828	0.000000	5384.238811	5301.774286	
19.450000	43.752160	0.000000	5385.487155	5304.417787	
19.500000	43.717612	0.000000	5383.772934	5306.919770	
19.550000	43.691537	0.000000	5382.988365	5309.313122	
19.600000	43.696636	0.000000	5386.060138	5311.722919	
19.650000	43.729140	0.000000	5392.643328	5314.262274	
19.700000	43.774087	0.000000	5400.949867	5316.983012	
19.750000	43.824752	0.000000	5410.178300	5319.910546	
19.800000	43.878035	0.000000	5419.957138	5323.054343	
19.850000	43.922509	0.000000	5428.838315	5326.378028	
19.900000	43.941155	0.000000	5434.607139	5329.775463	
19.950000	43.927367	0.000000	5436.305634	5333.114595	
20.000000	43.891632	0.000000	5435.134423	5336.306728	
20.050000	43.846619	0.000000	5432.650221	5339.343391	
20.100000	43.852479	0.000000	5436.438965	5342.353145	
20.150000	43.879284	0.000000	5442.885007	5345.420204	
20.200000	43.884338	0.000000	5446.621045	5348.473310	
20.250000	43.855142	0.000000	5445.967052	5351.391376	
20.300000	43.815958	0.000000	5443.903557	5354.147493	
20.350000	43.790381	0.000000	5443.429227	5356.807937	
20.400000	43.776110	0.000000	5444.313804	5359.425027	
20.450000	43.755316	0.000000	5444.324186	5361.982322	
20.500000	43.720019	0.000000	5442.408955	5364.423511	
20.550000	43.672791	0.000000	5438.838807	5366.701755	
20.600000	43.618224	0.000000	5434.152058	5368.785163	
20.650000	43.560169	0.000000	5428.814210	5370.659781	
20.700000	43.505723	0.000000	5423.724580	5372.339563	
20.750000	43.462352	0.000000	5419.858469	5373.867362	
20.800000	43.430105	0.000000	5417.263966	5375.283042	
20.850000	43.404181	0.000000	5415.365848	5376.609028	
20.900000	43.385289	0.000000	5414.277516	5377.869238	
20.950000	43.380165	0.000000	5414.897573	5379.120479	
21.000000	43.392603	0.000000	5417.764325	5380.425536	
21.050000	43.408339	0.000000	5421.110855	5381.797366	
21.100000	43.410363	0.000000	5422.746997	5383.170690	
21.150000	43.390459	0.000000	5421.553129	5384.454321	
21.200000	43.358273	0.000000	5418.683149	5385.598924	
21.250000	43.326741	0.000000	5415.758491	5386.609484	
21.300000	43.298818	0.000000	5413.167432	5387.504437	
21.350000	43.270014	0.000000	5410.349984	5388.284781	
21.400000	43.242288	0.000000	5407.558201	5388.957491	
21.450000	43.227650	0.000000	5406.350954	5389.578875	
21.500000	43.237964	0.000000	5408.313399	5390.249094	
21.550000	43.272149	0.000000	5413.409414	5391.065813	
21.600000	43.317106	0.000000	5420.043407	5392.070393	
21.650000	43.357820	0.000000	5426.324404	5393.249878	
21.700000	43.390565	0.000000	5431.748110	5394.566396	
21.750000	43.416675	0.000000	5436.450514	5395.989551	
21.800000	43.437626	0.000000	5440.588264	5397.491937	
21.850000	43.449440	0.000000	5443.625522	5399.036678	
21.900000	43.450226	0.000000	5445.280931	5400.580921	
21.950000	43.443641	0.000000	5445.983431	5402.096263	
22.000000	43.439161	0.000000	5446.929721	5403.592170	
22.050000	43.445333	0.000000	5449.235808	5405.111996	
22.100000	43.465121	0.000000	5453.331110	5406.711551	
22.150000	43.494574	0.000000	5458.760547	5408.429702	
22.200000	43.526297	0.000000	5464.605191	5410.274422	
22.250000	43.554300	0.000000	5470.097666	5412.230264	
22.300000	43.576268	0.000000	5474.920048	5414.270817	
22.350000	43.591450	0.000000	5478.947093	5416.366184	
22.400000	43.597264	0.000000	5481.816368	5418.479988	
22.450000	43.591656	0.000000	5483.219264	5420.563894	
22.500000	43.574420	0.000000	5483.079796	5422.570064	
22.550000	43.549321	0.000000	5481.837666	5424.466109	
22.600000	43.523528	0.000000	5480.394631	5426.252030	
22.650000	43.502094	0.000000	5479.406498	5427.946760	
22.700000	43.484793	0.000000	5478.864485	5429.569237	
22.750000	43.467995	0.000000	5478.317258	5431.124941	
22.800000	43.449229	0.000000	5477.445830	5432.606398	
22.850000	43.428570	0.000000	5476.253087	5434.007129	
22.900000	43.407161	0.000000	5474.880074	5435.324146	
22.950000	43.384393	0.000000	5473.242983	5436.550471	
23.000000	43.358142	0.000000	5471.059753	5437.672152	
23.050000	43.327788	0.000000	5468.233125	5438.670255	
23.100000	43.295903	0.000000	5465.080255	5439.537303	
23.150000	43.266637	0.000000	5462.134489	5440.282765	
23.200000	43.242364	0.000000	5459.716196	5440.926573	
23.250000	43.221655	0.000000	5457.659248	5441.482680	
23.300000	43.201237	0.000000	5455.551214	5441.951584	
23.350000	43.177694	0.000000	5452.948587	5442.321325	
23.400000	43.149656	0.000000	5449.662056	5442.575460	
23.450000	43.117112	0.000000	5445.673546	5442.697046	
23.500000	43.080305	0.000000	5440.998391	5442.670636	
23.550000	43.039475	0.000000	5435.653561	5442.482277	
23.600000	42.996587	0.000000	5429.881029	5442.125492	
23.650000	42.956115	0.000000	5424.257859	5441.611741	
23.700000	42.923833	0.000000	5419.547649	5440.975407	
23.750000	42.904387	0.000000	5416.387960	5440.267816	
23.800000	42.898543	0.000000	5414.928906	5439.543282	
