HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjFl    B_0_N_0	BkNjFl    B_0_N_4	BkNjFl    B_0_N_5	BkNjFl    B_0_N_9	BkNjFl    B_0_N_13	BkNjFl    B_0_N_16	BkNjFl    B_0_N_18	BkNjFd    B_0_N_0	BkNjFd    B_0_N_4	BkNjFd    B_0_N_5	BkNjFd    B_0_N_9	BkNjFd    B_0_N_13	BkNjFd    B_0_N_16	BkNjFd    B_0_N_18	BkNjMm    B_0_N_0	BkNjMm    B_0_N_4	BkNjMm    B_0_N_5	BkNjMm    B_0_N_9	BkNjMm    B_0_N_13	BkNjMm    B_0_N_16	BkNjMm    B_0_N_18	
(s)	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	
0.000000	0.000000	0.000000	0.000000	0.000000	-4837.673639	-13133.256974	-97556.235070	0.000000	119.754312	132.512559	162.317369	498.979656	1383.237406	10588.359534	0.000000	5.694396	10.438913	-1.513209	2830.740914	7407.305182	54728.935164	
0.050000	0.000000	0.000000	0.000000	0.000000	208.946579	207.386273	204.758278	0.000000	121.041397	133.900271	163.703550	10.281622	14.930416	19.964141	0.000000	5.748922	10.543927	-1.531741	-217.161752	-237.333274	-261.888315	
0.100000	0.000000	0.000000	0.000000	0.000000	208.104207	205.310629	200.953003	0.000000	121.359147	134.127080	163.301128	10.206117	14.826541	19.843091	0.000000	5.761399	10.564162	-1.531597	-216.082615	-235.230264	-258.515663	
0.150000	0.000000	0.000000	0.000000	0.000000	207.787907	206.311509	197.291605	0.000000	121.520101	134.158879	162.590009	10.087599	14.618530	19.665879	0.000000	5.767053	10.571090	-1.529386	-215.138204	-234.701296	-254.907428	
0.200000	0.000000	0.000000	0.000000	0.000000	206.177234	201.688465	195.019124	0.000000	121.893365	134.535367	162.760580	10.114462	14.678174	19.645692	0.000000	5.767098	10.568969	-1.527042	-214.098812	-231.757063	-253.204780	
0.250000	0.000000	0.000000	0.000000	0.000000	204.279631	200.358887	195.287368	0.000000	122.501049	135.301705	163.958352	10.281581	14.850225	19.788254	0.000000	5.763628	10.563244	-1.526477	-213.684343	-231.836331	-254.243768	
0.300000	0.000000	0.000000	0.000000	0.000000	205.217280	200.662772	193.772231	0.000000	123.051757	136.048361	165.342582	10.424045	15.036854	20.024406	0.000000	5.751793	10.543468	-1.525431	-215.234871	-233.169038	-254.600755	
0.350000	0.000000	0.000000	0.000000	0.000000	205.877302	205.497903	199.001979	0.000000	123.232513	136.337553	166.024339	10.501444	15.048013	20.035805	0.000000	5.727213	10.498960	-1.520638	-216.189455	-236.688038	-258.309540	
0.400000	0.000000	0.000000	0.000000	0.000000	205.177037	201.409186	201.279004	0.000000	123.029715	136.132464	165.853886	10.510680	15.117607	19.971372	0.000000	5.697351	10.443553	-1.513551	-215.722940	-234.184752	-259.509484	
0.450000	0.000000	0.000000	0.000000	0.000000	205.018160	203.911576	201.946461	0.000000	122.705332	135.747436	165.268214	10.452004	14.983822	19.853587	0.000000	5.674066	10.400444	-1.507762	-215.253702	-235.171643	-259.269994	
0.500000	0.000000	0.000000	0.000000	0.000000	204.425209	203.271825	201.294400	0.000000	122.464651	135.428102	164.623422	10.383464	14.884234	19.724812	0.000000	5.659938	10.374162	-1.503732	-214.402057	-234.119486	-258.046236	
0.550000	0.000000	0.000000	0.000000	0.000000	209.962064	203.088794	191.096174	0.000000	123.155408	136.158543	165.019991	10.203827	14.766849	19.746265	0.000000	5.688037	10.428399	-1.509740	-217.453126	-233.287024	-251.075086	
0.600000	0.000000	0.000000	0.000000	0.000000	212.794075	199.242435	176.125997	0.000000	123.797209	136.829647	165.334483	10.108965	14.706936	19.841376	0.000000	5.713407	10.476714	-1.514381	-218.765514	-230.182549	-241.222184	
0.650000	0.000000	0.000000	0.000000	0.000000	216.243754	199.277486	170.400268	0.000000	124.299341	137.362270	165.581453	10.056942	14.582688	19.780025	0.000000	5.732886	10.514449	-1.518062	-220.505402	-229.464775	-236.869430	
0.700000	0.000000	0.000000	0.000000	0.000000	223.447107	208.757860	182.764932	0.000000	124.732368	137.851530	165.916513	10.021898	14.309914	19.422329	0.000000	5.748349	10.546360	-1.522225	-224.754164	-234.602876	-243.338818	
0.750000	0.000000	0.000000	0.000000	0.000000	234.629404	227.689628	212.664513	0.000000	125.274521	138.512525	166.618104	10.017418	13.909503	18.799745	0.000000	5.763837	10.580629	-1.528158	-231.767330	-245.725460	-260.431039	
0.800000	0.000000	0.000000	0.000000	0.000000	246.337302	249.838565	250.068824	0.000000	126.067896	139.522620	167.953685	10.050709	13.516512	18.116386	0.000000	5.781866	10.621677	-1.535977	-239.427694	-259.188267	-282.382722	
0.850000	0.000000	0.000000	0.000000	0.000000	254.803015	267.731066	282.376646	0.000000	127.085807	140.845844	169.879242	10.112403	13.261447	17.593446	0.000000	5.802532	10.668476	-1.544679	-245.281411	-270.436162	-301.744195	
0.900000	0.000000	0.000000	0.000000	0.000000	260.330486	278.994376	303.105617	0.000000	128.133467	142.207459	171.883993	10.173823	13.208916	17.287581	0.000000	5.825588	10.718975	-1.553220	-249.280304	-277.753154	-314.343125	
0.950000	0.000000	0.000000	0.000000	0.000000	266.838510	287.059474	313.916387	0.000000	129.006890	143.298973	173.314801	10.203991	13.235480	17.090092	0.000000	5.851873	10.773497	-1.561304	-253.635734	-282.809250	-320.686471	
1.000000	0.000000	0.000000	0.000000	0.000000	277.151900	295.921910	319.813590	0.000000	129.668946	144.045430	173.952813	10.195258	13.205638	16.886776	0.000000	5.882515	10.833961	-1.569301	-260.064307	-287.871091	-323.574969	
1.050000	0.000000	0.000000	0.000000	0.000000	290.672584	306.748897	325.109464	0.000000	130.243878	144.626217	174.157206	10.168408	13.150729	16.651626	0.000000	5.917456	10.901159	-1.577778	-268.362488	-293.900381	-325.854467	
1.100000	0.000000	0.000000	0.000000	0.000000	305.719986	319.777316	333.639718	0.000000	130.836510	145.221726	174.383445	10.148954	13.109208	16.381543	0.000000	5.954727	10.972662	-1.587005	-277.684000	-301.360764	-330.175917	
1.150000	0.000000	0.000000	0.000000	0.000000	322.346769	336.598581	349.303813	0.000000	131.405602	145.807333	174.688529	10.141862	13.090842	16.239517	0.000000	5.991294	11.043413	-1.596675	-288.103200	-311.287465	-339.003394	
1.200000	0.000000	0.000000	0.000000	0.000000	341.795495	359.078521	374.735176	0.000000	131.852159	146.251057	174.831144	10.134648	13.078860	16.229271	0.000000	6.025265	11.109640	-1.606256	-300.297864	-324.657575	-353.703811	
1.250000	0.000000	0.000000	0.000000	0.000000	363.461146	386.238530	408.110349	0.000000	132.210598	146.583476	174.793415	10.094415	13.063252	16.218665	0.000000	6.057674	11.173017	-1.615726	-313.711332	-340.799774	-373.018527	
1.300000	0.000000	0.000000	0.000000	0.000000	384.687603	413.543938	442.614873	0.000000	132.680492	147.063106	174.985330	10.058372	13.058509	16.217220	0.000000	6.091681	11.239746	-1.625714	-326.902143	-357.117540	-393.064519	
1.350000	0.000000	0.000000	0.000000	0.000000	402.506022	436.153000	471.052586	0.000000	133.434674	147.925381	175.829004	10.056913	13.082958	16.240662	0.000000	6.129673	11.314715	-1.636759	-338.208475	-370.864309	-409.790286	
1.400000	0.000000	0.000000	0.000000	0.000000	416.523001	452.751651	490.825840	0.000000	134.433395	149.120524	177.253979	10.086082	13.123572	16.279194	0.000000	6.171360	11.397159	-1.648608	-347.349843	-381.168160	-421.605102	
1.450000	0.000000	0.000000	0.000000	0.000000	429.334765	466.271166	505.039886	0.000000	135.458063	150.349305	178.723269	10.115967	13.143474	16.299854	0.000000	6.214595	11.482267	-1.660478	-355.730432	-389.501589	-430.038683	
1.500000	0.000000	0.000000	0.000000	0.000000	444.052169	481.111617	519.321561	0.000000	136.315422	151.342185	179.738265	10.119646	13.128845	16.280560	0.000000	6.257471	11.565840	-1.671819	-365.103932	-398.349263	-438.176247	
1.550000	0.000000	0.000000	0.000000	0.000000	461.778825	499.563216	537.801456	0.000000	136.970710	152.051491	180.222435	10.094852	13.079739	16.232119	0.000000	6.299068	11.646165	-1.682585	-376.150638	-409.094501	-448.508142	
1.600000	0.000000	0.000000	0.000000	0.000000	481.614445	521.543639	561.705891	0.000000	137.484861	152.571403	180.394048	10.061673	13.017117	16.169485	0.000000	6.338710	11.722384	-1.692891	-388.380001	-421.857825	-461.920564	
1.650000	0.000000	0.000000	0.000000	0.000000	502.640055	546.457683	590.776490	0.000000	137.881126	152.949291	180.397033	10.037040	12.954624	16.087808	0.000000	6.375460	11.793124	-1.702713	-401.238807	-436.389829	-478.297724	
1.700000	0.000000	0.000000	0.000000	0.000000	525.146237	574.301886	624.904713	0.000000	138.125758	153.146539	180.182896	10.007080	12.888639	16.009294	0.000000	6.408938	11.857811	-1.712032	-414.963721	-452.656544	-497.661272	
1.750000	0.000000	0.000000	0.000000	0.000000	549.256730	604.608019	662.550933	0.000000	138.218687	153.157787	179.715174	9.968526	12.812858	15.923695	0.000000	6.440040	11.918126	-1.721014	-429.599968	-470.320751	-519.021655	
1.800000	0.000000	0.000000	0.000000	0.000000	573.628659	634.824080	700.125895	0.000000	138.249198	153.095514	179.156542	9.927120	12.760471	15.834939	0.000000	6.470299	11.976932	-1.729846	-444.361617	-487.714544	-540.305407	
1.850000	0.000000	0.000000	0.000000	0.000000	595.618093	661.823368	733.122179	0.000000	138.338593	153.122733	178.790243	9.884975	12.718355	15.759354	0.000000	6.500581	12.035827	-1.738507	-457.657593	-503.287246	-559.006749	
1.900000	0.000000	0.000000	0.000000	0.000000	613.710229	683.518165	758.785836	0.000000	138.545565	153.324820	178.791274	9.853632	12.695829	15.722703	0.000000	6.530748	12.094569	-1.746864	-468.644216	-515.893900	-573.524072	
1.950000	0.000000	0.000000	0.000000	0.000000	628.746553	700.759373	778.276807	0.000000	138.835446	153.660883	179.105349	9.841009	12.690787	15.710997	0.000000	6.560324	12.152470	-1.754965	-477.887607	-526.022355	-584.588493	
2.000000	0.000000	0.000000	0.000000	0.000000	642.839318	716.455089	795.358491	0.000000	139.123609	154.014723	179.516598	9.835385	12.692295	15.704743	0.000000	6.588899	12.208924	-1.762966	-486.601135	-535.293739	-594.318015	
2.050000	0.000000	0.000000	0.000000	0.000000	657.640097	733.100238	813.522202	0.000000	139.329168	154.270104	179.794374	9.823958	12.688078	15.692217	0.000000	6.615670	12.262239	-1.770713	-495.698652	-545.070769	-604.609170	
2.100000	0.000000	0.000000	0.000000	0.000000	673.256991	751.203572	834.114567	0.000000	139.398990	154.350302	179.792626	9.798599	12.667121	15.666579	0.000000	6.639218	12.309221	-1.777601	-505.173649	-555.562935	-616.171352	
2.150000	0.000000	0.000000	0.000000	0.000000	688.995306	769.848903	856.705647	0.000000	139.311132	154.225361	179.465673	9.756926	12.614649	15.626161	0.000000	6.658463	12.347343	-1.783071	-514.571310	-566.134823	-628.741723	
2.200000	0.000000	0.000000	0.000000	0.000000	704.562829	788.961685	880.612000	0.000000	139.075605	153.908814	178.838690	9.716378	12.545575	15.571606	0.000000	6.673919	12.377578	-1.787244	-523.691611	-576.830233	-641.932819	
2.250000	0.000000	0.000000	0.000000	0.000000	720.750008	808.904788	905.524227	0.000000	138.729694	153.446543	177.967704	9.665095	12.461738	15.502726	0.000000	6.687652	12.404230	-1.790856	-533.070776	-587.877701	-655.563916	
2.300000	0.000000	0.000000	0.000000	0.000000	737.932618	829.705916	930.428995	0.000000	138.322684	152.896785	176.919452	9.605372	12.364595	15.400634	0.000000	6.701791	12.431522	-1.794538	-542.961275	-599.303651	-668.940381	
2.350000	0.000000	0.000000	0.000000	0.000000	755.372616	850.248747	953.945355	0.000000	137.901131	152.318533	175.782647	9.540299	12.257825	15.275924	0.000000	6.717191	12.460916	-1.798334	-552.939683	-610.479009	-681.335824	
2.400000	0.000000	0.000000	0.000000	0.000000	771.735078	868.891316	974.618795	0.000000	137.507732	151.772974	174.685253	9.471703	12.158660	15.145836	0.000000	6.733678	12.491860	-1.802001	-562.224587	-620.495117	-692.043063	
2.450000	0.000000	0.000000	0.000000	0.000000	786.387901	885.156194	992.279504	0.000000	137.182749	151.322272	173.769865	9.397190	12.080848	15.024102	0.000000	6.751239	12.524533	-1.805661	-570.450244	-629.172400	-701.087945	
2.500000	0.000000	0.000000	0.000000	0.000000	800.300821	900.410591	1008.673956	0.000000	136.950295	151.003798	173.118514	9.338744	12.019595	14.920965	0.000000	6.770441	12.560614	-1.809895	-578.365424	-637.413813	-709.563923	
2.550000	0.000000	0.000000	0.000000	0.000000	814.780177	916.507427	1026.233374	0.000000	136.797154	150.798379	172.688048	9.294557	11.975238	14.836515	0.000000	6.791580	12.601122	-1.815136	-586.751090	-646.296824	-718.864768	
2.600000	0.000000	0.000000	0.000000	0.000000	830.386784	934.346526	1046.266010	0.000000	136.670786	150.630283	172.328426	9.256234	11.939800	14.764724	0.000000	6.813723	12.644079	-1.821078	-595.866117	-656.263659	-729.656845	
2.650000	0.000000	0.000000	0.000000	0.000000	846.469659	953.412863	1068.206484	0.000000	136.509624	150.413054	171.882380	9.222826	11.903549	14.713984	0.000000	6.835040	12.685367	-1.826856	-605.185393	-666.919350	-741.499621	
2.700000	0.000000	0.000000	0.000000	0.000000	861.603801	972.579862	1091.022305	0.000000	136.280552	150.101183	171.274734	9.228247	11.850783	14.661318	0.000000	6.854205	12.721959	-1.831806	-613.613545	-677.497653	-753.803179	
2.750000	0.000000	0.000000	0.000000	0.000000	876.368398	991.420595	1113.864017	0.000000	135.989236	149.702354	170.516203	9.227649	11.782261	14.606882	0.000000	6.871305	12.754106	-1.835944	-621.728296	-687.756326	-766.090391	
2.800000	0.000000	0.000000	0.000000	0.000000	891.123681	1010.223704	1136.473222	0.000000	135.658997	149.245865	169.643005	9.223211	11.709317	14.550698	0.000000	6.887349	12.784045	-1.839700	-629.758327	-697.933479	-778.215525	
2.850000	0.000000	0.000000	0.000000	0.000000	905.994294	1028.973204	1158.536074	0.000000	135.305925	148.752030	168.677189	9.215606	11.631413	14.490409	0.000000	6.902965	12.813162	-1.843301	-637.779098	-708.012723	-789.979193	
2.900000	0.000000	0.000000	0.000000	0.000000	920.289271	1046.980972	1179.190120	0.000000	134.937860	148.233670	167.648455	9.204218	11.549072	14.414748	0.000000	6.917858	12.840750	-1.846548	-645.374710	-717.600091	-800.825185	
2.950000	0.000000	0.000000	0.000000	0.000000	933.427152	1062.814726	1197.687882	0.000000	134.570629	147.718914	166.634530	9.190392	11.503322	14.324737	0.000000	6.931437	12.865593	-1.849208	-652.271815	-725.744227	-810.357228	
3.000000	0.000000	0.000000	0.000000	0.000000	945.295696	1076.631522	1214.296004	0.000000	134.235499	147.257404	165.750489	9.178943	11.487132	14.243348	0.000000	6.943752	12.888056	-1.851467	-658.496677	-732.698174	-818.897352	
3.050000	0.000000	0.000000	0.000000	0.000000	956.470292	1089.667876	1230.041451	0.000000	133.963734	146.894390	165.082696	9.175338	11.480068	14.176860	0.000000	6.955574	12.910114	-1.853863	-664.454475	-739.368678	-827.085667	
3.100000	0.000000	0.000000	0.000000	0.000000	967.162922	1102.832507	1246.053004	0.000000	133.763140	146.637752	164.628299	9.215773	11.484052	14.124038	0.000000	6.967600	12.933395	-1.856777	-670.110175	-746.260140	-835.545193	
3.150000	0.000000	0.000000	0.000000	0.000000	977.189792	1116.408858	1262.727636	0.000000	133.612640	146.452528	164.301251	9.324427	11.494780	14.077433	0.000000	6.979809	12.957629	-1.860080	-675.165132	-753.455479	-844.426141	
3.200000	0.000000	0.000000	0.000000	0.000000	987.186829	1130.063650	1279.717234	0.000000	133.480563	146.289458	163.994987	9.432682	11.505569	14.029078	0.000000	6.991698	12.981335	-1.863318	-680.201759	-760.680030	-853.454964	
3.250000	0.000000	0.000000	0.000000	0.000000	995.507211	1143.374503	1295.842530	0.000000	133.349328	146.119404	163.643904	9.556025	11.512343	14.020617	0.000000	7.003095	13.003800	-1.866211	-683.864902	-767.635462	-861.710992	
3.300000	0.000000	0.000000	0.000000	0.000000	1002.838591	1156.551941	1311.691601	0.000000	133.222773	145.943433	163.235103	9.690021	11.515192	14.019978	0.000000	7.014534	13.026032	-1.868897	-686.660682	-774.437555	-869.681257	
3.350000	0.000000	0.000000	0.000000	0.000000	1010.456728	1170.080953	1327.818722	0.000000	133.113249	145.775235	162.778806	9.837237	11.515954	14.017088	0.000000	7.026789	13.049717	-1.871701	-689.554744	-781.370933	-877.743652	
3.400000	0.000000	0.000000	0.000000	0.000000	1019.568222	1184.135511	1344.381403	0.000000	133.027324	145.622985	162.285391	10.079607	11.515767	14.013248	0.000000	7.040212	13.075622	-1.874771	-693.622235	-788.539744	-885.994741	
3.450000	0.000000	0.000000	0.000000	0.000000	1028.892431	1198.465883	1361.162562	0.000000	132.966174	145.490714	161.775627	10.327883	11.515426	14.009648	0.000000	7.054619	13.103308	-1.878022	-697.759228	-795.826455	-894.341710	
3.500000	0.000000	0.000000	0.000000	0.000000	1037.955466	1212.277148	1377.874961	0.000000	132.937404	145.394384	161.304444	10.660096	11.549883	14.009673	0.000000	7.069757	13.132286	-1.881391	-701.715986	-802.700625	-902.691793	
3.550000	0.000000	0.000000	0.000000	0.000000	1047.096229	1224.665143	1394.348159	0.000000	132.960293	145.366285	160.955905	10.989429	11.684893	14.019073	0.000000	7.085729	13.162950	-1.885053	-705.843523	-808.469861	-911.025027	
3.600000	0.000000	0.000000	0.000000	0.000000	1055.757383	1237.336432	1410.916332	0.000000	133.053845	145.436727	160.799718	11.385470	11.821090	14.042803	0.000000	7.102832	13.196182	-1.889290	-709.759942	-814.627552	-919.607047	
3.650000	0.000000	0.000000	0.000000	0.000000	1064.478126	1249.387941	1427.708281	0.000000	133.219736	145.609212	160.844521	11.808853	11.972531	14.081264	0.000000	7.121128	13.232230	-1.894198	-713.855764	-820.433768	-928.518635	
3.700000	0.000000	0.000000	0.000000	0.000000	1073.629147	1260.485026	1444.504151	0.000000	133.437643	145.854372	161.031185	12.209564	12.139554	14.129808	0.000000	7.140300	13.270282	-1.899557	-718.375815	-825.603066	-937.580534	
3.750000	0.000000	0.000000	0.000000	0.000000	1082.688395	1271.597248	1460.975494	0.000000	133.677548	146.128059	161.270070	12.632748	12.303518	14.181864	0.000000	7.159911	13.309126	-1.905014	-722.955282	-830.884682	-946.528193	
3.800000	0.000000	0.000000	0.000000	0.000000	1091.564937	1282.477481	1476.993832	0.000000	133.916298	146.395173	161.486754	13.061623	12.464376	14.232466	0.000000	7.179724	13.348022	-1.910334	-727.423555	-836.035776	-955.220086	
3.850000	0.000000	0.000000	0.000000	0.000000	1100.255215	1294.084206	1492.689218	0.000000	134.142808	146.638254	161.638279	13.499734	12.697449	14.279097	0.000000	7.199686	13.386815	-1.915464	-731.705461	-841.847219	-963.679789	
3.900000	0.000000	0.000000	0.000000	0.000000	1107.320657	1305.610924	1507.614521	0.000000	134.352436	146.849723	161.701411	14.191127	12.941653	14.364228	0.000000	7.219715	13.425405	-1.920399	-734.727600	-847.520316	-971.430241	
3.950000	0.000000	0.000000	0.000000	0.000000	1113.478768	1316.957351	1521.453561	0.000000	134.542585	147.025862	161.664217	15.015042	13.192822	14.511441	0.000000	7.239649	13.463523	-1.925097	-736.987557	-852.941672	-978.157413	
4.000000	0.000000	0.000000	0.000000	0.000000	1119.071941	1327.847314	1535.037566	0.000000	134.716907	147.172424	161.538608	15.903912	13.510991	14.657048	0.000000	7.259437	13.501083	-1.929544	-738.766569	-857.924612	-984.590402	
4.050000	0.000000	0.000000	0.000000	0.000000	1122.912669	1338.420925	1548.372705	0.000000	134.891816	147.314046	161.376749	17.041606	13.866952	14.800759	0.000000	7.279299	13.538631	-1.933877	-739.406894	-862.621430	-990.781173	
4.100000	0.000000	0.000000	0.000000	0.000000	1126.952579	1349.004094	1559.043054	0.000000	135.093752	147.490387	161.262748	18.161420	14.219754	14.975359	0.000000	7.299577	13.577104	-1.938368	-740.202867	-867.336314	-994.914338	
4.150000	0.000000	0.000000	0.000000	0.000000	1131.602317	1358.596694	1569.604361	0.000000	135.345773	147.737176	161.274594	19.376130	14.684592	15.152045	0.000000	7.320421	13.617111	-1.943247	-741.634888	-871.416545	-999.032282	
4.200000	0.000000	0.000000	0.000000	0.000000	1137.043193	1368.309431	1580.468069	0.000000	135.655456	148.067490	161.446154	20.562365	15.155814	15.327106	0.000000	7.341694	13.658533	-1.948573	-743.773788	-875.698769	-1003.489583	
4.250000	0.000000	0.000000	0.000000	0.000000	1143.210481	1378.457125	1592.172508	0.000000	136.014384	148.470307	161.760470	21.662059	15.603419	15.538496	0.000000	7.363201	13.700951	-1.954271	-746.510435	-880.399882	-1008.744119	
4.300000	0.000000	0.000000	0.000000	0.000000	1148.458408	1388.895105	1604.983322	0.000000	136.406525	148.921835	162.171419	23.244886	16.064765	15.801821	0.000000	7.384893	13.744104	-1.960249	-748.865065	-885.412434	-1014.951086	
4.350000	0.000000	0.000000	0.000000	0.000000	1153.942749	1399.688653	1618.384868	0.000000	136.815695	149.397257	162.629066	24.875682	16.548555	16.069444	0.000000	7.406785	13.787844	-1.966439	-751.412313	-890.703808	-1021.542921	
4.400000	0.000000	0.000000	0.000000	0.000000	1159.643470	1410.947747	1632.524708	0.000000	137.227247	149.874936	163.089444	26.535103	17.043094	16.346132	0.000000	7.428737	13.831810	-1.972745	-754.080884	-896.258965	-1028.566734	
4.450000	0.000000	0.000000	0.000000	0.000000	1164.261335	1422.543785	1647.208375	0.000000	137.627928	150.335336	163.514053	28.399279	17.553250	16.676854	0.000000	7.450440	13.875278	-1.979008	-756.070043	-901.966856	-1035.863172	
4.500000	0.000000	0.000000	0.000000	0.000000	1167.905849	1432.279694	1662.212688	0.000000	138.010138	150.766526	163.876327	30.438937	18.405361	17.064800	0.000000	7.471715	13.917775	-1.985093	-757.420672	-906.319305	-1043.286255	
4.550000	0.000000	0.000000	0.000000	0.000000	1171.234400	1441.865446	1677.496809	0.000000	138.379030	151.173760	164.178904	32.556152	19.304036	17.459477	0.000000	7.492788	13.959698	-1.991022	-758.519597	-910.501874	-1050.840530	
4.600000	0.000000	0.000000	0.000000	0.000000	1171.095862	1451.560645	1692.967084	0.000000	138.754470	151.583435	164.464499	35.271921	20.210578	17.854610	0.000000	7.514179	14.002153	-1.996984	-757.579570	-914.728258	-1058.512477	
4.650000	0.000000	0.000000	0.000000	0.000000	1169.659116	1460.554142	1707.417635	0.000000	139.163197	152.033246	164.802529	38.231152	21.251098	18.356216	0.000000	7.536256	14.046054	-2.003190	-755.948041	-918.618195	-1065.537715	
4.700000	0.000000	0.000000	0.000000	0.000000	1169.560140	1469.593545	1721.677481	0.000000	139.626425	152.555664	165.259739	40.976135	22.300996	18.859058	0.000000	7.558926	14.091449	-2.009727	-755.246062	-922.709501	-1072.591221	
4.750000	0.000000	0.000000	0.000000	0.000000	1170.795123	1479.318156	1735.948920	0.000000	140.152488	153.165698	165.872640	43.899209	23.238287	19.317063	0.000000	7.581753	14.137638	-2.016532	-755.684168	-927.439281	-1079.882637	
4.800000	0.000000	0.000000	0.000000	0.000000	1173.623338	1489.644055	1750.124517	0.000000	140.738300	153.861240	166.642139	46.683352	24.059875	19.730629	0.000000	7.604365	14.183941	-2.023518	-757.323642	-932.760359	-1087.339426	
4.850000	0.000000	0.000000	0.000000	0.000000	1177.978328	1500.427771	1764.194604	0.000000	141.372924	154.627689	167.541600	49.073635	24.837948	20.111275	0.000000	7.626569	14.229970	-2.030623	-759.983045	-938.575210	-1094.895764	
4.900000	0.000000	0.000000	0.000000	0.000000	1183.298981	1511.476593	1778.054083	0.000000	142.038637	155.440775	168.526619	51.213371	25.625898	20.499890	0.000000	7.648123	14.275194	-2.037751	-763.287515	-944.708810	-1102.443433	
4.950000	0.000000	0.000000	0.000000	0.000000	1188.954016	1522.490949	1791.712504	0.000000	142.710131	156.266576	169.539342	53.229541	26.386226	20.889165	0.000000	7.668472	14.318410	-2.044679	-766.818817	-950.853921	-1109.893680	
5.000000	0.000000	0.000000	0.000000	0.000000	1194.272197	1533.088931	1804.963828	0.000000	143.358438	157.066631	170.516179	55.231223	27.143662	21.278789	0.000000	7.686874	14.358027	-2.051099	-770.149890	-956.731749	-1117.066493	
5.050000	0.000000	0.000000	0.000000	0.000000	1198.084460	1542.952069	1817.576296	0.000000	143.960893	157.809806	171.404649	57.499908	27.916438	21.672073	0.000000	7.702884	14.392969	-2.056781	-772.764731	-962.112596	-1123.791490	
5.100000	0.000000	0.000000	0.000000	0.000000	1200.797065	1552.005704	1829.495397	0.000000	144.510576	158.485809	172.185005	59.902549	28.716706	22.070358	0.000000	7.716627	14.423430	-2.061732	-774.687135	-966.932049	-1130.025696	
5.150000	0.000000	0.000000	0.000000	0.000000	1202.634645	1560.452934	1840.867650	0.000000	145.018136	159.108072	172.878852	62.426115	29.538631	22.469976	0.000000	7.728642	14.450503	-2.066144	-776.060786	-971.328805	-1135.883301	
5.200000	0.000000	0.000000	0.000000	0.000000	1204.265277	1567.784052	1851.913785	0.000000	145.504977	159.705747	173.539597	64.939849	30.661849	22.858726	0.000000	7.739427	14.475273	-2.070240	-777.304307	-975.118988	-1141.566681	
5.250000	0.000000	0.000000	0.000000	0.000000	1206.536051	1574.998877	1861.664639	0.000000	145.993325	160.310297	174.228531	67.234487	31.793158	23.401914	0.000000	7.749173	14.498223	-2.074141	-778.943903	-978.943111	-1146.510457	
5.300000	0.000000	0.000000	0.000000	0.000000	1210.161603	1582.775292	1871.473784	0.000000	146.501702	160.948001	174.996382	69.121202	32.730979	23.883252	0.000000	7.757966	14.519599	-2.077908	-781.421238	-983.252876	-1151.690087	
5.350000	0.000000	0.000000	0.000000	0.000000	1215.509655	1591.342724	1881.661404	0.000000	147.044359	161.637518	175.874320	70.523205	33.444497	24.269958	0.000000	7.766084	14.539973	-2.081644	-784.964403	-988.215050	-1157.341081	
5.400000	0.000000	0.000000	0.000000	0.000000	1222.573129	1600.797553	1892.385160	0.000000	147.630059	162.388455	176.871266	71.483729	33.956639	24.573566	0.000000	7.774011	14.560280	-2.085496	-789.571306	-993.875890	-1163.538179	
5.450000	0.000000	0.000000	0.000000	0.000000	1231.029331	1611.053305	1903.670503	0.000000	148.257187	163.196032	177.970424	72.113936	34.319097	24.815628	0.000000	7.782077	14.581097	-2.089528	-795.043759	-1000.145969	-1170.246524	
5.500000	0.000000	0.000000	0.000000	0.000000	1240.316306	1621.789879	1915.318543	0.000000	148.910167	164.037691	179.127860	72.537579	34.586598	25.017599	0.000000	7.790163	14.602039	-2.093624	-801.031679	-1006.785203	-1177.285957	
5.550000	0.000000	0.000000	0.000000	0.000000	1249.713587	1632.513206	1926.934938	0.000000	149.563558	164.878210	180.281134	72.881326	34.811787	25.197996	0.000000	7.797842	14.622061	-2.097535	-807.083759	-1013.444401	-1184.356939	
5.600000	0.000000	0.000000	0.000000	0.000000	1258.489099	1642.726629	1938.097705	0.000000	150.191976	165.682730	181.368489	73.283406	35.051798	25.376143	0.000000	7.804769	14.640300	-2.101049	-812.742039	-1019.769849	-1191.140275	
5.650000	0.000000	0.000000	0.000000	0.000000	1266.100051	1652.108194	1948.524884	0.000000	150.780397	166.430010	182.350438	73.876288	35.361785	25.571115	0.000000	7.810961	14.656687	-2.104122	-817.669624	-1025.519906	-1197.407558	
