HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	YawBrFxn  	YawBrFyn  	YawBrFzn  	YawBrFxp  	YawBrFyp  	YawBrMxn  	YawBrMyn  	YawBrMzn  	YawBrMxp  	YawBrMyp  	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
38.600000	691.046021	-65.298561	-3463.880127	691.044189	-65.318192	4309.834961	262.230316	-258.869507	4309.841797	262.107910	
38.650000	692.150391	-62.614143	-3464.117188	692.148621	-62.633709	4304.231445	262.712494	-257.306366	4304.238770	262.590820	
38.700000	693.122864	-59.101799	-3464.191162	693.121216	-59.121349	4296.767578	264.041931	-256.178864	4296.774414	263.920746	
38.750000	693.952393	-54.813824	-3464.084961	693.950867	-54.833397	4287.531250	266.176453	-255.538940	4287.539062	266.055481	
38.800000	694.630615	-49.812767	-3463.813721	694.629211	-49.832409	4276.662598	268.956390	-255.417618	4276.670410	268.835449	
38.850000	695.152405	-44.166580	-3463.418457	695.151123	-44.186333	4264.283691	272.110352	-255.884689	4264.291504	271.989166	
38.900000	695.515564	-37.951504	-3462.953857	695.514465	-37.971405	4250.552734	275.286560	-257.009247	4250.560547	275.164917	
38.950000	695.723511	-31.250757	-3462.487793	695.722656	-31.270859	4235.641602	278.174927	-258.897003	4235.649414	278.052551	
39.000000	695.779602	-24.153254	-3462.085693	695.778870	-24.173603	4219.725586	280.477570	-261.664368	4219.733887	280.354156	
39.050000	695.690491	-16.750788	-3461.804932	695.690002	-16.771439	4203.027344	281.913116	-265.358459	4203.035645	281.788330	
39.100000	695.462158	-9.141975	-3461.679932	695.461853	-9.162988	4185.761719	282.334961	-270.043488	4185.770508	282.208496	
39.150000	695.097595	-1.430591	-3461.723877	695.097534	-1.452020	4168.165039	281.725708	-275.708344	4168.173828	281.597198	
39.200000	694.603699	6.277933	-3461.924805	694.603943	6.256038	4150.496582	280.095337	-282.233398	4150.505371	279.964508	
39.250000	693.987976	13.876271	-3462.249023	693.988403	13.853870	4133.026367	277.597107	-289.457153	4133.035156	277.463684	
39.300000	693.255371	21.256516	-3462.646973	693.256104	21.233587	4116.015137	274.430664	-297.119476	4116.024414	274.294525	
39.350000	692.412964	28.314007	-3463.060303	692.413940	28.290548	4099.737793	270.847992	-304.872131	4099.747070	270.709076	
39.400000	691.464661	34.947807	-3463.435547	691.465881	34.923847	4084.447266	267.109497	-312.350159	4084.456299	266.967987	
39.450000	690.421997	41.061508	-3463.724854	690.423401	41.037102	4070.384033	263.366730	-319.191071	4070.393311	263.222809	
39.500000	689.298462	46.566433	-3463.901123	689.300110	46.541645	4057.759033	259.840271	-325.089600	4057.768311	259.694366	
39.550000	688.104797	51.384308	-3463.951172	688.106628	51.359234	4046.730225	256.721130	-329.760559	4046.739746	256.573669	
39.600000	686.859741	55.450096	-3463.886719	686.861755	55.424839	4037.448486	254.023666	-333.068451	4037.457764	253.875214	
39.650000	685.580933	58.707592	-3463.734375	685.583130	58.682251	4030.019287	251.802734	-334.965851	4030.028564	251.653778	
39.700000	684.289856	61.112217	-3463.530518	684.292114	61.086884	4024.535400	249.967682	-335.579559	4024.544678	249.818695	
39.750000	683.007874	62.632885	-3463.313965	683.010132	62.607635	4021.050049	248.487808	-335.089813	4021.059082	248.339157	
39.800000	681.756897	63.252003	-3463.120605	681.759216	63.226891	4019.573486	247.283142	-333.764252	4019.582520	247.135086	
39.850000	680.561462	62.962379	-3462.979248	680.563782	62.937435	4020.125732	246.440018	-331.942963	4020.134766	246.292664	
39.900000	679.440796	61.772408	-3462.899658	679.443054	61.747639	4022.682617	245.775436	-329.947449	4022.691406	245.628784	
39.950000	678.415649	59.699642	-3462.883545	678.417786	59.675034	4027.224854	245.304306	-328.025208	4027.233643	245.158234	
40.000000	677.499939	56.772186	-3462.912842	677.502014	56.747719	4033.694336	244.999771	-326.323883	4033.703125	244.854095	
40.050000	676.712341	53.029217	-3462.966309	676.714233	53.004864	4042.030518	244.913651	-324.958954	4042.039551	244.768188	
40.100000	676.065308	48.524334	-3463.017090	676.067017	48.500069	4052.106689	244.932266	-323.907135	4052.115479	244.786819	
40.150000	675.572571	43.319115	-3463.043213	675.574158	43.294922	4063.793213	245.041183	-323.046539	4063.802002	244.895660	
40.200000	675.242432	37.487000	-3463.030029	675.243774	37.462883	4076.920898	245.110504	-322.261414	4076.929688	244.964874	
40.250000	675.080566	31.108154	-3462.972656	675.081665	31.084118	4091.304199	245.002731	-321.329895	4091.312744	244.857071	
40.300000	675.092468	24.271725	-3462.881348	675.093384	24.247805	4106.745117	244.599106	-320.037781	4106.753906	244.453598	
40.350000	675.280640	17.074463	-3462.774902	675.281189	17.050701	4123.013184	243.817368	-318.239868	4123.021973	243.672287	
40.400000	675.645874	9.619265	-3462.681885	675.646240	9.595705	4139.862793	242.565903	-315.823944	4139.871094	242.421555	
40.450000	676.183960	2.012049	-3462.630127	676.184021	1.988740	4157.035156	240.857285	-312.814484	4157.043457	240.713989	
40.500000	676.888306	-5.638217	-3462.645996	676.888123	-5.661237	4174.315918	238.771729	-309.195282	4174.323730	238.629761	
40.550000	677.747559	-13.224922	-3462.742432	677.747070	-13.247628	4191.461914	236.416916	-305.133453	4191.470215	236.276489	
40.600000	678.747986	-20.642664	-3462.921387	678.747314	-20.665049	4208.253418	233.987015	-300.826294	4208.261230	233.848221	
40.650000	679.871948	-27.789341	-3463.167236	679.871033	-27.811417	4224.453613	231.786453	-296.522095	4224.461426	231.649292	
40.700000	681.102844	-34.567421	-3463.454834	681.101685	-34.589218	4239.863770	230.101898	-292.407684	4239.871094	229.966217	
40.750000	682.418396	-40.885002	-3463.744629	682.417114	-40.906563	4254.258789	229.210037	-288.679718	4254.266113	229.075607	
40.800000	683.795898	-46.657650	-3463.997314	683.794495	-46.679031	4267.447754	229.371811	-285.453918	4267.455078	229.238388	
40.850000	685.212524	-51.809906	-3464.168213	685.210938	-51.831165	4279.260254	230.778198	-282.852417	4279.267578	230.645432	
40.900000	686.650085	-56.274471	-3464.230713	686.648376	-56.295670	4289.553711	233.450912	-280.885651	4289.560547	233.318497	
40.950000	688.090820	-59.992447	-3464.167969	688.088928	-60.013634	4298.173340	237.408508	-279.580505	4298.180664	237.276154	
41.000000	689.514465	-62.911514	-3463.980469	689.512451	-62.932743	4304.974609	242.483871	-278.860992	4304.982422	242.351334	
41.050000	690.907532	-64.990623	-3463.688965	690.905579	-65.011932	4309.857422	248.432358	-278.715729	4309.865234	248.299438	
41.100000	692.252930	-66.200523	-3463.328125	692.250854	-66.221954	4312.741699	255.003738	-279.104431	4312.749512	254.870255	
41.150000	693.540894	-66.520866	-3462.945068	693.538818	-66.542435	4313.592285	261.755463	-280.000122	4313.600586	261.621277	
41.200000	694.760559	-65.944687	-3462.587891	694.758545	-65.966423	4312.390625	268.404449	-281.373962	4312.398926	268.269470	
41.250000	695.901855	-64.474579	-3462.305420	695.899780	-64.496513	4309.139160	274.684845	-283.228821	4309.147949	274.548981	
41.300000	696.953674	-62.127182	-3462.133789	696.951782	-62.149338	4303.881836	280.374786	-285.542053	4303.890625	280.237976	
41.350000	697.903259	-58.934643	-3462.092285	697.901367	-58.957031	4296.693848	285.375275	-288.255707	4296.703125	285.237427	
41.400000	698.740601	-54.939610	-3462.183594	698.738892	-54.962250	4287.694336	289.562897	-291.323822	4287.703613	289.423981	
41.450000	699.454468	-50.198784	-3462.392334	699.452759	-50.221684	4277.019043	293.005554	-294.642670	4277.028809	292.865509	
41.500000	700.033997	-44.779850	-3462.683105	700.032471	-44.803009	4264.830566	295.825775	-298.085510	4264.840332	295.684662	
41.550000	700.469727	-38.761124	-3463.016602	700.468384	-38.784534	4251.316895	298.182922	-301.469482	4251.327148	298.040833	
41.600000	700.753601	-32.230568	-3463.342529	700.752502	-32.254215	4236.688965	300.234863	-304.628540	4236.699219	300.091919	
41.650000	700.877686	-25.283859	-3463.618896	700.876831	-25.307709	4221.167969	302.057831	-307.378937	4221.178223	301.914185	
41.700000	700.838440	-18.022848	-3463.811523	700.837830	-18.046860	4204.991699	303.824615	-309.606873	4205.001953	303.680573	
41.750000	700.639282	-10.551165	-3463.901367	700.638916	-10.575281	4188.410156	305.586090	-311.134796	4188.420410	305.441925	
41.800000	700.281982	-2.975687	-3463.886719	700.281921	-2.999854	4171.625977	307.305603	-311.919739	4171.636719	307.161621	
41.850000	699.774597	4.596742	-3463.781250	699.774780	4.572577	4154.871582	308.972198	-311.984497	4154.882324	308.828735	
41.900000	699.126526	12.061447	-3463.611816	699.126892	12.037331	4138.358887	310.436035	-311.463562	4138.369629	310.293304	
41.950000	698.351013	19.315380	-3463.413086	698.351685	19.291346	4122.311035	311.601288	-310.528564	4122.321777	311.459412	
42.000000	697.460083	26.258921	-3463.221436	697.460999	26.234987	4106.915039	312.349945	-309.407043	4106.925293	312.209015	
42.050000	696.476624	32.796589	-3463.070801	696.477722	32.772755	4092.398926	312.652466	-308.299896	4092.409668	312.512421	
42.100000	695.416138	38.839619	-3462.985596	695.417419	38.815872	4078.920410	312.407745	-307.438049	4078.931152	312.268433	
42.150000	694.295959	44.307041	-3462.974365	694.297485	44.283340	4066.668945	311.567200	-307.043030	4066.679688	311.428406	
42.200000	693.132019	49.124264	-3463.037354	693.133667	49.100578	4055.813965	310.100067	-307.252533	4055.824463	309.961487	
42.250000	691.943787	53.223106	-3463.159180	691.945618	53.199390	4046.533447	308.073547	-308.102234	4046.543945	307.934845	
42.300000	690.747437	56.546730	-3463.317383	690.749390	56.522949	4038.961914	305.568481	-309.531830	4038.972412	305.429413	
42.350000	689.560364	59.049484	-3463.485352	689.562317	59.025608	4033.217041	302.614441	-311.406219	4033.227539	302.474762	
42.400000	688.401062	60.695431	-3463.639160	688.403198	60.671448	4029.406494	299.356018	-313.479675	4029.416992	299.215637	
42.450000	687.281982	61.463009	-3463.757568	687.284119	61.438934	4027.565674	295.827148	-315.545807	4027.576172	295.686035	
42.500000	686.219177	61.341904	-3463.834473	686.221313	61.317760	4027.751221	292.022430	-317.296936	4027.761475	291.880707	
42.550000	685.225891	60.334057	-3463.867676	685.227966	60.309883	4029.947754	288.019592	-318.529999	4029.958008	287.877441	
42.600000	684.317993	58.454952	-3463.868408	684.320068	58.430805	4034.110107	283.883667	-319.059967	4034.120117	283.741333	
42.650000	683.509033	55.732433	-3463.852295	683.510986	55.708374	4040.164062	279.682953	-318.756958	4040.173828	279.540741	
42.700000	682.808289	52.206978	-3463.841553	682.810120	52.183067	4048.009277	275.581329	-317.562622	4048.019043	275.439575	
42.750000	682.227417	47.931549	-3463.852539	682.229126	47.907841	4057.567139	271.557922	-315.509674	4057.576660	271.416931	
42.800000	681.774109	42.966423	-3463.896973	681.775635	42.942970	4068.686035	267.792633	-312.695831	4068.695068	267.652649	
42.850000	681.453796	37.381702	-3463.979004	681.455017	37.358543	4081.220703	264.469360	-309.221619	4081.229736	264.330658	
42.900000	681.275085	31.254578	-3464.090820	681.276123	31.231731	4095.019043	261.682281	-305.281494	4095.027832	261.544952	
42.950000	681.238525	24.671772	-3464.216309	681.239380	24.649250	4109.901855	259.584564	-301.016510	4109.910645	259.448700	
43.000000	681.343750	17.723919	-3464.332275	681.344299	17.701719	4125.639160	258.290833	-296.589569	4125.647461	258.156433	
43.050000	681.589355	10.506466	-3464.411865	681.589661	10.484577	4142.028809	257.879608	-292.145905	4142.037109	257.746582	
43.100000	681.974182	3.117846	-3464.434814	681.974243	3.096250	4158.849609	258.378784	-287.772522	4158.857422	258.247101	
43.150000	682.497803	-4.340548	-3464.385254	682.497620	-4.361869	4175.880371	259.678467	-283.557190	4175.888672	259.548004	
43.200000	683.155579	-11.766839	-3464.256836	683.155212	-11.787903	4192.866699	261.716461	-279.495819	4192.875000	261.587189	
43.250000	683.939758	-19.055250	-3464.059570	683.939148	-19.076069	4209.537109	264.276062	-275.587982	4209.545410	264.147919	
43.300000	684.846985	-26.103054	-3463.812500	684.846191	-26.123634	4225.675781	267.155609	-271.796722	4225.683105	267.028625	
43.350000	685.867859	-32.811592	-3463.544922	685.866882	-32.831944	4241.027832	270.042999	-268.131195	4241.035645	269.917145	
43.400000	686.995728	-39.085213	-3463.292969	686.994568	-39.105339	4255.380859	272.764343	-264.626251	4255.389160	272.639679	
43.450000	688.220764	-44.834160	-3463.091553	688.219421	-44.854069	4268.553711	275.109222	-261.287415	4268.562012	274.985748	
43.500000	689.528564	-49.975048	-3462.968994	689.527161	-49.994747	4280.344727	276.911285	-258.190460	4280.352539	276.789001	
43.550000	690.901855	-54.434067	-3462.945557	690.900269	-54.453575	4290.588379	278.112061	-255.367020	4290.596191	277.990906	
43.600000	692.322388	-58.148735	-3463.025635	692.320801	-58.168076	4299.150391	278.719879	-252.871262	4299.158203	278.599792	
43.650000	693.771118	-61.068771	-3463.200684	693.769470	-61.087967	4305.925781	278.829407	-250.742035	4305.933594	278.710266	
43.700000	695.226318	-63.155590	-3463.447510	695.224609	-63.174675	4310.831055	278.572754	-249.041153	4310.838867	278.454407	
43.750000	696.667236	-64.383217	-3463.733154	696.665405	-64.402229	4313.825195	278.175079	-247.781799	4313.832520	278.057343	
43.800000	698.068237	-64.736534	-3464.020020	698.066467	-64.755516	4314.855469	277.782715	-246.965439	4314.862793	277.665405	
43.850000	699.406433	-64.215065	-3464.267822	699.404663	-64.234047	4313.925781	277.555573	-246.561035	4313.933105	277.438507	
43.900000	700.660583	-62.831421	-3464.447510	700.658875	-62.850445	4311.050781	277.633667	-246.566422	4311.058105	277.516632	
43.950000	701.812439	-60.609211	-3464.537354	701.810791	-60.628311	4306.279297	278.156036	-246.961670	4306.286621	278.038818	
44.000000	702.845276	-57.580147	-3464.529297	702.843689	-57.599354	4299.678223	279.126892	-247.709045	4299.686035	279.009399	
44.050000	703.745117	-53.787575	-3464.430176	703.743652	-53.806919	4291.341797	280.538605	-248.810394	4291.349121	280.420624	
44.100000	704.500793	-49.285416	-3464.259521	704.499390	-49.304932	4281.375488	282.340912	-250.308914	4281.383301	282.222290	
44.150000	705.102905	-44.135223	-3464.044434	705.101685	-44.154942	4269.892090	284.383362	-252.280624	4269.900391	284.263947	
44.200000	705.549866	-38.408215	-3463.819580	705.548767	-38.428169	4257.070312	286.569427	-254.763580	4257.078613	286.449005	
44.250000	705.835571	-32.181309	-3463.615967	705.834595	-32.201542	4243.052246	288.762939	-257.849731	4243.060547	288.641296	
44.300000	705.962769	-25.537800	-3463.459717	705.962036	-25.558357	4228.041016	290.753906	-261.601746	4228.049316	290.630798	
44.350000	705.931946	-18.569286	-3463.368652	705.931458	-18.590210	4212.225586	292.480896	-266.057281	4212.234375	292.356049	
44.400000	705.743164	-11.371904	-3463.347412	705.742737	-11.393239	4195.818848	293.925171	-271.198700	4195.827637	293.798340	
44.450000	705.403992	-4.044080	-3463.390869	705.403870	-4.065860	4179.075684	295.024200	-276.957214	4179.084961	294.895172	
44.500000	704.919983	3.311627	-3463.485596	704.920044	3.289376	4162.226074	295.860443	-283.179047	4162.235352	295.729065	
44.550000	704.298645	10.593721	-3463.610107	704.299011	10.570991	4145.547363	296.332855	-289.667328	4145.557129	296.199066	
44.600000	703.546753	17.699310	-3463.740234	703.547302	17.676111	4129.261719	296.516541	-296.149841	4129.271484	296.380371	
44.650000	702.675232	24.528151	-3463.857422	702.676086	24.504509	4113.622070	296.481750	-302.405670	4113.631836	296.343353	
44.700000	701.698242	30.984676	-3463.943848	701.699280	30.960644	4098.847168	296.180145	-308.150818	4098.857422	296.039764	
44.750000	700.632141	36.978497	-3463.993408	700.633423	36.954140	4085.157959	295.642151	-313.157715	4085.168213	295.500092	
44.800000	699.487122	42.426167	-3464.004883	699.488647	42.401558	4072.729492	294.881866	-317.207245	4072.739990	294.738586	
44.850000	698.283997	47.252693	-3463.987305	698.285645	47.227921	4061.729248	293.902740	-320.193359	4061.739502	293.758636	
44.900000	697.040466	51.390461	-3463.952881	697.042297	51.365604	4052.306641	292.676971	-322.073395	4052.317139	292.532471	
44.950000	695.776733	54.783440	-3463.917969	695.778687	54.758587	4044.585938	291.209381	-322.905975	4044.596436	291.064911	
45.000000	694.512573	57.384804	-3463.895752	694.514648	57.360035	4038.677490	289.569977	-322.705933	4038.687744	289.425934	
45.050000	693.266113	59.159763	-3463.898193	693.268127	59.135136	4034.622314	287.774109	-321.620819	4034.632324	287.630768	
45.100000	692.059631	60.083717	-3463.927246	692.061768	60.059277	4032.507324	285.883545	-319.854523	4032.517578	285.741119	
45.150000	690.909180	60.144295	-3463.980957	690.911316	60.120068	4032.350586	283.911102	-317.605408	4032.360596	283.769714	
45.200000	689.832031	59.340775	-3464.051025	689.834106	59.316776	4034.152832	281.873657	-315.085541	4034.162598	281.733337	
45.250000	688.848083	57.681805	-3464.123535	688.850098	57.658035	4037.915039	279.929077	-312.455963	4037.924805	279.789734	
45.300000	687.970337	55.190811	-3464.181152	687.972229	55.167259	4043.565918	278.045654	-309.863007	4043.575439	277.907227	
45.350000	687.212585	51.902077	-3464.214355	687.214355	51.878727	4051.010254	276.256989	-307.363434	4051.019531	276.119354	
45.400000	686.587036	47.862083	-3464.211426	686.588684	47.838924	4060.148682	274.561829	-305.013763	4060.157959	274.424896	
45.450000	686.101624	43.126270	-3464.170898	686.103027	43.103294	4070.850342	272.923065	-302.778748	4070.859375	272.786743	
45.500000	685.766235	37.760696	-3464.097900	685.767456	37.737892	4082.960205	271.380249	-300.642975	4082.969238	271.244476	
45.550000	685.589661	31.841423	-3464.004883	685.590698	31.818790	4096.297363	269.808472	-298.517334	4096.306152	269.673248	
45.600000	685.577148	25.452543	-3463.910400	685.578003	25.430082	4110.680176	268.204010	-296.377777	4110.688965	268.069336	
45.650000	685.727356	18.688499	-3463.833008	685.727905	18.666210	4125.878906	266.504242	-294.214691	4125.887695	266.370148	
45.700000	686.039978	11.644040	-3463.792480	686.040344	11.621928	4141.704102	264.693054	-292.016541	4141.712402	264.559540	
45.750000	686.509888	4.417824	-3463.802734	686.510071	4.395887	4157.917480	262.838043	-289.805267	4157.925781	262.705170	
45.800000	687.133423	-2.887861	-3463.870117	687.133362	-2.909626	4174.315918	260.990906	-287.591583	4174.324219	260.858673	
45.850000	687.902344	-10.170180	-3463.991455	687.902039	-10.191779	4190.689453	259.305878	-285.379059	4190.697754	259.174286	
45.900000	688.802307	-17.325752	-3464.156006	688.801819	-17.347197	4206.791504	257.927277	-283.207367	4206.799805	257.796295	
45.950000	689.814270	-24.257309	-3464.343994	689.813477	-24.278610	4222.388184	257.094299	-281.123016	4222.395996	256.963928	
46.000000	690.928955	-30.869884	-3464.530518	690.928040	-30.891062	4237.322266	256.850616	-279.124939	4237.330078	256.720734	
46.050000	692.126282	-37.074936	-3464.689453	692.125183	-37.096004	4251.367188	257.404846	-277.232910	4251.375000	257.275421	
46.100000	693.389221	-42.787312	-3464.797852	693.387939	-42.808292	4264.327148	258.894562	-275.421509	4264.334961	258.765533	
46.150000	694.700806	-47.928421	-3464.837646	694.699280	-47.949326	4276.046875	261.305328	-273.713959	4276.055176	261.176697	
46.200000	696.041138	-52.428783	-3464.799072	696.039612	-52.449623	4286.353027	264.655975	-272.079742	4286.361328	264.527649	
46.250000	697.393494	-56.227142	-3464.686523	697.391846	-56.247929	4295.091309	268.821167	-270.514679	4295.099609	268.693146	
46.300000	698.744446	-59.271645	-3464.510010	698.742737	-59.292389	4302.128906	273.677094	-269.055237	4302.137207	273.549377	
46.350000	700.080566	-61.519135	-3464.291260	700.078796	-61.539848	4307.391602	279.044556	-267.766083	4307.399902	278.917084	
46.400000	701.385376	-62.936676	-3464.056152	701.383484	-62.957375	4310.781250	284.723022	-266.670807	4310.789551	284.595795	
46.450000	702.646912	-63.502388	-3463.832275	702.645020	-63.523087	4312.257812	290.440948	-265.839081	4312.266113	290.313904	
46.500000	703.852112	-63.208611	-3463.645264	703.850220	-63.229321	4311.783203	296.035034	-265.323822	4311.791504	295.908142	
46.550000	704.986816	-62.057957	-3463.515869	704.984985	-62.078709	4309.359375	301.349030	-265.170776	4309.368164	301.222198	
46.600000	706.039978	-60.065521	-3463.455078	706.038208	-60.086334	4305.028320	306.241180	-265.431274	4305.037598	306.114288	
46.650000	706.999573	-57.259674	-3463.464600	706.997803	-57.280575	4298.853027	310.639954	-266.130707	4298.862305	310.512848	
46.700000	707.852844	-53.679489	-3463.536865	707.851196	-53.700508	4290.921875	314.486145	-267.248627	4290.931152	314.358765	
46.750000	708.588562	-49.375542	-3463.657227	708.587097	-49.396694	4281.354980	317.761536	-268.739624	4281.364258	317.633728	
46.800000	709.199280	-44.411240	-3463.805664	709.197937	-44.432545	4270.320312	320.504883	-270.508484	4270.329590	320.376617	
46.850000	709.673340	-38.857559	-3463.958496	709.672180	-38.879021	4257.969238	322.740143	-272.432404	4257.979004	322.611359	
46.900000	710.005066	-32.794579	-3464.098633	710.004028	-32.816196	4244.483398	324.485565	-274.383514	4244.493164	324.356323	
46.950000	710.188171	-26.308914	-3464.209229	710.187378	-26.330675	4230.056641	325.786530	-276.233551	4230.066895	325.656891	
47.000000	710.220154	-19.491940	-3464.282959	710.219543	-19.513824	4214.886230	326.617554	-277.895325	4214.895996	326.487671	
47.050000	710.102539	-12.440374	-3464.319824	710.102112	-12.462360	4199.192383	327.060059	-279.317993	4199.202148	326.930054	
47.100000	709.837158	-5.253442	-3464.326416	709.836975	-5.275508	4183.187012	327.086151	-280.497467	4183.197266	326.956085	
47.150000	709.427246	1.967373	-3464.311523	709.427246	1.945243	4167.082031	326.720825	-281.509796	4167.092285	326.590851	
47.200000	708.880798	9.122451	-3464.292480	708.881104	9.100267	4151.107422	325.955536	-282.374603	4151.117676	325.825623	
47.250000	708.204712	16.113337	-3464.278320	708.205200	16.091103	4135.465332	324.820587	-283.240692	4135.475586	324.690735	
47.300000	707.408752	22.842312	-3464.282227	707.409485	22.820019	4120.342285	323.348053	-284.236298	4120.352051	323.218201	
47.350000	706.508911	29.217392	-3464.306885	706.509827	29.195024	4105.990723	321.636108	-285.439178	4106.000488	321.506104	
47.400000	705.517883	35.149113	-3464.354492	705.518982	35.126648	4092.593262	319.731659	-286.942047	4092.603271	319.601349	
47.450000	704.445435	40.554577	-3464.417480	704.446716	40.531994	4080.324463	317.689331	-288.808807	4080.334717	317.558533	
47.500000	703.310425	45.360138	-3464.487549	703.311829	45.337414	4069.394531	315.494781	-291.003418	4069.404785	315.363312	
47.550000	702.127625	49.499542	-3464.551758	702.129272	49.476650	4059.928711	313.236694	-293.506836	4059.938721	313.104340	
47.600000	700.916016	52.915070	-3464.600830	700.917786	52.892006	4052.069336	310.969299	-296.208282	4052.079590	310.835968	
47.650000	699.689514	55.559174	-3464.625000	699.691284	55.535938	4045.917725	308.808899	-298.978119	4045.927979	308.674530	
47.700000	698.469727	57.397411	-3464.622559	698.471558	57.374020	4041.578857	306.593964	-301.660431	4041.589111	306.458588	
47.750000	697.275024	58.404083	-3464.594971	697.276917	58.380554	4039.121582	304.401611	-304.047516	4039.131836	304.265320	
47.800000	696.120361	58.567951	-3464.551025	696.122375	58.544327	4038.547119	302.235138	-306.030731	4038.557373	302.098053	
47.850000	695.026794	57.889278	-3464.500732	695.028748	57.865601	4039.883789	300.002350	-307.436768	4039.894043	299.864716	
47.900000	694.009644	56.379547	-3464.458008	694.011536	56.355865	4043.101074	297.726440	-308.178772	4043.111328	297.588501	
47.950000	693.086609	54.061195	-3464.436523	693.088379	54.037571	4048.155518	295.408142	-308.185760	4048.165527	295.270172	
48.000000	692.269470	50.968052	-3464.443848	692.271179	50.944542	4054.961182	293.116425	-307.389618	4054.971191	292.978729	
48.050000	691.571655	47.146500	-3464.486816	691.573242	47.123161	4063.436523	290.795929	-305.785370	4063.446045	290.658783	
48.100000	691.006714	42.649563	-3464.559814	691.008118	42.626446	4073.491211	288.601593	-303.469604	4073.500977	288.465302	
48.150000	690.580078	37.539955	-3464.656006	690.581299	37.517094	4084.968018	286.570618	-300.479004	4084.977539	286.435394	
48.200000	690.301941	31.888601	-3464.760498	690.302979	31.866045	4097.727051	284.863373	-296.885193	4097.736328	284.729462	
48.250000	690.174866	25.773027	-3464.858154	690.175720	25.750805	4111.582520	283.494568	-292.705231	4111.591797	283.362183	
48.300000	690.202454	19.276463	-3464.931885	690.203125	19.254593	4126.346680	282.498413	-288.118256	4126.355469	282.367676	
48.350000	690.382996	12.489574	-3464.966309	690.383362	12.468065	4141.792480	281.864044	-283.256744	4141.801270	281.734985	
48.400000	690.715820	5.505404	-3464.955566	690.715942	5.484260	4157.727539	281.632172	-278.218750	4157.736328	281.504883	
48.450000	691.198975	-1.579067	-3464.895020	691.198853	-1.599852	4173.916992	281.786377	-273.118195	4173.925781	281.660889	
48.500000	691.830261	-8.666773	-3464.790771	691.830078	-8.687205	4190.137695	282.271484	-268.076996	4190.145996	282.147736	
48.550000	692.603516	-15.659499	-3464.656982	692.603088	-15.679594	4206.149902	283.020325	-263.174316	4206.158203	282.898285	
48.600000	693.507019	-22.457905	-3464.510254	693.506409	-22.477678	4221.712891	283.912018	-258.496429	4221.720703	283.791656	
48.650000	694.531372	-28.964808	-3464.370117	694.530579	-28.984285	4236.600098	284.785248	-254.118546	4236.607910	284.666443	
48.700000	695.666931	-35.088596	-3464.258057	695.665955	-35.107807	4250.611816	285.610626	-250.146866	4250.620117	285.493256	
48.750000	696.899719	-40.745110	-3464.188965	696.898560	-40.764091	4263.542969	286.294098	-246.686783	4263.550781	286.177948	
48.800000	698.215881	-45.854504	-3464.172607	698.214722	-45.873302	4275.218750	286.798950	-243.809250	4275.226562	286.683838	
48.850000	699.594727	-50.344219	-3464.212158	699.593384	-50.362881	4285.466797	287.128754	-241.577393	4285.474609	287.014435	
48.900000	701.016052	-54.150593	-3464.301270	701.014587	-54.169167	4294.156738	287.323608	-240.013763	4294.164062	287.209808	
48.950000	702.459045	-57.222286	-3464.426270	702.457520	-57.240829	4301.165527	287.472076	-239.146057	4301.172852	287.358551	
49.000000	703.906433	-59.519356	-3464.572266	703.904907	-59.537910	4306.441895	287.676788	-238.870850	4306.449219	287.563263	
49.050000	705.333801	-61.010929	-3464.717773	705.332214	-61.029541	4309.898438	288.029785	-239.164169	4309.905762	287.916077	
49.100000	706.719360	-61.678448	-3464.843750	706.717712	-61.697159	4311.506836	288.620789	-239.956726	4311.514160	288.506622	
49.150000	708.040649	-61.513485	-3464.935303	708.039062	-61.532330	4311.225586	289.532898	-241.196457	4311.232910	289.418152	
49.200000	709.279968	-60.519970	-3464.982422	709.278381	-60.538979	4309.078613	290.749359	-242.779480	4309.086426	290.633881	
49.250000	710.418335	-58.713943	-3464.982178	710.416748	-58.733139	4305.089844	292.324860	-244.654999	4305.097168	292.208527	
49.300000	711.439941	-56.122200	-3464.937256	711.438354	-56.141605	4299.308105	294.303986	-246.772110	4299.315918	294.186737	
49.350000	712.334045	-52.779320	-3464.857422	712.332581	-52.798950	4291.833008	296.584534	-249.115555	4291.841309	296.466248	
49.400000	713.087952	-48.732277	-3464.755615	713.086548	-48.752148	4282.746094	299.148224	-251.691452	4282.754395	299.028900	
49.450000	713.693298	-44.036995	-3464.646240	713.692078	-44.057125	4272.177734	301.923737	-254.502548	4272.186035	301.803253	
49.500000	714.142029	-38.759045	-3464.545410	714.140930	-38.779446	4260.254395	304.844910	-257.572479	4260.263184	304.723206	
49.550000	714.432190	-32.970848	-3464.459961	714.431213	-32.991543	4247.166992	307.780396	-260.926331	4247.175781	307.657379	
49.600000	714.562256	-26.752092	-3464.399902	714.561462	-26.773100	4233.085449	310.706360	-264.589966	4233.094727	310.581909	
