Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
2.75	 910079	 899960	 740332	 -426.94	 739.47	 -15776.4	 
2.73333	 915104	 904336	 740251	 -426.94	 739.47	 -15776.4	 
2.76667	 909075	 900595	 740067	 -426.94	 739.47	 -15776.4	 
2.8	 908427	 901030	 739734	 -426.94	 739.47	 -15776.4	 
2.78333	 915152	 904534	 739606	 -426.94	 739.47	 -15776.4	 
2.81667	 907569	 901610	 739327	 -426.94	 739.47	 -15776.4	 
2.85	 906456	 902359	 738853	 -426.94	 739.47	 -15776.4	 
2.83333	 914944	 904935	 738681	 -426.94	 739.47	 -15776.4	 
2.86667	 905736	 902901	 738314	 -426.94	 739.47	 -15776.4	 
2.9	 904128	 903959	 737716	 -426.94	 739.47	 -15776.5	 
2.88333	 914505	 905439	 737503	 -426.94	 739.47	 -15776.5	 
2.91667	 903548	 904419	 737056	 -426.94	 739.47	 -15776.5	 
2.95	 901447	 905805	 736338	 -426.94	 739.47	 -15776.5	 
2.93333	 913869	 906032	 736085	 -426.94	 739.47	 -15776.5	 
2.96667	 901001	 906106	 735561	 -426.94	 739.47	 -15776.5	 
3	 898393	 907720	 734732	 -426.94	 739.47	 -15776.6	 
2.98333	 913031	 906695	 734443	 -426.94	 739.47	 -15776.6	 
3.01667	 898091	 907859	 733845	 -426.94	 739.47	 -15776.6	 
3.05	 895049	 909752	 732901	 -426.94	 739.47	 -15776.6	 
3.03333	 912039	 907351	 732572	 -426.94	 739.47	 -15776.7	 
3.06667	 894997	 909632	 731895	 -426.94	 739.47	 -15776.7	 
3.1	 891622	 911709	 730834	 -426.94	 739.47	 -15776.7	 
3.08333	 910932	 908051	 730468	 -426.94	 739.47	 -15776.7	 
3.11667	 891879	 911373	 729715	 -426.94	 739.47	 -15776.8	 
3.15	 888096	 913745	 728548	 -426.94	 739.47	 -15776.8	 
3.13333	 909749	 908724	 728148	 -426.94	 739.47	 -15776.8	 
3.16667	 888591	 913189	 727335	 -426.94	 739.47	 -15776.9	 
3.2	 884316	 915931	 726103	 -426.94	 739.47	 -15776.9	 
3.18333	 908512	 909394	 725692	 -426.94	 739.47	 -15776.9	 
3.21667	 884939	 915100	 724872	 -426.94	 739.47	 -15776.9	 
3.25	 880167	 918125	 723665	 -426.94	 739.47	 -15777	 
3.23333	 907184	 910110	 723269	 -426.94	 739.47	 -15777	 
3.26667	 880969	 917061	 722483	 -426.94	 739.47	 -15777	 
3.3	 875843	 920387	 721323	 -426.94	 739.47	 -15777	 
3.28333	 905752	 910766	 720936	 -426.94	 739.47	 -15777	 
3.31667	 876888	 918973	 720155	 -426.94	 739.47	 -15777	 
3.35	 871464	 922524	 718965	 -426.94	 739.47	 -15777.1	 
3.33333	 904359	 911427	 718559	 -426.94	 739.47	 -15777.1	 
3.36667	 872890	 920776	 717727	 -426.94	 739.47	 -15777.1	 
3.4	 867199	 924408	 716451	 -426.94	 739.47	 -15777.1	 
3.38333	 903034	 911897	 716020	 -426.94	 739.47	 -15777.1	 
3.41667	 869021	 922309	 715146	 -426.94	 739.47	 -15777.1	 
3.45	 863059	 926138	 713841	 -426.94	 739.47	 -15777.1	 
3.43333	 901897	 912095	 713410	 -426.94	 739.47	 -15777.1	 
3.46667	 865252	 923579	 712552	 -426.94	 739.47	 -15777.2	 
3.5	 859029	 927425	 711306	 -426.94	 739.47	 -15777.2	 
3.48333	 900985	 912304	 710903	 -426.94	 739.47	 -15777.2	 
3.51667	 861584	 924715	 710111	 -426.94	 739.47	 -15777.2	 
3.55	 855091	 928674	 708977	 -426.94	 739.47	 -15777.2	 
3.53333	 900183	 912290	 708612	 -426.94	 739.47	 -15777.2	 
3.56667	 858042	 925754	 707895	 -426.94	 739.47	 -15777.2	 
3.6	 851336	 929751	 706865	 -426.94	 739.47	 -15777.2	 
3.58333	 899388	 912162	 706533	 -426.94	 739.47	 -15777.2	 
3.61667	 854695	 926555	 705878	 -426.94	 739.47	 -15777.2	 
3.65	 847804	 930508	 704941	 -426.94	 739.47	 -15777.2	 
3.63333	 898728	 912052	 704641	 -426.94	 739.47	 -15777.2	 
3.66667	 851637	 927101	 704051	 -426.94	 739.47	 -15777.2	 
3.7	 844566	 931069	 703224	 -426.94	 739.47	 -15777.3	 
3.68333	 898246	 911850	 702964	 -426.94	 739.47	 -15777.3	 
3.71667	 848844	 927524	 702458	 -426.94	 739.47	 -15777.3	 
3.75	 841539	 931479	 701761	 -426.94	 739.47	 -15777.3	 
3.73333	 898024	 911541	 701545	 -426.94	 739.47	 -15777.3	 
3.76667	 846259	 927738	 701125	 -426.94	 739.47	 -15777.3	 
3.8	 838819	 931606	 700555	 -426.94	 739.47	 -15777.3	 
3.78333	 897977	 911208	 700380	 -426.94	 739.47	 -15777.3	 
3.81667	 843940	 927776	 700041	 -426.94	 739.47	 -15777.3	 
3.85	 836217	 931508	 699579	 -426.94	 739.47	 -15777.3	 
3.83333	 898083	 910692	 699437	 -426.94	 739.47	 -15777.3	 
3.86667	 841692	 927598	 699153	 -426.94	 739.47	 -15777.3	 
3.9	 833773	 931448	 698763	 -426.94	 739.47	 -15777.3	 
3.88333	 898345	 909994	 698643	 -426.94	 739.47	 -15777.3	 
3.91667	 839643	 927326	 698405	 -426.94	 739.47	 -15777.3	 
3.95	 831431	 931155	 698085	 -426.94	 739.47	 -15777.2	 
3.93333	 898708	 909258	 697987	 -426.94	 739.47	 -15777.2	 
3.96667	 837602	 926950	 697786	 -426.94	 739.47	 -15777.2	 
4	 829134	 930956	 697500	 -426.94	 739.47	 -15777.2	 
3.98333	 899234	 908372	 697407	 -426.94	 739.47	 -15777.2	 
4.01667	 835693	 926602	 697210	 -426.94	 739.47	 -15777.2	 
4.05	 826897	 930746	 696924	 -426.94	 739.47	 -15777.2	 
4.03333	 899786	 907513	 696831	 -426.94	 739.47	 -15777.2	 
4.06667	 833788	 926260	 696631	 -426.94	 739.47	 -15777.2	 
4.1	 824649	 930310	 696328	 -426.94	 739.47	 -15777.1	 
4.08333	 900406	 906833	 696225	 -426.94	 739.47	 -15777.1	 
4.11667	 831929	 925734	 695999	 -426.94	 739.47	 -15777.1	 
4.15	 822572	 929859	 695654	 -426.94	 739.47	 -15777.1	 
4.13333	 901057	 906330	 695539	 -426.94	 739.47	 -15777.1	 
4.16667	 830359	 925288	 695290	 -426.94	 739.47	 -15777.1	 
4.2	 820739	 929137	 694913	 -426.94	 739.47	 -15777	 
4.18333	 901669	 905890	 694785	 -426.94	 739.47	 -15777	 
4.21667	 829016	 924799	 694509	 -426.94	 739.47	 -15777	 
4.25	 819003	 928530	 694094	 -426.94	 739.47	 -15777	 
4.23333	 902138	 905058	 693958	 -426.94	 739.47	 -15777	 
4.26667	 827565	 924039	 693676	 -426.94	 739.47	 -15777	 
4.3	 817145	 927739	 693287	 -426.94	 739.47	 -15777	 
4.28333	 902515	 904470	 693169	 -426.94	 739.47	 -15777	 
4.31667	 825984	 923423	 692934	 -426.94	 739.47	 -15777	 
4.35	 815140	 927173	 692625	 -426.94	 739.47	 -15777	 
4.33333	 902688	 904011	 692533	 -426.94	 739.47	 -15777	 
4.36667	 824210	 923223	 692338	 -426.94	 739.47	 -15777	 
4.4	 812958	 926927	 692050	 -426.94	 739.47	 -15777	 
4.38333	 902674	 903498	 691950	 -426.94	 739.47	 -15777	 
4.41667	 822319	 923090	 691722	 -426.94	 739.47	 -15777	 
4.45	 810797	 926854	 691346	 -426.94	 739.47	 -15777	 
4.43333	 902456	 903087	 691212	 -426.94	 739.47	 -15777	 
4.46667	 820375	 923058	 690909	 -426.94	 739.47	 -15777	 
4.5	 808411	 927069	 690416	 -426.94	 739.47	 -15777	 
4.48333	 902192	 902845	 690242	 -426.94	 739.47	 -15777	 
4.51667	 818177	 923213	 689859	 -426.94	 739.47	 -15777	 
4.55	 805865	 927537	 689252	 -426.94	 739.47	 -15777.1	 
4.53333	 901920	 902952	 689044	 -426.94	 739.47	 -15777.1	 
4.56667	 815779	 923696	 688602	 -426.94	 739.47	 -15777.1	 
4.6	 803047	 927970	 687919	 -426.94	 739.47	 -15777.1	 
4.58333	 901595	 903324	 687684	 -426.94	 739.47	 -15777.1	 
4.61667	 813166	 924277	 687181	 -426.94	 739.47	 -15777.1	 
4.65	 800224	 928624	 686380	 -426.94	 739.47	 -15777.1	 
4.63333	 901105	 903834	 686100	 -426.94	 739.47	 -15777.1	 
4.66667	 810735	 924946	 685500	 -426.94	 739.47	 -15777.1	 
4.7	 797681	 929085	 684555	 -426.94	 739.47	 -15777.1	 
4.68333	 900458	 904820	 684229	 -426.94	 739.47	 -15777.1	 
4.71667	 808653	 925730	 683541	 -426.94	 739.47	 -15777.1	 
4.75	 795501	 929635	 682486	 -426.94	 739.47	 -15777.1	 
4.73333	 899733	 905750	 682133	 -426.94	 739.47	 -15777.1	 
4.76667	 806962	 926454	 681411	 -426.94	 739.47	 -15777.1	 
4.8	 793641	 930036	 680367	 -426.94	 739.47	 -15777.2	 
4.78333	 898898	 906557	 680037	 -426.94	 739.47	 -15777.2	 
4.81667	 805394	 927128	 679388	 -426.94	 739.47	 -15777.2	 
4.85	 791815	 930625	 678509	 -426.94	 739.47	 -15777.2	 
4.83333	 897858	 906987	 678244	 -426.94	 739.47	 -15777.3	 
4.86667	 803605	 927812	 677734	 -426.94	 739.47	 -15777.3	 
4.9	 789780	 931273	 677069	 -426.94	 739.47	 -15777.3	 
4.88333	 896591	 907457	 676873	 -426.94	 739.47	 -15777.4	 
4.91667	 801605	 928647	 676494	 -426.94	 739.47	 -15777.4	 
4.95	 787725	 932310	 675990	 -426.94	 739.47	 -15777.4	 
4.93333	 895101	 908144	 675836	 -426.94	 739.47	 -15777.5	 
4.96667	 799525	 929830	 675514	 -426.94	 739.47	 -15777.5	 
