HawtC2_ProjectName: PcsFEM_Subs.CalStressAndStrain 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HawtC2 @CopyRight 赵子祯
计算时间：06/17/2025 17:15:52

Section 1 Strain and Stress Data at Force 0_0_0_20000_10000_0
Strains in beam coordinate system for each element
 1.832626297070580E-06	  -1.715538641376300E-05	   4.049390543827050E-05	  -2.768044043545890E-04	   1.832596145645020E-05	  -3.702914387445040E-05	
 1.820718292048700E-06	  -1.748226031308730E-05	   4.092479692081200E-05	  -2.777450623389360E-04	   1.759753801651080E-05	  -3.627497959838430E-05	
 1.794898196704600E-06	  -1.756716204848180E-05	   4.145960958804660E-05	  -2.795925195465000E-04	   1.834259277599290E-05	  -3.646919056017170E-05	
 1.646921934782170E-06	  -1.867906758735680E-05	   4.432747420392560E-05	  -3.038590410352490E-04	   1.977193953416490E-05	  -3.194767241448080E-05	
 1.498253641198840E-06	  -1.936412466386360E-05	   4.756378649317150E-05	  -3.352987105878420E-04	   2.223686551639790E-05	  -2.961418781232880E-05	
 1.377253381254810E-06	  -2.155543137429350E-05	   5.157381063178590E-05	  -3.746089144855750E-04	   2.461066649137680E-05	  -3.272465283962790E-05	
 1.227752730195740E-06	  -2.544862474504490E-05	   5.691312267711370E-05	  -4.229445397130950E-04	   2.676740909593020E-05	  -4.735111935156900E-05	
 5.175219500852620E-06	  -1.702432404913950E-05	   3.937250482095680E-05	  -2.522039223862100E-04	   3.433186741014990E-05	  -8.964448551344670E-05	
 5.140824856472890E-06	  -1.781484449042980E-05	   3.971681236721960E-05	  -2.541429489039710E-04	   3.211069397507700E-05	  -9.029378259241050E-05	
 5.066247041332620E-06	  -1.634945764679790E-05	   3.817548007672980E-05	  -2.582877599047210E-04	   3.440008541664120E-05	  -9.244354406459380E-05	
 4.638837840873590E-06	  -1.533922936784060E-05	   3.843146964783560E-05	  -2.807538308723250E-04	   3.536051827817500E-05	  -1.050426829844240E-04	
 4.209429801580290E-06	  -1.408795666311400E-05	   3.914894013716290E-05	  -3.086432113154770E-04	   3.738993788898440E-05	  -1.210759084059550E-04	
 3.859937094532950E-06	  -1.327707440793010E-05	   4.340527453606720E-05	  -3.425558936114260E-04	   4.362028451709900E-05	  -1.438059371513280E-04	
 3.428124904475330E-06	  -1.256661792712350E-05	   5.377249052053580E-05	  -4.143930609519540E-04	   5.482253151188220E-05	  -1.817847963841750E-04	
 8.973066592721320E-06	  -2.982499574796970E-06	   2.139455720460620E-05	  -2.461129340199290E-04	   4.638177396710490E-05	  -1.307339727146320E-04	
 8.906486165434460E-06	  -2.487287777031030E-06	   2.037235551619290E-05	  -2.455703832223870E-04	   4.805667217442650E-05	  -1.311515971349790E-04	
 8.739490964874800E-06	  -1.464734104283900E-06	   1.892791061146670E-05	  -2.407686212801650E-04	   4.997383329832870E-05	  -1.385641124742530E-04	
 8.013526957462650E-06	   2.627904999925540E-06	   1.401423616275220E-05	  -2.401801294090410E-04	   5.689850749979560E-05	  -1.485547768249470E-04	
 7.324755984704540E-06	   6.372014568086430E-06	   1.054087431042410E-05	  -2.360435475314970E-04	   6.150141362368130E-05	  -1.637663185359720E-04	
 6.724959116328590E-06	   1.187306046744880E-05	   7.979497623660270E-06	  -2.294811989699840E-04	   6.584922468629510E-05	  -1.870926004821730E-04	
 5.983886143701350E-06	   1.930442039025440E-05	   4.790702048948950E-06	  -2.095363763168870E-04	   6.928723703851060E-05	  -2.207313736060850E-04	
 1.380998199583320E-05	  -5.220301777294360E-06	   6.499635604117240E-06	  -1.933871743224860E-04	   2.952679997563030E-05	  -1.290506164394660E-04	
 1.368916429535530E-05	  -3.905798933579190E-06	   5.864588793451380E-06	  -1.927643245018250E-04	   3.180490703497180E-05	  -1.311571903430310E-04	
 1.334764507389880E-05	  -2.995210065723860E-06	   7.290113069176580E-06	  -1.920906825772670E-04	   3.425412487411500E-05	  -1.327978836695170E-04	
 1.220277277213200E-05	   1.304316042802720E-06	   8.086958419868040E-06	  -1.807875471163710E-04	   4.241553478869900E-05	  -1.439727766610830E-04	
 1.119523046846370E-05	   4.929987873049270E-06	   8.463760387274620E-06	  -1.687988030689790E-04	   4.812049227299790E-05	  -1.521376560164590E-04	
 1.023735748816900E-05	   8.263661783573380E-06	   5.584623298957360E-06	  -1.472694834966810E-04	   4.848910121397680E-05	  -1.540500846715400E-04	
 9.053867186146650E-06	   1.166094519030810E-05	   9.522671512831120E-07	  -1.129773704861590E-04	   4.514611994846640E-05	  -1.489828572355190E-04	
 2.184306334041230E-05	  -2.809637769058430E-07	   4.721068460254790E-06	  -1.475034112821310E-04	   4.172913276019950E-05	  -1.341043501813860E-04	
 2.167604308473270E-05	   3.875132303507430E-07	   3.783389221810570E-06	  -1.457393424943580E-04	   4.239729980280790E-05	  -1.354897399895740E-04	
 2.119054484537170E-05	   5.004885618875100E-07	   4.425062995204350E-06	  -1.469352661750510E-04	   4.233294892937510E-05	  -1.329096472466150E-04	
 1.966780003859040E-05	   1.330014724946840E-06	   4.691428722919480E-06	  -1.407667638105960E-04	   4.329113994828010E-05	  -1.336376253410130E-04	
 1.835917568593400E-05	   1.699990275705710E-06	   5.369275084301830E-06	  -1.359022469494460E-04	   4.388656081857070E-05	  -1.328323812497440E-04	
 1.708036310662410E-05	   2.419088473423080E-06	   5.460034235225350E-06	  -1.307165493495170E-04	   4.438545410048880E-05	  -1.302324289918400E-04	
 1.550033911925590E-05	   3.333065445115650E-06	   5.556771390105570E-06	  -1.255728053932810E-04	   4.461306778576640E-05	  -1.252720155007380E-04	
 3.310038970608010E-05	   3.933814061532950E-06	  -6.529365747075940E-06	  -1.217451778005230E-04	   4.234263873428660E-05	  -1.533380497981270E-04	
 3.291016469353750E-05	   4.109575385864700E-06	  -6.372558862872260E-06	  -1.218054658237710E-04	   4.228343143232680E-05	  -1.526019537666140E-04	
 3.235721434451490E-05	   4.405973787332720E-06	  -6.321476016460350E-06	  -1.203231195619270E-04	   4.268589990494460E-05	  -1.517150237058890E-04	
 3.062290883294340E-05	   5.310192003667830E-06	  -5.651425079810160E-06	  -1.182229791162060E-04	   4.363866219312200E-05	  -1.471591522506400E-04	
 2.913247234136460E-05	   6.137080126636790E-06	  -5.171360795064170E-06	  -1.161686034223400E-04	   4.454016243883540E-05	  -1.435477601783550E-04	
 2.767598948574270E-05	   6.821498204083180E-06	  -4.556355927574230E-06	  -1.140952937660450E-04	   4.551524460861650E-05	  -1.403545762538240E-04	
 2.587644678002830E-05	   7.636704798443120E-06	  -3.752993788733750E-06	  -1.112105015478270E-04	   4.686393505367020E-05	  -1.366938868612650E-04	
 4.438011662654160E-05	   5.842890600740890E-06	  -1.459224285044550E-05	  -1.014152449251400E-04	   3.941714046282620E-05	  -1.661356498320610E-04	
 4.417262981546270E-05	   6.062599668720090E-06	  -1.461643491194050E-05	  -1.009527352388470E-04	   3.942987779385780E-05	  -1.656419266249390E-04	
 4.356950248183780E-05	   6.447861443531570E-06	  -1.447078235254230E-05	  -1.000420704108510E-04	   3.977384031697830E-05	  -1.639631039047080E-04	
 4.167781896859960E-05	   7.709501896412160E-06	  -1.406126766019230E-05	  -9.673447501939810E-05	   4.090068778312960E-05	  -1.589448457620650E-04	
 4.005213415134190E-05	   8.773672610894210E-06	  -1.366222250091280E-05	  -9.385603922294860E-05	   4.195854968990160E-05	  -1.546094617360750E-04	
 3.846348406235200E-05	   9.866638538657850E-06	  -1.321803583292050E-05	  -9.099638687846030E-05	   4.301059194821500E-05	  -1.503882762904310E-04	
 3.650064346416730E-05	   1.120891655111880E-05	  -1.263519729499940E-05	  -8.741464168117940E-05	   4.440483479687220E-05	  -1.451635394324140E-04	
 5.526441813293870E-05	   7.206584140510420E-06	  -2.243557629764620E-05	  -8.329708731080130E-05	   3.442240759159950E-05	  -1.741120029090470E-04	
 5.504521655957420E-05	   7.430036903139340E-06	  -2.231897329026200E-05	  -8.302144078976490E-05	   3.449092526928990E-05	  -1.734393672274630E-04	
 5.440803649120090E-05	   7.920601125936490E-06	  -2.213010846250500E-05	  -8.246250975091080E-05	   3.505012269370380E-05	  -1.713245130820870E-04	
 5.240954800774720E-05	   9.391722849841930E-06	  -2.151143022934860E-05	  -8.004960862868130E-05	   3.667650859807900E-05	  -1.648347320470570E-04	
 5.069207657963640E-05	   1.063397275399390E-05	  -2.096385476638860E-05	  -7.799071358126290E-05	   3.805724515793720E-05	  -1.591567488282080E-04	
 4.901373087071320E-05	   1.164584193809670E-05	  -2.061440681231730E-05	  -7.572457812622340E-05	   3.951167511658710E-05	  -1.534582458572610E-04	
 4.694006775377220E-05	   1.292211005170220E-05	  -2.029251372610600E-05	  -7.279461934299140E-05	   4.125562657781460E-05	  -1.463418764685590E-04	
 6.541889157865770E-05	   6.656151340438810E-06	  -2.652311757841160E-05	  -6.612593217681380E-05	   3.244227972283030E-05	  -1.749194573811010E-04	
 6.519188438638010E-05	   6.813636505691220E-06	  -2.644221638682830E-05	  -6.578674324073290E-05	   3.237118031058260E-05	  -1.742175897891790E-04	
 6.453201476922150E-05	   7.302438855184580E-06	  -2.640669186579380E-05	  -6.341192263647340E-05	   3.226415924182150E-05	  -1.728276452659930E-04	
 6.246236147036790E-05	   9.130605506632390E-06	  -2.644973488233500E-05	  -5.918845246262560E-05	   3.212914471673300E-05	  -1.677721912587480E-04	
 6.068373205303270E-05	   1.083120427184260E-05	  -2.673151701918250E-05	  -5.540228879069080E-05	   3.216972285568440E-05	  -1.636669321116180E-04	
 5.894562159512960E-05	   1.308128192425510E-05	  -2.676692470180710E-05	  -5.257780352480820E-05	   3.220577441711830E-05	  -1.600579951352440E-04	
 5.679811674522860E-05	   1.575731870210930E-05	  -2.651554313320940E-05	  -4.954639419997530E-05	   3.292171419244990E-05	  -1.556143367895220E-04	
 7.309047177223560E-05	  -2.000707015774490E-06	  -2.963233934262430E-05	  -3.749187725818180E-05	   1.772803590323660E-05	  -1.213246089857640E-04	
 7.285891670251230E-05	  -2.032695555397290E-06	  -2.955447967727650E-05	  -3.717548372067130E-05	   1.784906475010730E-05	  -1.205414304058070E-04	
 7.173260720268340E-05	  -7.627720401669430E-07	  -3.034638359252350E-05	  -3.715450466458390E-05	   1.439383003504400E-05	  -1.167439172022520E-04	
 6.824635829003550E-05	   3.002912265414430E-06	  -3.116875773761290E-05	  -2.958732452032100E-05	   4.578607682744110E-06	  -1.061777309345500E-04	
 6.536713623851040E-05	   5.001936836317350E-06	  -2.963597076761340E-05	  -2.457093319157100E-05	  -2.342825434524870E-06	  -9.643643197023990E-05	
 6.255350574887260E-05	   7.128048045558240E-06	  -2.811510630403020E-05	  -1.759036674264490E-05	  -5.081412768155530E-06	  -8.617278715500810E-05	
 5.907715296884510E-05	   9.017426484141060E-06	  -2.629408721731520E-05	  -8.287311276976930E-06	  -1.003625318677000E-05	  -7.257621409443220E-05	
 7.739501077227270E-05	  -8.093184582905440E-06	  -2.915289608085490E-05	  -3.292886225162400E-05	   1.126032200753890E-05	  -1.172969443431580E-04	
 7.716041335259310E-05	  -7.998500173474410E-06	  -2.897122943687310E-05	  -3.274876563095380E-05	   1.160414299173280E-05	  -1.164395208693440E-04	
 7.510704813785730E-05	  -3.909150399803960E-06	  -3.023077639390340E-05	  -3.544492153683990E-05	   5.822411478187060E-06	  -1.048060613929150E-04	
 6.880707941016630E-05	  -3.485469216407970E-07	  -2.815653683566080E-05	  -2.570106115346690E-05	  -2.777177920596920E-06	  -7.198658815505290E-05	
 6.374643957066110E-05	  -3.933458445595160E-07	  -2.649204713374860E-05	  -1.298516397715950E-05	  -4.077601260350160E-06	  -4.350914538237570E-05	
 5.880108617495290E-05	  -4.973518178699240E-06	  -2.172420925271760E-05	  -1.091112906625580E-06	  -1.184662724436630E-05	  -1.876527851923680E-05	
 5.269090465371060E-05	  -9.597555459039510E-06	  -1.749299576901620E-05	   7.722123548891780E-06	  -1.417584292345700E-05	   1.235994498533630E-05	
 7.963373386609390E-05	  -9.035545398269810E-06	  -2.941240755628100E-05	  -3.459795270514980E-05	   1.306292633371940E-05	  -1.419093751324450E-04	
 7.939736078256750E-05	  -8.506166925159190E-06	  -2.946108248943390E-05	  -3.452340866124700E-05	   1.289065396889290E-05	  -1.412545785974680E-04	
 7.687180325712310E-05	  -5.841566992913100E-06	  -2.931723323809460E-05	  -3.910132057198990E-05	   1.172234783588170E-05	  -1.359026404392320E-04	
 6.913860978372970E-05	  -5.072606441104320E-07	  -2.222389507957730E-05	  -3.792021695208980E-05	   7.335842631083350E-06	  -1.188525332949660E-04	
 6.296664593609680E-05	  -1.511462862861290E-05	  -2.838644014049550E-05	  -3.845566166916170E-05	   4.755021115702860E-05	  -9.985573965479390E-05	
