HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjPhi   B_0_N_0	BkNjPhi   B_0_N_4	BkNjPhi   B_0_N_5	BkNjPhi   B_0_N_9	BkNjPhi   B_0_N_13	BkNjPhi   B_0_N_16	BkNjPhi   B_0_N_18	BkNjVRel  B_0_N_0	BkNjVRel  B_0_N_4	BkNjVRel  B_0_N_5	BkNjVRel  B_0_N_9	BkNjVRel  B_0_N_13	BkNjVRel  B_0_N_16	BkNjVRel  B_0_N_18	BkNjTheta B_0_N_0	BkNjTheta B_0_N_4	BkNjTheta B_0_N_5	BkNjTheta B_0_N_9	BkNjTheta B_0_N_13	BkNjTheta B_0_N_16	BkNjTheta B_0_N_18	BkNjAxInd B_0_N_0	BkNjAxInd B_0_N_4	BkNjAxInd B_0_N_5	BkNjAxInd B_0_N_9	BkNjAxInd B_0_N_13	BkNjAxInd B_0_N_16	BkNjAxInd B_0_N_18	BkNjTnInd B_0_N_0	BkNjTnInd B_0_N_4	BkNjTnInd B_0_N_5	BkNjTnInd B_0_N_9	BkNjTnInd B_0_N_13	BkNjTnInd B_0_N_16	BkNjTnInd B_0_N_18	
(s)	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	
6.800000	80.788905	63.243529	58.744948	43.376431	24.023939	22.104316	21.459829	9.134550	11.665668	12.166652	16.024143	20.822010	23.167543	25.757942	13.573419	13.573485	13.573517	13.573685	12.875715	11.422794	10.442507	0.192936	0.057888	0.055516	0.036929	0.300057	0.329162	0.304017	0.327942	0.059700	0.057078	0.037486	0.055703	0.043490	0.029853	
6.850000	80.483753	61.428570	56.771798	43.250848	25.322547	22.400268	21.661156	9.018518	11.518055	11.995953	15.983524	20.681950	23.060770	25.443108	13.582319	13.582386	13.582418	13.582589	12.884624	11.431707	10.451425	0.193756	0.059230	0.057101	0.036800	0.290012	0.325702	0.302922	0.320948	0.056777	0.054599	0.037182	0.056654	0.043704	0.030293	
6.900000	79.138663	60.350561	55.760022	43.491971	26.515558	22.884822	21.677835	8.909275	11.576921	12.114304	16.092398	20.354553	22.824127	25.503847	13.591198	13.591265	13.591297	13.591469	12.893505	11.440590	10.460312	0.195029	0.059256	0.056892	0.036112	0.283293	0.321831	0.300462	0.293143	0.054487	0.052477	0.036771	0.058198	0.044255	0.030237	
6.950000	78.234004	62.312758	58.306163	44.091033	26.074869	23.157418	22.587683	8.938293	11.497901	11.972729	15.913582	20.117706	22.458021	25.016119	13.600026	13.600092	13.600124	13.600295	12.902331	11.449416	10.469138	0.193739	0.058336	0.055684	0.035835	0.287562	0.321215	0.294561	0.274108	0.057958	0.056346	0.037215	0.058640	0.045025	0.031068	
7.000000	79.879868	63.800893	59.878076	44.435329	25.638597	22.787017	22.084754	9.072795	11.619186	12.092731	15.860308	19.965714	22.089043	24.408150	13.608764	13.608829	13.608860	13.609029	12.911062	11.458145	10.477866	0.189317	0.056791	0.054015	0.035455	0.291099	0.326473	0.302349	0.299196	0.059936	0.057949	0.037227	0.058833	0.045600	0.031775	
7.050000	79.185744	63.108967	59.097788	44.486726	26.207899	23.407250	22.627018	9.246945	11.705564	12.162498	15.859000	19.697859	21.747780	24.042286	13.617358	13.617421	13.617452	13.617616	12.919644	11.466724	10.486441	0.185530	0.056465	0.053837	0.035148	0.288460	0.322664	0.298920	0.279371	0.057879	0.056040	0.036943	0.059932	0.046479	0.032411	
7.100000	78.165744	63.326078	59.528384	45.201861	26.366730	23.161559	22.193083	9.365053	11.704440	12.116293	15.534744	19.110378	21.524040	24.191496	13.625803	13.625863	13.625893	13.626052	12.928072	11.475146	10.494858	0.182948	0.056126	0.053520	0.035149	0.292301	0.325427	0.299687	0.257128	0.058017	0.056585	0.037816	0.061917	0.046805	0.032110	
7.150000	76.689794	62.473555	58.869885	45.699696	26.604032	23.200056	22.213186	9.235768	11.705474	12.160766	15.247744	18.430258	21.130405	24.102325	13.634076	13.634133	13.634161	13.634312	12.936324	11.483391	10.503097	0.184698	0.056287	0.053400	0.035218	0.296851	0.327489	0.298545	0.236121	0.056173	0.055043	0.038493	0.064408	0.047636	0.032244	
7.200000	77.087127	61.561636	57.681023	45.695011	27.087583	23.705478	22.762715	9.135893	11.616471	12.112665	15.157990	18.154255	21.076059	24.340780	13.642104	13.642157	13.642184	13.642328	12.944330	11.491390	10.511089	0.184912	0.056913	0.053979	0.035149	0.295252	0.321967	0.289985	0.241578	0.054763	0.053224	0.038372	0.065639	0.047854	0.032056	
7.250000	76.922410	62.556350	59.036310	45.234229	26.057059	23.476363	22.949482	9.137645	11.630608	12.117611	15.258622	18.551161	21.290710	24.377831	13.649833	13.649883	13.649908	13.650044	12.952037	11.499090	10.518782	0.183817	0.056128	0.052954	0.034925	0.296937	0.320109	0.286365	0.237335	0.056200	0.054894	0.037505	0.063406	0.047169	0.032073	
7.300000	78.375164	62.822980	58.876968	45.280275	26.231972	23.626282	23.055157	9.257734	11.449560	11.866718	14.753005	17.965166	20.894005	24.184393	13.657237	13.657283	13.657306	13.657433	12.959416	11.506462	10.526146	0.179905	0.056608	0.053831	0.035783	0.301156	0.321280	0.285391	0.254453	0.057281	0.055440	0.038449	0.065620	0.048074	0.032392	
7.350000	78.768836	64.798305	61.363458	45.972279	26.006627	23.275548	22.601263	9.348881	11.582030	11.974602	14.750877	18.213465	21.069431	24.262615	13.664313	13.664355	13.664376	13.664495	12.966467	11.513504	10.533180	0.177137	0.054884	0.051867	0.035121	0.298749	0.320924	0.286871	0.256937	0.060267	0.058711	0.038595	0.064426	0.047429	0.032199	
7.400000	77.582910	64.336701	61.010064	45.636114	25.195716	22.645683	22.152948	9.169382	11.366243	11.740327	14.579814	18.174698	21.181917	24.447708	13.671050	13.671088	13.671108	13.671216	12.973176	11.520204	10.539871	0.179493	0.055848	0.052754	0.035452	0.304233	0.323852	0.287552	0.239970	0.060065	0.058814	0.038480	0.064010	0.046846	0.031863	
7.450000	76.385789	63.564309	60.507437	46.051581	25.360439	22.544515	21.810701	9.569537	11.786726	12.139668	14.667332	18.192678	21.244188	24.441572	13.677378	13.677412	13.677430	13.677528	12.979475	11.526492	10.546148	0.172905	0.054084	0.051092	0.034756	0.301607	0.322612	0.289033	0.214730	0.056280	0.055812	0.038223	0.063933	0.046571	0.031811	
7.500000	75.468270	61.961133	58.865405	45.732597	25.704840	22.395251	20.856478	9.622845	12.090822	12.526896	14.842119	18.146023	21.234335	24.471233	13.683226	13.683256	13.683271	13.683358	12.985290	11.532296	10.551941	0.171622	0.053324	0.050149	0.034292	0.298380	0.322583	0.296030	0.201581	0.051961	0.051424	0.037273	0.064206	0.046447	0.031572	
7.550000	77.407511	62.627254	59.334550	46.116744	26.709576	22.403758	20.146505	9.648030	12.366605	12.852820	15.050149	18.340897	21.296360	24.362738	13.688567	13.688592	13.688605	13.688679	12.990597	11.537591	10.557224	0.169060	0.051720	0.048498	0.033386	0.287670	0.320384	0.302389	0.222981	0.051769	0.050595	0.036728	0.063974	0.046215	0.031557	
7.600000	77.193118	62.181209	58.879154	46.338257	28.193385	23.850305	21.432422	9.498426	12.170877	12.635350	14.887859	18.373119	21.386660	24.341314	13.693432	13.693452	13.693463	13.693523	12.995424	11.542404	10.562024	0.170347	0.052544	0.049309	0.033384	0.276073	0.305311	0.288802	0.220964	0.051645	0.050532	0.036959	0.064686	0.046442	0.031837	
7.650000	77.792556	62.632514	59.149705	47.002848	29.441821	24.896000	22.288622	9.299955	11.614050	12.028872	14.451847	17.946085	21.163303	24.242193	13.697834	13.697848	13.697855	13.697899	12.999779	11.546743	10.566346	0.171986	0.054537	0.051313	0.033761	0.271602	0.297529	0.280564	0.231083	0.054586	0.053094	0.038176	0.067028	0.047300	0.032176	
7.700000	81.628253	64.479233	60.363969	47.379468	29.706019	25.050405	22.681166	9.218617	11.193987	11.611588	14.217266	17.785263	21.128576	24.132490	13.701725	13.701732	13.701736	13.701761	13.003617	11.550561	10.570143	0.170489	0.055427	0.052213	0.033862	0.270390	0.295100	0.276641	0.303484	0.059857	0.056538	0.038729	0.067626	0.047383	0.032446	
7.750000	82.569713	64.473912	59.921666	45.336965	27.792561	24.645223	22.625509	8.691894	10.856827	11.319156	14.022794	17.554438	20.809902	23.839121	13.705047	13.705046	13.705046	13.705050	13.006878	11.553800	10.573359	0.177586	0.056843	0.053473	0.035217	0.283784	0.299900	0.278040	0.339529	0.061308	0.056876	0.037550	0.066995	0.047918	0.032875	
7.800000	80.521735	63.806589	59.363087	44.230109	27.221968	25.463850	23.801896	8.698025	10.843890	11.290011	14.075002	17.809654	20.961302	23.895151	13.707785	13.707776	13.707771	13.707753	13.009552	11.556450	10.575983	0.177227	0.056995	0.053650	0.035521	0.283524	0.290528	0.266608	0.285052	0.059729	0.055833	0.036463	0.065466	0.047825	0.033119	
7.850000	81.280870	63.971019	59.357916	43.689298	27.240533	25.310553	24.382713	8.646352	10.884573	11.394601	14.411543	17.703569	20.423855	23.308945	13.709942	13.709924	13.709915	13.709874	13.011644	11.558517	10.578023	0.176772	0.056509	0.052951	0.034827	0.283467	0.295504	0.265490	0.301166	0.059590	0.055067	0.035090	0.065790	0.049009	0.034179	
7.900000	81.583236	63.643218	58.908380	42.766208	27.002595	25.075979	24.414585	8.673939	10.936428	11.445174	14.377993	17.495026	20.282619	23.489168	13.711503	13.711477	13.711464	13.711401	13.013142	11.559990	10.579470	0.175193	0.056202	0.052734	0.035269	0.286396	0.297226	0.262178	0.305541	0.058427	0.053898	0.034433	0.066366	0.049189	0.033937	
7.950000	83.957744	63.612004	58.099105	40.029423	26.336801	24.625561	23.695332	9.199578	11.043221	11.539343	14.910705	17.596855	20.112886	23.396006	13.712447	13.712415	13.712398	13.712315	13.014029	11.560855	10.580308	0.165176	0.055506	0.052535	0.035666	0.288836	0.301042	0.266853	0.363216	0.057600	0.052086	0.031723	0.065445	0.049362	0.033906	
8.000000	88.428847	65.273857	59.163078	40.241330	26.081409	23.979107	22.670516	9.214782	10.816276	11.312333	14.772525	17.344189	19.714582	23.058552	13.712763	13.712724	13.712705	13.712604	13.014294	11.561099	10.580529	0.163294	0.055678	0.052745	0.035638	0.292638	0.309114	0.276497	0.683390	0.061939	0.054400	0.031955	0.066222	0.050065	0.034178	
8.050000	93.015121	67.869192	61.385232	42.338399	26.358422	23.587824	21.590766	9.449770	10.685701	11.083619	13.958687	16.913263	19.451630	23.082418	13.712451	13.712408	13.712386	13.712270	13.013940	11.560727	10.580135	0.159102	0.055092	0.052441	0.035959	0.294790	0.313904	0.284216	13.316158	0.068764	0.058859	0.034654	0.068105	0.050529	0.033886	
8.100000	91.641673	68.350263	62.135488	43.325918	26.790503	23.878449	21.171449	9.205142	10.587154	10.970743	13.743983	16.591656	19.211393	23.183079	13.711525	13.711478	13.711454	13.711326	13.012978	11.559749	10.579139	0.161594	0.055200	0.052375	0.035645	0.294603	0.312719	0.285791	1.996538	0.070325	0.060480	0.035519	0.069690	0.051217	0.033630	
8.150000	92.274790	69.754953	63.613336	45.387048	27.068921	22.926650	20.451845	9.386268	10.526933	10.868391	13.583975	16.277767	19.179905	23.311083	13.709990	13.709941	13.709915	13.709776	13.011413	11.558170	10.577545	0.158131	0.054810	0.051962	0.034590	0.295516	0.319989	0.290117	3.527326	0.074599	0.063609	0.036937	0.071191	0.050824	0.033265	
8.200000	92.900606	70.159662	63.861715	45.213496	26.488850	22.365002	20.459876	9.437441	10.506941	10.818567	13.433737	16.314919	19.335110	23.454159	13.707855	13.707803	13.707776	13.707628	13.009251	11.555996	10.575357	0.156602	0.054578	0.051858	0.034855	0.298138	0.322028	0.287506	15.111756	0.075612	0.064022	0.036975	0.070489	0.050076	0.033032	
8.250000	92.605419	70.466727	64.079025	45.043011	26.783110	22.243220	19.711938	9.453317	10.417029	10.691248	13.368360	16.523018	19.720970	23.887997	13.705112	13.705058	13.705028	13.704872	13.006483	11.553218	10.572565	0.155491	0.054728	0.052128	0.034912	0.292343	0.317572	0.289809	6.881834	0.076795	0.064814	0.036799	0.069611	0.048897	0.032234	
8.300000	94.442405	71.694201	65.234973	45.895852	26.883136	21.921171	18.260017	9.108172	10.084807	10.355201	13.023974	16.278603	19.666048	24.118544	13.701725	13.701669	13.701638	13.701474	13.003075	11.549800	10.569136	0.159839	0.055841	0.053018	0.035095	0.293678	0.319914	0.301915	2.341169	0.083279	0.069063	0.038043	0.070677	0.048824	0.031598	
8.350000	94.766600	72.943722	66.446990	46.507550	26.724068	22.365967	19.739464	9.914014	10.375843	10.505215	12.843340	16.091112	19.544506	23.669664	13.697682	13.697625	13.697593	13.697422	12.999014	11.545730	10.565056	0.148033	0.053804	0.051606	0.035015	0.296188	0.315876	0.289019	1.438533	0.085816	0.070752	0.038713	0.071323	0.049200	0.032448	
8.400000	92.552021	72.147397	65.909536	46.309424	26.475311	22.359417	20.322203	9.903857	10.276735	10.357439	12.707881	16.227180	19.656319	23.454559	13.693028	13.692969	13.692937	13.692760	12.994343	11.541052	10.560370	0.147075	0.054329	0.052284	0.035279	0.295219	0.313458	0.283985	13.305562	0.082556	0.069820	0.038709	0.070391	0.048809	0.032849	
8.450000	93.869141	72.281781	65.771552	45.895289	25.557272	21.595231	19.860276	10.076308	10.366014	10.448225	12.680530	15.988485	19.603954	23.563120	13.687796	13.687737	13.687704	13.687523	12.989101	11.535805	10.555117	0.144328	0.053660	0.051686	0.035384	0.304221	0.319946	0.286337	2.213661	0.081906	0.068468	0.038255	0.070806	0.048579	0.032575	
8.500000	94.457104	73.325906	67.088775	47.177708	25.325790	21.619905	20.402035	9.818410	10.176293	10.250263	12.352088	15.630971	19.278351	23.259542	13.682008	13.681949	13.681916	13.681735	12.983312	11.530014	10.549324	0.146905	0.054132	0.051917	0.035354	0.309886	0.322152	0.282555	1.514126	0.087336	0.072735	0.039874	0.072270	0.049341	0.033104	
8.550000	97.182302	74.034162	67.309848	46.829280	24.586381	21.116812	20.297015	9.705016	10.062185	10.173817	12.238710	15.228000	18.800682	22.750597	13.675674	13.675616	13.675584	13.675406	12.976985	11.523689	10.543000	0.148230	0.054337	0.051986	0.035658	0.320558	0.331402	0.286890	0.591469	0.091066	0.073379	0.039708	0.073710	0.050362	0.033829	
8.600000	100.594206	76.214113	69.439767	47.967794	23.923175	20.720060	20.401083	9.467251	10.082047	10.292332	12.452778	15.462014	19.076378	23.045984	13.668808	13.668753	13.668721	13.668548	12.970133	11.516842	10.536157	0.151835	0.053534	0.050491	0.034257	0.321910	0.331008	0.282104	0.340380	0.102760	0.078653	0.039609	0.071960	0.049334	0.033378	
8.650000	96.666253	73.306269	66.708402	45.970878	22.129929	19.449582	19.447517	9.591206	10.290275	10.517483	12.653668	15.656198	19.409391	23.442345	13.661413	13.661361	13.661331	13.661165	12.962759	11.509475	10.528796	0.148115	0.053017	0.050165	0.034610	0.334498	0.339500	0.286829	0.635771	0.084495	0.068571	0.037369	0.069852	0.047910	0.032574	
8.700000	94.592868	71.779988	65.080508	44.984804	23.147233	19.883055	19.172717	10.135938	10.443005	10.576561	12.729392	15.939908	19.547417	23.349941	13.653492	13.653446	13.653417	13.653261	12.954867	11.501592	10.520923	0.140157	0.052529	0.050307	0.034788	0.320308	0.332072	0.289328	1.095510	0.076587	0.063875	0.036308	0.068889	0.047546	0.032616	
8.750000	96.914565	73.194759	66.289274	45.272522	22.583015	19.389813	18.633868	9.797730	10.089808	10.258667	12.544504	15.854700	19.151430	22.497581	13.645097	13.645056	13.645031	13.644887	12.946508	11.493246	10.512590	0.144123	0.053706	0.051125	0.034929	0.325724	0.340896	0.301673	0.544729	0.084430	0.068258	0.036789	0.068830	0.048285	0.033739	
8.800000	97.876112	76.899358	70.436094	47.995493	23.083229	18.786688	17.379259	10.127359	9.991242	9.995772	12.033487	15.633220	18.782906	21.780550	13.636267	13.636233	13.636210	13.636081	12.937720	11.484473	10.503831	0.139691	0.053157	0.050792	0.034634	0.323413	0.351055	0.321955	0.415700	0.105497	0.082315	0.039956	0.069984	0.048942	0.034566	
8.850000	97.023110	75.528683	68.900237	46.565009	22.105557	17.628580	16.234783	10.021501	10.008389	10.093143	12.353156	15.829853	18.724684	21.439896	13.627004	13.626977	13.626957	13.626843	12.928500	11.475267	10.494641	0.140085	0.053192	0.050597	0.034339	0.328825	0.364784	0.338952	0.482114	0.095746	0.075774	0.037711	0.068382	0.048600	0.034816	
8.900000	93.299817	73.624884	67.440987	46.712330	23.343304	18.161591	16.031793	9.890970	10.069177	10.212507	12.662645	15.973233	18.800383	21.683802	13.617311	13.617291	13.617274	13.617176	12.918851	11.465634	10.485023	0.140326	0.053178	0.050324	0.033273	0.314772	0.356132	0.338055	2.177167	0.084711	0.070186	0.036695	0.068217	0.048369	0.034256	
8.950000	93.320998	72.752286	66.478504	46.282018	23.305679	17.634316	16.182477	9.903024	10.168339	10.368662	12.961315	16.255430	18.992420	21.607576	13.607241	13.607229	13.607216	13.607135	12.908830	11.455629	10.475037	0.139551	0.052754	0.049753	0.032587	0.310514	0.359261	0.335708	2.006594	0.079635	0.066283	0.035390	0.066803	0.047542	0.034287	
9.000000	91.650285	72.483675	66.680316	47.072557	23.290675	17.375059	16.786290	9.503206	10.005937	10.234949	12.852429	16.493666	19.443745	22.133625	13.596825	13.596823	13.596813	13.596751	12.898469	11.445286	10.464714	0.143782	0.053481	0.050115	0.032280	0.306735	0.356090	0.321466	3.682399	0.079227	0.067205	0.035974	0.065647	0.046151	0.033438	
9.050000	92.920571	72.052342	65.564666	44.961694	23.372704	18.115530	17.041365	9.521811	9.802907	10.035944	12.962277	16.787296	19.353643	22.136091	13.586137	13.586144	13.586139	13.586096	12.887837	11.434675	10.454123	0.143009	0.054489	0.051291	0.032969	0.301512	0.346878	0.317191	3.190678	0.078533	0.065306	0.034181	0.064356	0.046406	0.033381	
9.100000	96.507540	73.772388	67.095899	46.412631	23.160323	17.052045	16.626091	9.189781	9.656668	9.951494	12.941426	16.166763	18.568163	21.649271	13.575227	13.575243	13.575242	13.575218	12.876982	11.423839	10.443307	0.147418	0.054622	0.050946	0.032086	0.310567	0.368781	0.326204	0.534635	0.086595	0.069296	0.034918	0.066775	0.048005	0.033984	
9.150000	96.151045	73.416016	67.036087	47.678894	24.092128	17.616699	16.779507	8.820777	9.546914	9.898198	12.974660	15.889178	18.218605	21.227230	13.564127	13.564151	13.564154	13.564148	12.865934	11.412809	10.432296	0.151892	0.055140	0.051041	0.031224	0.305554	0.364817	0.327514	0.604000	0.085295	0.069075	0.035436	0.068415	0.048946	0.034605	
9.200000	95.776539	74.218051	67.972410	49.084280	25.620979	18.983954	17.161194	9.168397	9.739141	10.076250	13.369006	16.125362	18.423964	21.346956	13.552869	13.552901	13.552907	13.552917	12.854723	11.401614	10.421119	0.146247	0.053735	0.049681	0.029552	0.289648	0.344707	0.320458	0.609569	0.087001	0.070071	0.035142	0.068133	0.048605	0.034373	
9.250000	97.538557	75.040775	68.555551	49.021029	26.377584	20.120419	17.672162	8.987853	9.728699	10.142439	13.842483	16.265905	18.240191	20.660379	13.541491	13.541528	13.541537	13.541561	12.843384	11.390290	10.409811	0.148568	0.053430	0.049010	0.028459	0.281552	0.333407	0.320350	0.410049	0.090757	0.070888	0.033720	0.067894	0.049335	0.035561	
9.300000	92.515725	74.011923	68.461541	50.647854	26.787245	20.377736	18.039064	9.249289	10.102436	10.495180	14.080325	16.290503	18.320404	20.641800	13.530039	13.530081	13.530091	13.530127	12.831965	11.378884	10.398419	0.143412	0.051647	0.047305	0.027223	0.277550	0.328704	0.315212	4.820299	0.082097	0.067980	0.034050	0.067973	0.049069	0.035580	
9.350000	90.058483	73.640641	68.477209	50.767556	26.521599	20.084216	17.723289	9.242154	10.044497	10.392897	13.723705	16.258888	18.575224	21.282686	13.518540	13.518586	13.518598	13.518645	12.820497	11.367429	10.386977	0.142792	0.051883	0.047590	0.027739	0.278954	0.327691	0.311296	1.029384	0.080355	0.068228	0.034753	0.067868	0.048152	0.034330	
9.400000	91.789294	73.165635	67.836592	50.475077	26.327565	19.295414	16.592447	9.177061	10.014968	10.384885	13.492868	16.213650	18.583252	21.250750	13.507054	13.507104	13.507118	13.507175	12.809041	11.355984	10.375545	0.143130	0.052013	0.047674	0.028186	0.280073	0.335100	0.324477	8.378634	0.078065	0.066121	0.034877	0.067877	0.047768	0.034088	
9.450000	91.991952	73.757417	68.491894	50.471014	26.539649	19.596093	17.197559	9.311769	10.138726	10.472979	13.291967	15.953999	18.481504	21.369360	13.495654	13.495707	13.495723	13.495789	12.797666	11.344620	10.364193	0.140791	0.051128	0.046937	0.028472	0.281037	0.332018	0.314710	87.406273	0.079242	0.066984	0.035150	0.069127	0.048006	0.033906	
9.500000	94.711925	74.766796	69.024772	49.631296	26.147972	20.060841	17.379881	9.489717	10.337766	10.661806	13.288124	15.757640	18.241581	21.307106	13.484379	13.484435	13.484453	13.484529	12.786419	11.333383	10.352969	0.138296	0.049832	0.045844	0.028691	0.285542	0.328941	0.312157	0.676595	0.081957	0.066964	0.034345	0.069715	0.048693	0.033957	
9.550000	95.282245	73.654287	67.659731	48.654142	25.218979	19.404395	17.454890	9.475157	10.212860	10.551286	13.192840	15.852704	18.446684	21.538513	13.473284	13.473344	13.473364	13.473453	12.775359	11.322336	10.341937	0.138052	0.050557	0.046585	0.029180	0.290433	0.332543	0.307985	0.547188	0.077313	0.063543	0.033724	0.068615	0.047804	0.033513	
9.600000	94.999756	71.848085	65.712813	47.012619	24.199599	19.373908	18.011110	9.826613	10.611517	10.944137	13.363555	16.193350	18.973915	21.899332	13.462370	13.462435	13.462458	13.462563	12.764488	11.311482	10.331100	0.133215	0.049091	0.045489	0.029426	0.293290	0.325685	0.297127	0.545832	0.067507	0.056692	0.032118	0.066418	0.046286	0.032974	
9.650000	92.045091	71.444475	65.812090	46.782513	23.362874	19.310780	18.904032	10.116585	10.904139	11.155798	13.309627	16.158709	18.934086	21.960552	13.451660	13.451731	13.451758	13.451879	12.753825	11.300835	10.320471	0.129068	0.047847	0.044516	0.029529	0.299953	0.325878	0.285987	4.566798	0.064201	0.055617	0.031949	0.066039	0.046255	0.032999	
9.700000	94.183077	72.798895	66.880543	47.604185	24.266875	20.116452	18.964229	10.050585	10.952538	11.259150	13.490117	16.414301	19.186731	22.148544	13.441232	13.441309	13.441338	13.441474	12.743438	11.290463	10.310115	0.129594	0.047220	0.043678	0.028657	0.288597	0.313521	0.282727	0.656659	0.068150	0.057132	0.031855	0.065334	0.045747	0.032688	
9.750000	95.305413	71.697643	65.440842	46.377435	22.737312	19.376057	18.557096	9.620703	10.837043	11.291011	13.462589	16.139303	18.913801	21.819466	13.431156	13.431237	13.431268	13.431416	12.733395	11.280433	10.300098	0.134345	0.047901	0.043925	0.029161	0.304249	0.323502	0.289161	0.470415	0.064737	0.053731	0.031057	0.065639	0.046122	0.033085	
9.800000	96.353834	70.974176	63.885785	44.028598	21.476927	19.042048	18.675581	9.508937	10.539152	10.983331	13.366714	16.374825	19.447527	22.629354	13.421456	13.421540	13.421573	13.421730	12.723722	11.270770	10.290446	0.135456	0.049306	0.045557	0.030432	0.312038	0.320153	0.279616	0.360304	0.063865	0.052017	0.029909	0.063919	0.044600	0.031846	
9.850000	96.544464	71.991355	65.257956	44.657621	21.792548	19.032582	18.220913	9.493901	10.545573	10.968356	13.344789	16.508419	19.655495	22.973230	13.412117	13.412203	13.412237	13.412400	12.714400	11.261454	10.281136	0.135216	0.048908	0.045019	0.030041	0.306678	0.317036	0.280522	0.337109	0.066781	0.054427	0.030159	0.063387	0.043999	0.031243	
9.900000	95.299212	72.628420	66.347378	45.515752	21.748972	18.781603	17.647718	9.524060	10.496925	10.847223	13.119215	16.323080	19.710440	23.251221	13.403183	13.403269	13.403303	13.403468	12.705470	11.252527	10.272211	0.134123	0.048868	0.045025	0.029994	0.308844	0.318303	0.283511	0.435693	0.068959	0.057004	0.030992	0.064014	0.043702	0.030724	
9.950000	92.654924	70.375448	64.226803	45.412995	22.940141	18.708206	16.910305	9.407398	10.494461	10.868579	13.066570	15.813533	19.283751	23.025707	13.394692	13.394775	13.394809	13.394971	12.696972	11.244026	10.263709	0.134733	0.049403	0.045570	0.030052	0.304188	0.322996	0.293165	1.499515	0.061481	0.052488	0.030929	0.066693	0.044584	0.030862	
10.000000	93.672732	70.668429	64.005805	45.179669	24.301422	19.261234	16.683666	9.642042	10.278723	10.540150	12.932889	16.044405	19.380102	22.943300	13.386698	13.386778	13.386811	13.386968	12.688962	11.236012	10.255689	0.131555	0.050212	0.046901	0.030361	0.289186	0.314931	0.295783	0.711059	0.063298	0.053432	0.030987	0.066299	0.044396	0.030875	
10.050000	93.443538	70.933577	64.372696	45.347665	24.719768	19.422630	16.350039	9.653673	10.258874	10.500363	12.972692	16.297544	19.399757	22.702274	13.379222	13.379298	13.379330	13.379480	12.681467	11.228510	10.248181	0.130970	0.050132	0.046817	0.030077	0.282090	0.312114	0.301256	0.766579	0.063947	0.054100	0.030860	0.065371	0.044300	0.031089	
10.100000	92.902150	70.920443	64.688093	46.236423	25.353597	18.861636	14.851316	9.767120	10.596481	10.902281	13.250687	16.287786	19.499907	22.965212	13.372237	13.372310	13.372339	13.372483	12.674461	11.221498	10.241162	0.129182	0.048524	0.044948	0.028932	0.276821	0.316218	0.317965	0.995392	0.061742	0.052584	0.030581	0.065728	0.043819	0.030417	
10.150000	91.711183	72.119551	66.219107	47.449864	27.044388	19.650031	14.740742	10.010325	10.590240	10.763645	13.035317	16.250360	19.391907	22.860853	13.365747	13.365816	13.365844	13.365980	12.667950	11.214980	10.234636	0.125966	0.048153	0.044878	0.028735	0.264807	0.308099	0.319642	4.242049	0.065251	0.056046	0.031627	0.066880	0.044195	0.030442	
10.200000	90.057588	71.672310	65.995344	47.680058	28.096427	20.347217	14.704467	10.264642	10.697858	10.804406	13.005948	16.425274	19.506624	22.893190	13.359787	13.359851	13.359878	13.360006	12.661966	11.208987	10.228635	0.122833	0.047733	0.044692	0.028594	0.255275	0.298949	0.318963	1.045440	0.062927	0.055145	0.031686	0.066741	0.044048	0.030289	
10.250000	86.939197	70.843241	65.686851	47.726340	28.261567	21.027439	15.681716	10.342653	10.898470	11.008418	13.158923	16.621941	19.816818	23.388365	13.354399	13.354458	13.354483	13.354602	12.656550	11.203561	10.223199	0.121855	0.047048	0.043909	0.028151	0.251238	0.288337	0.300092	0.296924	0.059164	0.053345	0.031212	0.065913	0.043472	0.029670	
10.300000	87.483535	70.176020	64.990356	47.903740	29.216872	21.790219	16.710608	10.045336	10.893125	11.102905	13.355029	16.755783	20.075171	23.763163	13.349600	13.349654	13.349676	13.349784	12.651720	11.198720	10.218345	0.124652	0.047198	0.043701	0.027580	0.243328	0.278022	0.283220	0.342772	0.057178	0.051403	0.030730	0.065897	0.043089	0.029267	
10.350000	88.478885	69.609443	64.148754	47.079220	28.710786	21.558059	16.767600	10.118683	10.980862	11.198794	13.458409	17.036049	20.424500	23.957661	13.345382	13.345430	13.345450	13.345546	12.647468	11.194456	10.214068	0.123469	0.046945	0.043555	0.027637	0.242382	0.275829	0.280142	0.457822	0.055139	0.049337	0.029906	0.064267	0.042244	0.028981	
