HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjFl    B_0_N_0	BkNjFl    B_0_N_4	BkNjFl    B_0_N_5	BkNjFl    B_0_N_9	BkNjFl    B_0_N_13	BkNjFl    B_0_N_16	BkNjFl    B_0_N_18	BkNjFd    B_0_N_0	BkNjFd    B_0_N_4	BkNjFd    B_0_N_5	BkNjFd    B_0_N_9	BkNjFd    B_0_N_13	BkNjFd    B_0_N_16	BkNjFd    B_0_N_18	BkNjMm    B_0_N_0	BkNjMm    B_0_N_4	BkNjMm    B_0_N_5	BkNjMm    B_0_N_9	BkNjMm    B_0_N_13	BkNjMm    B_0_N_16	BkNjMm    B_0_N_18	
(s)	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N/m)     	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	(N-m/m)   	
0.000000	0.000000	0.000000	0.000000	0.000000	-6801.015418	-7186.566442	-11134.631636	34.518503	184.279982	195.111151	189.327648	728.899285	666.788622	1013.581385	0.000000	8.636918	15.223158	-1.580718	4107.248562	3633.459509	5338.730069	
0.050000	0.000000	0.000000	0.000000	0.000000	239.464544	307.547738	313.724934	34.372288	181.975686	194.195851	194.077780	12.473630	16.882833	20.857387	0.000000	8.641277	15.361805	-1.660886	-253.007535	-320.517361	-343.080167	
0.100000	0.000000	0.000000	0.000000	0.000000	242.088065	306.806095	320.935197	32.984838	179.143603	192.414738	191.552477	12.001804	16.538544	20.541951	0.000000	8.462785	15.148404	-1.665413	-252.140827	-317.929092	-346.212833	
0.150000	0.000000	0.000000	0.000000	0.000000	231.640168	286.807317	295.934165	29.907745	173.467276	187.973231	184.093479	11.356093	15.833506	20.056851	0.000000	8.020535	14.518505	-1.615594	-240.495169	-299.435798	-325.910217	
0.200000	0.000000	0.000000	0.000000	0.000000	213.117194	250.864904	261.647996	27.932620	156.044482	172.045903	177.743068	11.142116	15.821987	20.391899	0.000000	7.198553	13.211583	-1.555239	-225.414730	-273.706381	-304.047493	
0.250000	0.000000	0.000000	0.000000	0.000000	80.198367	-17.802887	-33.017064	29.876493	153.141598	169.794540	180.879372	13.825987	22.495749	28.498996	0.000000	7.229451	13.386897	-1.592645	-142.404449	-112.901641	-135.370442	
0.300000	0.000000	0.000000	0.000000	0.000000	-5.923869	-191.209714	-152.992175	32.192475	160.147254	178.028473	181.440137	15.806492	28.479929	32.145309	0.000000	7.522234	14.036607	-1.615375	-84.334124	-3.351612	-63.343125	
0.350000	0.000000	0.000000	0.000000	0.000000	-199.469757	-342.068756	-134.009666	35.577335	160.498654	179.079444	179.874306	23.674145	36.089784	30.653590	0.000000	7.550910	14.094166	-1.570325	44.291814	96.283775	-69.575753	
0.400000	0.000000	0.000000	0.000000	0.000000	-382.417493	-335.486790	-48.935845	38.313409	159.713387	179.759559	177.880336	22.130695	35.566244	28.193134	0.000000	7.471074	14.078378	-1.519525	143.664606	93.254974	-121.356376	
0.450000	0.000000	0.000000	0.000000	0.000000	-383.934220	-415.828504	-110.691521	33.796845	150.333902	170.833595	169.546156	22.922175	33.527702	29.905553	0.000000	6.886949	12.983098	-1.440781	147.842946	137.631573	-83.352637	
0.500000	0.000000	0.000000	0.000000	0.000000	-197.226886	-240.154695	21.637259	36.060284	145.426113	163.074317	172.590864	22.285363	29.134124	24.544653	0.000000	6.916834	12.823128	-1.526870	51.519795	41.464981	-155.238177	
0.550000	0.000000	0.000000	0.000000	0.000000	-59.910426	-187.839472	67.761426	35.096989	135.618627	149.946233	160.238968	15.375986	25.900456	22.620330	0.000000	6.590436	12.106070	-1.467828	-37.580602	11.006316	-179.978295	
0.600000	0.000000	0.000000	0.000000	0.000000	40.844454	-229.788050	2.382654	34.997062	134.791154	149.988724	164.994658	12.209678	27.551916	23.720711	0.000000	6.468880	11.872650	-1.489314	-102.433318	41.909242	-135.725314	
0.650000	0.000000	0.000000	0.000000	0.000000	41.428785	-310.753928	-43.957105	31.924729	125.740376	140.004193	160.035667	11.698349	30.833767	24.041015	0.000000	6.181016	11.437188	-1.522345	-100.027489	99.387311	-101.763742	
0.700000	0.000000	0.000000	0.000000	0.000000	175.682324	-27.876428	157.924446	32.367676	126.725914	139.776391	158.583151	9.017439	17.066116	17.669410	0.000000	6.080205	11.146847	-1.513802	-184.818038	-74.301333	-215.567129	
0.750000	0.000000	0.000000	0.000000	0.000000	343.443154	198.041061	320.627460	32.547080	128.316692	139.954473	158.563011	9.386782	12.572367	15.073449	0.000000	6.105820	11.143237	-1.571562	-295.189842	-216.562956	-312.571346	
0.800000	0.000000	0.000000	0.000000	0.000000	399.048076	148.250110	198.325108	31.264718	125.959179	136.884514	155.380279	9.679704	14.367932	18.140835	0.000000	6.026163	10.985640	-1.590995	-332.914828	-191.746124	-246.509888	
0.850000	0.000000	0.000000	0.000000	0.000000	373.668264	36.146941	55.915418	31.987841	129.041953	139.418117	156.654841	9.766966	17.135496	21.444792	0.000000	6.018892	10.900875	-1.580811	-317.511121	-125.258785	-164.199831	
0.900000	0.000000	0.000000	0.000000	0.000000	387.968912	-96.995417	-224.223100	32.488950	128.260308	137.897536	155.450420	9.677085	21.018516	31.256775	0.000000	5.940491	10.730307	-1.569702	-325.857225	-42.016939	6.769876	
0.950000	0.000000	0.000000	0.000000	0.000000	440.266119	-109.472128	-304.783550	33.706653	125.586916	135.384756	158.903534	9.818243	21.562682	35.940898	0.000000	5.894684	10.621091	-1.568041	-360.221255	-35.234081	54.260782	
1.000000	0.000000	0.000000	0.000000	0.000000	544.214121	-109.568149	-479.115868	32.134021	125.225477	136.031224	162.481244	10.197483	21.898163	40.994589	0.000000	5.881332	10.731313	-1.618350	-428.498656	-37.051605	148.563396	
1.050000	0.000000	0.000000	0.000000	0.000000	366.892295	-223.909590	-647.353104	26.685263	125.105577	139.942788	168.329299	9.580776	27.308756	33.338633	0.000000	5.561291	10.315921	-1.554830	-311.678991	37.659382	215.239720	
1.100000	0.000000	0.000000	0.000000	0.000000	306.071410	-231.741653	-654.800397	31.551348	129.308334	144.122277	169.694239	9.449921	27.794182	35.899767	0.000000	5.800737	10.656949	-1.543677	-272.049738	42.210295	218.629864	
1.150000	0.000000	0.000000	0.000000	0.000000	3.070957	-380.150523	-599.183200	31.158498	132.282907	147.944639	166.917555	12.581919	29.645583	33.877059	0.000000	5.780553	10.597860	-1.436546	-73.522387	126.422748	196.123924	
1.200000	0.000000	0.000000	0.000000	0.000000	-226.341995	-492.171747	-596.981056	30.358527	128.530276	143.080545	165.505826	23.191917	24.850067	34.298324	0.000000	5.592049	10.204451	-1.365144	75.526895	172.251884	195.082734	
1.250000	0.000000	0.000000	0.000000	0.000000	-289.683211	-490.226491	-642.899266	31.559137	135.492068	151.672618	165.414393	19.107821	29.733625	35.273662	0.000000	5.774518	10.570941	-1.358505	107.451557	173.671164	214.667305	
1.300000	0.000000	0.000000	0.000000	0.000000	-318.789750	-505.668669	-635.871832	32.339879	136.406191	151.897455	156.949759	19.842873	34.021313	35.404970	0.000000	5.789084	10.576364	-1.286067	123.484596	194.425897	212.538207	
1.350000	0.000000	0.000000	0.000000	0.000000	-367.877237	-531.277763	-635.409286	35.253810	139.976058	155.980906	161.064345	27.883440	37.383956	31.413380	0.000000	5.814563	10.486688	-1.225141	168.357955	213.105518	210.617614	
1.400000	0.000000	0.000000	0.000000	0.000000	-374.799610	-530.981808	-577.047105	32.946497	132.520762	147.151705	151.548178	32.699929	37.447017	35.642108	0.000000	5.516088	9.899497	-1.126512	191.536875	213.377636	187.103532	
1.450000	0.000000	0.000000	0.000000	0.000000	-368.058257	-516.958136	-547.024143	33.214398	130.222132	144.901398	150.215375	28.776909	34.844135	36.741831	0.000000	5.653691	10.240765	-1.167520	172.542309	199.122593	175.622004	
1.500000	0.000000	0.000000	0.000000	0.000000	-323.709716	-476.647730	-289.020240	35.513528	130.909493	144.655268	153.384714	17.509903	24.554871	35.471061	0.000000	5.852200	10.575506	-1.287198	123.882487	167.023751	41.893262	
1.550000	0.000000	0.000000	0.000000	0.000000	-223.288382	-329.605509	-4.355256	34.312026	130.646364	144.418700	157.548656	22.450669	32.992857	24.481354	0.000000	5.972875	10.883179	-1.372757	77.455658	105.039823	-134.817668	
1.600000	0.000000	0.000000	0.000000	0.000000	-90.091277	-152.718788	160.175025	34.173450	126.657803	138.232063	152.865254	15.258689	23.506883	20.793437	0.000000	5.808010	10.457833	-1.332018	-11.420096	-7.907895	-235.809083	
1.650000	0.000000	0.000000	0.000000	0.000000	170.063423	228.256306	591.984170	33.764857	114.360948	122.443271	141.284199	9.119883	13.698863	17.773731	0.000000	5.509976	9.780549	-1.301003	-181.244051	-244.870573	-492.908982	
1.700000	0.000000	0.000000	0.000000	0.000000	155.340689	287.098784	589.241730	29.952788	101.683824	109.234401	137.775386	9.826323	13.273883	17.588727	0.000000	4.940909	8.753020	-1.232418	-174.497480	-283.154185	-489.765093	
1.750000	0.000000	0.000000	0.000000	0.000000	219.933778	287.118957	582.137714	31.523096	104.623255	112.214512	136.870718	9.120790	13.144909	17.246590	0.000000	5.068263	9.005976	-1.269850	-214.998052	-282.086942	-482.770067	
1.800000	0.000000	0.000000	0.000000	0.000000	322.929582	289.902011	602.303495	35.472165	107.924818	115.292321	135.227416	9.004492	12.958126	17.237356	0.000000	5.375499	9.538308	-1.318784	-279.020819	-282.191782	-494.480147	
1.850000	0.000000	0.000000	0.000000	0.000000	354.904402	232.378725	465.740438	39.681560	106.058318	110.429614	126.140203	8.736017	13.724707	17.036941	0.000000	5.425547	9.478080	-1.295556	-297.130877	-247.968256	-413.370203	
1.900000	0.000000	0.000000	0.000000	0.000000	330.582996	267.245585	516.613870	40.241225	101.339007	104.539185	116.541273	8.364503	12.582009	17.239865	0.000000	5.309066	9.207921	-1.220833	-278.633641	-265.465290	-444.638744	
1.950000	0.000000	0.000000	0.000000	0.000000	379.675263	284.095904	501.009693	39.494357	100.155756	104.557285	119.704714	8.507350	12.349610	17.096170	0.000000	5.268586	9.241081	-1.269949	-310.978241	-273.619377	-434.366249	
2.000000	0.000000	0.000000	0.000000	0.000000	275.105767	210.060671	551.322211	42.454581	99.534268	102.730088	111.105025	8.147224	12.658846	16.985071	0.000000	5.237507	9.065517	-1.168450	-241.621222	-225.661436	-462.673945	
2.050000	0.000000	0.000000	0.000000	0.000000	364.835713	160.275908	236.900890	46.506464	105.824640	109.655820	118.231659	8.027233	13.093101	17.671739	0.000000	5.658387	9.891340	-1.315791	-297.608888	-192.712175	-270.558293	
2.100000	0.000000	0.000000	0.000000	0.000000	355.365072	7.750646	-10.049900	48.245166	107.283951	110.640595	112.152401	7.612784	16.040749	22.771998	0.000000	5.860428	10.260489	-1.315515	-288.186380	-96.653041	-120.773948	
2.150000	0.000000	0.000000	0.000000	0.000000	273.762343	-104.410632	-55.623552	46.243088	106.038128	108.325477	105.951546	7.181768	18.959497	23.433963	0.000000	5.669540	9.855525	-1.238431	-232.834190	-24.540011	-89.332028	
2.200000	0.000000	0.000000	0.000000	0.000000	251.365604	-45.878868	77.345910	42.782777	104.798370	106.992563	107.064537	6.969282	16.576191	18.765274	0.000000	5.483895	9.538733	-1.213339	-216.861637	-57.317581	-165.616580	
2.250000	0.000000	0.000000	0.000000	0.000000	217.917197	-67.159936	138.270409	42.289685	105.734475	108.462911	111.264358	6.657816	16.404701	17.079922	0.000000	5.398193	9.390400	-1.218924	-193.104891	-39.541647	-198.360884	
2.300000	0.000000	0.000000	0.000000	0.000000	203.787877	26.611659	287.597566	44.648095	105.682350	107.852243	111.501815	6.416800	12.355189	13.620099	0.000000	5.358037	9.211751	-1.174694	-182.181847	-90.748542	-281.203753	
2.350000	0.000000	0.000000	0.000000	0.000000	263.720320	150.790113	524.131379	48.461597	111.695082	114.194805	117.159505	6.447361	9.695763	13.817889	0.000000	5.631810	9.704317	-1.250425	-220.427751	-165.628596	-420.609351	
2.400000	0.000000	0.000000	0.000000	0.000000	319.954563	228.070613	596.859613	47.635470	114.544618	118.549901	124.462737	6.529402	9.004934	13.507869	0.000000	5.784813	10.095874	-1.335015	-256.647659	-212.049765	-460.682295	
2.450000	0.000000	0.000000	0.000000	0.000000	375.564619	320.274503	658.484339	46.152826	118.004395	125.098756	136.606200	7.073840	9.739674	13.847098	0.000000	5.924984	10.488681	-1.408487	-296.032422	-273.443477	-499.499812	
2.500000	0.000000	0.000000	0.000000	0.000000	358.609359	277.422886	594.209549	43.492314	123.892568	134.339408	148.763817	7.403817	9.787759	13.420304	0.000000	6.196183	11.251275	-1.535128	-288.409703	-248.175808	-458.409963	
2.550000	0.000000	0.000000	0.000000	0.000000	464.027071	348.544143	598.040355	41.396850	119.932408	130.863417	147.880933	7.645745	9.983240	13.246138	0.000000	6.197167	11.386136	-1.599116	-356.060632	-292.455341	-459.220980	
2.600000	0.000000	0.000000	0.000000	0.000000	405.106388	295.630459	608.291570	37.902658	125.735092	140.294803	150.484798	6.912054	9.283930	12.812610	0.000000	6.584503	12.530639	-1.745110	-312.936937	-254.863783	-461.610800	
2.650000	0.000000	0.000000	0.000000	0.000000	285.904404	222.167032	680.196261	36.237242	128.405706	144.338831	149.007055	6.199745	8.678541	12.694401	0.000000	6.730810	13.005848	-1.782827	-232.474209	-205.779892	-501.750410	
2.700000	0.000000	0.000000	0.000000	0.000000	291.835561	186.791581	615.815427	34.131192	132.652270	152.065924	154.693605	5.820504	8.205508	12.284327	0.000000	6.928379	13.677317	-1.893439	-232.899071	-180.620577	-461.259679	
2.750000	0.000000	0.000000	0.000000	0.000000	410.472098	201.470233	416.250733	35.403736	134.736302	155.951905	163.352662	6.211959	7.970713	10.997639	0.000000	6.912340	13.608334	-1.920414	-310.105720	-187.452231	-334.232020	
2.800000	0.000000	0.000000	0.000000	0.000000	516.836508	358.964604	629.623958	48.526816	140.245951	156.062973	158.375011	6.473795	8.387734	11.453091	0.000000	7.289436	13.783672	-1.877430	-377.801130	-285.658541	-461.808896	
2.850000	0.000000	0.000000	0.000000	0.000000	636.134387	502.912052	805.623165	49.966947	140.225802	154.809852	160.725889	7.148635	9.122296	12.111424	0.000000	7.265691	13.658841	-1.899974	-457.042963	-377.637975	-568.442747	
2.900000	0.000000	0.000000	0.000000	0.000000	657.482733	509.414319	769.516621	53.381582	139.756877	152.875359	160.949219	7.337140	9.226111	12.132520	0.000000	7.088326	13.127601	-1.835713	-471.875478	-382.395173	-547.939676	
2.950000	0.000000	0.000000	0.000000	0.000000	712.354081	509.162851	593.243572	59.784364	143.037005	154.342387	158.288341	7.390592	9.031539	11.733785	0.000000	7.335054	13.422024	-1.830310	-503.692148	-380.519264	-443.466952	
3.000000	0.000000	0.000000	0.000000	0.000000	768.452080	513.552731	449.079776	55.618990	143.553535	158.076611	167.427509	7.697365	8.865446	11.027998	0.000000	7.405796	13.797468	-1.922651	-539.081357	-381.630821	-353.723676	
3.050000	0.000000	0.000000	0.000000	0.000000	831.459613	637.060817	600.273602	53.926670	145.299017	161.696096	175.602924	7.931222	8.802791	11.396869	0.000000	7.270889	13.617932	-1.953958	-576.873297	-453.865262	-444.513158	
3.100000	0.000000	0.000000	0.000000	0.000000	951.160176	761.115511	691.882274	49.318889	150.098379	168.277999	187.546514	9.102428	9.485996	11.736613	0.000000	7.251512	13.734703	-2.024161	-654.378529	-532.242396	-499.929373	
3.150000	0.000000	0.000000	0.000000	0.000000	932.640946	749.582488	697.805354	51.623492	150.133824	166.438229	185.538410	9.041776	9.905442	11.884587	0.000000	7.208137	13.543205	-1.976086	-649.449564	-529.665066	-504.632110	
3.200000	0.000000	0.000000	0.000000	0.000000	852.824498	678.665590	733.854398	52.701061	148.198021	163.003514	177.561318	8.624517	9.937899	12.359033	0.000000	7.160721	13.384722	-1.915582	-599.565396	-488.647454	-529.470202	
3.250000	0.000000	0.000000	0.000000	0.000000	814.676843	662.694656	845.039890	53.373193	144.883654	159.638931	180.623783	8.581435	9.944425	12.616797	0.000000	7.088632	13.167747	-1.857857	-578.013046	-479.278074	-595.483826	
3.300000	0.000000	0.000000	0.000000	0.000000	932.234426	639.417409	846.189386	53.107619	149.735418	166.256519	191.082676	9.043467	9.916490	12.600310	0.000000	7.360550	13.942421	-2.155017	-649.257872	-465.282173	-595.996171	
3.350000	0.000000	0.000000	0.000000	0.000000	1052.659821	722.224025	885.386691	58.728160	151.608270	168.102766	195.577505	10.143784	10.339269	12.790016	0.000000	7.631595	14.411722	-2.269060	-721.749414	-517.909355	-620.112352	
3.400000	0.000000	0.000000	0.000000	0.000000	1107.098980	718.845319	718.717030	60.420230	148.382663	164.751448	199.166233	10.758598	10.490702	12.372697	0.000000	7.578488	14.275826	-2.284921	-755.881907	-517.261817	-520.929204	
3.450000	0.000000	0.000000	0.000000	0.000000	1202.208693	810.944434	721.419989	63.235007	148.988351	163.746169	189.841281	12.476947	11.063396	12.672210	0.000000	7.735087	14.506601	-2.272129	-811.630946	-576.378151	-525.137624	
3.500000	0.000000	0.000000	0.000000	0.000000	1257.864327	916.616034	794.469537	68.384542	155.649706	169.517695	188.590843	13.665786	11.650924	13.266750	0.000000	8.099377	15.075050	-2.245698	-845.092376	-643.202278	-572.212629	
3.550000	0.000000	0.000000	0.000000	0.000000	1168.516538	834.865730	694.800717	71.013060	162.073824	176.060387	188.466795	12.197155	11.070215	12.847278	0.000000	8.282703	15.334350	-2.171310	-788.275093	-590.293405	-511.463146	
3.600000	0.000000	0.000000	0.000000	0.000000	1063.503496	660.976718	605.044154	67.156809	155.432666	169.932993	185.515449	10.584445	10.137126	12.491085	0.000000	7.893923	14.675553	-2.105235	-722.518416	-479.966650	-456.913840	
3.650000	0.000000	0.000000	0.000000	0.000000	1087.863351	749.650863	750.456113	77.237640	166.343367	180.665382	195.326666	10.552764	10.616727	13.107724	0.000000	8.366882	15.355803	-2.146968	-743.420185	-536.551923	-545.611338	
3.700000	0.000000	0.000000	0.000000	0.000000	1103.241483	846.160043	876.338410	79.021572	169.585313	184.746498	198.777110	10.885175	10.934969	13.631693	0.000000	8.315766	15.253321	-2.155157	-750.850072	-595.512678	-622.373530	
3.750000	0.000000	0.000000	0.000000	0.000000	1013.561383	814.346295	992.099010	81.437817	165.884021	178.326728	187.747620	9.748721	10.710138	13.917688	0.000000	8.105744	14.663546	-2.036830	-695.585936	-574.932389	-691.089158	
3.800000	0.000000	0.000000	0.000000	0.000000	1115.632570	909.976701	1042.130852	85.787645	167.188325	178.292533	190.074168	11.243552	11.203317	14.414380	0.000000	8.119745	14.502517	-2.043906	-756.081238	-634.992890	-723.971671	
3.850000	0.000000	0.000000	0.000000	0.000000	1081.021343	778.405270	828.528586	82.507763	161.619689	174.288888	189.247208	10.553061	10.834065	13.682122	0.000000	7.895240	14.139612	-2.016291	-737.307265	-555.316047	-595.398986	
3.900000	0.000000	0.000000	0.000000	0.000000	1037.768773	658.194177	713.645737	79.142547	160.779058	175.945224	190.358725	9.920813	10.600240	13.299953	0.000000	8.041758	14.619134	-2.049138	-714.350324	-482.401782	-526.258857	
3.950000	0.000000	0.000000	0.000000	0.000000	1006.802157	654.438047	658.883784	90.013422	164.845932	177.222189	186.973371	9.652986	10.255076	12.731790	0.000000	8.422319	15.035574	-2.029402	-692.025990	-477.143433	-489.880365	
4.000000	0.000000	0.000000	0.000000	0.000000	1064.707683	668.602488	623.085078	87.732399	162.737416	175.885578	190.191602	10.472371	10.181608	12.302107	0.000000	8.394880	15.134974	-2.092778	-725.082030	-484.864005	-465.580706	
4.050000	0.000000	0.000000	0.000000	0.000000	1059.093334	693.921668	652.484355	83.869054	157.568652	168.343314	179.800357	10.791428	9.890906	11.971523	0.000000	8.230390	14.914848	-2.064662	-716.748889	-497.229346	-479.485908	
4.100000	0.000000	0.000000	0.000000	0.000000	1085.452692	715.768328	703.135082	83.772425	157.591778	168.338925	184.816511	10.464817	10.299412	12.051733	0.000000	8.157068	14.779345	-2.062474	-744.056364	-513.747387	-509.166220	
4.150000	0.000000	0.000000	0.000000	0.000000	1061.582346	583.767636	448.943735	84.338676	153.786234	162.919774	180.855665	10.133854	10.033787	11.357855	0.000000	7.989061	14.378232	-2.005590	-732.872864	-433.419228	-356.351676	
4.200000	0.000000	0.000000	0.000000	0.000000	1090.958705	593.855225	405.952968	82.845410	157.179702	168.577540	180.296692	10.867143	10.011668	11.809973	0.000000	8.220201	15.034892	-2.073515	-741.037276	-439.174732	-334.853217	
4.250000	0.000000	0.000000	0.000000	0.000000	1096.300289	652.238901	543.564263	75.267879	155.095777	171.008753	185.759483	10.771994	10.484138	12.709066	0.000000	8.095958	15.151265	-2.114822	-746.752878	-477.859535	-422.895328	
4.300000	0.000000	0.000000	0.000000	0.000000	1114.226054	672.677489	557.884638	73.335281	152.719173	169.692528	185.387142	11.134354	10.495056	12.746636	0.000000	8.086124	15.257644	-2.140112	-756.340224	-490.037667	-431.593253	
4.350000	0.000000	0.000000	0.000000	0.000000	1192.234189	796.570486	644.046985	77.592787	143.876918	157.075058	175.684645	14.333496	10.544665	12.813600	0.000000	7.757931	14.343359	-2.051933	-794.207022	-563.044656	-482.106387	
4.400000	0.000000	0.000000	0.000000	0.000000	1165.442013	806.008224	690.959079	74.569872	142.752567	157.333640	176.883453	13.133591	10.559580	12.826226	0.000000	7.624126	14.192212	-2.033159	-780.459064	-568.648895	-509.078062	
4.450000	0.000000	0.000000	0.000000	0.000000	1242.436756	948.941740	791.349162	65.827108	140.796951	157.217072	179.979308	16.960240	10.855764	12.913024	0.000000	7.309972	13.787577	-2.047779	-821.834453	-654.203287	-567.320064	
4.500000	0.000000	0.000000	0.000000	0.000000	1259.312009	1019.699314	891.143605	65.304840	146.155007	164.998010	187.130233	15.265420	11.153147	12.998869	0.000000	7.450770	14.188999	-2.094297	-838.324693	-697.965138	-625.259643	
4.550000	0.000000	0.000000	0.000000	0.000000	1318.583837	1057.350498	836.649012	66.180512	146.494072	163.732387	184.886815	18.995938	11.480827	13.364576	0.000000	7.524164	14.339209	-2.132851	-870.028462	-722.559424	-597.268963	
4.600000	0.000000	0.000000	0.000000	0.000000	1347.038497	1073.917890	881.214951	66.242623	143.626045	160.576839	184.935731	17.404137	11.815408	13.341599	0.000000	7.530828	14.404581	-2.170259	-893.440504	-735.759342	-622.608353	
4.650000	0.000000	0.000000	0.000000	0.000000	1356.990706	1133.194807	890.925311	68.239080	139.461602	153.565279	176.924435	16.634389	12.249071	13.411855	0.000000	7.335524	13.826758	-2.062088	-902.512709	-773.564417	-628.790797	
4.700000	0.000000	0.000000	0.000000	0.000000	1452.658996	1393.928128	1163.622826	71.894928	143.122931	156.744582	180.510304	31.461701	13.287159	13.904428	0.000000	7.456461	13.936075	-2.115583	-945.827874	-923.889277	-787.184995	
4.750000	0.000000	0.000000	0.000000	0.000000	1490.654748	1453.980419	1205.456660	70.125971	144.938593	161.371679	193.985187	43.534007	13.880099	14.370032	0.000000	7.493901	14.197203	-2.275303	-964.621797	-958.811018	-815.155802	
4.800000	0.000000	0.000000	0.000000	0.000000	1565.618676	1511.907391	1373.641620	73.856474	150.198727	167.483174	205.555270	41.448103	14.400214	15.482711	0.000000	7.876289	14.898936	-2.391602	-1015.013279	-1001.896779	-920.246819	
4.850000	0.000000	0.000000	0.000000	0.000000	1560.354052	1384.371253	1312.907612	78.494433	150.818629	167.666736	212.089455	42.455449	13.570707	14.992067	0.000000	7.838888	14.747776	-2.466129	-1011.001711	-923.605948	-881.447355	
4.900000	0.000000	0.000000	0.000000	0.000000	1582.232515	1366.222566	1246.951425	77.271653	146.151652	162.369521	211.159720	38.718965	13.449097	14.508708	0.000000	7.566952	14.184162	-2.423893	-1027.435399	-912.396050	-839.782366	
4.950000	0.000000	0.000000	0.000000	0.000000	1600.986901	1368.794083	1315.010717	82.379301	147.649816	162.543513	208.883395	33.990129	13.535839	14.747101	0.000000	7.654916	14.190308	-2.347824	-1042.868006	-915.090520	-880.238196	
5.000000	0.000000	0.000000	0.000000	0.000000	1724.174740	1527.252464	1395.183149	78.897408	148.374810	165.351160	222.477405	87.531380	14.586373	14.963136	0.000000	7.469588	13.900417	-2.482352	-1112.458102	-1006.147725	-925.797143	
5.050000	0.000000	0.000000	0.000000	0.000000	1738.857863	1589.246555	1417.855862	76.384195	143.543610	160.203374	221.227511	132.199025	15.296384	15.136327	0.000000	7.235809	13.468372	-2.460225	-1126.951318	-1041.267689	-939.795368	
5.100000	0.000000	0.000000	0.000000	0.000000	1705.440884	1496.167998	1313.824169	73.435327	145.282147	164.017863	217.244578	117.122956	14.255288	15.062076	0.000000	7.258025	13.667167	-2.417774	-1102.917178	-990.583359	-882.641200	
5.150000	0.000000	0.000000	0.000000	0.000000	1722.877005	1374.892882	1156.306204	71.633009	150.749585	173.669173	224.483226	87.006893	13.770699	14.709596	0.000000	7.277295	13.836298	-2.446839	-1111.585401	-921.928060	-790.870856	
5.200000	0.000000	0.000000	0.000000	0.000000	1764.629566	1482.654139	1279.778446	75.190533	151.504967	172.489986	223.106812	58.741045	14.515962	15.376777	0.000000	7.521644	14.238512	-2.401826	-1140.228760	-988.886147	-866.574105	
5.250000	0.000000	0.000000	0.000000	0.000000	1788.916775	1521.107212	1263.485740	82.634392	165.334898	186.419383	230.192909	57.499896	14.681688	15.419619	0.000000	8.200721	15.478149	-2.464781	-1156.399539	-1011.144267	-857.828320	
5.300000	0.000000	0.000000	0.000000	0.000000	1782.029213	1526.029382	1358.802237	82.421444	165.530604	186.340848	231.612578	36.401066	14.801684	15.760547	0.000000	8.016614	15.110125	-2.398136	-1161.767044	-1015.585981	-914.630543	
5.350000	0.000000	0.000000	0.000000	0.000000	1675.181481	1572.189980	1649.489387	89.432869	173.684996	193.281173	225.963095	31.627782	15.056317	16.381930	0.000000	8.308800	15.534234	-2.307108	-1094.035172	-1032.739542	-1074.546409	
5.400000	0.000000	0.000000	0.000000	0.000000	1642.304676	1559.447157	1707.786043	98.629843	184.601583	203.130963	227.104307	26.485376	14.887910	16.985807	0.000000	8.719182	16.095377	-2.254214	-1078.662241	-1028.216163	-1112.915955	
5.450000	0.000000	0.000000	0.000000	0.000000	1620.276711	1606.352420	1828.288029	92.475298	182.081660	201.979360	227.470146	23.941758	15.401544	17.717092	0.000000	8.450198	15.681067	-2.197139	-1068.043314	-1054.551189	-1184.014171	
5.500000	0.000000	0.000000	0.000000	0.000000	1580.017747	1621.868419	1895.363338	88.143700	182.862524	204.025202	224.305065	19.791178	15.461387	18.518678	0.000000	8.132983	15.130595	-2.112848	-1049.487946	-1072.600224	-1229.878333	
5.550000	0.000000	0.000000	0.000000	0.000000	1488.020167	1714.810860	2053.650832	86.696913	182.273373	201.622768	212.057686	17.615479	16.656334	19.644247	0.000000	8.246162	15.210530	-1.980071	-992.477373	-1118.218969	-1313.398983	
5.600000	0.000000	0.000000	0.000000	0.000000	1586.174440	1849.484179	2174.750045	80.521601	172.342741	195.568811	226.273567	19.400040	19.012604	21.707787	0.000000	7.763829	14.614833	-2.054523	-1055.137347	-1193.291306	-1371.137780	
5.650000	0.000000	0.000000	0.000000	0.000000	1551.429849	1769.463264	2142.902093	75.791403	160.753475	183.757509	226.804824	17.038228	17.105392	20.825118	0.000000	7.435945	14.072649	-2.042770	-1041.341762	-1156.736830	-1359.064392	
5.700000	0.000000	0.000000	0.000000	0.000000	1551.503583	1768.413967	2127.173514	78.372460	159.934272	182.918664	230.326489	16.394513	17.075734	20.630696	0.000000	7.428580	14.018994	-2.033699	-1044.886445	-1156.735730	-1350.549429	
