HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.ControL @CopyRight 赵子祯
Time	BlPitchC  B_0	BlPitchC  B_2	GenTq     	GenPwr    	
(s)	(deg)     	(deg)     	(kN-m)    	(kW)      	
10.150000	0.000000	0.000000	27.448913	2910.578832	
10.200000	0.000000	0.000000	27.536600	2923.419537	
10.250000	0.000000	0.000000	27.625109	2935.033162	
10.300000	0.000000	0.000000	27.712254	2946.280524	
10.350000	0.000000	0.000000	27.795416	2956.840180	
10.400000	0.000000	0.000000	27.872511	2966.789210	
10.450000	0.000000	0.000000	27.942765	2975.589164	
10.500000	0.000000	0.000000	28.006967	2984.166442	
10.550000	0.000000	0.000000	28.066999	2994.288713	
10.600000	0.000000	0.000000	28.125740	3005.363682	
10.650000	0.000000	0.000000	28.186803	3015.726353	
10.700000	0.000000	0.000000	28.253062	3025.701813	
10.750000	0.000000	0.000000	28.325012	3036.232803	
10.800000	0.000000	0.000000	28.400457	3047.856615	
10.850000	0.000000	0.000000	28.475750	3058.596089	
10.900000	0.000000	0.000000	28.547335	3068.440946	
10.950000	0.000000	0.000000	28.612818	3077.732652	
11.000000	0.000000	0.000000	28.671806	3086.485215	
11.050000	0.000000	0.000000	28.726032	3094.285872	
11.100000	0.000000	0.000000	28.778418	3102.528742	
11.150000	0.000000	0.000000	28.831883	3113.009500	
11.200000	0.000000	0.000000	28.888847	3126.676337	
11.250000	0.000000	0.000000	28.951620	3140.375664	
11.300000	0.000000	0.000000	29.022197	3153.057842	
11.350000	0.000000	0.000000	29.100586	3166.578826	
11.400000	0.000000	0.000000	29.184384	3180.784390	
11.450000	0.000000	0.000000	29.269932	3194.340592	
11.500000	0.000000	0.000000	29.353487	3208.395497	
11.550000	0.000000	0.000000	29.432612	3222.820182	
11.600000	0.000000	0.000000	29.507548	3236.575859	
11.650000	0.000000	0.000000	29.581066	3248.968515	
11.700000	0.000000	0.000000	29.656743	3261.801510	
11.750000	0.000000	0.000000	29.737056	3276.915354	
11.800000	0.000000	0.000000	29.822942	3294.392562	
11.850000	0.000000	0.000000	29.914426	3311.318901	
11.900000	0.000000	0.000000	30.010829	3328.157961	
11.950000	0.000000	0.000000	30.110422	3345.863177	
12.000000	0.000000	0.000000	30.211155	3362.921728	
12.050000	0.000000	0.000000	30.311429	3377.863173	
12.100000	0.000000	0.000000	30.409858	3389.756474	
12.150000	0.000000	0.000000	30.504606	3400.398836	
12.200000	0.000000	0.000000	30.593048	3411.914987	
12.250000	0.000000	0.000000	30.673179	3423.814767	
12.300000	0.000000	0.000000	30.745254	3435.095664	
12.350000	0.000000	0.000000	30.812038	3445.288686	
12.400000	0.000000	0.000000	30.877591	3455.054118	
12.450000	0.000000	0.000000	30.945333	3465.564816	
12.500000	0.000000	0.000000	31.016874	3476.529910	
12.550000	0.000000	0.000000	31.091606	3488.863524	
12.600000	0.000000	0.000000	31.167316	3502.389080	
12.650000	0.000000	0.000000	31.241916	3513.648875	
12.700000	0.000000	0.000000	31.314088	3522.785524	
12.750000	0.000000	0.000000	31.382521	3532.232723	
12.800000	0.000000	0.000000	31.446288	3543.542945	
12.850000	0.000000	0.000000	31.505937	3555.594108	
12.900000	0.000000	0.000000	31.564263	3565.225018	
12.950000	0.000000	0.000000	31.624781	3573.391700	
13.000000	0.000000	0.000000	31.689085	3584.128627	
13.050000	0.000000	0.000000	31.756441	3597.871111	
13.100000	0.000000	0.000000	31.825591	3610.802193	
13.150000	0.000000	0.000000	31.895638	3621.778467	
13.200000	0.000000	0.000000	31.965651	3632.666383	
13.250000	0.000000	0.000000	32.034380	3645.282437	
13.300000	0.000000	0.000000	32.101219	3659.743978	
13.350000	0.000000	0.000000	32.167371	3674.420876	
13.400000	0.000000	0.000000	32.235814	3689.336120	
13.450000	0.000000	0.000000	32.310008	3703.754971	
13.500000	0.000000	0.000000	32.392145	3718.475751	
