HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	
(s)	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	
0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
0.050000	113.050507	-12.110736	-5777.060547	846.185608	7339.825195	169.001236	
0.100000	-7.743414	-31.288300	-5779.519043	680.656738	-242.802719	-369.365173	
0.150000	19.100761	53.988960	-5804.770996	-1967.943359	102.533348	229.696884	
0.200000	22.084829	161.909119	-5837.045410	-5055.718262	21.548679	751.971130	
0.250000	1.925244	170.024750	-5869.192871	-5397.200195	-413.612152	634.983093	
0.300000	-23.697685	104.579163	-5896.548828	-3511.071289	-1612.757446	760.635925	
0.350000	-11.360493	81.605148	-5918.311523	-2342.006104	-1522.616333	1227.916992	
0.400000	23.624289	111.659805	-5932.148926	-2163.823975	-376.085480	1225.039917	
0.450000	38.987164	91.133293	-5933.648926	-480.367828	274.559570	930.898743	
0.500000	1.093702	-22.621290	-5925.162109	3623.397217	-1190.503296	540.164185	
0.550000	-38.572105	-131.105499	-5911.502930	7380.455078	-2088.965088	272.469452	
0.600000	-34.934013	-131.770905	-5895.585938	8068.726074	-1635.842163	33.942856	
0.650000	14.209961	-53.321571	-5880.529297	6421.814453	270.141235	12.736905	
0.700000	56.031940	-0.066681	-5866.845703	5184.386719	2019.811890	231.759171	
0.750000	50.431053	-4.550646	-5854.787109	5261.813477	2374.223633	294.163696	
0.800000	13.504709	-10.933580	-5845.828125	5336.202637	1812.234497	269.155365	
0.850000	4.490564	20.596430	-5843.027832	4594.574219	2077.683594	387.271759	
0.900000	46.794243	53.154770	-5844.670898	4085.954590	4300.110352	624.663147	
0.950000	100.293411	37.373577	-5849.730469	4978.003418	6488.156250	857.788574	
1.000000	118.010300	-26.180290	-5855.700195	7178.656738	7475.526855	1033.926758	
1.050000	100.143402	-98.324867	-5860.892090	9795.487305	8119.976074	1210.734253	
1.100000	90.745659	-142.265091	-5866.373535	11568.455078	9052.338867	1293.358521	
1.150000	103.870514	-152.595291	-5868.328125	12078.286133	10016.164062	1664.863037	
1.200000	133.952148	-138.922897	-5866.386230	11640.465820	11905.522461	1955.166260	
1.250000	129.276886	-110.398308	-5859.715332	10388.998047	12141.280273	2271.881348	
1.300000	103.765495	-77.008492	-5851.373535	8787.739258	11905.038086	2287.138672	
1.350000	92.467834	-40.608700	-5843.601074	6944.944336	12270.564453	2181.854492	
1.400000	122.442123	1.448223	-5839.821289	4845.678223	13370.975586	1922.974243	
1.450000	185.787979	42.334827	-5839.891113	2869.064941	15763.396484	1611.894409	
1.500000	214.400253	61.513943	-5842.962402	1486.602295	16445.880859	1737.199341	
1.550000	200.214371	46.111801	-5850.347168	1176.952026	15781.232422	1246.007690	
1.600000	159.805908	10.996058	-5860.678223	1491.112915	14292.478516	1099.504883	
1.650000	143.930450	-13.230632	-5876.091797	1528.865234	13829.772461	1004.504944	
1.700000	142.365677	-11.620330	-5892.161133	827.389465	12744.510742	794.662781	
1.750000	157.779053	9.204911	-5908.232910	-409.595337	12571.201172	584.349854	
1.800000	142.168839	31.494829	-5919.758789	-1711.618530	11322.336914	414.530304	
1.850000	108.642609	51.505184	-5922.562500	-2966.242920	9655.351562	721.226318	
1.900000	80.249542	78.508369	-5916.730469	-4311.022461	8106.402344	1054.252930	
1.950000	73.042023	113.581268	-5905.143066	-5596.912109	7416.625977	1146.048096	
2.000000	74.786316	143.085907	-5887.674316	-6509.065430	6805.770996	1121.360840	
2.050000	65.329338	147.947174	-5867.423340	-6510.034180	5791.457520	734.328674	
2.100000	31.383512	122.055321	-5846.212402	-5461.358887	3946.534424	224.651855	
2.150000	-3.208112	78.877663	-5827.617188	-3690.645508	2560.913330	-194.037796	
2.200000	-16.985210	39.630810	-5815.438477	-1982.250000	2120.128662	-677.250244	
2.250000	-11.402719	14.818696	-5810.750000	-647.628845	2174.082275	-977.429749	
2.300000	5.311099	3.215425	-5816.241211	186.760086	2634.545898	-1211.664429	
2.350000	13.130353	-2.377807	-5830.308105	721.790894	2877.260010	-1322.926147	
2.400000	25.748726	-0.704121	-5851.622559	990.214294	3927.786133	-1048.149292	
2.450000	32.388638	12.791544	-5877.044434	912.636353	4633.919922	-829.979126	
2.500000	50.179760	36.263226	-5903.438965	559.131226	5815.934082	-542.514587	
2.550000	69.032394	56.596451	-5928.020020	318.114227	6788.020020	-431.836884	
2.600000	82.476242	57.481503	-5947.352539	811.308594	7809.613281	-539.380371	
2.650000	94.150284	36.211472	-5957.985840	2154.657959	9212.383789	-798.860046	
2.700000	103.116676	1.858214	-5957.303711	3979.800049	10361.138672	-868.567688	
2.750000	119.256706	-35.741333	-5948.168945	5968.973145	11668.047852	-1095.968872	
2.800000	142.682404	-68.222054	-5929.267578	7689.097168	12996.937500	-1230.735596	
2.850000	162.856659	-94.361702	-5905.798828	9154.531250	14115.063477	-1378.886353	
2.900000	171.894699	-111.885109	-5879.483398	10250.497070	14957.950195	-1365.322998	
2.950000	169.413864	-114.474121	-5855.818359	10665.643555	15436.362305	-1145.729492	
3.000000	162.265610	-100.835159	-5836.547852	10465.719727	16095.222656	-1060.000000	
3.050000	147.118484	-74.474037	-5823.140625	9553.728516	15665.035156	-1032.148071	
3.100000	159.273468	-49.831383	-5820.795898	8696.419922	16659.259766	-1110.020630	
3.150000	177.056824	-36.449844	-5825.750977	8164.709961	17732.496094	-1068.667969	
3.200000	202.101700	-31.701078	-5839.611328	7802.221191	18849.902344	-907.540649	
3.250000	220.621872	-36.546082	-5857.308105	7696.075195	19566.367188	-555.496765	
3.300000	233.419067	-48.659298	-5878.167480	7804.518066	20083.123047	-712.495972	
3.350000	238.378143	-65.862129	-5896.188965	8074.206055	20573.208984	-588.813965	
3.400000	231.246292	-79.727524	-5910.843262	8144.329590	20419.263672	-681.179382	
3.450000	231.150101	-82.655800	-5918.432129	7755.143066	20418.310547	-674.789795	
3.500000	236.800797	-73.083641	-5920.215332	6902.026855	20557.398438	-511.370789	
3.550000	242.240479	-51.512924	-5917.356934	5446.363770	20299.191406	-217.167191	
3.600000	241.287704	-21.585880	-5911.341309	3737.843506	19882.222656	-195.799133	
3.650000	228.991806	14.002147	-5902.696289	1795.655396	18975.591797	-111.543671	
3.700000	219.910187	47.316326	-5894.802734	-136.895859	18124.191406	-69.829498	
3.750000	221.787170	66.501457	-5886.354492	-1489.056152	17691.222656	-233.429672	
3.800000	224.640930	76.835472	-5880.734375	-2574.469238	17053.626953	-767.099854	
3.850000	209.058456	79.439980	-5878.841309	-3283.701416	15984.155273	-1186.084961	
3.900000	175.429565	75.502037	-5879.595215	-3637.340576	14211.324219	-1744.021118	
3.950000	155.912933	70.355698	-5883.271484	-3937.663818	13190.811523	-2138.865479	
4.000000	152.577133	63.908558	-5888.522949	-3981.060791	12452.080078	-2354.645996	
4.050000	154.520432	58.828037	-5893.835938	-3930.129883	11787.553711	-2240.072754	
4.100000	160.003738	57.468582	-5899.442871	-3811.505371	11911.193359	-2072.302979	
4.150000	152.703537	63.445614	-5902.354980	-3924.906982	11615.282227	-1808.049072	
4.200000	144.142288	75.525032	-5901.875488	-4078.405029	11276.624023	-1757.473755	
4.250000	150.776199	88.029716	-5898.980469	-4113.567871	11402.138672	-1926.784302	
4.300000	158.777557	90.108803	-5892.983887	-3811.687744	11303.075195	-2024.073242	
4.350000	164.285614	76.624413	-5886.084961	-2822.563965	11775.986328	-2202.625732	
4.400000	150.145782	55.346653	-5877.929199	-1563.682861	11454.401367	-2075.062500	
4.450000	140.372345	34.877697	-5871.173828	-296.776398	11350.342773	-1855.891357	
4.500000	153.131729	15.285973	-5868.962402	974.180847	12025.529297	-1855.946533	
4.550000	181.601578	-7.968215	-5871.616699	2352.723877	13438.608398	-1708.244385	
4.600000	212.194962	-30.568228	-5877.973145	3627.808838	15161.029297	-1315.021851	
4.650000	219.862228	-44.142761	-5886.509766	4512.288086	15985.618164	-884.596069	
4.700000	223.594452	-40.887726	-5897.719727	4815.210938	16731.599609	-726.156494	
4.750000	224.710556	-27.655270	-5909.910645	4761.700195	17069.486328	-604.436584	
4.800000	250.201843	-17.949261	-5923.814941	4841.180664	18565.212891	-650.960571	
4.850000	268.392700	-17.334139	-5936.405273	5181.841309	19284.730469	-1062.423462	
4.900000	279.254364	-21.988796	-5941.327637	5769.526367	20185.826172	-1538.397705	
4.950000	277.883514	-29.596317	-5935.933105	6533.243164	20848.044922	-1342.506836	
5.000000	284.317291	-44.368927	-5925.128906	7526.562012	21902.810547	-1161.752808	
5.050000	290.070953	-69.289085	-5908.308594	8697.840820	22480.839844	-1084.150879	
5.100000	296.939209	-94.406067	-5888.632324	9723.857422	22743.140625	-1127.631836	
5.150000	311.017487	-107.067543	-5867.208496	10365.645508	23629.605469	-1155.641235	
5.200000	320.554626	-106.847145	-5848.633301	10515.900391	24341.455078	-1180.333130	
5.250000	325.676300	-100.759361	-5837.310547	10265.950195	24908.941406	-1156.069946	
5.300000	323.383728	-91.483231	-5831.865723	9620.247070	24696.187500	-1174.685791	
5.350000	332.463287	-74.660759	-5834.895508	8635.953125	25060.201172	-1117.240967	
5.400000	345.079376	-52.102699	-5843.814453	7395.011719	25502.701172	-734.350708	
5.450000	352.696625	-32.853058	-5856.475098	6255.701660	25993.375000	-414.809875	
5.500000	358.970276	-18.787104	-5873.291016	5199.367676	26588.142578	-29.877106	
5.550000	361.433624	-12.288949	-5892.378906	4324.686523	26663.966797	384.819733	
5.600000	373.084259	-13.767286	-5911.869629	3723.300781	27112.068359	669.987427	
5.650000	383.587036	-15.226983	-5928.945312	3044.835205	27245.511719	641.835815	
5.700000	385.850067	-11.771814	-5940.619141	2306.196289	27169.347656	428.132324	
5.750000	381.033417	-1.954451	-5946.169922	1345.288086	26783.111328	180.106628	
5.800000	360.941315	9.142643	-5944.704590	351.326172	25830.212891	-284.566223	
5.850000	341.451294	25.541649	-5936.795898	-790.913513	24968.308594	-1015.776428	
5.900000	328.945312	45.756084	-5922.089355	-1933.530151	24391.656250	-1317.029785	
5.950000	330.694946	65.969170	-5904.418457	-2997.007812	24441.906250	-1556.048462	
6.000000	334.003479	81.753166	-5887.131348	-3977.417725	24176.406250	-1765.357056	
6.050000	333.840424	87.580170	-5868.698730	-4487.851074	23897.962891	-1527.930176	
6.100000	330.163818	86.691711	-5857.664551	-4652.164062	23736.617188	-1377.376099	
6.150000	323.290955	80.611588	-5851.886230	-4449.256836	23680.261719	-1430.322632	
6.200000	325.177032	74.644547	-5851.551758	-4172.311523	23783.125000	-1409.858398	
6.250000	330.204437	65.380447	-5857.109375	-3721.805176	23995.091797	-1180.513550	
6.300000	339.717926	53.286850	-5870.290527	-3022.284668	24737.396484	-1210.840820	
6.350000	335.226318	41.936142	-5884.027832	-2385.329590	24702.955078	-1170.803711	
6.400000	330.406555	35.967777	-5898.120605	-1718.993652	25245.869141	-936.548035	
6.450000	341.400360	36.197460	-5908.211426	-1167.593018	26322.392578	-648.519348	
6.500000	365.077728	34.859161	-5915.517090	-534.273010	27652.537109	-460.756134	
6.550000	390.204926	26.230019	-5916.816895	268.749023	28710.964844	-332.242249	
6.600000	405.564545	8.733847	-5914.632812	1567.338257	30035.755859	-155.229645	
6.650000	407.330566	-5.502289	-5908.165527	2746.741455	30932.828125	125.784576	
6.700000	399.777344	-15.104867	-5898.638672	3697.243408	31046.611328	496.502991	
6.750000	401.595001	-25.006643	-5890.135254	4508.677246	31157.207031	689.322693	
6.800000	418.088104	-44.989426	-5885.241699	5720.559082	32008.525391	783.873657	
6.850000	430.864197	-64.645203	-5883.068359	6786.622559	32488.994141	855.344116	
6.900000	445.059937	-72.411652	-5883.607422	7576.184082	33685.304688	767.945679	
6.950000	448.425842	-67.709328	-5886.869141	7914.546387	34638.457031	498.867126	
7.000000	451.181915	-62.607582	-5889.118652	8071.047852	34903.968750	421.730286	
7.050000	465.940247	-70.341621	-5893.427246	8584.206055	35758.699219	449.069946	
7.100000	485.402771	-80.430702	-5896.201172	9140.398438	36820.527344	442.243225	
7.150000	477.636322	-80.380615	-5896.773438	9297.720703	36693.746094	438.304138	
7.200000	461.321564	-72.517715	-5897.037109	9218.148438	36362.976562	398.756836	
7.250000	458.372467	-70.547577	-5895.983887	9253.364258	36398.613281	249.509186	
7.300000	471.020935	-81.095612	-5891.883301	9667.145508	36986.210938	301.828339	
7.350000	490.633972	-91.998924	-5886.555664	9946.255859	37809.695312	297.832672	
7.400000	492.947815	-94.285889	-5880.698730	9821.350586	38031.835938	266.837189	
7.450000	482.899689	-89.298561	-5874.516602	9401.833984	37965.261719	186.327728	
7.500000	476.991882	-80.161194	-5867.958008	8608.477539	37549.066406	229.796692	
7.550000	498.859680	-69.379364	-5867.563965	7799.434570	38651.562500	52.024475	
7.600000	522.043701	-52.609016	-5874.649414	6588.055176	39414.226562	-141.436234	
7.650000	537.887329	-38.057587	-5886.413086	5530.618164	40752.191406	-305.733826	
7.700000	535.643616	-21.570999	-5899.631836	4244.732910	41061.132812	-502.740417	
7.750000	529.146301	-2.379095	-5913.389648	2729.764160	40794.496094	-792.475525	
7.800000	533.090210	17.886084	-5929.357910	1272.064453	40973.660156	-1031.693604	
7.850000	536.966858	33.465187	-5944.176270	7.044128	41123.816406	-1525.954834	
7.900000	539.238525	41.497665	-5953.976074	-898.909180	41351.867188	-1797.665161	
7.950000	546.860046	49.439613	-5959.404785	-1706.751465	41936.976562	-2063.777344	
8.000000	555.440430	56.037010	-5958.129883	-2320.210693	42617.652344	-2323.031982	
8.050000	566.813232	58.657806	-5949.793945	-2606.113525	43424.824219	-2368.997070	
8.100000	570.716980	57.913322	-5935.975098	-2804.888428	43482.343750	-2355.808350	
8.150000	572.324829	56.472961	-5916.348145	-2931.982178	43582.316406	-2015.739380	
8.200000	568.225159	59.401436	-5898.000488	-3120.060547	43636.097656	-1899.697266	
8.250000	556.793579	61.710583	-5879.885254	-3174.324707	43418.375000	-1622.044312	
8.300000	554.301453	61.547882	-5867.044922	-3022.203613	43781.250000	-1480.634888	
8.350000	562.217285	60.027397	-5859.976074	-2737.196533	44594.953125	-1172.229492	
8.400000	575.078369	59.259975	-5858.506836	-2548.044434	45014.703125	-748.851868	
8.450000	586.288086	52.526035	-5864.879883	-2074.332764	45269.058594	-546.811035	
8.500000	605.151489	41.374340	-5876.705566	-1268.710693	46588.445312	-279.052124	
8.550000	609.719971	29.550776	-5889.905762	-403.773407	47343.906250	-151.011597	
8.600000	605.815125	20.478893	-5903.916504	332.268463	47469.496094	-16.702553	
8.650000	604.174744	11.922380	-5917.840820	1095.255249	47437.882812	-96.827637	
8.700000	608.316162	0.367159	-5927.272949	1990.594360	47810.625000	50.004414	
8.750000	612.396790	-9.925909	-5936.031738	2817.045410	47879.289062	-84.048813	
8.800000	617.938049	-14.630087	-5939.427246	3544.491699	48169.464844	-295.579956	
8.850000	618.330750	-16.781479	-5937.866211	4309.234863	48701.621094	-555.212708	
8.900000	611.363098	-23.696682	-5930.027832	5159.775391	48668.460938	-561.028442	
8.950000	621.439453	-39.927464	-5918.935547	6252.729492	49348.890625	-609.054810	
9.000000	647.514771	-54.602692	-5906.973145	7225.217285	50319.402344	-746.893127	
9.050000	659.931702	-63.454872	-5893.546875	8066.863281	50728.527344	-501.151733	
9.100000	647.874146	-67.722420	-5881.833496	8611.025391	50241.000000	-161.829697	
9.150000	631.883606	-73.405502	-5875.834473	9061.199219	49849.992188	-78.650612	
9.200000	642.976624	-83.133492	-5876.448242	9702.455078	50784.726562	-272.453979	
9.250000	669.216309	-86.891685	-5881.829590	9996.231445	51710.800781	-469.844513	
9.300000	689.482178	-82.128746	-5891.379395	9833.906250	52195.023438	-893.933472	
9.350000	685.396667	-79.306259	-5900.247070	9857.204102	52392.371094	-778.444153	
9.400000	660.243103	-80.435371	-5909.792969	9939.621094	52212.972656	-784.526306	
9.450000	646.848572	-78.562668	-5919.246582	9711.762695	52263.308594	-933.181213	
9.500000	673.442932	-73.238625	-5927.581543	9323.726562	53295.335938	-923.117859	
9.550000	732.512634	-69.553459	-5935.282715	9071.779297	55533.863281	-1178.075073	
9.600000	775.322876	-68.187271	-5939.370117	8812.116211	57466.867188	-1466.932617	
9.650000	783.565369	-63.146267	-5938.945801	8351.494141	58360.808594	-1709.300537	
9.700000	760.601685	-53.055183	-5931.691406	7352.086914	57431.445312	-1788.973389	
9.750000	756.731934	-45.069775	-5925.467285	6534.421387	57490.710938	-2028.433594	
9.800000	776.660583	-34.332443	-5920.625977	5493.503418	58213.750000	-2631.018066	
9.850000	797.011902	-20.202984	-5916.228516	4451.249512	59201.402344	-3134.783936	
9.900000	798.094666	0.818172	-5914.200684	3113.763672	59521.714844	-3345.404297	
9.950000	794.831970	20.093746	-5912.800293	1772.263550	59602.550781	-3276.972900	
10.000000	802.025208	32.398731	-5915.062012	529.798584	59652.453125	-3137.769043	
10.050000	825.553772	37.872734	-5921.113770	-294.616211	60765.343750	-3016.559570	
10.100000	837.381409	46.248852	-5927.912598	-1105.436768	61100.312500	-2856.189209	
10.150000	836.093201	59.936398	-5933.690430	-2035.714600	60929.187500	-2557.130859	
10.200000	825.789124	68.473953	-5936.967285	-2650.619629	60626.832031	-2273.689453	
10.250000	815.790161	66.485001	-5937.474609	-2757.760254	60533.835938	-2072.865234	
10.300000	812.676636	58.655712	-5934.731445	-2547.394287	60611.625000	-1917.861572	
10.350000	810.610352	55.480968	-5926.856934	-2551.623779	60326.566406	-1837.624146	
10.400000	813.750122	53.441265	-5914.166504	-2301.212646	60666.285156	-1599.988770	
10.450000	812.452148	53.592613	-5900.526367	-2132.233887	60699.187500	-1540.124268	
10.500000	800.608948	52.669827	-5886.010254	-2072.078125	60068.414062	-1397.172974	
10.550000	787.385986	48.424377	-5875.563477	-1827.613525	59494.023438	-1132.362671	
10.600000	797.137390	44.708687	-5872.071289	-1507.193115	59861.941406	-846.750916	
10.650000	825.964172	43.307865	-5875.132324	-1088.996216	61036.839844	-830.184692	
10.700000	848.694702	44.318703	-5882.748535	-719.700989	62064.562500	-741.395020	
10.750000	845.102295	39.717026	-5893.554688	-131.121582	62238.242188	-555.655884	
10.800000	830.155151	24.452152	-5905.932617	786.945740	61875.722656	-207.679214	
10.850000	832.139343	7.563166	-5921.899414	1746.072510	62025.898438	-426.037659	
10.900000	852.600098	-3.500625	-5934.573242	2684.825195	62866.523438	-512.189331	
10.950000	869.053772	-9.407156	-5943.357910	3519.865234	63662.351562	-554.438110	
11.000000	870.179077	-16.531765	-5946.363770	4331.062500	63601.839844	-804.171021	
11.050000	872.550537	-31.329647	-5941.690918	5473.484375	64170.601562	-759.092651	
11.100000	888.216370	-45.999985	-5932.634766	6723.472168	65313.000000	-417.678345	
11.150000	896.250671	-57.379913	-5921.933105	7778.692871	65826.585938	-235.360687	
11.200000	895.140198	-67.228325	-5909.783203	8664.542969	65985.460938	-102.918442	
11.250000	902.324768	-76.743279	-5899.193359	9510.180664	66750.507812	11.409332	
11.300000	919.927673	-84.194130	-5890.115723	10193.884766	67862.218750	-85.851883	
11.350000	945.846558	-86.490311	-5885.237305	10613.134766	69085.320312	-312.578186	
11.400000	971.193604	-89.140282	-5884.916504	11015.285156	70425.820312	-664.957031	
11.450000	978.326355	-93.854210	-5888.084961	11123.852539	70598.726562	-1035.066650	
11.500000	986.337341	-101.237724	-5893.915527	11348.673828	71487.000000	-1244.673096	
11.550000	994.299438	-101.428207	-5904.042969	11211.572266	71942.375000	-1522.939941	
11.600000	1016.291321	-93.243698	-5915.489258	10805.724609	73092.273438	-1636.965942	
11.650000	1024.754761	-80.506035	-5923.887695	10084.891602	73540.054688	-1914.957397	
11.700000	1022.570862	-71.940384	-5926.389648	9503.425781	73967.851562	-1760.484497	
11.750000	1021.626709	-64.196632	-5930.767578	8787.333984	74255.132812	-1848.329102	
11.800000	1033.694702	-54.760052	-5932.193848	7833.773438	74631.742188	-1923.803345	
11.850000	1050.238159	-45.743698	-5928.619629	6847.382812	74957.257812	-1873.955811	
11.900000	1061.242432	-34.447754	-5922.855469	5852.862793	75358.632812	-1642.780273	
11.950000	1058.564087	-21.848366	-5918.130859	4771.080078	75333.585938	-1538.335205	
12.000000	1051.273926	-12.324789	-5914.293945	3668.495850	74959.968750	-1565.798096	
12.050000	1065.470825	-5.568953	-5911.942383	2946.055176	76189.000000	-1462.543701	
12.100000	1076.993530	7.873816	-5907.491699	1911.332153	76558.195312	-1520.914673	
12.150000	1079.504761	23.704819	-5902.032715	777.021790	76118.523438	-1489.377075	
12.200000	1070.660156	31.442717	-5897.111816	-25.853302	75875.156250	-1448.417480	
12.250000	1046.906006	34.518105	-5893.723145	-719.326233	75059.640625	-1306.613525	
12.300000	1019.078674	42.297165	-5891.161621	-1586.199951	73612.335938	-1095.399780	
12.350000	997.747620	57.484642	-5892.314941	-2614.156738	72276.101562	-1306.076050	
12.400000	1000.342468	76.509956	-5894.861816	-3533.312012	72070.015625	-1573.591553	
12.450000	1009.685242	82.606468	-5898.197266	-3819.135742	72540.882812	-1403.707764	
12.500000	1032.157471	74.715218	-5901.728516	-3539.534668	74044.359375	-863.572998	
12.550000	1046.774780	64.675133	-5905.503906	-3186.887695	74736.000000	-777.059326	
12.600000	1060.837891	57.745445	-5906.166016	-2666.160156	75632.398438	-618.519592	
12.650000	1054.837280	57.287285	-5902.878906	-2490.135254	75275.812500	-290.341705	
12.700000	1051.483032	51.287846	-5898.984375	-1949.502197	75338.023438	-150.605164	
12.750000	1052.706177	37.368813	-5896.239746	-997.346924	75858.679688	-433.346985	
12.800000	1069.840210	25.514568	-5893.550293	-179.787964	76617.546875	-559.975342	
12.850000	1103.762329	15.125832	-5890.553223	786.590332	78148.414062	-226.959198	
12.900000	1132.179199	11.309086	-5891.746094	1535.347168	79385.078125	78.804520	
12.950000	1133.575684	6.240173	-5895.906250	2431.239746	79941.148438	49.416443	
13.000000	1128.757446	-7.158710	-5902.873047	3661.601074	81140.914062	419.399750	
13.050000	1142.421875	-29.297052	-5909.095703	5161.323730	82314.570312	667.517700	
13.100000	1177.822876	-48.341778	-5913.123047	6342.424805	83592.179688	527.059875	
13.150000	1207.047729	-56.707893	-5913.117676	7345.993164	84835.273438	507.658203	
13.200000	1211.669189	-60.422199	-5915.648926	8358.589844	85974.468750	484.252563	
13.250000	1189.203735	-72.385056	-5916.450684	9335.875000	85691.914062	178.449951	
13.300000	1184.984253	-93.538780	-5915.817383	10417.754883	85723.156250	-233.304291	
13.350000	1214.162842	-109.203964	-5913.052246	11433.228516	87210.835938	-755.323608	
13.400000	1234.159424	-104.085548	-5907.551270	11553.810547	87654.046875	-1377.614990	
13.450000	1241.759399	-94.163177	-5900.232422	11728.503906	88460.390625	-1530.891724	
13.500000	1234.221680	-95.071716	-5896.028320	12080.824219	89021.937500	-1632.568604	
13.550000	1232.107788	-106.976578	-5892.419922	12437.377930	89411.890625	-1306.740112	
13.600000	1240.836914	-120.172066	-5894.412109	12674.125000	89732.828125	-1429.749023	
13.650000	1267.081543	-118.455368	-5899.600098	12425.857422	90614.046875	-1835.570312	
13.700000	1286.682373	-99.309433	-5904.834473	11495.756836	91278.882812	-2198.908691	
13.750000	1293.170898	-80.101334	-5912.898438	10499.118164	92155.632812	-2382.095459	
13.800000	1295.887817	-77.996712	-5923.159668	10151.418945	93277.765625	-2990.835938	
13.850000	1300.650146	-79.029190	-5927.746582	9511.519531	93394.375000	-2955.805176	
13.900000	1324.558960	-67.423981	-5933.216797	8349.492188	93683.023438	-3153.678223	
13.950000	1344.697632	-48.552139	-5934.425293	7114.507812	94293.265625	-2841.500977	
14.000000	1314.394409	-30.310740	-5933.409668	5899.271484	93238.164062	-2664.516357	
14.050000	1256.952759	-13.946625	-5927.744141	4555.107422	91064.664062	-2096.388672	
14.100000	1241.545044	-2.676765	-5920.140625	3419.211670	90307.554688	-1543.822144	
14.150000	1267.979004	-0.027748	-5912.088867	2578.975098	90577.546875	-1482.587280	
14.200000	1307.675903	7.481091	-5908.567383	1828.338745	92181.296875	-1916.140137	
14.250000	1300.251099	28.484734	-5900.157715	588.439087	92129.210938	-1747.334961	
14.300000	1249.004883	49.955402	-5892.971191	-738.053955	90115.476562	-1759.798584	
14.350000	1232.092529	57.341743	-5889.417969	-1489.833008	89522.187500	-2110.624268	
14.400000	1262.888428	52.635906	-5888.270996	-1774.439209	90360.414062	-1906.599121	
14.450000	1309.346680	51.500969	-5892.135742	-2073.250732	91604.125000	-1722.970703	
14.500000	1339.921753	64.680099	-5894.146973	-2638.224854	92887.507812	-1336.357910	
14.550000	1310.349487	78.326309	-5897.240723	-3175.960693	91730.484375	-821.812988	
14.600000	1276.428711	79.317924	-5901.212402	-3190.938477	90464.281250	-203.211365	
14.650000	1272.036377	64.961922	-5907.399414	-2433.606689	90734.359375	22.249725	
14.700000	1279.985840	48.521736	-5910.481934	-1497.718018	91546.695312	314.101196	
14.750000	1276.001953	41.391407	-5915.229980	-806.769775	91610.414062	89.981140	
14.800000	1274.845337	41.533905	-5917.864746	-391.402832	91622.210938	-335.240662	
14.850000	1302.863403	35.688549	-5917.622559	515.394775	93418.890625	-326.559784	
14.900000	1340.967773	22.897926	-5919.674316	1730.874756	95564.007812	-615.535645	
14.950000	1369.763916	4.767429	-5917.827637	2825.135986	96175.085938	-785.321838	
15.000000	1387.797852	-15.867336	-5914.666016	4218.642578	97347.234375	-1077.772949	
15.050000	1386.744263	-28.600964	-5911.546875	5488.099609	98296.148438	-1423.619629	
15.100000	1391.677979	-26.672943	-5910.400391	6291.252930	99419.804688	-1913.419312	
15.150000	1398.558838	-26.642677	-5908.902344	7001.204102	99948.765625	-2452.583984	
15.200000	1427.366333	-42.930489	-5910.650879	8371.607422	102002.593750	-2781.184326	
15.250000	1446.825684	-67.993767	-5915.949707	9786.941406	103278.132812	-2734.968994	
15.300000	1453.000854	-86.580460	-5927.297852	11033.048828	104248.656250	-3111.083496	
15.350000	1467.048828	-88.091286	-5935.712891	11552.621094	104956.023438	-3027.764893	
15.400000	1499.269897	-84.272263	-5944.522949	11976.041992	106635.632812	-3442.547852	
15.450000	1531.277222	-91.832809	-5948.894043	12683.085938	108322.726562	-3628.554688	
15.500000	1544.542847	-109.693298	-5949.140625	13545.166016	109263.218750	-4007.427002	
15.550000	1532.163940	-122.408524	-5943.578613	14081.339844	109100.570312	-4227.821289	
15.600000	1513.826172	-123.206215	-5934.833984	14394.365234	109108.632812	-4146.198730	
15.650000	1490.684814	-109.116539	-5924.849609	13880.055664	108088.664062	-3806.778076	
15.700000	1484.501099	-101.079910	-5918.838379	13469.590820	107822.656250	-3775.355469	
15.750000	1495.270874	-103.607727	-5912.968750	13095.219727	107865.351562	-3575.849365	
15.800000	1506.356201	-107.251411	-5909.766113	12673.822266	108015.648438	-3311.464111	
15.850000	1505.770996	-96.152557	-5909.201660	11723.270508	107953.820312	-3027.683105	
15.900000	1497.610840	-68.712372	-5910.639160	10304.671875	107541.710938	-3103.042725	
15.950000	1495.067017	-45.326141	-5913.666992	8977.316406	107607.765625	-2947.020020	
16.000000	1501.325439	-42.956482	-5915.779297	8199.490234	108026.085938	-2676.220703	
16.050000	1515.705322	-45.098961	-5920.692383	7347.541016	108156.937500	-2974.391357	
16.100000	1528.904541	-35.481209	-5922.530762	6101.276367	108046.210938	-2775.120605	
16.150000	1534.028076	-15.644966	-5921.497559	4663.405273	107720.734375	-2202.595703	
16.200000	1521.758179	4.883057	-5918.787598	3179.082764	106833.164062	-1579.807617	
16.250000	1506.202637	16.705894	-5919.404785	2200.323975	106667.640625	-1235.101074	
