HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	RootFxc   B_0	RootFxc   B_2	RootFyc   B_0	RootFyc   B_2	RootFzc   B_0	RootFzc   B_2	RootFxb   B_0	RootFxb   B_2	RootFyb   B_0	RootFyb   B_2	RootMxc   B_0	RootMxc   B_2	RootMyc   B_0	RootMyc   B_2	RootMzc   B_0	RootMzc   B_2	RootMxb   B_0	RootMxb   B_2	RootMyb   B_0	RootMyb   B_2	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.050000	-6.160227	28.283861	-16.443178	77.967224	429.256744	665.669739	-6.160227	28.283861	-16.443178	77.967224	292.770355	-692.402527	-1085.445923	-153.826248	-14.281937	-12.149015	292.770355	-692.402527	-1085.445923	-153.826248	
0.100000	19.065222	6.628839	-51.890347	68.236420	424.025513	631.982300	19.065222	6.628839	-51.890347	68.236420	746.432312	-655.106628	304.746796	8.433947	-14.019615	-11.580795	746.432312	-655.106628	304.746796	8.433947	
0.150000	22.714729	20.257792	-68.833008	69.827560	417.661285	619.949890	22.714729	20.257792	-68.833008	69.827560	1270.515137	-693.479736	497.490723	333.389282	-14.756165	-10.824341	1270.515137	-693.479736	497.490723	333.389282	
0.200000	34.570877	41.186897	-67.882454	95.735382	415.994171	607.887512	34.570877	41.186897	-67.882454	95.735382	1764.805908	-975.786926	915.311523	895.608398	-17.451828	-10.884125	1764.805908	-975.786926	915.311523	895.608398	
0.250000	51.911919	58.057083	-72.153328	123.438858	418.322632	589.173157	51.911919	58.057083	-72.153328	123.438858	2282.702148	-1406.364990	1492.825684	1559.260620	-21.406708	-10.854279	2282.702148	-1406.364990	1492.825684	1559.260620	
0.300000	60.333687	68.956879	-84.946732	138.807281	417.500000	576.595459	60.333687	68.956879	-84.946732	138.807281	2668.616699	-1975.472046	1777.067383	1926.528931	-26.446960	-9.273346	2668.616699	-1975.472046	1777.067383	1926.528931	
0.350000	57.908691	84.541473	-102.158234	149.715088	414.330048	566.882263	57.908691	84.541473	-102.158234	149.715088	2864.939453	-2714.293457	1920.020142	2335.902344	-29.381775	-5.770355	2864.939453	-2714.293457	1920.020142	2335.902344	
0.400000	57.581936	87.639160	-116.653015	165.942947	414.848236	553.444946	57.581936	87.639160	-116.653015	165.942947	2864.786865	-3580.162109	2158.425781	2548.386963	-29.186523	-0.714279	2864.786865	-3580.162109	2158.425781	2548.386963	
0.450000	60.991001	83.829918	-124.307281	182.472961	419.032532	539.686035	60.991001	83.829918	-124.307281	182.472961	2748.710205	-4353.250488	2385.420410	2648.584717	-27.428162	4.173355	2748.710205	-4353.250488	2385.420410	2648.584717	
0.500000	67.137787	71.158310	-127.516739	192.562927	422.378021	531.571960	67.137787	71.158310	-127.516739	192.562927	2659.608154	-4845.399414	2524.694336	2411.006592	-26.143555	10.408592	2659.608154	-4845.399414	2524.694336	2411.006592	
0.550000	73.500153	68.811569	-132.181503	191.230515	424.869812	525.141296	73.500153	68.811569	-132.181503	191.230515	2705.534668	-4913.625000	2739.737305	2409.540283	-25.391479	14.172272	2705.534668	-4913.625000	2739.737305	2409.540283	
0.600000	76.837044	72.097610	-142.770309	179.397171	427.351624	516.773132	76.837044	72.097610	-142.770309	179.397171	2945.014648	-4527.244629	2901.036133	2526.635254	-26.507935	14.434723	2945.014648	-4527.244629	2901.036133	2526.635254	
0.650000	79.604759	82.499817	-159.626740	158.050568	428.994263	506.145172	79.604759	82.499817	-159.626740	158.050568	3389.411133	-3710.965088	3082.547363	2864.888428	-29.637207	10.156555	3389.411133	-3710.965088	3082.547363	2864.888428	
0.700000	82.303711	93.516243	-177.198410	130.262924	428.641113	495.636047	82.303711	93.516243	-177.198410	130.262924	3963.563965	-2576.043457	3149.288818	3211.262695	-35.384155	3.133179	3963.563965	-2576.043457	3149.288818	3211.262695	
0.750000	86.668465	101.018730	-187.639984	102.758324	428.946045	483.953308	86.668465	101.018730	-187.639984	102.758324	4516.744629	-1351.929932	3184.684082	3400.025391	-42.196655	-5.357056	4516.744629	-1351.929932	3184.684082	3400.025391	
0.800000	87.005341	105.030602	-188.041107	80.918755	431.246887	471.070740	87.005341	105.030602	-188.041107	80.918755	4872.994629	-288.904510	3091.745605	3377.029297	-48.004028	-14.767944	4872.994629	-288.904510	3091.745605	3377.029297	
0.850000	80.260406	104.710564	-186.682480	64.223145	434.288086	456.384155	80.260406	104.710564	-186.682480	64.223145	5011.186035	477.880157	2857.114990	3252.443359	-50.134277	-23.673706	5011.186035	477.880157	2857.114990	3252.443359	
0.900000	70.304413	103.710487	-189.683701	48.703369	439.178864	437.136719	70.304413	103.710487	-189.683701	48.703369	4918.677734	909.391663	2586.801758	3297.187500	-46.142517	-28.982666	4918.677734	909.391663	2586.801758	3297.187500	
0.950000	57.481316	94.238586	-192.077499	39.784271	445.613861	416.600433	57.481316	94.238586	-192.077499	39.784271	4580.932617	901.755432	2137.599609	3173.179199	-39.717285	-29.628418	4580.932617	901.755432	2137.599609	3173.179199	
1.000000	46.088295	83.279228	-185.440155	43.610718	453.920135	398.936829	46.088295	83.279228	-185.440155	43.610718	4042.333496	448.943329	1704.625122	2945.941162	-32.370605	-25.270874	4042.333496	448.943329	1704.625122	2945.941162	
1.050000	41.530952	85.338020	-170.819016	56.574265	464.808929	385.325531	41.530952	85.338020	-170.819016	56.574265	3461.399414	-229.660248	1532.333984	3069.270508	-25.413605	-18.354248	3461.399414	-229.660248	1532.333984	3069.270508	
1.100000	43.710426	91.326660	-160.248901	71.678497	476.467987	374.610260	43.710426	91.326660	-160.248901	71.678497	3026.705078	-1023.200073	1585.536865	3216.505371	-20.488815	-9.433472	3026.705078	-1023.200073	1585.536865	3216.505371	
1.150000	39.467789	99.916473	-160.590698	81.011520	487.553894	364.697357	39.467789	99.916473	-160.590698	81.011520	2829.432861	-1720.612061	1466.299805	3448.594727	-17.306717	0.086792	2829.432861	-1720.612061	1466.299805	3448.594727	
1.200000	38.029049	112.358047	-168.748932	84.712952	497.481506	356.433289	38.029049	112.358047	-168.748932	84.712952	2915.890625	-2186.604736	1407.417725	3800.644531	-16.475327	6.537964	2915.890625	-2186.604736	1407.417725	3800.644531	
1.250000	32.540012	118.331215	-174.712173	87.766052	506.935120	352.531006	32.540012	118.331215	-174.712173	87.766052	3212.237793	-2404.331299	1126.911133	3904.800293	-19.499786	9.005737	3212.237793	-2404.331299	1126.911133	3904.800293	
1.300000	33.699883	120.704651	-177.480865	89.550751	514.583740	353.023712	33.699883	120.704651	-177.480865	89.550751	3671.577881	-2349.729736	1076.146484	3869.699707	-24.323135	6.801147	3671.577881	-2349.729736	1076.146484	3869.699707	
1.350000	36.932659	118.713615	-181.955948	85.702530	519.743164	354.631042	36.932659	118.713615	-181.955948	85.702530	4187.351562	-2057.527100	1166.795044	3747.732178	-28.420578	1.806152	4187.351562	-2057.527100	1166.795044	3747.732178	
1.400000	43.199799	104.322258	-191.885269	73.586151	523.870300	353.515076	43.199799	104.322258	-191.885269	73.586151	4655.308594	-1610.860840	1321.985840	3301.088379	-30.794159	-2.764771	4655.308594	-1610.860840	1321.985840	3301.088379	
1.450000	51.299709	91.643661	-201.904053	54.450951	528.774353	349.491211	51.299709	91.643661	-201.904053	54.450951	4948.291016	-1054.456421	1575.584473	2991.087402	-30.954803	-7.161865	4948.291016	-1054.456421	1575.584473	2991.087402	
1.500000	48.343712	81.419052	-205.211731	35.218536	532.319214	346.332428	48.343712	81.419052	-205.211731	35.218536	4967.092285	-513.926514	1385.780029	2724.179688	-33.583069	-11.010742	4967.092285	-513.926514	1385.780029	2724.179688	
1.550000	54.450409	76.498985	-200.070389	16.408035	535.650879	344.887604	54.450409	76.498985	-200.070389	16.408035	4765.511719	-14.261897	1608.918213	2496.851562	-31.367798	-14.144470	4765.511719	-14.261897	1608.918213	2496.851562	
1.600000	53.408714	83.265099	-189.332474	-3.024742	538.088562	343.523651	53.408714	83.265099	-189.332474	-3.024742	4378.483887	495.702240	1596.034546	2561.241699	-30.433960	-17.333038	4378.483887	495.702240	1596.034546	2561.241699	
1.650000	58.543755	93.944145	-180.171997	-23.745014	540.841736	339.131439	58.543755	93.944145	-180.171997	-23.745014	3947.691162	1002.886536	1760.400635	2821.922363	-27.945862	-19.976837	3947.691162	1002.886536	1760.400635	2821.922363	
1.700000	60.100918	97.175201	-173.130402	-46.355175	546.677185	330.519196	60.100918	97.175201	-173.130402	-46.355175	3546.506592	1527.532715	1845.848877	2965.636719	-25.168518	-22.969193	3546.506592	1527.532715	1845.848877	2965.636719	
1.750000	66.606903	101.897552	-168.275970	-67.744659	553.520813	320.366577	66.606903	101.897552	-168.275970	-67.744659	3273.235596	2065.670410	2025.699463	3218.074463	-22.870117	-26.561520	3273.235596	2065.670410	2025.699463	3218.074463	
1.800000	73.245041	105.725861	-161.420151	-82.142288	559.160706	312.221344	73.245041	105.725861	-161.420151	-82.142288	3138.398682	2534.463379	2247.012939	3440.230713	-22.188721	-31.960205	3138.398682	2534.463379	2247.012939	3440.230713	
1.850000	73.869766	108.852623	-152.485855	-89.541794	563.309814	306.019928	73.869766	108.852623	-152.485855	-89.541794	3090.293457	2893.183838	2280.238281	3594.220947	-23.624023	-39.035034	3090.293457	2893.183838	2280.238281	3594.220947	
1.900000	70.355377	108.069656	-145.763718	-91.569977	567.470947	300.498779	70.355377	108.069656	-145.763718	-91.569977	3145.453369	3072.981445	2255.201660	3649.434082	-26.218994	-45.911194	3145.453369	3072.981445	2255.201660	3649.434082	
1.950000	71.260193	108.463326	-141.588379	-91.629417	573.221008	295.132172	71.260193	108.463326	-141.588379	-91.629417	3208.882324	3072.689209	2352.898926	3840.438965	-27.716553	-49.131592	3208.882324	3072.689209	2352.898926	3840.438965	
2.000000	71.957176	108.205276	-137.896896	-90.416824	580.851868	291.592529	71.957176	108.205276	-137.896896	-90.416824	3209.036377	2844.941650	2389.599854	3959.373291	-28.957031	-47.823730	3209.036377	2844.941650	2389.599854	3959.373291	
2.050000	73.655487	110.517387	-132.573532	-85.321838	587.629028	291.208649	73.655487	110.517387	-132.573532	-85.321838	3094.736816	2426.262451	2439.846924	4175.588379	-28.625732	-41.390625	3094.736816	2426.262451	2439.846924	4175.588379	
2.100000	71.785912	114.691193	-123.397018	-75.618706	592.119873	294.998779	71.785912	114.691193	-123.397018	-75.618706	2852.900391	1855.403809	2454.578125	4387.892578	-26.703125	-31.570312	2852.900391	1855.403809	2454.578125	4387.892578	
2.150000	71.820343	124.025848	-111.867188	-65.754440	595.224426	301.536774	71.820343	124.025848	-111.867188	-65.754440	2517.566406	1277.877808	2526.874512	4708.393066	-23.721313	-20.464233	2517.566406	1277.877808	2526.874512	4708.393066	
2.200000	74.201584	132.991959	-101.403229	-61.743195	599.184387	309.560547	74.201584	132.991959	-101.403229	-61.743195	2168.924805	845.314758	2586.197998	5012.249512	-20.531128	-9.633545	2168.924805	845.314758	2586.197998	5012.249512	
2.250000	70.893196	135.454208	-93.532822	-65.903870	603.547363	317.389252	70.893196	135.454208	-93.532822	-65.903870	1864.739746	674.762085	2468.071777	5123.513184	-17.376587	-1.483398	1864.739746	674.762085	2468.071777	5123.513184	
2.300000	70.759720	133.065536	-87.861526	-77.156296	607.021545	325.021851	70.759720	133.065536	-87.861526	-77.156296	1676.346924	841.697754	2389.025635	5088.981445	-15.380676	0.599365	1676.346924	841.697754	2389.025635	5088.981445	
2.350000	70.181152	128.441269	-81.676804	-93.658722	608.953003	333.084900	70.181152	128.441269	-81.676804	-93.658722	1604.445679	1358.019775	2272.687988	4927.846191	-14.887939	-5.626465	1604.445679	1358.019775	2272.687988	4927.846191	
2.400000	70.045212	122.340363	-75.925797	-114.731888	608.681396	339.131348	70.045212	122.340363	-75.925797	-114.731888	1638.959961	2189.950195	2242.768066	4750.218262	-15.398376	-20.465088	1638.959961	2189.950195	2242.768066	4750.218262	
2.450000	64.861984	115.333664	-70.463234	-139.917603	607.814697	343.026184	64.861984	115.333664	-70.463234	-139.917603	1718.743896	3235.328613	2085.725830	4599.414062	-16.764404	-41.126221	1718.743896	3235.328613	2085.725830	4599.414062	
2.500000	61.062187	110.195328	-64.819740	-167.258041	607.598328	345.478882	61.062187	110.195328	-64.819740	-167.258041	1766.237061	4301.830566	1888.327271	4423.093750	-17.883026	-63.195312	1766.237061	4301.830566	1888.327271	4423.093750	
2.550000	60.910412	107.293861	-57.860859	-192.739273	607.428650	347.266724	60.910412	107.293861	-57.860859	-192.739273	1730.765503	5234.896973	1808.643799	4272.656738	-18.304749	-83.011108	1730.765503	5234.896973	1808.643799	4272.656738	
2.600000	60.502182	109.741562	-47.631981	-213.238068	606.391785	348.721497	60.502182	109.741562	-47.631981	-213.238068	1540.080322	5933.661621	1725.241089	4281.419922	-17.841965	-96.841675	1540.080322	5933.661621	1725.241089	4281.419922	
2.650000	59.915958	116.643402	-33.916546	-225.799713	604.518188	350.152161	59.915958	116.643402	-33.916546	-225.799713	1188.683228	6315.378906	1659.816528	4471.070312	-16.628448	-102.544189	1188.683228	6315.378906	1659.816528	4471.070312	
2.700000	61.391399	117.100327	-18.284386	-229.020355	602.394348	352.079285	61.391399	117.100327	-18.284386	-229.020355	710.811951	6311.808105	1692.985229	4479.524902	-14.619085	-102.183960	710.811951	6311.808105	1692.985229	4479.524902	
2.750000	62.994839	119.507683	-1.408195	-226.437134	600.801147	355.295044	62.994839	119.507683	-1.408195	-226.437134	150.189972	6003.752930	1750.365845	4520.448242	-11.824516	-94.381104	150.189972	6003.752930	1750.365845	4520.448242	
2.800000	69.077988	117.083038	14.190166	-217.410675	599.659241	360.571716	69.077988	117.083038	14.190166	-217.410675	-385.606964	5441.149414	1869.705078	4428.726074	-9.507568	-81.905029	-385.606964	5441.149414	1869.705078	4428.726074	
2.850000	73.441429	114.402725	27.672813	-205.076859	598.375916	366.531494	73.441429	114.402725	27.672813	-205.076859	-826.901367	4789.212402	1940.031616	4365.800293	-7.710541	-66.839844	-826.901367	4789.212402	1940.031616	4365.800293	
2.900000	73.027222	112.255905	39.309319	-190.229156	596.701416	372.847137	73.027222	112.255905	39.309319	-190.229156	-1134.432373	4150.726074	1930.623047	4382.979492	-6.109558	-52.970154	-1134.432373	4150.726074	1930.623047	4382.979492	
2.950000	75.152390	111.255859	46.901520	-175.871521	593.940552	380.715271	75.152390	111.255859	46.901520	-175.871521	-1244.248657	3599.175293	2079.756348	4345.406738	-5.766968	-42.863159	-1244.248657	3599.175293	2079.756348	4345.406738	
3.000000	72.957298	114.037704	52.365463	-163.937103	589.942383	391.001617	72.957298	114.037704	52.365463	-163.937103	-1215.307251	3209.518311	2115.794434	4411.968750	-5.938049	-36.262695	-1215.307251	3209.518311	2115.794434	4411.968750	
3.050000	68.941559	111.815865	56.033524	-154.244141	585.915710	402.668579	68.941559	111.815865	56.033524	-154.244141	-1107.030640	2947.099121	1999.455566	4284.375000	-6.546082	-33.350037	-1107.030640	2947.099121	1999.455566	4284.375000	
3.100000	71.463539	116.518784	57.874222	-150.828857	582.056396	413.754303	71.463539	116.518784	57.874222	-150.828857	-953.402283	2888.916260	2096.352295	4382.381836	-7.746216	-32.753571	-953.402283	2888.916260	2096.352295	4382.381836	
3.150000	73.976212	115.333412	61.034302	-151.729095	577.351196	425.728333	73.976212	115.333412	61.034302	-151.729095	-870.701904	2968.539307	2163.166016	4325.338379	-8.532227	-34.664284	-870.701904	2968.539307	2163.166016	4325.338379	
3.200000	85.361885	114.106537	63.940002	-157.617172	572.022766	436.959412	85.361885	114.106537	63.940002	-157.617172	-850.129700	3162.224365	2485.158691	4278.899902	-8.943604	-37.213348	-850.129700	3162.224365	2485.158691	4278.899902	
3.250000	96.259010	110.081230	69.413544	-165.556915	565.578979	447.956543	96.259010	110.081230	69.413544	-165.556915	-957.507935	3413.229248	2820.435547	4103.229492	-8.462280	-41.256561	-957.507935	3413.229248	2820.435547	4103.229492	
3.300000	99.682610	114.496567	77.302017	-176.682358	557.543213	458.217621	99.682610	114.496567	77.302017	-176.682358	-1187.786011	3790.096680	2963.133789	4301.011230	-6.496948	-45.750732	-1187.786011	3790.096680	2963.133789	4301.011230	
3.350000	102.155258	117.585121	84.652847	-188.002548	548.464722	466.341339	102.155258	117.585121	84.652847	-188.002548	-1449.592773	4158.974121	3157.113770	4378.666992	-3.953369	-51.164246	-1449.592773	4158.974121	3157.113770	4378.666992	
3.400000	96.270508	121.803383	94.047165	-198.887146	538.758789	472.851929	96.270508	121.803383	94.047165	-198.887146	-1753.729248	4543.196289	3097.534668	4458.325195	-0.322632	-57.448486	-1753.729248	4543.196289	3097.534668	4458.325195	
3.450000	93.247894	121.753067	103.476471	-206.892334	528.553955	478.567383	93.247894	121.753067	103.476471	-206.892334	-2014.238770	4899.265137	3123.034668	4441.729980	2.369873	-65.458252	-2014.238770	4899.265137	3123.034668	4441.729980	
3.500000	93.362823	118.310440	112.087509	-212.463760	520.320435	481.542114	93.362823	118.310440	112.087509	-212.463760	-2207.053955	5198.771484	3162.245605	4367.294434	4.089722	-73.149658	-2207.053955	5198.771484	3162.245605	4367.294434	
3.550000	99.896912	116.193405	118.683228	-215.564575	513.489136	482.351562	99.896912	116.193405	118.683228	-215.564575	-2309.411865	5420.535645	3415.889160	4367.582031	4.400391	-79.491211	-2309.411865	5420.535645	3415.889160	4367.582031	
3.600000	105.563156	118.488693	124.039017	-215.351654	506.062531	483.500366	105.563156	118.488693	124.039017	-215.351654	-2369.565674	5542.277832	3577.197021	4482.608398	4.825684	-84.501709	-2369.565674	5542.277832	3577.197021	4482.608398	
3.650000	115.529411	122.639450	128.836273	-208.060135	499.205505	485.265900	115.529411	122.639450	128.836273	-208.060135	-2412.833984	5412.088867	3806.417480	4575.396484	4.609009	-86.195801	-2412.833984	5412.088867	3806.417480	4575.396484	
3.700000	127.245377	130.263840	133.332550	-196.522491	493.793945	487.195435	127.245377	130.263840	133.332550	-196.522491	-2470.531738	5089.954102	4046.583496	4791.832031	4.639893	-82.930908	-2470.531738	5089.954102	4046.583496	4791.832031	
3.750000	130.479309	135.403824	138.184143	-178.965881	488.045654	491.924988	130.479309	135.403824	138.184143	-178.965881	-2563.706299	4508.117676	4118.538574	4934.664062	4.657715	-73.930420	-2563.706299	4508.117676	4118.538574	4934.664062	
3.800000	124.561218	143.787827	143.866837	-158.809692	481.554565	498.306152	124.561218	143.787827	143.866837	-158.809692	-2711.278564	3789.823242	3979.930176	5213.550781	4.809814	-60.034180	-2711.278564	3789.823242	3979.930176	5213.550781	
3.850000	114.511902	145.647263	149.594940	-137.847183	474.799500	504.666656	114.511902	145.647263	149.594940	-137.847183	-2903.596680	3016.372314	3774.702637	5295.334473	5.336182	-45.148926	-2903.596680	3016.372314	3774.702637	5295.334473	
3.900000	99.770149	144.509415	154.178375	-117.055847	466.501221	511.921600	99.770149	144.509415	154.178375	-117.055847	-3092.750732	2263.699707	3441.546387	5313.228516	6.213013	-30.272949	-3092.750732	2263.699707	3441.546387	5313.228516	
3.950000	91.407455	144.918762	155.867126	-101.628723	458.033691	519.711548	91.407455	144.918762	155.867126	-101.628723	-3217.662842	1669.747314	3238.978760	5359.195801	6.984375	-17.024902	-3217.662842	1669.747314	3238.978760	5359.195801	
4.000000	85.044342	140.549377	157.000412	-91.807556	450.303345	528.211487	85.044342	140.549377	157.000412	-91.807556	-3293.822510	1309.832886	3011.377930	5303.713867	8.241577	-8.411377	-3293.822510	1309.832886	3011.377930	5303.713867	
4.050000	85.609550	132.105606	157.797531	-85.384933	442.054749	538.082520	85.609550	132.105606	157.797531	-85.384933	-3279.542969	1162.173340	2925.620605	5056.719238	8.893494	-4.933594	-3279.542969	1162.173340	2925.620605	5056.719238	
4.100000	92.060104	134.018051	155.712402	-84.067780	433.085815	546.512207	92.060104	134.018051	155.712402	-84.067780	-3122.677246	1299.244629	3051.184326	5133.695801	7.303650	-8.302734	-3122.677246	1299.244629	3051.184326	5133.695801	
4.150000	97.204071	141.112427	150.734985	-88.260300	422.537048	552.981567	97.204071	141.112427	150.734985	-88.260300	-2876.989014	1650.810425	3234.856934	5294.914551	4.376083	-16.255127	-2876.989014	1650.810425	3234.856934	5294.914551	
4.200000	95.883301	144.064453	145.726166	-95.098450	410.771423	558.411499	95.883301	144.064453	145.726166	-95.098450	-2647.537109	2122.436523	3215.953369	5314.320801	1.838627	-27.175293	-2647.537109	2122.436523	3215.953369	5314.320801	
4.250000	89.166016	151.146729	142.722260	-102.582512	399.195496	562.511780	89.166016	151.146729	142.722260	-102.582512	-2466.760254	2625.734619	3073.980469	5471.534180	-0.544739	-38.689087	-2466.760254	2625.734619	3073.980469	5471.534180	
4.300000	83.615440	155.500214	142.299698	-108.078720	387.218719	565.113770	83.615440	155.500214	142.299698	-108.078720	-2390.353271	3059.705811	2943.357910	5533.800781	-2.030579	-50.088379	-2390.353271	3059.705811	2943.357910	5533.800781	
4.350000	79.889435	155.089752	142.766296	-110.120522	375.931458	564.904297	79.889435	155.089752	142.766296	-110.120522	-2409.349121	3328.409912	2863.655029	5469.378418	-2.395691	-58.631592	-2409.349121	3328.409912	2863.655029	5469.378418	
4.400000	80.191734	150.065292	143.596085	-107.570770	365.917999	561.616394	80.191734	150.065292	143.596085	-107.570770	-2523.366455	3371.087158	2898.199219	5337.648926	-1.300110	-61.937988	-2523.366455	3371.087158	2898.199219	5337.648926	
4.450000	84.358437	146.496796	143.905716	-100.426048	356.511902	557.652161	84.358437	146.496796	143.905716	-100.426048	-2703.585938	3205.369385	3038.328369	5307.591797	1.320801	-60.103516	-2703.585938	3205.369385	3038.328369	5307.591797	
4.500000	84.491714	148.932205	145.157410	-87.495224	347.077423	555.070801	84.491714	148.932205	145.157410	-87.495224	-2926.743896	2805.339600	3049.275879	5392.098633	5.476807	-53.087036	-2926.743896	2805.339600	3049.275879	5392.098633	
4.550000	87.498322	143.655380	147.220154	-67.379791	338.431641	554.792053	87.498322	143.655380	147.220154	-67.379791	-3113.233398	2143.760498	3164.003906	5120.604004	8.582153	-42.318390	-3113.233398	2143.760498	3164.003906	5120.604004	
4.600000	94.858910	141.170410	147.967728	-45.875458	331.008667	554.170715	94.858910	141.170410	147.967728	-45.875458	-3185.380615	1466.727051	3437.668945	4992.753906	8.933105	-30.986008	-3185.380615	1466.727051	3437.668945	4992.753906	
4.650000	100.699249	139.324173	144.762100	-25.054712	325.343018	552.168030	100.699249	139.324173	144.762100	-25.054712	-3140.843750	813.128418	3592.478516	4979.825684	8.955688	-20.091446	-3140.843750	813.128418	3592.478516	4979.825684	
4.700000	103.742302	139.632507	137.371094	-4.273918	320.033813	550.458496	103.742302	139.632507	137.371094	-4.273918	-2992.790771	188.534393	3550.641846	5058.634766	9.795166	-11.601776	-2992.790771	188.534393	3550.641846	5058.634766	
4.750000	102.062271	134.926682	129.069122	17.301811	314.299225	551.161438	102.062271	134.926682	129.069122	17.301811	-2721.159668	-420.332336	3480.791504	4897.376953	8.143433	-3.665588	-2721.159668	-420.332336	3480.791504	4897.376953	
4.800000	101.197922	136.953430	119.676994	36.121281	307.288940	553.903625	101.197922	136.953430	119.676994	36.121281	-2358.244141	-883.703186	3521.979004	4926.954102	4.261841	1.154236	-2358.244141	-883.703186	3521.979004	4926.954102	
4.850000	96.118690	137.773376	110.638412	49.985397	299.807800	557.321045	96.118690	137.773376	110.638412	49.985397	-2043.565796	-1204.850708	3388.470703	4882.080566	1.932739	4.753296	-2043.565796	-1204.850708	3388.470703	4882.080566	
4.900000	94.694862	141.541641	99.379921	57.909126	292.997803	559.298096	94.694862	141.541641	99.379921	57.909126	-1742.006226	-1378.665649	3304.407715	4937.710938	0.375854	7.735718	-1742.006226	-1378.665649	3304.407715	4937.710938	
4.950000	103.063560	144.889420	87.201981	63.191727	285.963654	559.036743	103.063560	144.889420	87.201981	63.191727	-1425.499756	-1426.325073	3589.665527	5042.022949	-2.790283	8.676147	-1425.499756	-1426.325073	3589.665527	5042.022949	
5.000000	111.725914	150.256119	76.745003	64.367874	279.106323	556.993530	111.725914	150.256119	76.745003	64.367874	-1201.198242	-1326.015503	3821.621582	5256.882812	-5.014404	6.264404	-1201.198242	-1326.015503	3821.621582	5256.882812	
5.050000	114.247925	147.940002	68.339272	62.482910	272.486023	554.172974	114.247925	147.940002	68.339272	62.482910	-1077.824585	-1160.410645	3863.745361	5223.898438	-5.512207	3.457031	-1077.824585	-1160.410645	3863.745361	5223.898438	
5.100000	108.322884	143.387924	61.800568	59.768707	265.842285	549.875427	108.322884	143.387924	61.800568	59.768707	-1024.946899	-975.308228	3689.209717	5100.863770	-5.089355	1.171387	-1024.946899	-975.308228	3689.209717	5100.863770	
5.150000	105.887993	140.524185	54.764397	55.979187	259.491455	543.214905	105.887993	140.524185	54.764397	55.979187	-948.005554	-696.070923	3654.442139	5076.856445	-5.094116	-4.625000	-948.005554	-696.070923	3654.442139	5076.856445	
5.200000	106.078445	142.193710	47.151535	52.191162	254.594452	535.002563	106.078445	142.193710	47.151535	52.191162	-834.715820	-407.128540	3660.767578	5180.096680	-5.771484	-11.520020	-834.715820	-407.128540	3660.767578	5180.096680	
5.250000	108.656799	147.879547	40.798737	49.839081	251.364960	525.544067	108.656799	147.879547	40.798737	49.839081	-716.576416	-168.044846	3737.905273	5441.101562	-6.869507	-18.004150	-716.576416	-168.044846	3737.905273	5441.101562	
5.300000	109.929459	151.557129	34.941391	51.411346	249.049210	515.902344	109.929459	151.557129	34.941391	51.411346	-608.357666	-54.851761	3670.738281	5646.006348	-7.094971	-23.094727	-608.357666	-54.851761	3670.738281	5646.006348	
5.350000	113.453804	159.415878	28.928207	57.450821	246.696060	506.521240	113.453804	159.415878	28.928207	57.450821	-461.186005	-91.079681	3713.674805	5894.101074	-8.090210	-24.994873	-461.186005	-91.079681	3713.674805	5894.101074	
5.400000	117.402596	167.586655	23.663857	65.582932	244.785324	498.178162	117.402596	167.586655	23.663857	65.582932	-313.762390	-256.472412	3820.696777	6192.257812	-9.441467	-22.986328	-313.762390	-256.472412	3820.696777	6192.257812	
5.450000	122.149048	172.389679	15.739174	76.919876	243.364700	488.889954	122.149048	172.389679	15.739174	76.919876	-151.461853	-602.752625	3976.140625	6403.025391	-10.425415	-15.710205	-151.461853	-602.752625	3976.140625	6403.025391	
5.500000	124.582245	177.464859	8.104652	91.321121	242.793091	479.600098	124.582245	177.464859	8.104652	91.321121	-23.474525	-1085.069580	4087.355957	6659.384766	-11.056335	-5.254395	-23.474525	-1085.069580	4087.355957	6659.384766	
5.550000	119.994469	181.965958	3.156212	108.732391	243.091095	472.566925	119.994469	181.965958	3.156212	108.732391	30.562645	-1681.445557	3973.620361	6840.405273	-11.208282	6.699463	30.562645	-1681.445557	3973.620361	6840.405273	
5.600000	117.953667	184.459000	-3.213982	128.400131	242.924561	467.199707	117.953667	184.459000	-3.213982	128.400131	109.020523	-2360.435791	3957.064209	6933.989746	-11.500900	20.431885	109.020523	-2360.435791	3957.064209	6933.989746	
5.650000	114.678955	182.490265	-10.149441	147.211761	242.789169	462.733887	114.678955	182.490265	-10.149441	147.211761	189.653931	-3025.222900	3928.715088	6852.605469	-11.260715	34.380615	189.653931	-3025.222900	3928.715088	6852.605469	
