HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	HSShftTq  	HSSBrTq   	HSShftPwr 	HSSGenPwr 	
(s)	(kN-m)    	(kN-m)    	(kW)      	(kW)      	
11.950000	31.091022	0.000000	3610.483552	3503.273545	
12.000000	30.318669	0.000000	3526.131474	3520.312095	
12.050000	31.597042	0.000000	3679.315662	3536.221473	
12.100000	31.790155	0.000000	3704.960705	3550.520291	
12.150000	30.974489	0.000000	3610.786646	3562.086395	
12.200000	30.385546	0.000000	3540.815340	3570.554116	
12.250000	30.718345	0.000000	3577.588285	3577.324016	
12.300000	31.257422	0.000000	3639.835889	3584.753115	
12.350000	30.785494	0.000000	3587.305739	3594.770920	
12.400000	32.146487	0.000000	3751.420398	3607.785263	
12.450000	33.134076	0.000000	3874.114916	3622.877924	
12.500000	34.107409	0.000000	3995.500800	3638.389473	
12.550000	33.449616	0.000000	3924.193096	3652.621849	
12.600000	33.214456	0.000000	3900.371853	3665.019580	
12.650000	32.330876	0.000000	3799.111906	3676.072018	
12.700000	31.530659	0.000000	3706.467495	3685.714102	
12.750000	30.977164	0.000000	3641.727353	3693.789903	
12.800000	30.805646	0.000000	3621.702380	3701.120816	
12.850000	31.432549	0.000000	3697.235719	3709.797999	
12.900000	33.002305	0.000000	3886.870464	3721.502846	
12.950000	33.784122	0.000000	3986.073449	3735.534081	
13.000000	33.728231	0.000000	3986.321439	3749.787716	
13.050000	34.052898	0.000000	4030.436281	3763.264604	
13.100000	34.075080	0.000000	4038.062556	3776.211265	
13.150000	34.565432	0.000000	4100.638272	3788.665741	
13.200000	34.988991	0.000000	4154.369478	3800.100917	
13.250000	33.139598	0.000000	3937.247213	3810.521739	
13.300000	32.116312	0.000000	3818.561922	3821.261330	
13.350000	33.424354	0.000000	3979.385835	3834.302834	
13.400000	33.604880	0.000000	4009.362909	3850.901593	
13.450000	35.217711	0.000000	4213.348986	3870.873891	
13.500000	35.986932	0.000000	4317.627745	3892.283643	
13.550000	36.349159	0.000000	4371.463618	3912.710387	
13.600000	34.731259	0.000000	4183.982725	3930.863449	
13.650000	33.317043	0.000000	4018.342947	3946.966961	
13.700000	32.768014	0.000000	3955.851089	3961.943321	
13.750000	33.532481	0.000000	4051.311974	3975.984276	
13.800000	35.088427	0.000000	4241.989210	3989.060086	
13.850000	34.369702	0.000000	4156.735317	4000.691852	
13.900000	32.953981	0.000000	3986.044671	4059.617952	
13.950000	34.440503	0.000000	4167.532652	4123.656240	
14.000000	36.564191	0.000000	4429.969126	4190.738872	
14.050000	36.694374	0.000000	4453.408735	4262.296843	
14.100000	36.782632	0.000000	4470.959029	4335.307221	
14.150000	36.341661	0.000000	4422.419909	4407.261998	
14.200000	37.887972	0.000000	4614.949412	4477.842307	
14.250000	38.812175	0.000000	4731.036626	4546.217330	
14.300000	38.076280	0.000000	4642.701268	4609.654357	
14.350000	38.014334	0.000000	4633.802093	4665.225122	
14.400000	37.526838	0.000000	4571.276869	4712.166588	
14.450000	37.164118	0.000000	4524.244349	4752.584390	
14.500000	39.668251	0.000000	4828.563576	4790.940186	
14.550000	39.970670	0.000000	4868.081347	4831.088113	
14.600000	40.253483	0.000000	4907.376112	4874.320257	
14.650000	41.747496	0.000000	5094.557547	4919.142094	
14.700000	42.003169	0.000000	5128.699387	4962.066093	
14.750000	40.984398	0.000000	5004.989035	5000.960861	
14.800000	40.700711	0.000000	4970.700291	5037.021291	
14.850000	42.923541	0.000000	5243.282069	5071.908582	
14.900000	43.946163	0.000000	5368.615112	5104.166414	
14.950000	41.134786	0.000000	5023.665415	5131.214573	
15.000000	41.156290	0.000000	5025.208065	5155.290143	
15.050000	42.873782	0.000000	5238.211647	5183.378942	
15.100000	45.357190	0.000000	5550.390243	5220.321526	
15.150000	44.825960	0.000000	5495.347257	5264.207636	
15.200000	45.262267	0.000000	5556.805995	5290.553983	
15.250000	44.909200	0.000000	5519.618578	5296.463366	
15.300000	44.625544	0.000000	5490.697950	5302.201831	
15.350000	43.753212	0.000000	5390.026355	5308.761002	
15.400000	44.064136	0.000000	5435.212816	5315.492586	
15.450000	44.068108	0.000000	5440.853987	5320.529937	
15.500000	43.468992	0.000000	5368.989403	5322.616833	
15.550000	43.063894	0.000000	5319.074598	5322.736924	
15.600000	44.035025	0.000000	5439.686132	5323.384220	
15.650000	44.871476	0.000000	5545.813449	5326.073067	
15.700000	45.056449	0.000000	5573.085149	5330.291207	
15.750000	43.729608	0.000000	5414.228464	5335.476555	
15.800000	43.952571	0.000000	5449.198747	5342.697473	
15.850000	44.468549	0.000000	5523.870222	5353.067670	
15.900000	45.406633	0.000000	5653.128586	5365.149041	
15.950000	46.029871	0.000000	5741.760791	5375.483859	
16.000000	45.590755	0.000000	5693.059693	5381.225313	
16.050000	43.958989	0.000000	5489.065788	5380.999582	
16.100000	42.164432	0.000000	5260.196893	5376.107735	
16.150000	41.201152	0.000000	5134.480732	5370.310470	
16.200000	41.176773	0.000000	5128.462491	5367.191588	
16.250000	42.975515	0.000000	5353.079186	5367.781081	
16.300000	44.053298	0.000000	5491.113880	5371.483477	
16.350000	45.195277	0.000000	5639.546056	5377.288216	
16.400000	45.876696	0.000000	5732.495420	5384.728388	
