HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	QD2_B1E1  	QD2_B1F1  	QD2_B1F2  	QD2_B2E1  	QD2_B2F1  	QD2_B2F2  	QD2_B3E1  	QD2_B3F1  	QD2_B3F2  	QD2_DRTR  	QD2_GEAZ  	QD2_HV    	QD2_P     	QD2_R     	QD2_RFRL  	QD2_SG    	QD2_SW    	QD2_TFA1  	QD2_TFA2  	QD2_TFRL  	QD2_TSS1  	QD2_TSS2  	QD2_Y     	QD2_YAW   	QD_B1E1   	QD_B1F1   	QD_B1F2   	QD_B2E1   	QD_B2F1   	QD_B2F2   	QD_B3E1   	QD_B3F1   	QD_B3F2   	QD_DRTR   	QD_GEAZ   	QD_HV     	QD_P      	QD_R      	QD_RFRL   	QD_SG     	QD_SW     	QD_TFA1   	QD_TFA2   	QD_TFRL   	QD_TSS1   	QD_TSS2   	QD_Y      	QD_YAW    	Q_B1E1    	Q_B1F1    	Q_B1F2    	Q_B2E1    	Q_B2F1    	Q_B2F2    	Q_B3E1    	Q_B3F1    	Q_B3F2    	Q_DRTR    	Q_GEAZ    	Q_HV      	Q_P       	Q_R       	Q_RFRL    	Q_SG      	Q_SW      	Q_TFA1    	Q_TFA2    	Q_TFRL    	Q_TSS1    	Q_TSS2    	Q_Y       	Q_YAW     	Q_TTMD    	QD_TTMD   	QD2_TTMD  	
(s)	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m/s)     	(rad/s)   	(rad/s)   	(rad/s)   	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(rad)     	(rad)     	(m)       	(rad)     	(rad)     	(rad)     	(m)       	(m)       	(m)       	(m)       	(rad)     	(m)       	(m)       	(rad)     	(rad)     	(m)       	(m/s)     	(m/s^2)   	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.267109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.712389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.050000	-3.779558	36.872639	2.787560	-25.314365	23.646135	14.885611	12.524671	32.606983	5.617798	0.642987	-0.754499	0.013552	-0.000066	0.000054	0.000000	-0.005482	-0.004576	-0.493145	0.020371	0.000000	0.042290	-0.021110	-0.006253	0.074948	-0.188978	1.843632	0.139378	-1.265718	1.182307	0.744281	0.626234	1.630349	0.280890	0.032149	1.229384	0.000678	-0.000003	0.000003	0.000000	-0.000274	-0.000229	-0.024657	0.001019	0.000000	0.002115	-0.001056	-0.000313	0.003747	-0.005653	0.066176	0.025368	-0.031373	0.053161	0.051849	0.014299	0.048004	0.043829	0.000870	4.774745	0.000020	0.000000	0.000000	0.000000	0.000007	-0.000002	-0.000914	-0.000033	0.000000	0.000049	-0.000010	-0.000006	-0.000021	0.000000	0.000000	0.000000	
0.100000	-22.995607	23.442265	-14.899757	-32.093937	28.641840	-28.780834	-6.066949	5.882013	-11.241396	0.086465	-0.456254	0.010219	-0.000054	0.000125	0.000000	-0.004462	-0.010845	-0.228365	0.024006	0.000000	0.208641	-0.084675	0.001213	-0.098073	-1.338758	3.015745	-0.605610	-2.870415	2.614399	-0.694761	0.322886	1.924450	-0.281180	0.036473	1.206571	0.001189	-0.000006	0.000009	0.000000	-0.000497	-0.000771	-0.036076	0.002219	0.000000	0.012547	-0.005289	-0.000252	-0.001156	-0.041155	0.188262	0.012780	-0.132632	0.149228	0.052398	0.040861	0.134892	0.045118	0.002693	4.835569	0.000067	-0.000000	0.000000	0.000000	-0.000016	-0.000032	-0.002444	0.000062	0.000000	0.000384	-0.000171	-0.000019	0.000025	0.000000	0.000000	0.000000	
0.150000	-22.203163	16.765400	-8.330896	-27.722277	20.683334	-21.269487	-6.477265	10.997054	-13.285093	-0.185753	-0.146716	0.007067	0.000112	-0.000427	0.000000	0.009685	0.035564	-0.150094	-0.026824	0.000000	0.335834	-0.017724	-0.002635	-0.013438	-2.448916	3.854015	-1.022155	-4.256529	3.648566	-1.758236	-0.000977	2.474303	-0.945435	0.027185	1.199236	0.001542	-0.000000	-0.000012	0.000000	-0.000013	0.001007	-0.043580	0.000878	0.000000	0.029338	-0.006175	-0.000384	-0.001828	-0.140538	0.362939	-0.030552	-0.315706	0.310122	-0.013278	0.044617	0.242879	0.014832	0.004270	4.895659	0.000136	-0.000000	0.000000	0.000000	-0.000030	-0.000043	-0.004461	0.000146	0.000000	0.001415	-0.000489	-0.000034	-0.000090	0.000000	0.000000	0.000000	
0.200000	2.313630	5.368557	2.545355	1.768862	7.854350	-4.434831	14.258453	7.965772	-5.645770	-0.107971	0.093433	0.002827	0.000111	-0.001103	0.000000	0.009647	0.092687	-0.021395	-0.033113	0.000000	0.410695	0.089405	-0.005510	0.052326	-2.333235	4.122443	-0.894887	-4.168086	4.041283	-1.979977	0.711945	2.872591	-1.227723	0.021786	1.203907	0.001683	0.000005	-0.000068	0.000000	0.000469	0.005642	-0.044650	-0.000778	0.000000	0.049873	-0.001705	-0.000659	0.000788	-0.266171	0.563105	-0.079723	-0.535331	0.501262	-0.108388	0.058007	0.383557	-0.045646	0.005473	4.955694	0.000217	-0.000000	-0.000001	0.000000	-0.000016	0.000118	-0.006698	0.000141	0.000000	0.003378	-0.000695	-0.000062	-0.000066	0.000000	0.000000	0.000000	
0.250000	24.497936	1.830866	10.475523	31.478952	2.258814	11.313090	29.044317	-5.742389	9.827720	-0.109424	0.291874	-0.001418	-0.000057	-0.001126	0.000000	-0.004360	0.094586	0.115392	0.004390	0.000000	0.455029	0.075334	-0.003761	-0.017804	-1.108338	4.213986	-0.371111	-2.594138	4.154224	-1.414323	2.164161	2.585472	-0.736337	0.016315	1.218501	0.001612	0.000002	-0.000124	0.000000	0.000251	0.010371	-0.038880	-0.000559	0.000000	0.072624	0.002061	-0.000847	-0.000102	-0.354564	0.771924	-0.112687	-0.707314	0.708767	-0.196912	0.129161	0.519765	-0.095746	0.006460	5.016217	0.000301	0.000000	-0.000006	0.000000	0.000006	0.000526	-0.008810	0.000097	0.000000	0.006441	-0.000664	-0.000099	-0.000057	0.000000	0.000000	0.000000	
0.300000	27.271328	2.451194	12.144073	38.242786	-5.268036	22.133301	23.616987	-7.285944	17.528254	-0.306738	0.429272	-0.005181	-0.000187	-0.000672	0.000000	-0.015247	0.056406	0.211775	0.035766	0.000000	0.433273	-0.017567	-0.004907	-0.023129	0.255228	4.336546	0.236093	-0.681999	3.890822	-0.307658	3.345011	2.221174	0.140076	0.000978	1.239964	0.001353	-0.000007	-0.000157	0.000000	-0.000511	0.013191	-0.028292	0.001230	0.000000	0.094288	0.001183	-0.001093	-0.001258	-0.373676	0.986533	-0.115415	-0.787223	0.911895	-0.241399	0.270555	0.637845	-0.110645	0.006942	5.077664	0.000376	-0.000000	-0.000013	0.000000	-0.000001	0.001123	-0.010503	0.000114	0.000000	0.010630	-0.000568	-0.000146	-0.000109	0.000000	0.000000	0.000000	
0.350000	15.256105	-3.063714	7.127664	29.192665	-10.207077	24.414619	5.323561	-2.517676	18.170158	-0.424907	0.422436	-0.008137	-0.000115	-0.000473	0.000000	-0.009048	0.039996	0.265231	0.016153	0.000000	0.326364	-0.031042	-0.007686	0.020600	1.018034	4.183360	0.592476	0.777634	3.380468	0.913073	3.611189	2.095291	1.048584	-0.020267	1.261086	0.000946	-0.000013	-0.000181	0.000000	-0.000963	0.015191	-0.015030	0.002037	0.000000	0.110606	-0.000369	-0.001477	-0.000228	-0.338350	1.200507	-0.093262	-0.782569	1.093164	-0.224616	0.448975	0.746251	-0.080741	0.006452	5.140216	0.000433	-0.000001	-0.000022	0.000000	-0.000041	0.001830	-0.011591	0.000207	0.000000	0.015784	-0.000562	-0.000211	-0.000141	0.000000	0.000000	0.000000	
0.400000	1.376981	-8.414968	2.441150	20.370029	-9.764478	13.633442	-12.255677	-2.697225	13.133892	-0.270724	0.225359	-0.009904	0.000068	-0.000599	0.000000	0.006409	0.051199	0.280739	-0.033665	0.000000	0.147317	0.050203	-0.007701	0.025220	1.086883	3.762612	0.714534	1.796136	2.892244	1.594746	2.998405	1.960429	1.705278	-0.033803	1.272354	0.000451	-0.000009	-0.000211	0.000000	-0.000643	0.017751	-0.000993	0.000354	0.000000	0.117972	0.002141	-0.001862	0.001033	-0.283470	1.399693	-0.059453	-0.717070	1.249627	-0.158060	0.617108	0.848620	-0.010435	0.005037	5.203615	0.000469	-0.000001	-0.000032	0.000000	-0.000084	0.002652	-0.011990	0.000276	0.000000	0.021543	-0.000537	-0.000295	-0.000113	0.000000	0.000000	0.000000	
0.450000	-7.370905	-8.718015	-0.859329	14.980206	-9.135812	-4.620541	-23.170073	-4.711790	0.311628	0.006088	-0.078557	-0.010164	0.000118	-0.000395	0.000000	0.010697	0.034660	0.272537	-0.052827	0.000000	-0.060498	0.080914	-0.005199	-0.001205	0.718337	3.326711	0.671567	2.545146	2.435454	1.363719	1.839901	1.724840	1.720860	-0.033499	1.268426	-0.000057	-0.000003	-0.000231	0.000000	-0.000108	0.019484	0.012634	-0.002287	0.000000	0.114947	0.006187	-0.002122	0.000972	-0.237288	1.577131	-0.024688	-0.607329	1.383299	-0.080969	0.739205	0.939790	0.079466	0.003299	5.267202	0.000478	-0.000002	-0.000043	0.000000	-0.000101	0.003594	-0.011696	0.000223	0.000000	0.027410	-0.000317	-0.000394	-0.000068	0.000000	0.000000	0.000000	
0.500000	-11.636563	-8.462694	-2.647311	8.607001	-10.592068	-14.372658	-28.454103	-2.214414	-16.051537	0.205674	-0.365603	-0.009071	-0.000066	0.000394	0.000000	-0.004865	-0.031366	0.264893	-0.011510	0.000000	-0.247233	-0.009546	-0.002760	-0.005130	0.136509	2.903576	0.539202	2.975496	1.905850	0.645086	0.417196	1.614119	0.918283	-0.023215	1.250146	-0.000511	-0.000007	-0.000211	0.000000	-0.000351	0.017916	0.025878	-0.002863	0.000000	0.102586	0.005710	-0.002260	0.000716	-0.215485	1.733140	0.006192	-0.467586	1.492748	-0.030732	0.796203	1.022338	0.148201	0.001856	5.330216	0.000464	-0.000002	-0.000054	0.000000	-0.000107	0.004547	-0.010733	0.000078	0.000000	0.032880	0.000010	-0.000504	-0.000029	0.000000	0.000000	0.000000	
0.550000	-13.142756	-9.686361	-7.005910	0.345641	-14.053131	-11.618718	-30.643616	-0.932165	-23.100506	0.300035	-0.546610	-0.007189	-0.000304	0.001136	0.000000	-0.025046	-0.093540	0.268744	0.052351	0.000000	-0.370403	-0.108996	-0.000714	-0.006211	-0.520629	2.419258	0.188906	2.992778	1.203194	0.064150	-1.114985	1.567511	-0.236743	-0.008213	1.222816	-0.000870	-0.000022	-0.000154	0.000000	-0.001604	0.013239	0.039316	-0.000245	0.000000	0.084065	0.000260	-0.002296	0.000405	-0.225011	1.866426	0.025256	-0.316696	1.570984	-0.014140	0.778739	1.102050	0.165392	0.001059	5.392059	0.000429	-0.000002	-0.000063	0.000000	-0.000154	0.005332	-0.009106	-0.000008	0.000000	0.037560	0.000167	-0.000619	0.000002	0.000000	0.000000	0.000000	
0.600000	-13.319013	-12.391491	-8.323838	-7.014523	-15.398167	-7.197915	-28.706553	-0.839279	-21.751768	0.343479	-0.583456	-0.004904	-0.000282	0.001165	0.000000	-0.023378	-0.095665	0.294456	0.057514	0.000000	-0.405676	-0.091416	0.000469	-0.008920	-1.186579	1.799684	-0.227286	2.642052	0.433285	-0.295746	-2.550313	1.525547	-1.324331	0.008961	1.193643	-0.001115	-0.000036	-0.000096	0.000000	-0.002773	0.008455	0.054038	0.002631	0.000000	0.063782	-0.004311	-0.002272	-0.000041	-0.267770	1.972854	0.023789	-0.174618	1.611336	-0.020760	0.686187	1.179826	0.124413	0.001076	5.452457	0.000379	-0.000004	-0.000069	0.000000	-0.000268	0.005865	-0.006783	0.000063	0.000000	0.041251	0.000044	-0.000733	0.000013	0.000000	0.000000	0.000000	
0.650000	-12.372224	-16.508600	-5.103672	-12.264448	-10.233873	-3.943304	-23.240553	-1.641518	-10.978124	0.300517	-0.470784	-0.002590	0.000022	0.000664	0.000000	0.002121	-0.053147	0.347091	-0.005844	0.000000	-0.346878	0.004503	0.000414	-0.007501	-1.805190	0.974254	-0.482469	2.028830	-0.078408	-0.492911	-3.712340	1.443471	-1.873237	0.023986	1.170104	-0.001245	-0.000035	-0.000063	0.000000	-0.002666	0.005798	0.071393	0.002338	0.000000	0.046438	-0.004086	-0.002252	-0.000416	-0.343022	2.043075	0.004933	-0.057037	1.618555	-0.041108	0.527962	1.254125	0.041656	0.001929	5.511506	0.000319	-0.000006	-0.000073	0.000000	-0.000410	0.006212	-0.003659	0.000204	0.000000	0.043982	-0.000185	-0.000846	-0.000000	0.000000	0.000000	0.000000	
0.700000	-7.970867	-20.310658	0.597778	-14.481984	-5.052684	-1.182751	-13.173127	0.178758	1.728027	0.121717	-0.239997	-0.000539	0.000302	0.000305	0.000000	0.025433	-0.022760	0.390364	-0.059319	0.000000	-0.214681	0.049601	-0.000378	0.005052	-2.203734	-0.041279	-0.452581	1.304731	-0.331043	-0.552049	-4.370996	1.452409	-1.786836	0.030072	1.158104	-0.001272	-0.000020	-0.000048	0.000000	-0.001395	0.004660	0.090911	-0.000628	0.000000	0.035704	-0.001606	-0.002270	-0.000163	-0.445103	2.066600	-0.019314	0.025896	1.607849	-0.067655	0.323009	1.326459	-0.052413	0.003334	5.569652	0.000256	-0.000007	-0.000076	0.000000	-0.000514	0.006472	0.000393	0.000250	0.000000	0.046001	-0.000322	-0.000959	-0.000012	0.000000	0.000000	0.000000	
0.750000	3.665251	-19.996933	5.284657	-10.033408	-4.950720	1.647013	3.205739	2.128688	11.291048	-0.096508	0.026656	0.001299	0.000312	0.000316	0.000000	0.025964	-0.023792	0.405686	-0.040702	0.000000	-0.052801	0.012161	-0.000739	-0.002165	-2.020471	-1.041126	-0.188348	0.803060	-0.578579	-0.469698	-4.210710	1.558843	-1.222283	0.025247	1.159437	-0.001207	-0.000004	-0.000032	0.000000	-0.000097	0.003470	0.111195	-0.002663	0.000000	0.033064	-0.000998	-0.002307	-0.000271	-0.554118	2.039047	-0.036172	0.076814	1.585945	-0.094528	0.104144	1.401291	-0.128859	0.004755	5.627537	0.000193	-0.000008	-0.000078	0.000000	-0.000548	0.006678	0.005448	0.000152	0.000000	0.047688	-0.000374	-0.001073	-0.000021	0.000000	0.000000	0.000000	
0.800000	19.568899	-16.727411	6.524617	-1.292492	-9.954536	7.906008	23.041372	2.778267	16.742744	-0.217003	0.242871	0.002685	0.000150	0.000348	0.000000	0.011885	-0.026510	0.374944	0.029846	0.000000	0.082195	-0.021385	-0.001611	-0.010218	-1.042026	-1.877496	0.137883	0.738436	-1.076305	-0.074398	-3.058641	1.697757	-0.385146	0.014397	1.171580	-0.001073	0.000003	-0.000014	0.000000	0.000498	0.002145	0.129943	-0.001170	0.000000	0.037173	-0.002067	-0.002388	-0.000782	-0.633720	1.965599	-0.037201	0.113478	1.545761	-0.108996	-0.081536	1.482744	-0.169420	0.005754	5.685778	0.000136	-0.000008	-0.000079	0.000000	-0.000536	0.006816	0.011490	0.000042	0.000000	0.049423	-0.000452	-0.001190	-0.000050	0.000000	0.000000	0.000000	
0.850000	28.530548	-13.882186	5.116352	4.119844	-11.793633	8.858128	36.717102	0.908672	17.792114	-0.242032	0.365787	0.003288	0.000165	0.000150	0.000000	0.012696	-0.009788	0.297177	0.061980	0.000000	0.156984	0.007734	-0.003552	0.004942	0.384501	-2.571606	0.393701	0.944428	-1.665987	0.368509	-1.222786	1.743190	0.504460	0.002295	1.189870	-0.000908	0.000011	-0.000007	0.000000	0.001132	0.001655	0.144801	0.001929	0.000000	0.045023	-0.001680	-0.002566	-0.000535	-0.650119	1.853614	-0.023437	0.155540	1.476536	-0.100768	-0.189594	1.569835	-0.166014	0.006173	5.744802	0.000087	-0.000007	-0.000080	0.000000	-0.000499	0.006906	0.018381	0.000066	0.000000	0.051472	-0.000559	-0.001314	-0.000085	0.000000	0.000000	0.000000	
0.900000	23.396231	-7.722068	1.970829	0.617215	-7.211416	4.221123	36.250519	-4.842745	14.123405	-0.261819	0.384589	0.003033	0.000494	-0.000047	0.000000	0.039920	0.007049	0.184301	0.019119	0.000000	0.163825	0.055693	-0.004711	0.007616	1.554313	-2.957709	0.492242	0.975289	-2.026558	0.579565	0.589740	1.501053	1.210630	-0.010796	1.209099	-0.000756	0.000036	-0.000009	0.000000	0.003128	0.002008	0.154017	0.002885	0.000000	0.053214	0.001104	-0.002801	-0.000154	-0.598768	1.713263	-0.000262	0.205498	1.382736	-0.075813	-0.203288	1.652335	-0.121617	0.005969	5.804786	0.000045	-0.000006	-0.000080	0.000000	-0.000401	0.006997	0.025880	0.000202	0.000000	0.053936	-0.000580	-0.001448	-0.000097	0.000000	0.000000	0.000000	
0.950000	9.151896	0.365515	-1.113903	-8.471354	-0.418114	-1.969469	25.719282	-8.182023	4.288054	-0.268346	0.288725	0.002223	0.000912	0.000084	0.000000	0.074658	-0.003755	0.046453	-0.044579	0.000000	0.092762	0.058566	-0.005119	0.001529	2.011908	-2.939433	0.436547	0.551721	-2.047463	0.481091	1.875704	1.091952	1.425033	-0.024213	1.223535	-0.000645	0.000082	-0.000005	0.000000	0.006861	0.001820	0.156339	0.000656	0.000000	0.057852	0.004033	-0.003057	-0.000078	-0.506364	1.564827	0.023315	0.245561	1.279593	-0.047950	-0.139050	1.717192	-0.053009	0.005086	5.865637	0.000010	-0.000003	-0.000081	0.000000	-0.000157	0.007099	0.033669	0.000300	0.000000	0.056739	-0.000443	-0.001594	-0.000106	0.000000	0.000000	0.000000	
1.000000	-2.552015	4.506543	-3.798763	-14.252091	4.480174	-5.284130	15.036544	-9.619248	-6.453975	-0.162232	0.082236	0.001158	0.001115	0.000543	0.000000	0.091216	-0.042106	-0.093444	-0.056200	0.000000	-0.056042	0.015282	-0.005325	-0.003422	1.884307	-2.714106	0.246609	-0.160884	-1.823455	0.216885	2.627531	0.610989	1.102334	-0.032325	1.227647	-0.000587	0.000137	0.000022	0.000000	0.011422	-0.000285	0.151667	-0.002154	0.000000	0.055050	0.004797	-0.003323	-0.000249	-0.407625	1.423091	0.040790	0.255534	1.182424	-0.030900	-0.024897	1.760025	0.012130	0.003630	5.926970	-0.000020	0.000002	-0.000080	0.000000	0.000301	0.007148	0.041395	0.000254	0.000000	0.059602	-0.000211	-0.001754	-0.000113	0.000000	0.000000	0.000000	
1.050000	-7.187530	5.114249	-4.840782	-13.598201	4.192596	-1.052379	8.304492	-10.365704	-14.243623	0.073487	-0.183317	0.000056	0.001058	0.001048	0.000000	0.085927	-0.084313	-0.196897	-0.008040	0.000000	-0.252930	-0.028444	-0.005980	-0.007025	1.524930	-2.458394	0.004570	-0.840794	-1.613825	0.164266	3.042756	0.092704	0.390153	-0.028650	1.218481	-0.000585	0.000190	0.000074	0.000000	0.015718	-0.004501	0.141822	-0.002556	0.000000	0.042403	0.003375	-0.003622	-0.000600	-0.321940	1.293835	0.046855	0.229776	1.097299	-0.022759	0.118098	1.777209	0.050556	0.002049	5.988179	-0.000049	0.000010	-0.000078	0.000000	0.000982	0.007035	0.048748	0.000123	0.000000	0.062082	-0.000001	-0.001927	-0.000135	0.000000	0.000000	0.000000	
1.100000	-11.430311	6.940242	-3.723022	-11.556144	1.876520	3.790739	-0.614920	-8.417471	-14.970348	0.287066	-0.408795	-0.000916	0.000993	0.001366	0.000000	0.079918	-0.110874	-0.250492	0.031849	0.000000	-0.443909	-0.044544	-0.007442	-0.003986	0.953415	-2.111382	-0.181581	-1.418601	-1.519999	0.353803	3.012010	-0.328169	-0.358365	-0.014297	1.198042	-0.000630	0.000240	0.000143	0.000000	0.019714	-0.010045	0.129297	-0.000964	0.000000	0.020208	0.001147	-0.003994	-0.000800	-0.258594	1.178695	0.042203	0.173148	1.018954	-0.010158	0.272206	1.771150	0.050051	0.000951	6.048623	-0.000079	0.000021	-0.000073	0.000000	0.001867	0.006674	0.055530	0.000033	0.000000	0.063680	0.000112	-0.002117	-0.000169	0.000000	0.000000	0.000000	
1.150000	-19.229809	11.403382	-2.064999	-11.551120	5.128241	2.246760	-14.972629	-7.069682	-6.321126	0.335907	-0.505958	-0.001532	0.001101	0.001449	0.000000	0.088652	-0.117705	-0.266558	0.016512	0.000000	-0.575976	-0.038305	-0.009366	0.001467	-0.008076	-1.541212	-0.284831	-1.996157	-1.263587	0.466141	2.263379	-0.681653	-0.674421	0.002498	1.172744	-0.000707	0.000295	0.000215	0.000000	0.024147	-0.015930	0.115970	-0.000138	0.000000	-0.008591	-0.000768	-0.004463	-0.000726	-0.233106	1.086481	0.030031	0.087814	0.947999	0.011785	0.407445	1.745868	0.021719	0.000671	6.107892	-0.000113	0.000034	-0.000064	0.000000	0.002960	0.006024	0.061663	0.000016	0.000000	0.063987	0.000118	-0.002328	-0.000208	0.000000	0.000000	0.000000	
1.200000	-24.496161	14.657590	-0.740436	-8.816659	11.692190	-6.200118	-27.458685	-6.223232	3.849402	0.250902	-0.463787	-0.001610	0.001280	0.001347	0.000000	0.103446	-0.109206	-0.282234	-0.023553	0.000000	-0.629444	-0.023648	-0.010985	0.008356	-1.232884	-0.808333	-0.321853	-2.436990	-0.678977	0.156135	0.890444	-0.992815	-0.481951	0.015043	1.149554	-0.000787	0.000359	0.000283	0.000000	0.029319	-0.021390	0.101858	-0.001316	0.000000	-0.040063	-0.001950	-0.005012	-0.000309	-0.264396	1.027034	0.015365	-0.024455	0.898746	0.028710	0.487699	1.703811	-0.008704	0.001136	6.165924	-0.000150	0.000051	-0.000051	0.000000	0.004295	0.005088	0.067113	-0.000015	0.000000	0.062771	0.000047	-0.002565	-0.000232	0.000000	0.000000	0.000000	
1.250000	-18.436775	14.309575	-2.188941	1.265406	12.264567	-9.319512	-28.551767	-3.965883	7.873875	0.144952	-0.320512	-0.001148	0.001300	0.001134	0.000000	0.104764	-0.091528	-0.302962	-0.020319	0.000000	-0.609810	-0.010242	-0.011610	0.007194	-2.154722	-0.092854	-0.431300	-2.373719	-0.065749	-0.309841	-0.537144	-1.191109	-0.088257	0.022291	1.133529	-0.000845	0.000424	0.000339	0.000000	0.034557	-0.025966	0.086710	-0.002332	0.000000	-0.070554	-0.002462	-0.005592	0.000051	-0.351980	1.005770	-0.003595	-0.147928	0.880891	0.024640	0.494821	1.648509	-0.022932	0.002088	6.222960	-0.000191	0.000070	-0.000035	0.000000	0.005894	0.003899	0.071833	-0.000116	0.000000	0.059993	-0.000066	-0.002830	-0.000241	0.000000	0.000000	0.000000	
1.300000	-3.126158	8.091072	-2.300188	16.857718	7.362487	-6.916211	-18.786531	-1.270472	8.584335	0.053878	-0.119575	-0.000275	0.001172	0.000873	0.000000	0.093629	-0.069875	-0.325832	0.026805	0.000000	-0.530048	-0.003597	-0.011316	0.003048	-2.311030	0.311699	-0.546310	-1.530834	0.302375	-0.655651	-1.476471	-1.254633	0.340960	0.024985	1.127550	-0.000859	0.000483	0.000383	0.000000	0.039239	-0.029460	0.070418	-0.000992	0.000000	-0.097056	-0.002642	-0.006158	0.000204	-0.467315	1.012983	-0.028253	-0.248877	0.888253	-0.000514	0.441557	1.586668	-0.016158	0.003290	6.279440	-0.000234	0.000093	-0.000017	0.000000	0.007741	0.002509	0.075768	-0.000211	0.000000	0.055779	-0.000194	-0.003124	-0.000234	0.000000	0.000000	0.000000	
1.350000	11.415238	0.903819	-0.120982	29.204798	1.460293	-0.670607	-6.741633	2.857275	4.907272	-0.062499	0.097881	0.000674	0.001117	0.000579	0.000000	0.088700	-0.045648	-0.368593	0.065383	0.000000	-0.405890	0.000358	-0.010586	0.002264	-1.740268	0.356890	-0.552359	-0.070594	0.375390	-0.689182	-1.813552	-1.111769	0.586323	0.021860	1.132444	-0.000825	0.000539	0.000412	0.000000	0.043674	-0.031743	0.051989	0.002278	0.000000	-0.117350	-0.002624	-0.006688	0.000317	-0.570620	1.030949	-0.056970	-0.290325	0.905841	-0.035715	0.357198	1.526661	0.008627	0.004492	0.052711	-0.000276	0.000119	0.000003	0.000000	0.009813	0.000973	0.078840	-0.000180	0.000000	0.050389	-0.000327	-0.003445	-0.000224	0.000000	0.000000	0.000000	
1.400000	17.837915	-2.075288	5.673782	32.476479	0.236745	6.136844	0.325196	4.735884	-1.222544	-0.203339	0.278271	0.001269	0.001331	0.000247	0.000000	0.106466	-0.018239	-0.422003	0.040504	0.000000	-0.257952	0.012700	-0.009437	0.002138	-0.848373	0.253126	-0.268670	1.553230	0.387227	-0.382339	-1.797292	-0.874975	0.525196	0.011693	1.146358	-0.000761	0.000605	0.000424	0.000000	0.048997	-0.032655	0.030888	0.004303	0.000000	-0.130248	-0.001989	-0.007159	0.000424	-0.635533	1.046236	-0.078069	-0.252665	0.924586	-0.063443	0.266450	1.477360	0.037233	0.005359	0.109654	-0.000316	0.000147	0.000024	0.000000	0.012122	-0.000643	0.080923	-0.000001	0.000000	0.044167	-0.000447	-0.003792	-0.000203	0.000000	0.000000	0.000000	
1.450000	17.840515	0.302347	6.748161	27.787949	2.024542	10.009154	1.909485	4.563582	-4.508021	-0.295839	0.362599	0.001487	0.001699	-0.000071	0.000000	0.137341	0.008069	-0.470516	-0.026482	0.000000	-0.118536	0.034299	-0.008150	-0.004283	0.043653	0.268243	0.068738	2.942628	0.488454	0.118118	-1.701818	-0.646796	0.299795	-0.003099	1.164487	-0.000687	0.000690	0.000421	0.000000	0.055864	-0.032251	0.007363	0.002979	0.000000	-0.136175	-0.000274	-0.007567	0.000210	-0.654974	1.058692	-0.082974	-0.138459	0.945665	-0.070125	0.178984	1.439139	0.058500	0.005580	0.167424	-0.000352	0.000179	0.000045	0.000000	0.014738	-0.002270	0.081888	0.000195	0.000000	0.037482	-0.000508	-0.004160	-0.000190	0.000000	0.000000	0.000000	
