HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.ControL @CopyRight 赵子祯
Time	HSSBrTqC  	YawMomCom 	
(s)	(kN-m)    	(kN-m)    	
37.000000	0.000000	-1859497.549625	
37.050000	0.000000	-1651581.699990	
37.100000	0.000000	-1578011.380052	
37.150000	0.000000	-1371647.028275	
37.200000	0.000000	-921731.206363	
37.250000	0.000000	-822940.304084	
37.300000	0.000000	-422391.879389	
37.350000	0.000000	343192.495339	
37.400000	0.000000	702146.409769	
37.450000	0.000000	1329652.905828	
37.500000	0.000000	1765666.889513	
37.550000	0.000000	1453191.733371	
37.600000	0.000000	1258634.891716	
37.650000	0.000000	928651.121312	
37.700000	0.000000	474087.620230	
37.750000	0.000000	328491.318677	
37.800000	0.000000	178077.686119	
37.850000	0.000000	1386.326914	
37.900000	0.000000	-324353.597840	
37.950000	0.000000	-582656.802782	
38.000000	0.000000	-856644.481621	
38.050000	0.000000	-1318415.592009	
38.100000	0.000000	-1509757.199065	
38.150000	0.000000	-1570210.668127	
38.200000	0.000000	-1294859.105874	
38.250000	0.000000	-1490205.733010	
38.300000	0.000000	-1824043.256822	
38.350000	0.000000	-2021652.924831	
38.400000	0.000000	-1825027.197478	
38.450000	0.000000	-1822416.223159	
38.500000	0.000000	-1388769.955978	
38.550000	0.000000	-998850.559768	
38.600000	0.000000	-814081.956740	
38.650000	0.000000	-879170.913155	
38.700000	0.000000	-1032323.301175	
38.750000	0.000000	-1389982.701187	
38.800000	0.000000	-1425281.211216	
38.850000	0.000000	-981078.002079	
38.900000	0.000000	-507849.304673	
38.950000	0.000000	18927.976574	
39.000000	0.000000	707309.069760	
39.050000	0.000000	1039597.781552	
39.100000	0.000000	1014898.798870	
39.150000	0.000000	1006275.097785	
39.200000	0.000000	821359.303489	
39.250000	0.000000	190331.614122	
39.300000	0.000000	-239546.979977	
39.350000	0.000000	-770276.379969	
39.400000	0.000000	-1110941.361699	
39.450000	0.000000	-1630256.971317	
39.500000	0.000000	-2290091.701138	
39.550000	0.000000	-2319166.692850	
39.600000	0.000000	-2327110.901549	
39.650000	0.000000	-2210770.235698	
39.700000	0.000000	-1978885.995811	
39.750000	0.000000	-1639371.493660	
39.800000	0.000000	-1677404.495814	
39.850000	0.000000	-1993425.773629	
39.900000	0.000000	-2443641.042884	
39.950000	0.000000	-2561973.618968	
40.000000	0.000000	-2503743.874971	
40.050000	0.000000	-2428208.952121	
40.100000	0.000000	-2169962.436832	
40.150000	0.000000	-1858786.431497	
40.200000	0.000000	-1573389.894498	
40.250000	0.000000	-1567251.155664	
40.300000	0.000000	-1667779.536476	
40.350000	0.000000	-1686153.826644	
40.400000	0.000000	-1778744.504453	
40.450000	0.000000	-1525886.710830	
40.500000	0.000000	-1411631.667148	
40.550000	0.000000	-936529.471432	
40.600000	0.000000	-56841.420798	
40.650000	0.000000	683874.573893	
40.700000	0.000000	892960.460413	
40.750000	0.000000	1028349.814207	
40.800000	0.000000	945788.918459	
40.850000	0.000000	269156.374532	
40.900000	0.000000	-417176.140441	
40.950000	0.000000	-903182.097218	
41.000000	0.000000	-1372792.186781	
41.050000	0.000000	-1919102.499500	
41.100000	0.000000	-2022208.697888	
41.150000	0.000000	-1938928.479195	
41.200000	0.000000	-1793177.534717	
41.250000	0.000000	-1705914.196499	
41.300000	0.000000	-1556361.305403	
41.350000	0.000000	-1309808.748066	
41.400000	0.000000	-1585929.582626	
41.450000	0.000000	-2001979.036134	
41.500000	0.000000	-2126155.440180	
41.550000	0.000000	-2338203.206166	
41.600000	0.000000	-2431155.760179	
41.650000	0.000000	-2158271.394841	
41.700000	0.000000	-1739418.183377	
41.750000	0.000000	-1638924.469589	
41.800000	0.000000	-2000792.214402	
41.850000	0.000000	-2288403.785183	
41.900000	0.000000	-2389773.390100	
41.950000	0.000000	-2806176.558413	
42.000000	0.000000	-2747113.119857	
42.050000	0.000000	-2084739.807931	
42.100000	0.000000	-1767556.994886	
42.150000	0.000000	-1460866.828272	
42.200000	0.000000	-400774.303828	
42.250000	0.000000	555997.862336	
42.300000	0.000000	1133349.483255	
42.350000	0.000000	1321062.147712	
42.400000	0.000000	1499430.325445	
42.450000	0.000000	1140914.546826	
42.500000	0.000000	660491.278685	
42.550000	0.000000	244517.507710	
42.600000	0.000000	-315400.926401	
42.650000	0.000000	-610919.293843	
42.700000	0.000000	-903514.792864	
42.750000	0.000000	-747309.637034	
42.800000	0.000000	-857321.015017	
42.850000	0.000000	-842080.394077	
42.900000	0.000000	-793376.276859	
42.950000	0.000000	-1066411.172801	
43.000000	0.000000	-1218072.398173	
43.050000	0.000000	-1466014.363264	
43.100000	0.000000	-2016800.738683	
43.150000	0.000000	-2291912.616078	
43.200000	0.000000	-2333079.708740	
43.250000	0.000000	-2580261.920791	
43.300000	0.000000	-2567135.683802	
43.350000	0.000000	-2230160.716803	
43.400000	0.000000	-2155176.185064	
43.450000	0.000000	-2267982.898556	
43.500000	0.000000	-2428412.992649	
43.550000	0.000000	-2577286.122459	
43.600000	0.000000	-2685152.052743	
43.650000	0.000000	-2820411.335049	
43.700000	0.000000	-2287688.193215	
43.750000	0.000000	-1993485.425085	
43.800000	0.000000	-1705283.222962	
43.850000	0.000000	-912998.739782	
43.900000	0.000000	-263712.060644	
43.950000	0.000000	292926.626894	
44.000000	0.000000	835053.904015	
44.050000	0.000000	1457927.653387	
44.100000	0.000000	1735939.375876	
44.150000	0.000000	1488420.645392	
44.200000	0.000000	1056522.143072	
44.250000	0.000000	538373.186640	
44.300000	0.000000	-101354.498117	
44.350000	0.000000	-635807.283663	
44.400000	0.000000	-829726.495661	
44.450000	0.000000	-968513.418658	
44.500000	0.000000	-1136303.837693	
44.550000	0.000000	-1079140.263720	
44.600000	0.000000	-831472.875006	
44.650000	0.000000	-889900.520892	
44.700000	0.000000	-756681.640934	
44.750000	0.000000	-872471.633338	
44.800000	0.000000	-1183069.950577	
44.850000	0.000000	-1313076.576972	
44.900000	0.000000	-1446416.066366	
44.950000	0.000000	-1532114.360015	
45.000000	0.000000	-1588766.319067	
45.050000	0.000000	-1546781.190783	
45.100000	0.000000	-1512122.242665	
45.150000	0.000000	-1841488.113512	
45.200000	0.000000	-2000493.537858	
45.250000	0.000000	-2204906.667855	
45.300000	0.000000	-2688587.269271	
45.350000	0.000000	-2558480.697883	
45.400000	0.000000	-2507511.006727	
45.450000	0.000000	-2457336.942187	
45.500000	0.000000	-2128777.937726	
45.550000	0.000000	-1486619.536314	
45.600000	0.000000	-630624.916688	
45.650000	0.000000	92583.704644	
45.700000	0.000000	406518.453732	
45.750000	0.000000	614509.639373	
45.800000	0.000000	800860.435162	
45.850000	0.000000	406345.818198	
45.900000	0.000000	120073.417744	
45.950000	0.000000	-324254.715080	
46.000000	0.000000	-574156.387037	
46.050000	0.000000	-587679.958893	
46.100000	0.000000	-601453.013645	
46.150000	0.000000	-515300.295699	
46.200000	0.000000	-299135.906979	
46.250000	0.000000	-330838.285996	
46.300000	0.000000	-569350.974258	
46.350000	0.000000	-577002.604241	
46.400000	0.000000	-431499.583708	
46.450000	0.000000	-672663.208215	
46.500000	0.000000	-938409.094076	
46.550000	0.000000	-887035.213746	
46.600000	0.000000	-645259.794095	
46.650000	0.000000	-451106.056996	
46.700000	0.000000	-647481.436457	
46.750000	0.000000	-642729.586137	
46.800000	0.000000	-744744.553231	
46.850000	0.000000	-1301033.142668	
46.900000	0.000000	-1616448.007377	
46.950000	0.000000	-1543598.867230	
47.000000	0.000000	-1935674.326697	
47.050000	0.000000	-2337146.276913	
47.100000	0.000000	-2238847.194609	
47.150000	0.000000	-2209113.669081	
47.200000	0.000000	-2407985.145849	
47.250000	0.000000	-2406306.523603	
47.300000	0.000000	-1614200.550509	
47.350000	0.000000	-961818.504945	
47.400000	0.000000	-387796.439358	
47.450000	0.000000	-59238.522141	
47.500000	0.000000	334408.565477	
47.550000	0.000000	534311.311191	
47.600000	0.000000	507007.884696	
47.650000	0.000000	774000.585408	
47.700000	0.000000	979904.898337	
47.750000	0.000000	999118.160311	
47.800000	0.000000	971008.746868	
47.850000	0.000000	819820.679513	
47.900000	0.000000	783041.358675	
47.950000	0.000000	566119.784796	
48.000000	0.000000	300232.776234	
48.050000	0.000000	-98982.564612	
48.100000	0.000000	-226082.728347	
48.150000	0.000000	212836.000589	
48.200000	0.000000	63687.985456	
48.250000	0.000000	-260962.526198	
48.300000	0.000000	-225909.747338	
48.350000	0.000000	-158575.930809	
48.400000	0.000000	-507630.580933	
48.450000	0.000000	-826408.500821	
48.500000	0.000000	-1338917.423967	
48.550000	0.000000	-1694961.107690	
48.600000	0.000000	-1878656.995105	
48.650000	0.000000	-2327551.221383	
48.700000	0.000000	-2647102.873657	
48.750000	0.000000	-2579861.995335	
48.800000	0.000000	-2552074.964101	
48.850000	0.000000	-2569020.129002	
48.900000	0.000000	-2313095.760682	
48.950000	0.000000	-2054827.210195	
49.000000	0.000000	-1911932.033330	
49.050000	0.000000	-1694765.507833	
49.100000	0.000000	-1300004.502401	
49.150000	0.000000	-1217672.670350	
49.200000	0.000000	-1491789.342522	
49.250000	0.000000	-1264630.409783	
49.300000	0.000000	-1009414.650952	
49.350000	0.000000	-1036458.945843	
49.400000	0.000000	-876030.518813	
49.450000	0.000000	-425090.719251	
49.500000	0.000000	19140.631411	
49.550000	0.000000	240949.694524	
49.600000	0.000000	483161.397636	
49.650000	0.000000	503150.042354	
49.700000	0.000000	643712.767537	
49.750000	0.000000	933356.609571	
49.800000	0.000000	1147892.522464	
49.850000	0.000000	1347907.332323	
49.900000	0.000000	1636899.982225	
49.950000	0.000000	1306664.719054	
50.000000	0.000000	753797.459108	
50.050000	0.000000	618146.472390	
50.100000	0.000000	368877.678972	
50.150000	0.000000	-16070.014533	
50.200000	0.000000	-386071.331696	
50.250000	0.000000	-347694.190988	
50.300000	0.000000	-859970.178226	
50.350000	0.000000	-1422721.498053	
50.400000	0.000000	-1608423.329394	
50.450000	0.000000	-1969041.244540	
50.500000	0.000000	-2282462.894781	
50.550000	0.000000	-2598360.951315	
50.600000	0.000000	-3118096.313007	
50.650000	0.000000	-3216873.635567	
50.700000	0.000000	-3125038.446928	
50.750000	0.000000	-2810387.485831	
50.800000	0.000000	-2212149.217039	
50.850000	0.000000	-1535047.627455	
50.900000	0.000000	-1382545.999695	
50.950000	0.000000	-1308217.766170	
51.000000	0.000000	-1002550.982748	
51.050000	0.000000	-734423.981178	
51.100000	0.000000	-572994.910674	
51.150000	0.000000	-436781.289395	
51.200000	0.000000	-93551.362240	
51.250000	0.000000	175429.636200	
51.300000	0.000000	81605.322983	
51.350000	0.000000	155531.449926	
51.400000	0.000000	337618.823258	
51.450000	0.000000	285369.998494	
51.500000	0.000000	588344.181996	
51.550000	0.000000	762146.105448	
51.600000	0.000000	1130872.974306	
51.650000	0.000000	1391342.579216	
51.700000	0.000000	873508.548574	
51.750000	0.000000	818940.410809	
51.800000	0.000000	931050.052129	
51.850000	0.000000	382623.748256	
51.900000	0.000000	-175766.942554	
51.950000	0.000000	-233681.635391	
52.000000	0.000000	-403568.943887	
52.050000	0.000000	-957335.968825	
52.100000	0.000000	-1232150.319198	
52.150000	0.000000	-1376315.954970	
52.200000	0.000000	-2020454.853619	
52.250000	0.000000	-2481687.205734	
52.300000	0.000000	-2566547.109461	
52.350000	0.000000	-2512601.279962	
52.400000	0.000000	-2322167.963790	
52.450000	0.000000	-1968040.616469	
52.500000	0.000000	-1555914.139654	
52.550000	0.000000	-1189544.046347	
52.600000	0.000000	-1257277.624989	
52.650000	0.000000	-1254183.344161	
52.700000	0.000000	-1011629.803558	
52.750000	0.000000	-515508.420506	
52.800000	0.000000	-11455.065367	
52.850000	0.000000	379361.576400	
52.900000	0.000000	737141.018447	
52.950000	0.000000	1232281.673280	
53.000000	0.000000	1367399.887631	
53.050000	0.000000	1177672.257076	
53.100000	0.000000	1238228.991770	
53.150000	0.000000	846071.063493	
53.200000	0.000000	440999.527546	
53.250000	0.000000	257027.973284	
53.300000	0.000000	-99796.483298	
53.350000	0.000000	-17375.009511	
53.400000	0.000000	122155.605128	
53.450000	0.000000	-6982.573744	
53.500000	0.000000	77312.796233	
53.550000	0.000000	-131418.878149	
53.600000	0.000000	-520101.814787	
53.650000	0.000000	-817711.385077	
53.700000	0.000000	-1057726.466722	
53.750000	0.000000	-1139347.993791	
53.800000	0.000000	-1474639.213198	
53.850000	0.000000	-1877563.293828	
53.900000	0.000000	-1779310.628378	
53.950000	0.000000	-1896088.724523	
54.000000	0.000000	-1891379.554818	
54.050000	0.000000	-1724301.802117	
54.100000	0.000000	-1056193.330416	
54.150000	0.000000	-336495.201169	
54.200000	0.000000	-16703.613238	
54.250000	0.000000	569764.305079	
54.300000	0.000000	827715.154296	
54.350000	0.000000	589384.354473	
54.400000	0.000000	600000.363366	
54.450000	0.000000	1017590.302001	
54.500000	0.000000	1264610.535774	
54.550000	0.000000	1554047.796868	
54.600000	0.000000	1786844.367339	
54.650000	0.000000	1685728.445747	
54.700000	0.000000	1459996.827234	
54.750000	0.000000	1130858.581561	
54.800000	0.000000	834423.405592	
54.850000	0.000000	389900.226458	
54.900000	0.000000	344991.526497	
54.950000	0.000000	404655.921897	
55.000000	0.000000	329094.614976	
55.050000	0.000000	208917.741584	
55.100000	0.000000	-280936.193952	
55.150000	0.000000	-387694.492528	
55.200000	0.000000	-611600.163610	
55.250000	0.000000	-1006116.437830	
55.300000	0.000000	-1197863.962896	
55.350000	0.000000	-1346149.926790	
55.400000	0.000000	-1204048.681200	
55.450000	0.000000	-1189669.155971	
55.500000	0.000000	-1190183.402972	
55.550000	0.000000	-1251704.688352	
55.600000	0.000000	-1334762.617807	
55.650000	0.000000	-1584745.535003	
55.700000	0.000000	-1375275.570693	
55.750000	0.000000	-1008450.054805	
55.800000	0.000000	-405980.954967	
55.850000	0.000000	346720.239188	
55.900000	0.000000	1288373.221924	
55.950000	0.000000	1881897.385779	
56.000000	0.000000	2224777.859013	
56.050000	0.000000	2165870.408282	
56.100000	0.000000	2165178.568175	
56.150000	0.000000	2140227.087868	
56.200000	0.000000	1872792.079925	
56.250000	0.000000	1589367.547589	
56.300000	0.000000	1550680.312681	
56.350000	0.000000	1250370.944004	
56.400000	0.000000	1027796.161188	
56.450000	0.000000	1151801.707974	
56.500000	0.000000	1145090.181801	
56.550000	0.000000	833462.986590	
56.600000	0.000000	339313.371554	
56.650000	0.000000	232932.899015	
56.700000	0.000000	270562.143620	
56.750000	0.000000	-43866.410959	
56.800000	0.000000	99275.938344	
56.850000	0.000000	475036.292671	
56.900000	0.000000	378684.411984	
56.950000	0.000000	324459.185247	
57.000000	0.000000	211093.290410	
57.050000	0.000000	-248673.686123	
57.100000	0.000000	-810385.584138	
57.150000	0.000000	-1121642.638235	
57.200000	0.000000	-1443934.629376	
57.250000	0.000000	-1719371.846980	
57.300000	0.000000	-1565007.873720	
57.350000	0.000000	-1036905.673434	
57.400000	0.000000	-864221.320640	
57.450000	0.000000	-217325.526188	
57.500000	0.000000	396927.507572	
57.550000	0.000000	864497.177302	
57.600000	0.000000	1406422.098691	
57.650000	0.000000	1571424.202382	
57.700000	0.000000	1579241.782937	
57.750000	0.000000	1811274.824981	
57.800000	0.000000	1917280.420403	
57.850000	0.000000	1798975.772174	
57.900000	0.000000	1665119.242092	
57.950000	0.000000	1657892.219614	
58.000000	0.000000	1569717.255754	
58.050000	0.000000	1563841.232897	
58.100000	0.000000	1656251.845858	
58.150000	0.000000	1412886.591099	
58.200000	0.000000	863313.534336	
58.250000	0.000000	425122.458336	
58.300000	0.000000	325864.464731	
58.350000	0.000000	335179.108883	
58.400000	0.000000	9491.949725	
58.450000	0.000000	-171270.845353	
58.500000	0.000000	-104991.373296	
58.550000	0.000000	-42805.245926	
58.600000	0.000000	-290718.721657	
58.650000	0.000000	-702887.773846	
58.700000	0.000000	-1017809.110361	
58.750000	0.000000	-1366307.441998	
58.800000	0.000000	-1587168.044617	
58.850000	0.000000	-1750599.052167	
58.900000	0.000000	-1920955.265997	
58.950000	0.000000	-1436799.918480	
59.000000	0.000000	-891701.929151	
59.050000	0.000000	-307061.722426	
59.100000	0.000000	95614.068748	
59.150000	0.000000	591553.988767	
59.200000	0.000000	602893.498068	
59.250000	0.000000	928912.085674	
59.300000	0.000000	1060009.305723	
59.350000	0.000000	968412.777027	
59.400000	0.000000	1210497.260948	
59.450000	0.000000	1862904.874399	
59.500000	0.000000	1778065.671840	
59.550000	0.000000	1591661.482515	
59.600000	0.000000	1741069.214370	
59.650000	0.000000	1953307.058587	
59.700000	0.000000	2113785.329256	
59.750000	0.000000	2020059.709511	
59.800000	0.000000	1913062.905575	
59.850000	0.000000	1606838.423248	
59.900000	0.000000	1048301.360093	
59.950000	0.000000	896129.593787	
60.000000	0.000000	797304.722635	
60.050000	0.000000	408042.298534	
60.100000	0.000000	181626.524049	
60.150000	0.000000	-79300.844094	
60.200000	0.000000	-684810.869334	
60.250000	0.000000	-1147169.346545	
60.300000	0.000000	-1363334.683620	
60.350000	0.000000	-1590365.993625	
60.400000	0.000000	-1685233.979833	
60.450000	0.000000	-1170054.555139	
60.500000	0.000000	-1107989.726113	
60.550000	0.000000	-1239314.152410	
60.600000	0.000000	-1008206.359980	
60.650000	0.000000	-980158.471039	
60.700000	0.000000	-844131.544309	
60.750000	0.000000	-752662.650208	
60.800000	0.000000	-739312.335158	
60.850000	0.000000	-693220.428489	
60.900000	0.000000	-395298.358335	
60.950000	0.000000	-27928.239734	
61.000000	0.000000	414931.872161	
61.050000	0.000000	961636.724762	
61.100000	0.000000	1530821.252578	
61.150000	0.000000	1899922.058453	
61.200000	0.000000	2078694.074425	
61.250000	0.000000	2207857.110555	
61.300000	0.000000	2305160.411357	
61.350000	0.000000	2215164.865895	
61.400000	0.000000	2171530.641464	
61.450000	0.000000	1982807.717441	
61.500000	0.000000	1895331.837256	
61.550000	0.000000	1747163.116414	
61.600000	0.000000	1386163.717640	
61.650000	0.000000	820311.014324	
61.700000	0.000000	537047.101187	
61.750000	0.000000	288389.872029	
61.800000	0.000000	-415259.524740	
61.850000	0.000000	-582509.217525	
61.900000	0.000000	-709469.574815	
61.950000	0.000000	-925695.597900	
62.000000	0.000000	-1391088.798933	
62.050000	0.000000	-1630655.351262	
62.100000	0.000000	-1480541.989697	
62.150000	0.000000	-1707807.380452	
62.200000	0.000000	-1811078.832352	
62.250000	0.000000	-1604539.245643	
62.300000	0.000000	-1629764.787059	
62.350000	0.000000	-1602204.852703	
62.400000	0.000000	-965049.532275	
62.450000	0.000000	-283477.192406	
62.500000	0.000000	147015.240157	
62.550000	0.000000	241563.623956	
62.600000	0.000000	294247.330136	
62.650000	0.000000	362276.588393	
62.700000	0.000000	903103.603863	
62.750000	0.000000	1066659.950720	
62.800000	0.000000	1294018.376132	
62.850000	0.000000	1944811.081136	
62.900000	0.000000	2151455.552832	
62.950000	0.000000	2026191.549182	
63.000000	0.000000	1974331.287769	
63.050000	0.000000	1668662.888996	
63.100000	0.000000	1214783.665946	
63.150000	0.000000	644457.712700	
63.200000	0.000000	313772.414385	
63.250000	0.000000	165423.365845	
63.300000	0.000000	-37681.845198	
63.350000	0.000000	-103886.557130	
63.400000	0.000000	-263940.528532	
63.450000	0.000000	-714534.049164	
63.500000	0.000000	-1082081.984790	
63.550000	0.000000	-1762162.302384	
63.600000	0.000000	-2301935.511190	
63.650000	0.000000	-2845517.142993	
63.700000	0.000000	-2939305.506582	
63.750000	0.000000	-2671314.979679	
63.800000	0.000000	-2483641.243956	
63.850000	0.000000	-2192018.284851	
63.900000	0.000000	-2073206.930449	
63.950000	0.000000	-1948458.972388	
64.000000	0.000000	-1367254.776949	
64.050000	0.000000	-947574.873275	
64.100000	0.000000	-558277.853920	
64.150000	0.000000	-203014.381226	
64.200000	0.000000	93887.651683	
64.250000	0.000000	89189.426921	
64.300000	0.000000	557575.123594	
64.350000	0.000000	1352052.135390	
64.400000	0.000000	1438881.631590	
64.450000	0.000000	1585238.182407	
64.500000	0.000000	1946973.273458	
64.550000	0.000000	1780746.959771	
64.600000	0.000000	1508316.965440	
64.650000	0.000000	1444999.525632	
64.700000	0.000000	1458055.466876	
64.750000	0.000000	1067342.608536	
64.800000	0.000000	731574.542955	
64.850000	0.000000	528345.689484	
64.900000	0.000000	129608.729060	
64.950000	0.000000	-503473.598821	
65.000000	0.000000	-1049659.044749	
65.050000	0.000000	-1497204.027805	
65.100000	0.000000	-2227814.685556	
65.150000	0.000000	-2795180.709931	
65.200000	0.000000	-3042927.330096	
65.250000	0.000000	-3224648.787331	
65.300000	0.000000	-3338275.439610	
65.350000	0.000000	-3326093.586509	
65.400000	0.000000	-3114076.323916	
65.450000	0.000000	-2820749.462891	
65.500000	0.000000	-2626971.105550	
65.550000	0.000000	-2620792.516380	
65.600000	0.000000	-2616188.683903	
65.650000	0.000000	-2700776.227057	
65.700000	0.000000	-2230998.820332	
65.750000	0.000000	-1584048.949624	
65.800000	0.000000	-618575.375395	
65.850000	0.000000	-358870.327720	
65.900000	0.000000	-118695.578818	
65.950000	0.000000	677827.741219	
66.000000	0.000000	777070.732409	
66.050000	0.000000	731897.956913	
66.100000	0.000000	1108361.526662	
66.150000	0.000000	902434.291068	
66.200000	0.000000	582341.698156	
66.250000	0.000000	840753.015571	
66.300000	0.000000	724303.857459	
66.350000	0.000000	506867.834846	
66.400000	0.000000	440588.892006	
66.450000	0.000000	-23345.183836	
66.500000	0.000000	-141416.832265	
66.550000	0.000000	-333167.063881	
66.600000	0.000000	-868093.231911	
66.650000	0.000000	-1127155.584791	
66.700000	0.000000	-1294177.291209	
66.750000	0.000000	-1994195.144820	
66.800000	0.000000	-2678791.461689	
66.850000	0.000000	-3078395.808781	
66.900000	0.000000	-3421504.962362	
66.950000	0.000000	-3717083.442126	
67.000000	0.000000	-3973882.663819	
67.050000	0.000000	-3944445.203075	
67.100000	0.000000	-3599067.816257	
67.150000	0.000000	-3170040.647405	
67.200000	0.000000	-2467558.876443	
67.250000	0.000000	-2401816.619750	
67.300000	0.000000	-1847743.610243	
67.350000	0.000000	-831786.029069	
67.400000	0.000000	-497728.161544	
67.450000	0.000000	-378813.249314	
67.500000	0.000000	-374095.177478	
67.550000	0.000000	-566723.169294	
67.600000	0.000000	-181186.985232	
67.650000	0.000000	494046.010174	
67.700000	0.000000	577554.202386	
67.750000	0.000000	450511.120004	
67.800000	0.000000	557935.105067	
67.850000	0.000000	249802.940364	
67.900000	0.000000	102232.669969	
67.950000	0.000000	-24076.471204	
68.000000	0.000000	-174305.171463	
68.050000	0.000000	-366727.771020	
68.100000	0.000000	-528870.222730	
68.150000	0.000000	-787643.885395	
68.200000	0.000000	-796235.128359	
68.250000	0.000000	-648200.418670	
68.300000	0.000000	-921983.417299	
68.350000	0.000000	-1208612.251789	
68.400000	0.000000	-1549377.616945	
68.450000	0.000000	-2149511.282138	
68.500000	0.000000	-2570169.730191	
68.550000	0.000000	-2982721.264294	
68.600000	0.000000	-3262988.133197	
68.650000	0.000000	-3649720.786350	
68.700000	0.000000	-3844055.231838	
68.750000	0.000000	-3784262.908162	
68.800000	0.000000	-3634521.011011	
68.850000	0.000000	-3311731.944900	
68.900000	0.000000	-2561660.242890	
68.950000	0.000000	-1667156.220567	
69.000000	0.000000	-1018839.632472	
69.050000	0.000000	-808817.545036	
69.100000	0.000000	-546886.412568	
69.150000	0.000000	-504123.894459	
69.200000	0.000000	-558162.057154	
69.250000	0.000000	24858.702105	
69.300000	0.000000	862928.087076	
69.350000	0.000000	1308666.448058	
69.400000	0.000000	1374809.453439	
69.450000	0.000000	1634472.087031	
69.500000	0.000000	1341600.556400	
69.550000	0.000000	875872.859782	
69.600000	0.000000	958048.492783	
69.650000	0.000000	859739.197002	
69.700000	0.000000	537716.666148	
69.750000	0.000000	259189.123133	
69.800000	0.000000	29118.526768	
69.850000	0.000000	-111895.668747	
69.900000	0.000000	-371049.690613	
69.950000	0.000000	-870144.560032	
70.000000	0.000000	-1489213.613242	
70.050000	0.000000	-2055489.333312	
70.100000	0.000000	-2467449.065566	
70.150000	0.000000	-2809866.071817	
70.200000	0.000000	-2887592.102219	
70.250000	0.000000	-3194461.500296	
70.300000	0.000000	-3311275.121137	
70.350000	0.000000	-3591997.597329	
70.400000	0.000000	-3893501.114169	
70.450000	0.000000	-3901852.722080	
70.500000	0.000000	-4136353.322914	
70.550000	0.000000	-4183833.937235	
70.600000	0.000000	-3791701.315735	
70.650000	0.000000	-3063566.655952	
70.700000	0.000000	-2375096.026618	
70.750000	0.000000	-1330645.148692	
70.800000	0.000000	-642919.983679	
70.850000	0.000000	-335240.343926	
70.900000	0.000000	-171942.384830	
70.950000	0.000000	627271.419911	
71.000000	0.000000	993404.114509	
71.050000	0.000000	1014714.189392	
71.100000	0.000000	989719.796693	
71.150000	0.000000	1178801.723013	
71.200000	0.000000	1173058.342215	
71.250000	0.000000	1221262.829706	
71.300000	0.000000	1538001.644108	
71.350000	0.000000	1354400.086768	
71.400000	0.000000	1130094.602550	
71.450000	0.000000	695301.590450	
71.500000	0.000000	251725.564741	
71.550000	0.000000	-321166.228043	
71.600000	0.000000	-729682.361858	
71.650000	0.000000	-1052177.656184	
71.700000	0.000000	-1524216.341048	
71.750000	0.000000	-1942619.962616	
71.800000	0.000000	-2436894.524286	
71.850000	0.000000	-2863064.837420	
71.900000	0.000000	-3056690.991854	
71.950000	0.000000	-3518641.422273	
72.000000	0.000000	-3982444.449630	
72.050000	0.000000	-4466680.868675	
72.100000	0.000000	-4604693.825126	
72.150000	0.000000	-4872855.712377	
72.200000	0.000000	-4825620.620037	
72.250000	0.000000	-4424457.308968	
72.300000	0.000000	-3910135.847297	
72.350000	0.000000	-3200861.007882	
72.400000	0.000000	-2451185.829319	
72.450000	0.000000	-1475413.825085	
72.500000	0.000000	-691374.753586	
72.550000	0.000000	-555080.200222	
72.600000	0.000000	-205204.274268	
72.650000	0.000000	395866.681558	
72.700000	0.000000	660311.379897	
72.750000	0.000000	1210749.320841	
72.800000	0.000000	1635868.656568	
72.850000	0.000000	1941435.835959	
72.900000	0.000000	2131083.664979	
72.950000	0.000000	2387843.840800	
73.000000	0.000000	2549746.829158	
73.050000	0.000000	2083095.055444	
73.100000	0.000000	1577009.916748	
73.150000	0.000000	915141.524443	
73.200000	0.000000	149114.076706	
73.250000	0.000000	-527112.683155	
73.300000	0.000000	-1098050.914275	
73.350000	0.000000	-1495190.241799	
73.400000	0.000000	-1716950.045547	
73.450000	0.000000	-1867487.398476	
73.500000	0.000000	-2090691.178248	
73.550000	0.000000	-2517870.718576	
73.600000	0.000000	-2747295.204422	
73.650000	0.000000	-2871026.029500	
73.700000	0.000000	-3319856.316195	
73.750000	0.000000	-3817959.574304	
73.800000	0.000000	-3911267.744417	
73.850000	0.000000	-3865721.175483	
73.900000	0.000000	-4143194.897050	
73.950000	0.000000	-4031257.799902	
74.000000	0.000000	-3684663.507870	
74.050000	0.000000	-3237381.701909	
74.100000	0.000000	-2689316.201533	
74.150000	0.000000	-1667653.286009	
74.200000	0.000000	-1171354.856500	
74.250000	0.000000	-649884.696666	
74.300000	0.000000	238218.984115	
74.350000	0.000000	626536.624715	
74.400000	0.000000	1187595.426050	
74.450000	0.000000	1531355.189157	
74.500000	0.000000	1564095.145960	
74.550000	0.000000	1695649.841391	
74.600000	0.000000	1709532.888871	
74.650000	0.000000	1694574.821953	
74.700000	0.000000	1283450.456881	
74.750000	0.000000	695239.882258	
74.800000	0.000000	208258.404565	
74.850000	0.000000	-445028.801288	
74.900000	0.000000	-811544.175836	
74.950000	0.000000	-831971.179878	
75.000000	0.000000	-944834.384796	
75.050000	0.000000	-1360309.014061	
