HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	LSSGagMya 	LSSGagMza 	LSSGagMys 	LSSGagMzs 	
(s)	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
37.950000	-786.766277	460.020836	578.869604	703.939219	
38.000000	-1121.639655	301.423350	402.766918	1089.362365	
38.050000	-1689.954681	489.307101	530.065886	1677.616989	
38.100000	-1834.689627	379.644538	300.241657	1849.343276	
38.150000	-1685.534216	105.147378	-81.122734	1686.861074	
38.200000	-1820.523804	-222.466250	-540.521785	1752.607982	
38.250000	-2269.204172	-273.542359	-815.110039	2135.347762	
38.300000	-2308.997654	-268.734920	-963.955621	2115.296468	
38.350000	-2699.508912	-404.966315	-1374.303063	2358.524725	
38.400000	-2911.260004	-393.167506	-1609.570510	2457.498389	
38.450000	-2811.243402	-732.793410	-2017.200948	2090.688080	
38.500000	-2528.722208	-1088.948315	-2295.764692	1519.772876	
38.550000	-2327.878336	-1093.978410	-2275.256268	1199.589656	
38.600000	-2199.838401	-556.399000	-1859.961750	1299.773613	
38.650000	-2126.307547	-477.882985	-1835.090090	1175.584715	
38.700000	-2146.260505	-104.851724	-1677.401917	1343.037948	
38.750000	-2262.732812	105.888553	-1726.924092	1465.914997	
38.800000	-2371.289088	102.085850	-1913.349473	1404.467103	
38.850000	-2428.655650	334.662067	-1936.371333	1503.606891	
38.900000	-2570.535825	104.984395	-2261.094443	1227.244349	
38.950000	-2227.723437	-350.877381	-2194.045879	521.564688	
39.000000	-1958.612009	-804.754840	-2112.741271	-141.833277	
39.050000	-1684.789218	-886.439970	-1854.374189	-430.797660	
39.100000	-1034.101193	-601.845984	-1128.896722	-396.454635	
39.150000	-398.112785	-677.086628	-477.947471	-623.302665	
39.200000	106.124928	-656.052947	69.260082	-660.962110	
39.250000	344.047730	-223.846482	346.406965	-220.178414	
39.300000	21.486068	277.534761	0.031084	278.365195	
39.350000	299.611210	771.311342	186.134029	806.251908	
39.400000	343.001540	1371.380521	49.578697	1412.755071	
39.450000	175.786209	1795.635408	-320.742732	1775.480670	
39.500000	456.392709	2037.690509	-254.460729	2072.613629	
39.550000	981.916679	2360.381358	-36.681757	2556.211056	
39.600000	849.345417	2612.660389	-438.272798	2712.065684	
39.650000	957.656393	2425.268738	-426.500452	2572.378927	
39.700000	693.959385	2322.915655	-753.010266	2304.450437	
39.750000	723.083749	2113.779846	-749.652487	2104.503603	
39.800000	744.169877	2261.729298	-969.906768	2174.508720	
39.850000	741.819724	2628.102675	-1375.559614	2359.037041	
39.900000	1185.022339	3040.934001	-1555.945695	2868.900832	
39.950000	1340.971606	3544.278705	-2052.194850	3185.688771	
40.000000	1362.692514	3185.957493	-1942.820405	2869.268627	
40.050000	1030.792808	2876.480359	-2016.260364	2295.945640	
40.100000	1106.558338	2981.698148	-2224.665670	2272.852518	
40.150000	1290.331952	2626.685353	-1970.506637	2163.686005	
40.200000	1606.300436	2033.333837	-1445.900769	2150.353567	
40.250000	1654.989345	1615.793235	-1166.221448	1997.424690	
40.300000	1312.872524	1511.802869	-1252.931677	1561.839692	
40.350000	1843.834065	1725.158107	-1503.614240	2028.555608	
40.400000	2083.508348	2159.455302	-2054.840422	2186.752584	
40.450000	2098.148804	2117.950313	-2152.038395	2063.170507	
40.500000	2158.593001	1792.795725	-1963.284899	2004.782183	
40.550000	1764.355467	2331.705141	-2565.490931	1402.873724	
40.600000	1494.169190	2559.830035	-2817.678725	919.759222	
40.650000	920.666022	2381.406412	-2542.694220	231.143829	
40.700000	262.856906	2097.326521	-2063.248940	-459.212065	
40.750000	-251.987507	1973.086445	-1710.020881	-1016.068796	
40.800000	-239.240434	947.651930	-733.635883	-645.800573	
40.850000	-117.388997	314.707336	-209.599710	-262.466555	
40.900000	244.269322	-358.806437	156.099393	405.021642	
40.950000	609.511830	-781.086956	233.278186	962.903238	
41.000000	658.228546	-1206.390995	452.668371	1297.588184	
41.050000	1075.894198	-1690.524773	404.416270	1962.618288	
41.100000	1193.164816	-1819.090973	269.964306	2158.669688	
41.150000	1384.725872	-2155.358925	176.483755	2555.756383	
41.200000	1579.506313	-1944.852709	-267.354828	2491.146949	
41.250000	1468.355792	-1627.142525	-486.138414	2137.131333	
41.300000	1354.593505	-1609.841523	-527.931191	2036.615329	
41.350000	1087.213895	-1295.504609	-526.895105	1607.092973	
41.400000	899.966321	-1215.388363	-476.224414	1435.380904	
41.450000	1247.863771	-1904.914786	-731.806734	2156.460667	
41.500000	1226.743132	-2292.247151	-775.172970	2481.612867	
41.550000	1464.542951	-2518.734444	-1140.233858	2681.189633	
41.600000	1705.677458	-2602.385144	-1544.914494	2700.923006	
41.650000	1674.449941	-2619.210387	-1683.036444	2613.701210	
41.700000	1825.027188	-2437.183552	-1984.303835	2309.356479	
41.750000	1838.215936	-2024.315420	-2086.579114	1767.222769	
41.800000	1547.779750	-2166.960411	-1937.436405	1826.931526	
41.850000	1326.626922	-2875.429192	-2016.827631	2441.400783	
41.900000	1377.252113	-3210.143574	-2321.987766	2609.639477	
41.950000	811.857046	-3541.978254	-2084.184435	2976.726113	
42.000000	529.574374	-3816.168533	-2133.989048	3207.753323	
42.050000	897.621668	-3651.687483	-2573.612085	2741.726803	
42.100000	1020.931932	-3213.515686	-2607.418333	2137.838962	
42.150000	1102.549331	-3134.064128	-2756.304111	1854.928555	
42.200000	1302.742312	-3072.356733	-2981.555014	1498.947091	
42.250000	1894.123246	-2262.731735	-2934.251847	312.767302	
42.300000	2363.738424	-1724.512989	-2866.993808	-584.423627	
42.350000	2616.265200	-1578.149266	-2867.651712	-1054.501649	
42.400000	2236.702693	-1122.996755	-2204.024797	-1185.847651	
42.450000	1664.616187	-697.448355	-1462.680831	-1057.329549	
42.500000	1073.928807	-435.035605	-885.087983	-747.795646	
42.550000	345.636007	-147.518580	-275.816926	-255.247170	
42.600000	-239.162536	-68.434220	19.482907	247.996594	
42.650000	-946.729242	344.730585	603.918183	806.485331	
42.700000	-1222.927928	479.226548	745.479558	1081.420614	
42.750000	-1360.638147	459.876324	679.242785	1265.484661	
42.800000	-1337.001452	459.815604	595.334694	1282.411857	
42.850000	-1248.942384	595.475127	645.157135	1224.017818	
42.900000	-1250.735829	592.825762	563.967704	1264.010700	
42.950000	-1247.325928	610.025146	500.633931	1295.113313	
43.000000	-1456.897382	176.271170	-41.878601	1466.924418	
43.050000	-1689.581457	-215.248603	-565.565887	1606.596624	
43.100000	-2313.156967	-153.940550	-775.082389	2184.866049	
43.150000	-2815.139465	-6.508045	-936.992534	2654.636803	
43.200000	-2828.058069	223.113732	-894.264434	2692.207910	
43.250000	-2695.259033	437.207745	-809.375442	2607.773767	
43.300000	-2910.624143	876.680514	-697.253246	2958.739364	
43.350000	-2611.441130	954.755034	-649.162816	2703.658454	
43.400000	-2417.490505	1129.485303	-559.296712	2609.058114	
43.450000	-2351.611446	1081.480524	-713.445024	2488.106208	
43.500000	-2676.670947	962.005523	-1178.739415	2588.550994	
43.550000	-3065.445334	1182.245739	-1477.059714	2934.784173	
43.600000	-3630.934057	1156.059070	-2114.196923	3170.224644	
43.650000	-3879.014813	1055.931672	-2567.178594	3093.758907	
43.700000	-3761.553289	812.760096	-2780.945344	2660.114023	
43.750000	-3514.227596	780.034406	-2737.278918	2337.852308	
43.800000	-3466.794728	827.410819	-2814.078281	2187.289773	
43.850000	-3526.668246	514.106562	-3111.871060	1737.225639	
43.900000	-3306.918114	-40.332822	-3168.925997	946.173422	
43.950000	-2770.539343	-241.996136	-2748.533505	424.279637	
44.000000	-2133.154379	-762.747076	-2234.576439	-372.557973	
44.050000	-1783.488975	-1328.201785	-1925.321726	-1112.694448	
44.100000	-1420.706878	-1249.963815	-1486.004281	-1171.583620	
44.150000	-702.558122	-1204.678320	-692.542077	-1210.463686	
44.200000	-336.194278	-1240.393483	-247.981449	-1260.994774	
44.250000	148.091230	-751.909724	246.238571	-725.717607	
44.300000	654.279338	-135.501355	668.133125	-6.335416	
44.350000	633.814710	657.117773	446.156555	796.535869	
44.400000	906.566278	647.186850	658.094562	898.679128	
44.450000	923.192794	746.329111	579.863703	1035.881492	
44.500000	1002.052548	976.714320	487.415838	1311.680627	
44.550000	859.113289	1360.458631	95.046818	1606.203327	
44.600000	843.240330	1354.093024	-14.104941	1595.125077	
44.650000	734.719618	788.155811	132.106521	1069.369077	
44.700000	915.726367	836.163440	175.328896	1227.592852	
44.750000	940.097368	1002.168200	4.263244	1374.083715	
44.800000	1089.555652	993.913466	28.875590	1474.503799	
44.850000	1066.276162	1230.641984	-257.745762	1607.790868	
44.900000	1121.093427	1258.326132	-345.134498	1649.581016	
44.950000	1420.539099	1465.555792	-455.880686	1989.461493	
45.000000	1212.863487	1621.404953	-814.081609	1853.985578	
45.050000	1137.773580	1807.967087	-1125.916062	1815.375056	
45.100000	1530.895324	1640.470768	-928.821923	2042.565695	
45.150000	1617.129257	1162.534063	-571.321964	1907.926627	
45.200000	1931.678953	1447.368340	-876.310765	2249.074498	
45.250000	2187.621580	1668.576669	-1174.254022	2488.164574	
45.300000	2566.371782	1836.806387	-1433.262662	2811.739439	
45.350000	2808.359961	2012.623609	-1755.344093	2975.954847	
45.400000	2887.274053	2113.980997	-2032.307273	2945.333751	
45.450000	2868.442870	2013.770521	-2107.035759	2800.649208	
45.500000	2919.945618	2339.654540	-2602.938514	2687.894307	
45.550000	2684.512803	2541.262260	-2924.721978	2260.669112	
45.600000	2080.076164	2513.238754	-2900.254378	1493.857323	
45.650000	1318.180425	2450.786664	-2717.694341	598.407477	
45.700000	644.138333	2181.056321	-2271.271489	-115.096038	
45.750000	515.476364	1876.939892	-1929.795770	-253.982668	
45.800000	314.551637	1211.805081	-1225.482390	-256.139689	
45.850000	-6.310694	722.686691	-623.592179	-365.306453	
45.900000	-44.326313	395.615361	-306.018162	-254.615747	
45.950000	300.658766	242.984520	-374.790392	94.707320	
46.000000	748.847536	-230.203092	-309.756806	719.594943	
46.050000	1190.177097	-425.302446	-518.376062	1152.688004	
46.100000	1111.078826	-3.747375	-814.978312	755.195835	
46.150000	908.657028	-288.062026	-522.984136	796.947524	
46.200000	820.654952	-198.770833	-550.992711	639.837043	
46.250000	785.017570	-270.144979	-520.665232	646.636422	
46.300000	625.157191	-423.939092	-344.895278	672.006656	
46.350000	357.943889	-883.607996	52.523894	951.907651	
46.400000	309.034337	-987.676795	78.714838	1031.897237	
46.450000	643.471087	-781.801502	-365.992206	944.096485	
46.500000	759.537545	-1002.317739	-478.280419	1163.093236	
46.550000	698.100753	-1225.805650	-443.480679	1339.130035	
46.600000	656.657128	-1171.244335	-489.900098	1250.203882	
46.650000	922.122729	-973.666068	-844.284397	1041.882917	
46.700000	892.777941	-821.090181	-878.733492	836.103762	
46.750000	1356.522945	-972.434745	-1397.272741	912.913842	
46.800000	1098.366207	-1324.814135	-1229.166179	1204.446599	
46.850000	343.717532	-1447.399497	-574.654279	1372.180475	
46.900000	591.290343	-1701.245721	-953.801440	1527.784105	
46.950000	698.007338	-2173.286886	-1278.632845	1890.895923	
47.000000	754.748533	-2601.695789	-1588.107955	2194.625104	
47.050000	344.374163	-3045.735669	-1514.836440	2664.652024	
47.100000	401.532455	-3080.398716	-1739.285657	2573.901536	
47.150000	193.658722	-3241.121447	-1792.045915	2707.571616	
47.200000	428.441726	-3206.640953	-2128.918843	2435.942355	
47.250000	476.811815	-3576.460838	-2533.477793	2569.029128	
47.300000	421.118828	-3580.921935	-2644.678960	2450.716934	
47.350000	602.518640	-3165.594653	-2630.475659	1861.347595	
47.400000	950.078421	-2263.008308	-2309.030549	832.005640	
47.450000	730.448291	-1719.253138	-1794.748501	517.942663	
47.500000	331.659077	-947.569385	-963.330323	282.630474	
47.550000	312.616942	-331.832715	-447.326373	-87.985540	
47.600000	508.001047	-239.341835	-453.799242	-330.780595	
47.650000	515.787826	-260.294237	-455.143079	-355.857693	
47.700000	583.419335	-146.810668	-352.289373	-487.671854	
47.750000	760.153184	-150.761319	-381.085681	-674.785558	
47.800000	838.091378	-206.618486	-413.290202	-757.812323	
47.850000	972.427891	-122.445860	-310.297882	-929.690361	
47.900000	686.053288	-545.795160	-633.937040	-605.545596	
47.950000	300.531006	-673.051156	-693.865399	-248.731834	
48.000000	93.898060	-622.993608	-624.355801	-84.368993	
48.050000	-146.976259	-522.957964	-529.060350	123.215996	
48.100000	-332.317665	-269.247446	-302.756632	302.105341	
48.150000	-496.272107	223.591069	138.598521	526.373839	
48.200000	-382.468090	65.068545	-22.332418	387.320315	
48.250000	-353.710266	132.879584	27.560154	376.839897	
48.300000	-495.254467	532.944089	333.041660	646.830641	
48.350000	-440.303243	228.208399	35.406998	494.663830	
48.400000	-477.581346	162.730410	-69.644229	499.714672	
48.450000	-1139.225347	237.505747	-367.695049	1104.103330	
48.500000	-1585.339140	471.038921	-486.064564	1580.796994	
48.550000	-1745.222059	715.079417	-481.825835	1823.453346	
48.600000	-2116.869742	1053.346089	-574.792937	2293.532017	
48.650000	-2275.017174	1543.453776	-468.575337	2708.945965	
48.700000	-2296.436271	1964.569042	-361.382601	3000.425366	
48.750000	-2005.648885	2320.086937	-91.300269	3065.467840	
48.800000	-2049.573293	2058.849242	-463.802523	2867.838771	
48.850000	-2165.306068	1939.719099	-797.312106	2795.595370	
48.900000	-2551.486485	1815.657988	-1362.859902	2819.452244	
48.950000	-2919.427699	1598.841306	-1956.061339	2693.171817	
49.000000	-3368.664538	1443.034988	-2590.287221	2592.423428	
49.050000	-3011.415293	1288.714667	-2451.938683	2171.958722	
49.100000	-3017.149227	1032.793831	-2650.206828	1773.769174	
49.150000	-3008.230691	966.968110	-2757.022304	1543.796507	
49.200000	-2845.116967	1216.474448	-2649.358479	1598.561548	
49.250000	-2221.204287	1670.369315	-2083.790659	1838.939399	
49.300000	-1694.289127	1528.991034	-1667.011934	1558.685068	
49.350000	-1340.442350	1376.980808	-1398.357806	1318.126567	
49.400000	-1169.148956	1390.929549	-1306.748343	1262.538412	
49.450000	-1239.343178	1273.199437	-1430.857154	1053.402239	
49.500000	-881.082392	656.076215	-1005.201604	443.071464	
49.550000	-810.256060	111.550210	-808.871243	-121.183714	
49.600000	-1060.593958	146.196995	-1047.292994	-222.284327	
49.650000	-1084.369536	85.702018	-1029.837823	-350.193891	
49.700000	-779.837064	236.649224	-802.863444	-139.853551	
49.750000	-650.721086	-94.077936	-514.927527	-408.825130	
49.800000	-838.999451	-323.186964	-518.971126	-734.192556	
49.850000	-1041.238991	-741.230896	-382.652950	-1219.499201	
49.900000	-933.996453	-890.203428	-130.170324	-1283.692768	
49.950000	-765.789363	-781.143691	-7.572688	-1093.874646	
50.000000	-94.673125	-563.849971	351.617719	-450.838035	
50.050000	17.776120	-442.479269	354.730128	-265.085754	
50.100000	-403.676402	-268.965432	-16.512234	-484.793023	
50.150000	349.172023	-559.787828	659.754826	-2.621408	
50.200000	827.892014	-298.975823	660.219888	582.152069	
50.250000	958.356592	-294.940029	676.213969	740.386092	
50.300000	1110.539405	-316.761513	707.534671	912.704768	
50.350000	1810.855207	-517.283463	1063.171087	1554.492173	
50.400000	2084.766836	-360.898299	887.899729	1920.451693	
50.450000	2487.236714	-246.917466	740.164416	2387.356704	
50.500000	2662.582424	-53.883310	429.342027	2628.291024	
50.550000	2668.920208	129.244596	88.836059	2670.570703	
50.600000	3073.285702	610.425688	-544.083522	3085.721734	
50.650000	3516.778712	1107.067605	-1241.985427	3471.426917	
50.700000	3723.739049	1342.094388	-1702.948897	3573.151838	
50.750000	3919.600344	1496.972701	-2099.021770	3632.946604	
50.800000	3606.735465	1219.779709	-1975.474391	3254.827878	
50.850000	2941.844129	1108.332651	-1877.402372	2521.548839	
50.900000	2220.326163	1023.691495	-1705.637258	1751.740314	
50.950000	1796.825842	583.306050	-1237.634263	1427.266855	
51.000000	1731.005317	566.464206	-1277.236454	1298.432966	
51.050000	1665.162939	551.441667	-1307.593038	1169.211877	
51.100000	1777.525086	767.766210	-1618.461618	1062.846466	
51.150000	1899.911576	839.271460	-1810.518306	1017.872537	
51.200000	1808.454372	925.789008	-1875.799688	780.363956	
51.250000	1617.467071	1229.244883	-2006.667810	317.060690	
51.300000	987.684606	1419.722068	-1688.834679	-372.785650	
51.350000	891.136886	990.309911	-1316.627854	-203.297192	
51.400000	1219.511557	468.743699	-1263.568179	332.151955	
51.450000	982.705437	467.600172	-1080.582979	129.229614	
51.500000	720.519266	494.248998	-869.471160	-86.312132	
51.550000	189.851755	501.888371	-386.090418	-372.652504	
51.600000	-285.995765	658.478290	20.872587	-717.601342	
51.650000	-594.657874	808.235953	310.371695	-954.218415	
51.700000	-968.983500	513.626501	805.126956	-744.655275	
51.750000	-1442.208840	186.418647	1377.313952	-466.610326	
51.800000	-1321.571917	383.626435	1256.687551	-560.765058	
51.850000	-1046.337639	327.611818	1018.336187	-406.377019	
51.900000	-1244.508252	-268.055496	1248.472174	248.944668	
51.950000	-1046.385156	-419.140406	1026.207881	466.366951	
52.000000	-842.176394	-640.591351	769.358561	726.433594	
52.050000	-729.573844	-688.367697	604.775488	800.234211	
52.100000	-843.045277	-1153.795430	560.333158	1314.532430	
52.150000	-974.369513	-1413.145671	531.505943	1632.139255	
52.200000	-838.883833	-1955.963487	118.250849	2124.979145	
52.250000	-700.215066	-2498.023433	-354.384664	2569.987211	
52.300000	-628.921038	-2930.971746	-769.932519	2897.126097	
52.350000	-426.081417	-3400.349675	-1357.584854	3146.567717	
52.400000	-64.906385	-3833.499729	-2088.091767	3215.556473	
52.450000	514.092791	-3754.894243	-2691.778198	2667.930196	
52.500000	507.062372	-3420.423533	-2624.775321	2250.991797	
52.550000	756.792940	-3048.075298	-2674.652146	1646.126774	
52.600000	721.643319	-2951.529750	-2674.806409	1441.425314	
52.650000	540.122189	-3036.151018	-2710.696642	1470.396720	
52.700000	168.761215	-2861.842136	-2439.247103	1506.218756	
52.750000	520.579991	-2488.379287	-2392.613732	859.321768	
52.800000	701.880572	-2529.220276	-2561.982965	570.819515	
52.850000	662.818932	-2282.530087	-2351.485743	346.102925	
52.900000	812.660406	-1693.781753	-1872.665252	-149.793883	
52.950000	1017.507432	-1123.324640	-1377.818190	-631.503707	
53.000000	1451.876927	-1199.082658	-1515.298795	-1117.862130	
53.050000	1227.501944	-1435.315739	-1635.151142	-945.078064	
53.100000	1130.047021	-1666.396160	-1791.515087	-918.888654	
53.150000	666.899791	-1551.476956	-1588.946705	-571.912999	
53.200000	281.575857	-1607.432052	-1607.134000	-283.271368	
53.250000	-63.740693	-1308.227859	-1309.653480	-18.210462	
53.300000	-22.369272	-814.520974	-811.021921	-78.665717	
53.350000	-297.664030	-208.244911	-259.644044	254.076629	
53.400000	-579.370715	170.792047	23.667411	603.556212	
53.450000	-354.846009	598.046354	461.696789	520.010469	
53.500000	-9.247028	1003.823664	932.173250	372.559117	
53.550000	72.421883	1151.897634	1076.027437	417.466148	
53.600000	209.104490	1218.887476	1171.974055	394.826772	
53.650000	-32.373132	1247.400089	1041.825079	686.771760	
53.700000	-747.506468	1288.106707	615.535384	1356.134549	
53.750000	-862.732492	1258.783357	435.025494	1462.735641	
53.800000	-1140.122924	1374.045349	240.880392	1769.140561	
53.850000	-1641.368545	1373.497433	-230.776254	2127.751865	
53.900000	-1624.780536	1605.833615	-199.069983	2275.738036	
53.950000	-1706.665336	1335.901491	-566.869999	2091.888783	
54.000000	-1866.548132	1074.127397	-972.633981	1921.388944	
54.050000	-2085.864284	1160.895013	-1237.561996	2041.310286	
54.100000	-2689.973821	1157.729776	-1905.752091	2223.602191	
54.150000	-2685.658560	468.679805	-2300.543813	1462.847241	
54.200000	-2291.603703	-73.509143	-2190.859642	676.007023	
54.250000	-2149.570552	-647.254780	-2244.289711	-52.495572	
54.300000	-2020.075470	-1241.532096	-2231.981866	-800.227086	
54.350000	-1959.103422	-927.606550	-2072.314474	-635.651477	
54.400000	-1872.275438	-732.885871	-1926.216078	-576.392277	
54.450000	-2017.693994	-654.691585	-2030.448444	-613.994616	
54.500000	-2090.168924	-874.942787	-2051.429912	-962.271603	
54.550000	-1696.579318	-869.391924	-1596.683319	-1041.549738	
54.600000	-1533.671127	-999.963027	-1346.371891	-1240.708116	
54.650000	-1106.530217	-716.015411	-914.896355	-948.710672	
54.700000	-1003.565574	-957.584871	-685.749338	-1205.761477	
54.750000	-1512.342712	-743.396214	-1160.505305	-1221.902980	
54.800000	-1408.500630	265.182922	-1395.242350	-327.863857	
54.850000	-1035.239220	465.160573	-1133.083382	-64.938712	
54.900000	-823.081003	421.919841	-922.748015	-63.368096	
54.950000	-535.534439	367.424692	-649.455282	-2.375820	
55.000000	-520.478619	213.589511	-540.951451	-154.564060	
55.050000	-315.792738	337.488072	-460.400348	40.680529	
55.100000	-118.712474	729.285888	-602.994471	427.022389	
55.150000	685.785722	754.517182	-120.437804	1012.468705	
55.200000	841.929096	786.842164	-114.903386	1146.631037	
55.250000	560.117894	1000.125884	-520.768377	1021.168025	
55.300000	747.610435	1021.383766	-508.427191	1159.158190	
55.350000	1056.811763	1531.579504	-899.238792	1629.096898	
55.400000	1067.278285	1949.893917	-1381.701506	1741.283816	
55.450000	1213.629366	1892.286726	-1386.329321	1769.671237	
55.500000	1219.875191	1295.715672	-919.160112	1523.850019	
55.550000	1447.753122	1307.374304	-977.545896	1688.081932	
55.600000	1414.825911	1311.681022	-1091.217649	1591.063667	
55.650000	1600.364727	1133.832288	-996.797058	1689.123675	
55.700000	1685.986769	964.002826	-929.932831	1705.015599	
55.750000	1739.693245	1486.376136	-1560.001531	1673.989975	
55.800000	1602.109825	2193.352082	-2351.094108	1360.112191	
55.850000	1019.396665	2602.812501	-2737.591541	565.150542	
55.900000	214.800566	3029.550648	-2997.268095	-490.613183	
55.950000	-303.842672	3334.129104	-3100.030586	-1264.337203	
56.000000	-611.649004	3122.231593	-2707.085707	-1671.565418	
56.050000	-824.734050	3207.803244	-2586.423964	-2068.960928	
56.100000	-746.698610	3090.431852	-2383.108123	-2104.548334	
56.150000	-315.960014	3009.963138	-2401.656489	-1841.671874	
56.200000	-128.553688	3175.062712	-2523.291167	-1931.463292	
56.250000	304.827216	2703.466054	-2299.543016	-1453.874356	
56.300000	420.485100	2231.962394	-1932.620711	-1193.080607	
56.350000	657.501003	1877.641293	-1777.580915	-893.337437	
56.400000	805.801665	1966.782168	-1888.243316	-975.748377	
56.450000	1295.073639	1471.529666	-1918.242231	-403.685761	
56.500000	1131.393274	1425.378511	-1726.538635	-575.167829	
56.550000	745.983879	1440.951357	-1358.856459	-886.759216	
56.600000	328.325073	704.810726	-602.946869	-490.928343	
56.650000	474.935561	230.799465	-526.957249	-33.888484	
56.700000	546.804765	75.214864	-542.220679	103.195962	
56.750000	614.001772	-241.859495	-530.646317	392.311960	
56.800000	518.453811	-565.826042	-397.030511	656.749738	
56.850000	362.027197	-413.714164	-303.241300	458.549573	
56.900000	458.825346	137.319818	-467.425102	-104.360862	
56.950000	400.124902	217.592050	-401.767791	-214.543369	
57.000000	544.229341	-325.199780	-561.582912	294.219450	
57.050000	628.365898	-689.170868	-706.170735	609.198733	
57.100000	679.814859	-1206.339106	-888.459128	1062.093604	
57.150000	686.502117	-1752.524954	-1094.453700	1531.274000	
57.200000	1034.050286	-2243.677729	-1670.981628	1819.662379	
57.250000	1337.529584	-2732.196929	-2244.753830	2053.038188	
57.300000	1806.990677	-2515.888568	-2704.161707	1510.768047	
57.350000	2217.844681	-2879.080847	-3329.811431	1456.123745	
57.400000	2393.647232	-3516.045909	-3905.719433	1684.482435	
57.450000	2741.875031	-3590.412403	-4330.369123	1287.183373	
57.500000	3254.134255	-3319.826825	-4624.603387	472.954091	
57.550000	3466.355327	-3050.383864	-4614.474940	-164.567032	
57.600000	3263.508712	-2492.650033	-4048.125683	-690.267873	
57.650000	3272.601010	-1769.522239	-3441.881517	-1412.294910	
57.700000	3038.691801	-1722.988405	-3170.599321	-1466.163740	
57.750000	2628.687218	-1784.596301	-2905.745926	-1285.077137	
57.800000	2698.271344	-1936.437727	-2984.548195	-1457.027955	
57.850000	2570.403612	-1953.640116	-2847.916830	-1520.872542	
57.900000	2383.239638	-2145.814622	-2857.647894	-1455.403762	
57.950000	2241.957111	-2038.913781	-2615.170652	-1531.151177	
58.000000	1765.804738	-2052.001639	-2412.368763	-1228.516744	
58.050000	1729.904863	-1790.140202	-2065.351676	-1389.783016	
58.100000	1343.800139	-1817.102091	-1956.359897	-1131.509993	
58.150000	1177.366700	-1911.666223	-1966.835171	-1082.690405	
58.200000	730.630370	-1497.819103	-1486.855523	-752.690878	
58.250000	282.457123	-1155.605644	-1129.941079	-372.074853	
58.300000	37.287748	-835.479299	-821.796773	-155.132911	
58.350000	-422.976878	-923.217358	-990.117407	225.627432	
58.400000	-719.693471	-761.430744	-925.379809	491.332092	
58.450000	-501.533682	-427.187586	-567.540838	334.548167	
58.500000	-869.088582	243.748189	-110.452317	895.839522	
58.550000	-825.599302	336.065416	-65.046143	889.001180	
58.600000	-701.021106	148.412066	-221.695083	681.401534	
58.650000	-1281.998294	12.819419	-699.170641	1074.636495	
58.700000	-1689.095284	26.652002	-1001.679181	1360.291139	
58.750000	-2090.267644	-150.407522	-1482.908920	1480.818514	
58.800000	-2571.905781	-407.935585	-2095.833822	1545.507075	
58.850000	-3587.998647	-424.548760	-2959.158399	2073.006922	
58.900000	-4312.078143	-155.114022	-3488.898162	2538.831579	
58.950000	-4515.822116	-438.418583	-3972.043193	2192.654368	
59.000000	-4566.234464	-781.453469	-4322.792485	1665.722660	
59.050000	-4434.425739	-1179.019219	-4484.269187	972.392863	
59.100000	-4594.967369	-1314.663150	-4738.460097	623.746957	
59.150000	-4437.065454	-1468.590321	-4672.199469	121.898533	
59.200000	-4056.946434	-1419.612654	-4291.713411	-235.178584	
59.250000	-3787.959930	-1452.627063	-4012.445895	-599.201214	
59.300000	-3653.164974	-1356.069339	-3817.935097	-779.686202	
59.350000	-3707.272959	-1048.591370	-3786.528619	-711.066818	
59.400000	-3494.625023	-518.704356	-3506.949957	-427.503470	
59.450000	-3437.303806	-850.116832	-3402.610244	-979.796145	
59.500000	-3948.289557	-1085.052273	-3817.507618	-1480.866017	
59.550000	-3429.162114	-1029.172051	-3212.436516	-1580.695631	
59.600000	-2893.340908	-732.327587	-2650.916753	-1371.263969	
59.650000	-2599.785072	-647.813722	-2301.574925	-1371.603670	
59.700000	-2843.144594	-747.119327	-2402.842423	-1693.518899	
59.750000	-2978.232781	-838.769760	-2375.969488	-1981.962422	
59.800000	-2316.053157	-843.174468	-1656.886036	-1824.767063	
59.850000	-1738.747970	-464.547995	-1241.894224	-1302.593137	
59.900000	-1443.336777	-203.946013	-1064.280398	-996.053120	
59.950000	-1269.598007	177.715610	-1101.782822	-655.390437	
60.000000	-1030.012684	592.308896	-1160.151094	-256.524867	
60.050000	-801.341706	886.864705	-1194.631350	39.157898	
60.100000	-231.736565	996.409603	-909.589602	468.167015	
60.150000	93.545379	662.487490	-475.416650	470.764656	
60.200000	152.421129	894.186049	-666.530465	615.254195	
60.250000	864.708666	1188.805748	-611.469074	1336.819305	
60.300000	1608.479266	1201.451562	-383.649880	1970.660940	
60.350000	1514.668816	1475.700137	-797.671861	1958.476850	
60.400000	1339.803517	1829.807088	-1311.950855	1849.878770	
60.450000	1254.824959	2058.749003	-1670.120134	1738.888126	
60.500000	1456.901576	2467.170772	-2139.195403	1906.131398	
60.550000	1326.678206	2611.667444	-2416.561485	1655.630704	
60.600000	1162.296472	3134.311851	-3049.610392	1369.204055	
60.650000	1378.674169	3393.153774	-3388.807205	1389.324478	
60.700000	1666.899943	4168.834325	-4262.149869	1411.316409	
