HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	OoPDefl   B_0	OoPDefl   B_2	IPDefl    B_0	IPDefl    B_2	TipDzb    B_0	TipDzb    B_2	TipDxb    B_0	TipDxb    B_2	TipDyb    B_0	TipDyb    B_2	Tip2Twr   B_0	Tip2Twr   B_2	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	65.378846	55.506072	
0.050000	0.090179	0.094198	-0.012839	0.009851	-0.000161	-0.000222	0.090179	0.094198	-0.012839	0.009851	65.367941	57.280493	
0.100000	0.192303	0.185888	-0.063673	0.025083	-0.000603	-0.000636	0.192303	0.185888	-0.063673	0.025083	65.348431	58.826185	
0.150000	0.304707	0.262713	-0.185260	0.013904	-0.001554	-0.001006	0.304707	0.262713	-0.185260	0.013904	65.320443	60.145811	
0.200000	0.432044	0.342951	-0.336125	0.006815	-0.003431	-0.001394	0.432044	0.342951	-0.336125	0.006815	65.283509	61.237445	
0.250000	0.590543	0.438895	-0.450770	0.057545	-0.006299	-0.002170	0.590543	0.438895	-0.450770	0.057545	65.236540	62.097898	
0.300000	0.796901	0.564221	-0.496730	0.181128	-0.010399	-0.003914	0.796901	0.564221	-0.496730	0.181128	65.178413	62.728064	
0.350000	1.036874	0.731460	-0.488017	0.344226	-0.016269	-0.007611	1.036874	0.731460	-0.488017	0.344226	65.110299	63.133143	
0.400000	1.277265	0.931872	-0.457720	0.499656	-0.023875	-0.013950	1.277265	0.931872	-0.457720	0.499656	65.034910	63.318972	
0.450000	1.495659	1.133344	-0.433195	0.612034	-0.032534	-0.022272	1.495659	1.133344	-0.433195	0.612034	64.954300	63.415138	
0.500000	1.684858	1.294025	-0.430117	0.660576	-0.041522	-0.029839	1.684858	1.294025	-0.430117	0.660576	64.869566	63.515783	
0.550000	1.834406	1.387355	-0.455485	0.634072	-0.049628	-0.033517	1.834406	1.387355	-0.455485	0.634072	64.782599	63.624428	
0.600000	1.931076	1.407418	-0.511022	0.531515	-0.055310	-0.032135	1.931076	1.407418	-0.511022	0.531515	64.695795	63.741693	
0.650000	1.968925	1.370838	-0.594684	0.363046	-0.057919	-0.027397	1.968925	1.370838	-0.594684	0.363046	64.610076	63.864660	
0.700000	1.950651	1.313080	-0.699077	0.148385	-0.057829	-0.022517	1.950651	1.313080	-0.699077	0.148385	64.525159	63.987826	
0.750000	1.888165	1.273297	-0.803548	-0.079538	-0.055933	-0.019974	1.888165	1.273297	-0.803548	-0.079538	64.440091	64.105572	
0.800000	1.801189	1.281889	-0.872636	-0.274149	-0.052896	-0.020586	1.801189	1.281889	-0.872636	-0.274149	64.353808	64.213751	
0.850000	1.701592	1.353469	-0.874079	-0.391275	-0.048527	-0.023991	1.701592	1.353469	-0.874079	-0.391275	64.266277	64.310287	
0.900000	1.594747	1.477700	-0.804909	-0.413283	-0.042923	-0.029542	1.594747	1.477700	-0.804909	-0.413283	64.177473	64.395688	
0.950000	1.487160	1.621958	-0.694320	-0.355398	-0.036954	-0.036414	1.487160	1.621958	-0.694320	-0.355398	64.086642	64.472863	
1.000000	1.381085	1.749245	-0.578605	-0.245779	-0.031351	-0.043055	1.381085	1.749245	-0.578605	-0.245779	63.993316	64.545912	
1.050000	1.273640	1.828954	-0.477771	-0.105678	-0.026185	-0.047318	1.273640	1.828954	-0.477771	-0.105678	63.897841	64.618872	
1.100000	1.165596	1.848148	-0.401144	0.046658	-0.021543	-0.047890	1.165596	1.848148	-0.401144	0.046658	63.800206	64.693976	
1.150000	1.066312	1.817040	-0.364962	0.181689	-0.017850	-0.045573	1.066312	1.817040	-0.364962	0.181689	63.699394	64.770165	
1.200000	0.987453	1.758051	-0.388863	0.264663	-0.015553	-0.042131	0.987453	1.758051	-0.388863	0.264663	63.594207	64.844593	
1.250000	0.932637	1.690141	-0.473132	0.278039	-0.014653	-0.038679	0.932637	1.690141	-0.473132	0.278039	63.484752	64.914908	
1.300000	0.895602	1.626932	-0.588525	0.233727	-0.014786	-0.035847	0.895602	1.626932	-0.588525	0.233727	63.372604	64.979406	
1.350000	0.867103	1.578566	-0.693610	0.159340	-0.015264	-0.034146	0.867103	1.578566	-0.693610	0.159340	63.236722	65.036750	
1.400000	0.850063	1.543591	-0.760273	0.077483	-0.015708	-0.033279	0.850063	1.543591	-0.760273	0.077483	62.917258	65.086939	
1.450000	0.854183	1.512700	-0.781171	-0.002848	-0.016103	-0.032577	0.854183	1.512700	-0.781171	-0.002848	62.388862	65.130878	
1.500000	0.884562	1.481720	-0.761702	-0.080567	-0.016602	-0.031646	0.884562	1.481720	-0.761702	-0.080567	61.658056	65.168940	
1.550000	0.931339	1.458583	-0.709940	-0.155631	-0.017134	-0.030726	0.931339	1.458583	-0.709940	-0.155631	60.732984	65.200270	
1.600000	0.981692	1.460822	-0.635162	-0.227375	-0.017498	-0.030658	0.981692	1.460822	-0.635162	-0.227375	59.622699	65.222909	
1.650000	1.030197	1.502305	-0.552944	-0.296923	-0.017816	-0.032215	1.030197	1.502305	-0.552944	-0.296923	58.333671	65.235196	
1.700000	1.073991	1.584465	-0.484405	-0.370150	-0.018217	-0.035733	1.073991	1.584465	-0.484405	-0.370150	56.869183	65.236922	
1.750000	1.117707	1.700434	-0.449755	-0.452973	-0.018978	-0.041420	1.117707	1.700434	-0.449755	-0.452973	55.229068	65.228463	
1.800000	1.167981	1.843351	-0.454996	-0.540854	-0.020413	-0.049424	1.167981	1.843351	-0.454996	-0.540854	53.414553	65.210301	
1.850000	1.233838	2.012460	-0.488227	-0.616206	-0.022918	-0.059944	1.233838	2.012460	-0.488227	-0.616206	51.431652	65.182492	
1.900000	1.304567	2.203076	-0.527333	-0.657436	-0.025975	-0.072699	1.304567	2.203076	-0.527333	-0.657436	49.295456	65.145690	
1.950000	1.359109	2.399679	-0.552008	-0.650315	-0.028384	-0.086559	1.359109	2.399679	-0.552008	-0.650315	47.025680	65.101926	
2.000000	1.395653	2.581813	-0.552115	-0.594900	-0.029795	-0.099714	1.395653	2.581813	-0.552115	-0.594900	44.636933	65.054102	
2.050000	1.418916	2.731869	-0.527068	-0.503999	-0.030369	-0.110423	1.418916	2.731869	-0.527068	-0.503999	42.140644	65.004868	
2.100000	1.424264	2.844167	-0.480982	-0.397186	-0.029935	-0.118015	1.424264	2.844167	-0.480982	-0.397186	39.550847	64.955111	
2.150000	1.408186	2.925895	-0.420404	-0.295821	-0.028555	-0.123204	1.408186	2.925895	-0.420404	-0.295821	36.882218	64.903850	
2.200000	1.376239	2.993579	-0.356747	-0.223684	-0.026765	-0.127899	1.376239	2.993579	-0.356747	-0.223684	34.146533	64.848370	
2.250000	1.331245	3.060083	-0.305784	-0.206018	-0.024759	-0.133609	1.331245	3.060083	-0.305784	-0.206018	31.357094	64.786466	
2.300000	1.275864	3.128661	-0.281926	-0.260237	-0.022695	-0.140873	1.275864	3.128661	-0.281926	-0.260237	28.530925	64.717324	
2.350000	1.214018	3.197917	-0.287806	-0.386318	-0.020694	-0.149739	1.214018	3.197917	-0.287806	-0.386318	25.696522	64.641125	
2.400000	1.144881	3.257257	-0.313217	-0.564051	-0.018725	-0.159062	1.144881	3.257257	-0.313217	-0.564051	22.900303	64.559876	
2.450000	1.066743	3.291750	-0.341294	-0.761598	-0.016617	-0.166506	1.066743	3.291750	-0.341294	-0.761598	20.208635	64.477005	
2.500000	0.988264	3.300088	-0.356001	-0.947100	-0.014563	-0.170970	0.988264	3.300088	-0.356001	-0.947100	17.705599	64.394024	
2.550000	0.916786	3.290079	-0.345624	-1.094306	-0.012658	-0.172639	0.916786	3.290079	-0.345624	-1.094306	15.507988	64.310754	
2.600000	0.857626	3.270716	-0.304668	-1.184708	-0.010961	-0.172024	0.857626	3.270716	-0.304668	-1.184708	13.776127	64.226573	
2.650000	0.811543	3.250035	-0.234098	-1.208768	-0.009500	-0.169885	0.811543	3.250035	-0.234098	-1.208768	12.706796	64.140707	
2.700000	0.770875	3.234114	-0.141216	-1.167921	-0.008174	-0.167025	0.770875	3.234114	-0.141216	-1.167921	12.475127	64.052625	
2.750000	0.732851	3.227650	-0.040463	-1.075917	-0.007057	-0.164470	0.732851	3.227650	-0.040463	-1.075917	13.120122	63.961651	
2.800000	0.709914	3.233121	0.049448	-0.955523	-0.006515	-0.163278	0.709914	3.233121	0.049448	-0.955523	14.508105	63.867195	
2.850000	0.711432	3.242445	0.112003	-0.831054	-0.006622	-0.163064	0.711432	3.242445	0.112003	-0.831054	16.439602	63.770141	
2.900000	0.736788	3.237219	0.138771	-0.721185	-0.007218	-0.161801	0.736788	3.237219	0.138771	-0.721185	18.739740	63.673146	
2.950000	0.782060	3.209558	0.130559	-0.638051	-0.008221	-0.158395	0.782060	3.209558	0.130559	-0.638051	21.277099	63.577505	
3.000000	0.844567	3.164860	0.095668	-0.587184	-0.009658	-0.153289	0.844567	3.164860	0.095668	-0.587184	23.955748	63.482523	
3.050000	0.920689	3.118180	0.048489	-0.567604	-0.011553	-0.148116	0.920689	3.118180	0.048489	-0.567604	26.705735	63.386144	
3.100000	1.003697	3.086029	0.005142	-0.574249	-0.013729	-0.144922	1.003697	3.086029	0.005142	-0.574249	29.475844	63.285889	
3.150000	1.090552	3.074642	-0.021224	-0.600315	-0.016034	-0.144126	1.090552	3.074642	-0.021224	-0.600315	32.225753	63.181385	
3.200000	1.188836	3.081928	-0.024699	-0.640475	-0.018877	-0.145193	1.188836	3.081928	-0.024699	-0.640475	34.922932	63.073575	
3.250000	1.305954	3.102546	-0.005818	-0.690551	-0.022841	-0.147522	1.305954	3.102546	-0.005818	-0.690551	37.545329	62.865059	
3.300000	1.441253	3.127207	0.030113	-0.746221	-0.028288	-0.150179	1.441253	3.127207	0.030113	-0.746221	40.079598	62.466907	
3.350000	1.584761	3.155906	0.072636	-0.807395	-0.035104	-0.153514	1.584761	3.155906	0.072636	-0.807395	42.518802	61.880104	
3.400000	1.720927	3.195863	0.110423	-0.874491	-0.042479	-0.158696	1.720927	3.195863	0.110423	-0.874491	44.858589	61.106271	
3.450000	1.829486	3.249151	0.136429	-0.943350	-0.048831	-0.165978	1.829486	3.249151	0.136429	-0.943350	47.094662	60.150604	
3.500000	1.891474	3.307582	0.150001	-1.004827	-0.052294	-0.174028	1.891474	3.307582	0.150001	-1.004827	49.221104	59.022947	
3.550000	1.901504	3.357378	0.155067	-1.046434	-0.052050	-0.180674	1.901504	3.357378	0.155067	-1.046434	51.228819	57.736749	
3.600000	1.868112	3.387220	0.155908	-1.057012	-0.048748	-0.183802	1.868112	3.387220	0.155908	-1.057012	53.106902	56.306926	
3.650000	1.811324	3.397065	0.157810	-1.028775	-0.044256	-0.182805	1.811324	3.397065	0.157810	-1.028775	54.843812	54.745708	
3.700000	1.763242	3.397613	0.166254	-0.959107	-0.041006	-0.179399	1.763242	3.397613	0.166254	-0.959107	56.428190	53.059493	
3.750000	1.741534	3.404448	0.184566	-0.853860	-0.040025	-0.176315	1.741534	3.404448	0.184566	-0.853860	57.852638	51.249583	
3.800000	1.742335	3.430896	0.212767	-0.726944	-0.040976	-0.175973	1.742335	3.430896	0.212767	-0.726944	59.113924	49.313535	
3.850000	1.749544	3.477063	0.247637	-0.595195	-0.042729	-0.178946	1.749544	3.477063	0.247637	-0.595195	60.211624	47.249140	
3.900000	1.743263	3.536186	0.283066	-0.476417	-0.043754	-0.184830	1.743263	3.536186	0.283066	-0.476417	61.146293	45.054343	
3.950000	1.714643	3.598896	0.309108	-0.388580	-0.043107	-0.192583	1.714643	3.598896	0.309108	-0.388580	61.917006	42.728127	
4.000000	1.667230	3.649484	0.315149	-0.346700	-0.040732	-0.199724	1.667230	3.649484	0.315149	-0.346700	62.520766	40.273678	
4.050000	1.615447	3.671902	0.297560	-0.356007	-0.037623	-0.203026	1.615447	3.671902	0.297560	-0.356007	62.952185	37.700598	
4.100000	1.576196	3.658700	0.262530	-0.409336	-0.035105	-0.201100	1.576196	3.658700	0.262530	-0.409336	63.205819	35.023884	
4.150000	1.558299	3.619420	0.219747	-0.493587	-0.033889	-0.195662	1.558299	3.619420	0.219747	-0.493587	63.320792	32.260593	
4.200000	1.564492	3.567624	0.177967	-0.593272	-0.034168	-0.188958	1.564492	3.567624	0.177967	-0.593272	63.423759	29.432110	
4.250000	1.589529	3.519022	0.146379	-0.690506	-0.035583	-0.183328	1.589529	3.519022	0.146379	-0.690506	63.523823	26.564266	
4.300000	1.626007	3.488997	0.133687	-0.766994	-0.037643	-0.180541	1.626007	3.488997	0.133687	-0.766994	63.621483	23.687667	
4.350000	1.666894	3.482790	0.145460	-0.806196	-0.039977	-0.180745	1.666894	3.482790	0.145460	-0.806196	63.717185	20.843052	
4.400000	1.705948	3.485315	0.180100	-0.798478	-0.042175	-0.181609	1.705948	3.485315	0.180100	-0.798478	63.811452	18.089589	
4.450000	1.739810	3.477606	0.227938	-0.744244	-0.044003	-0.180792	1.739810	3.477606	0.227938	-0.744244	63.904678	15.507529	
4.500000	1.766928	3.460762	0.273599	-0.655686	-0.045303	-0.178933	1.766928	3.460762	0.273599	-0.655686	63.997044	13.199786	
4.550000	1.782951	3.446627	0.304305	-0.548921	-0.045821	-0.177765	1.782951	3.446627	0.304305	-0.548921	64.088958	11.321344	
4.600000	1.788791	3.433847	0.314776	-0.435210	-0.045718	-0.177077	1.788791	3.433847	0.314776	-0.435210	64.180003	10.114346	
4.650000	1.798859	3.407223	0.302223	-0.322676	-0.045978	-0.174917	1.798859	3.407223	0.302223	-0.322676	64.268161	9.844424	
4.700000	1.828983	3.359302	0.264451	-0.222285	-0.047544	-0.170327	1.828983	3.359302	0.264451	-0.222285	64.351524	10.590667	
4.750000	1.874296	3.295492	0.206850	-0.142946	-0.050083	-0.163654	1.874296	3.295492	0.206850	-0.142946	64.430396	12.166503	
4.800000	1.917203	3.227252	0.142565	-0.086121	-0.052391	-0.156072	1.917203	3.227252	0.142565	-0.086121	64.506540	14.294800	
4.850000	1.948894	3.169127	0.083633	-0.050432	-0.053836	-0.149099	1.948894	3.169127	0.083633	-0.050432	64.580641	16.754947	
4.900000	1.968837	3.136376	0.036180	-0.037133	-0.054479	-0.144522	1.968837	3.136376	0.036180	-0.037133	64.652308	19.405289	
4.950000	1.971077	3.142457	0.004267	-0.046302	-0.054099	-0.144261	1.971077	3.142457	0.004267	-0.046302	64.721745	22.158214	
5.000000	1.958710	3.190031	-0.010710	-0.073825	-0.053058	-0.148940	1.958710	3.190031	-0.010710	-0.073825	64.788274	24.958647	
5.050000	1.944673	3.277035	-0.013086	-0.116582	-0.052287	-0.158386	1.944673	3.277035	-0.013086	-0.116582	64.850207	27.767700	
5.100000	1.931915	3.398022	-0.010831	-0.173078	-0.051838	-0.171900	1.931915	3.398022	-0.010831	-0.173078	64.907311	30.555433	
5.150000	1.913338	3.541152	-0.010476	-0.237356	-0.051068	-0.188119	1.913338	3.541152	-0.010476	-0.237356	64.960467	33.296657	
5.200000	1.879675	3.690733	-0.015797	-0.300423	-0.049157	-0.205081	1.879675	3.690733	-0.015797	-0.300423	65.010899	35.970342	
5.250000	1.831967	3.834235	-0.028302	-0.352699	-0.046085	-0.221109	1.831967	3.834235	-0.028302	-0.352699	65.058504	38.558320	
5.300000	1.789372	3.964907	-0.048726	-0.385859	-0.043135	-0.235272	1.789372	3.964907	-0.048726	-0.385859	65.100985	41.044827	
5.350000	1.765382	4.086068	-0.073183	-0.391600	-0.041247	-0.248453	1.765382	4.086068	-0.073183	-0.391600	65.136545	43.415324	
5.400000	1.764031	4.193093	-0.094179	-0.361947	-0.040762	-0.260258	1.764031	4.193093	-0.094179	-0.361947	65.164545	45.661332	
5.450000	1.786426	4.272730	-0.108592	-0.296125	-0.041868	-0.268785	1.786426	4.272730	-0.108592	-0.296125	65.184624	47.781370	
5.500000	1.830149	4.311555	-0.118139	-0.200562	-0.044502	-0.272309	1.830149	4.311555	-0.118139	-0.200562	65.196963	49.777066	
5.550000	1.889964	4.307683	-0.125062	-0.086581	-0.048288	-0.270783	1.889964	4.307683	-0.125062	-0.086581	65.202191	51.650174	
5.600000	1.959134	4.266580	-0.132106	0.031129	-0.052658	-0.265180	1.959134	4.266580	-0.132106	0.031129	65.201187	53.401690	
5.650000	2.030416	4.199618	-0.143769	0.135864	-0.056987	-0.257174	2.030416	4.199618	-0.143769	0.135864	65.194975	55.030345	
5.700000	2.096786	4.118518	-0.165096	0.212758	-0.060608	-0.248377	2.096786	4.118518	-0.165096	0.212758	65.184466	56.532220	
5.750000	2.157504	4.030508	-0.199210	0.252205	-0.063406	-0.239548	2.157504	4.030508	-0.199210	0.252205	65.169824	57.901197	
5.800000	2.219773	3.938052	-0.247184	0.250328	-0.066125	-0.230538	2.219773	3.938052	-0.247184	0.250328	65.149947	59.129274	
5.850000	2.301946	3.840374	-0.307115	0.211328	-0.070520	-0.220873	2.301946	3.840374	-0.307115	0.211328	65.122327	60.206831	
5.900000	2.415683	3.730508	-0.373067	0.147496	-0.077859	-0.209492	2.415683	3.730508	-0.373067	0.147496	65.085307	61.124563	
5.950000	2.561539	3.609022	-0.437830	0.073015	-0.088656	-0.196245	2.561539	3.609022	-0.437830	0.073015	65.038597	61.873972	
6.000000	2.733127	3.488290	-0.496494	-0.001497	-0.102831	-0.182692	2.733127	3.488290	-0.496494	-0.001497	64.982761	62.447454	
6.050000	2.919495	3.379969	-0.543083	-0.063852	-0.119681	-0.170220	2.919495	3.379969	-0.543083	-0.063852	64.919181	62.840022	
6.100000	3.103556	3.301608	-0.572675	-0.104958	-0.137561	-0.160963	3.103556	3.301608	-0.572675	-0.104958	64.850233	63.048610	
6.150000	3.262852	3.268003	-0.585891	-0.122747	-0.153540	-0.156597	3.262852	3.268003	-0.585891	-0.122747	64.779690	63.157647	
6.200000	3.384303	3.269598	-0.588228	-0.116763	-0.165479	-0.155802	3.384303	3.269598	-0.588228	-0.116763	64.710009	63.261015	
6.250000	3.463659	3.289167	-0.586838	-0.088599	-0.172480	-0.156828	3.463659	3.289167	-0.586838	-0.088599	64.642134	63.360747	
6.300000	3.504828	3.324624	-0.587161	-0.042599	-0.175337	-0.159833	3.504828	3.324624	-0.587161	-0.042599	64.575193	63.456640	
6.350000	3.521400	3.373200	-0.593366	0.015963	-0.176190	-0.164932	3.521400	3.373200	-0.593366	0.015963	64.506749	63.548600	
6.400000	3.515789	3.426280	-0.605847	0.081003	-0.175449	-0.171559	3.515789	3.426280	-0.605847	0.081003	64.436485	63.637449	
6.450000	3.490166	3.476023	-0.625744	0.143324	-0.173399	-0.178779	3.490166	3.476023	-0.625744	0.143324	64.364240	63.724363	
6.500000	3.448494	3.516972	-0.653200	0.193695	-0.170431	-0.185448	3.448494	3.516972	-0.653200	0.193695	64.289681	63.810648	
6.550000	3.390419	3.546948	-0.683954	0.226916	-0.166239	-0.190616	3.390419	3.546948	-0.683954	0.226916	64.213348	63.897165	
6.600000	3.316100	3.557551	-0.710333	0.243169	-0.160519	-0.192577	3.316100	3.557551	-0.710333	0.243169	64.135873	63.985625	
6.650000	3.233991	3.547002	-0.728573	0.241111	-0.153803	-0.190661	3.233991	3.547002	-0.728573	0.241111	64.056745	64.076431	
6.700000	3.157139	3.530658	-0.741912	0.214081	-0.147057	-0.186826	3.157139	3.530658	-0.741912	0.214081	63.974910	64.167098	
6.750000	3.097410	3.532145	-0.755031	0.157295	-0.141405	-0.184414	3.097410	3.532145	-0.755031	0.157295	63.889035	64.253412	
6.800000	3.060198	3.554715	-0.766156	0.077239	-0.137400	-0.184472	3.060198	3.554715	-0.766156	0.077239	63.798609	64.333899	
6.850000	3.040943	3.590748	-0.771460	-0.014930	-0.134587	-0.186672	3.040943	3.590748	-0.771460	-0.014930	63.704562	64.408646	
6.900000	3.039583	3.630648	-0.772449	-0.110696	-0.133477	-0.190113	3.039583	3.630648	-0.772449	-0.110696	63.606663	64.478308	
6.950000	3.060667	3.665457	-0.773179	-0.203623	-0.134938	-0.193744	3.060667	3.665457	-0.773179	-0.203623	63.504150	64.543787	
7.000000	3.106256	3.695884	-0.775093	-0.285899	-0.139170	-0.197331	3.106256	3.695884	-0.775093	-0.285899	63.396999	64.604918	
7.050000	3.174050	3.718401	-0.776147	-0.345999	-0.145849	-0.200041	3.174050	3.718401	-0.776147	-0.345999	63.285910	64.662246	
7.100000	3.259466	3.732026	-0.773011	-0.373997	-0.154308	-0.201573	3.259466	3.732026	-0.773011	-0.373997	63.171995	64.715725	
7.150000	3.358049	3.737933	-0.765393	-0.367112	-0.163790	-0.201807	3.358049	3.737933	-0.765393	-0.367112	63.056478	64.765363	
7.200000	3.463129	3.736578	-0.754769	-0.329745	-0.173480	-0.200429	3.463129	3.736578	-0.754769	-0.329745	62.862140	64.811588	
7.250000	3.571544	3.732259	-0.743916	-0.271950	-0.183193	-0.198026	3.571544	3.732259	-0.743916	-0.271950	62.492998	64.853900	
7.300000	3.686918	3.734238	-0.736619	-0.206445	-0.193912	-0.196202	3.686918	3.734238	-0.736619	-0.206445	61.947464	64.890691	
7.350000	3.811955	3.757304	-0.736145	-0.147672	-0.206629	-0.197359	3.811955	3.757304	-0.736145	-0.147672	61.224465	64.919350	
7.400000	3.941428	3.821299	-0.742389	-0.107623	-0.220913	-0.204574	3.941428	3.821299	-0.742389	-0.107623	60.325290	64.936391	
7.450000	4.064838	3.924856	-0.753372	-0.091988	-0.235220	-0.217775	4.064838	3.924856	-0.753372	-0.091988	59.253255	64.941891	
7.500000	4.176899	4.048849	-0.771224	-0.105881	-0.248375	-0.234162	4.176899	4.048849	-0.771224	-0.105881	58.011471	64.938929	
7.550000	4.279058	4.168585	-0.800199	-0.152581	-0.260438	-0.250078	4.279058	4.168585	-0.800199	-0.152581	56.601832	64.931450	
7.600000	4.379116	4.269065	-0.838111	-0.228796	-0.272583	-0.263337	4.379116	4.269065	-0.838111	-0.228796	55.026709	64.921734	
7.650000	4.478831	4.349112	-0.875540	-0.323326	-0.285208	-0.273901	4.478831	4.349112	-0.875540	-0.323326	53.292319	64.909571	
7.700000	4.574161	4.412606	-0.904584	-0.425854	-0.297800	-0.281784	4.574161	4.412606	-0.904584	-0.425854	51.407820	64.894822	
7.750000	4.659667	4.473247	-0.923153	-0.531023	-0.309454	-0.288628	4.659667	4.473247	-0.923153	-0.531023	49.382797	64.875557	
7.800000	4.728415	4.551081	-0.929100	-0.632315	-0.318815	-0.297951	4.728415	4.551081	-0.929100	-0.632315	47.227707	64.848166	
7.850000	4.770806	4.653722	-0.917578	-0.719039	-0.324078	-0.311477	4.770806	4.653722	-0.917578	-0.719039	44.955320	64.810801	
7.900000	4.787770	4.779164	-0.888840	-0.783697	-0.325592	-0.329265	4.787770	4.779164	-0.888840	-0.783697	42.574801	64.763618	
7.950000	4.782731	4.915581	-0.846904	-0.822480	-0.324371	-0.349772	4.782731	4.915581	-0.846904	-0.822480	40.093439	64.708383	
8.000000	4.757743	5.050554	-0.797366	-0.835701	-0.320745	-0.371090	4.757743	5.050554	-0.797366	-0.835701	37.518311	64.647281	
8.050000	4.711237	5.166301	-0.744161	-0.824284	-0.314114	-0.389679	4.711237	5.166301	-0.744161	-0.824284	34.858184	64.583971	
8.100000	4.648849	5.255385	-0.691439	-0.794718	-0.305387	-0.403404	4.648849	5.255385	-0.691439	-0.794718	32.121268	64.520716	
8.150000	4.587170	5.319722	-0.645572	-0.757571	-0.297334	-0.412345	4.587170	5.319722	-0.645572	-0.757571	29.312939	64.457513	
8.200000	4.537488	5.370289	-0.610227	-0.722513	-0.291669	-0.419165	4.537488	5.370289	-0.610227	-0.722513	26.442845	64.391802	
8.250000	4.491414	5.415537	-0.582548	-0.694992	-0.286760	-0.425978	4.491414	5.415537	-0.582548	-0.694992	23.535502	64.321500	
8.300000	4.434407	5.454580	-0.557296	-0.678380	-0.280108	-0.432792	4.434407	5.454580	-0.557296	-0.678380	20.630878	64.246641	
8.350000	4.358105	5.483115	-0.533684	-0.678263	-0.270351	-0.438663	4.358105	5.483115	-0.533684	-0.678263	17.782730	64.168266	
8.400000	4.257656	5.501145	-0.510168	-0.698531	-0.257117	-0.443547	4.257656	5.501145	-0.510168	-0.698531	15.073783	64.086459	
8.450000	4.145501	5.505377	-0.485954	-0.737643	-0.242877	-0.446475	4.145501	5.505377	-0.485954	-0.737643	12.630489	64.002319	
8.500000	4.036831	5.484053	-0.460283	-0.789109	-0.230124	-0.444821	4.036831	5.484053	-0.460283	-0.789109	10.666072	63.918726	
8.550000	3.938227	5.432962	-0.434321	-0.849070	-0.219524	-0.437411	3.938227	5.432962	-0.434321	-0.849070	9.508912	63.837153	
8.600000	3.854110	5.368420	-0.410774	-0.916315	-0.211388	-0.427427	3.854110	5.368420	-0.410774	-0.916315	9.473280	63.754892	
8.650000	3.778281	5.309193	-0.386920	-0.985175	-0.204495	-0.418329	3.778281	5.309193	-0.386920	-0.985175	10.578351	63.668894	
8.700000	3.708299	5.259675	-0.359553	-1.046865	-0.198073	-0.410529	3.708299	5.259675	-0.359553	-1.046865	12.516487	63.579108	
8.750000	3.651834	5.211519	-0.327285	-1.091185	-0.192858	-0.402596	3.651834	5.211519	-0.327285	-1.091185	14.943902	63.487300	
8.800000	3.612381	5.159947	-0.291755	-1.112825	-0.189008	-0.394038	3.612381	5.159947	-0.291755	-1.112825	17.635727	63.394330	
8.850000	3.592113	5.103024	-0.256386	-1.110380	-0.186502	-0.384785	3.592113	5.103024	-0.256386	-1.110380	20.463873	63.300605	
8.900000	3.595859	5.035728	-0.221768	-1.081565	-0.186023	-0.373859	3.595859	5.035728	-0.221768	-1.081565	23.352733	63.207436	
8.950000	3.624748	4.958038	-0.186471	-1.027606	-0.187971	-0.361499	3.624748	4.958038	-0.186471	-1.027606	26.255238	63.114934	
9.000000	3.673966	4.873401	-0.150124	-0.955462	-0.191994	-0.348146	3.673966	4.873401	-0.150124	-0.955462	29.140106	63.022910	
9.050000	3.746140	4.793012	-0.115712	-0.877584	-0.198600	-0.335348	3.746140	4.793012	-0.115712	-0.877584	31.984222	62.930011	
9.100000	3.840021	4.731796	-0.087311	-0.807990	-0.207978	-0.325153	3.840021	4.731796	-0.087311	-0.807990	34.771669	62.824163	
9.150000	3.946856	4.685491	-0.066499	-0.754488	-0.219699	-0.316526	3.946856	4.685491	-0.066499	-0.754488	37.489614	62.574184	
9.200000	4.054336	4.653959	-0.054069	-0.722207	-0.232650	-0.309861	4.054336	4.653959	-0.054069	-0.722207	40.125694	62.135836	
9.250000	4.161536	4.653683	-0.050532	-0.716263	-0.246880	-0.308369	4.161536	4.653683	-0.050532	-0.716263	42.665651	61.502076	
9.300000	4.266958	4.702134	-0.053379	-0.737862	-0.261954	-0.315306	4.266958	4.702134	-0.053379	-0.737862	45.096457	60.665736	
9.350000	4.345872	4.794592	-0.055769	-0.781532	-0.273684	-0.329729	4.345872	4.794592	-0.055769	-0.781532	47.409911	59.626259	
9.400000	4.377236	4.908438	-0.054347	-0.840648	-0.278275	-0.347404	4.377236	4.908438	-0.054347	-0.840648	49.598645	58.389699	
9.450000	4.359676	5.036367	-0.050746	-0.911148	-0.275455	-0.366947	4.359676	5.036367	-0.050746	-0.911148	51.653376	56.960868	
9.500000	4.296653	5.173256	-0.041847	-0.983207	-0.266140	-0.387182	4.296653	5.173256	-0.041847	-0.983207	53.563703	55.347422	
9.550000	4.193329	5.304766	-0.021964	-1.043377	-0.251241	-0.405508	4.193329	5.304766	-0.021964	-1.043377	55.319999	53.562144	
