HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
0.000000	13.113750	14.029114	13.755398	11.677638	12.053024	13.617724	13.807463	1.969527	1.673234	1.678660	1.872428	2.098777	2.285702	1.424427	0.441372	-1.152604	-1.327608	-1.460653	-0.878815	-0.068242	0.271684	13.113750	14.029114	13.755398	11.677638	12.053024	13.617724	13.807463	3.868381	7.622782	8.894098	14.152986	19.441336	23.425936	26.363892	0.441372	-1.152604	-1.327608	-1.460653	-0.878815	-0.068242	0.271684	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-1.898855	-5.949548	-7.215438	-12.280558	-17.342560	-21.140234	-24.939465	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	
0.050000	12.981038	13.999929	13.784589	11.930140	12.302971	13.734914	13.872725	1.626712	1.407527	1.463183	1.878023	1.775747	1.483888	0.724644	0.485249	-0.717421	-0.866917	-1.077264	-0.803135	-0.380288	-0.045742	13.009264	14.030827	13.815967	11.960563	12.326448	13.748308	13.870710	3.539415	7.355693	8.672697	14.136045	19.082298	22.580357	25.614828	0.490419	-0.712270	-0.861784	-1.072265	-0.798358	-0.375747	-0.041530	-0.028226	-0.030897	-0.031378	-0.030422	-0.023478	-0.013394	0.002015	-1.912703	-5.948166	-7.209514	-12.258023	-17.306551	-21.096468	-24.890184	-0.005170	-0.005151	-0.005133	-0.005000	-0.004776	-0.004541	-0.004212	0.000000	3.622605	
0.100000	12.701053	13.838339	13.672125	11.926521	12.329824	13.718803	13.962631	1.375759	1.510509	1.579968	1.795286	1.600887	1.446036	0.785416	0.652364	-0.323046	-0.516881	-1.092568	-0.968473	-0.576691	-0.237582	12.744041	13.886964	13.721581	11.972323	12.356634	13.718183	13.920485	3.258624	7.383275	8.700800	13.917837	18.737818	22.356859	25.482935	0.662174	-0.313427	-0.507404	-1.084179	-0.962125	-0.572505	-0.236088	-0.042989	-0.048625	-0.049456	-0.045802	-0.026810	0.000621	0.042146	-1.882864	-5.872766	-7.120831	-12.122551	-17.136930	-20.910824	-24.697519	-0.009810	-0.009619	-0.009477	-0.008389	-0.006347	-0.004186	-0.001494	0.000000	7.211977	
0.150000	12.086154	13.470573	13.384616	11.745715	12.066233	13.310000	13.607984	1.461915	1.792339	1.819323	1.570777	1.258448	1.137839	0.590641	0.917840	-0.118512	-0.355087	-1.157213	-1.050180	-0.520851	-0.153468	12.135008	13.523169	13.437160	11.788931	12.079788	13.283562	13.522484	3.332347	7.604779	8.865720	13.568169	18.230785	21.862999	25.089445	0.921828	-0.115151	-0.352174	-1.157730	-1.057179	-0.534724	-0.175801	-0.048854	-0.052595	-0.052543	-0.043215	-0.013555	0.026439	0.085500	-1.870432	-5.812440	-7.046397	-11.997391	-16.972338	-20.725161	-24.498804	-0.003988	-0.003361	-0.002913	0.000517	0.006999	0.013872	0.022334	0.000000	10.745279	
0.200000	11.680790	12.767151	12.776427	11.540429	11.675391	12.642525	13.020110	1.046639	1.431271	1.513435	1.378022	1.077592	1.091748	0.776331	0.894138	0.108983	-0.134142	-1.064376	-1.135102	-0.883148	-0.637096	11.727119	12.813036	12.820950	11.570278	11.670131	12.593185	12.907579	2.930470	7.245170	8.557486	13.357338	18.015175	21.768917	25.213224	0.886936	0.100608	-0.143348	-1.079921	-1.162620	-0.923365	-0.692899	-0.046330	-0.045885	-0.044522	-0.029849	0.005260	0.049339	0.112531	-1.883831	-5.813899	-7.044050	-11.979316	-16.937582	-20.677170	-24.436893	0.007202	0.008375	0.009206	0.015545	0.027518	0.040217	0.055802	0.000000	14.253928	
0.250000	11.824316	12.778190	12.835546	11.619617	11.431239	12.212247	12.606620	0.936514	1.060493	1.147534	1.339674	1.393745	1.636238	1.559122	0.942231	0.301956	0.077391	-0.774321	-0.853079	-0.825115	-0.855215	11.865418	12.820329	12.876898	11.649274	11.430784	12.173656	12.513203	2.835883	6.910230	8.232873	13.376245	18.393072	22.369865	26.039036	0.930292	0.288431	0.062745	-0.797529	-0.892448	-0.881603	-0.932683	-0.041102	-0.042139	-0.041352	-0.029658	0.000455	0.038590	0.093417	-1.899368	-5.849737	-7.085339	-12.036572	-16.999327	-20.733627	-24.479914	0.011939	0.013525	0.014646	0.023208	0.039370	0.056489	0.077469	0.000000	17.778171	
0.300000	11.991493	12.942203	13.038909	11.655100	11.175535	11.847960	12.362967	1.107816	1.175383	1.221840	1.193460	1.163889	1.557555	1.605754	0.669388	-0.068361	-0.266454	-0.512746	-0.242978	-0.534142	-0.701185	12.025012	12.981139	13.078559	11.689850	11.189302	11.832978	12.305324	3.028852	7.068417	8.356239	13.295624	18.232536	22.353624	26.132126	0.654024	-0.085459	-0.284782	-0.540482	-0.288484	-0.598430	-0.788486	-0.033518	-0.038937	-0.039650	-0.034750	-0.013767	0.014982	0.057644	-1.921036	-5.893034	-7.134399	-12.102164	-17.068647	-20.796070	-24.526373	0.015364	0.017098	0.018328	0.027737	0.045506	0.064289	0.087301	0.000000	21.326471	
0.350000	12.247842	12.938603	13.029890	11.484278	10.756308	11.509470	12.288216	0.879812	1.118518	1.208579	1.180314	1.179588	1.283974	1.162251	0.736426	0.007650	-0.197223	-0.559066	-0.246231	-0.634616	-0.878828	12.267905	12.964100	13.056243	11.507241	10.762159	11.491765	12.235515	2.817980	7.032043	8.363947	13.301588	18.258080	22.077333	25.668079	0.710564	-0.019873	-0.225936	-0.596900	-0.301316	-0.707905	-0.974447	-0.020064	-0.025496	-0.026353	-0.022963	-0.005852	0.017705	0.052701	-1.938169	-5.913525	-7.155368	-12.121274	-17.078491	-20.793360	-24.505829	0.025862	0.027523	0.028713	0.037834	0.055085	0.073289	0.095619	0.000000	24.882363	
0.400000	12.440178	12.861853	13.001274	11.310568	10.348953	11.508784	12.429811	0.881843	1.167700	1.265276	1.221653	1.384811	1.248014	1.253878	0.458490	-0.216074	-0.376822	-0.689138	-0.336691	-0.612889	-0.781698	12.441957	12.864709	13.003798	11.306189	10.326664	11.464642	12.354775	2.813073	7.061205	8.396448	13.301416	18.403255	21.966465	25.669050	0.419829	-0.256231	-0.418064	-0.738741	-0.402152	-0.695065	-0.884434	-0.001779	-0.002856	-0.002524	0.004380	0.022289	0.044143	0.075036	-1.931230	-5.893505	-7.131172	-12.079763	-17.018444	-20.718451	-24.415173	0.038661	0.040157	0.041241	0.049603	0.065461	0.082175	0.102736	0.000000	28.433762	
0.450000	12.051992	12.410508	12.536979	11.064425	9.873114	11.261972	12.319270	0.816033	1.251393	1.406426	1.033031	0.663318	0.973498	1.347910	-0.020032	-0.551602	-0.651775	-0.638200	0.089631	-0.342269	-0.589072	12.035995	12.391869	12.516988	11.034524	9.824450	11.192472	12.221562	2.719458	7.095964	8.482291	13.033472	17.581287	21.577728	25.637129	-0.065010	-0.597927	-0.699093	-0.693214	0.019977	-0.427338	-0.693177	0.015998	0.018640	0.019991	0.029900	0.048663	0.069500	0.097707	-1.903425	-5.844572	-7.075865	-12.000441	-16.917971	-20.604231	-24.289219	0.044978	0.046325	0.047318	0.055014	0.069654	0.085070	0.104105	0.000000	31.977462	
0.500000	12.180413	12.449877	12.491395	11.338150	10.566420	11.506453	12.397436	0.315765	0.777974	0.969033	0.988441	0.466824	0.575939	0.697397	0.169243	-0.446514	-0.648350	-1.373865	-1.200468	-0.861612	-0.565778	12.150758	12.417132	12.457277	11.294948	10.506990	11.429293	12.296349	2.192794	6.571537	7.986584	12.903853	17.277933	21.060585	24.857754	0.124899	-0.492141	-0.694935	-1.427895	-1.268671	-0.944735	-0.667383	0.029655	0.032744	0.034117	0.043202	0.059429	0.077160	0.101087	-1.877029	-5.793563	-7.017551	-11.915413	-16.811110	-20.484646	-24.160357	0.044344	0.045628	0.046586	0.054029	0.068203	0.083123	0.101605	0.000000	35.505227	
0.550000	12.042739	12.202042	12.206630	11.162119	10.779420	11.521051	12.394352	0.091972	0.376462	0.485354	0.492277	0.244683	0.386202	0.517491	0.168680	-0.465115	-0.701419	-1.490985	-1.138216	-0.720785	-0.116129	12.003887	12.163489	12.167773	11.118691	10.724403	11.451560	12.303944	1.950838	6.125139	7.450131	12.326379	16.951870	20.754431	24.553123	0.131171	-0.503957	-0.741260	-1.538585	-1.200567	-0.798665	-0.213277	0.038851	0.038552	0.038856	0.043427	0.055016	0.069491	0.090408	-1.858866	-5.748677	-6.964777	-11.834102	-16.707188	-20.368229	-24.035633	0.037509	0.038842	0.039841	0.047599	0.062351	0.077880	0.097148	0.000000	39.002932	
0.600000	12.004034	12.073366	12.061969	11.183300	10.951954	11.338147	12.179991	0.088614	0.532907	0.705701	0.754217	0.171869	0.101339	0.239573	0.268384	-0.495411	-0.758462	-1.740236	-1.223733	-0.637420	0.153382	11.954741	12.027998	12.017435	11.139008	10.900998	11.276142	12.100235	1.927971	6.234238	7.614905	12.502887	16.769773	20.346926	24.143454	0.240289	-0.525015	-0.789188	-1.779659	-1.279655	-0.710721	0.058530	0.049293	0.045368	0.044533	0.044292	0.050956	0.062005	0.079756	-1.839357	-5.701330	-6.909204	-11.748671	-16.597904	-20.245586	-23.903881	0.028095	0.029604	0.030726	0.039423	0.055923	0.073301	0.094851	0.000000	42.464420	
0.650000	11.668869	11.861754	11.901503	11.316936	10.877590	11.048072	11.988164	-0.209327	0.128963	0.246949	0.401051	-0.042810	-0.378125	-0.151634	0.421480	-0.373622	-0.593097	-1.397578	-0.987752	-0.238436	0.469191	11.601380	11.798152	11.838876	11.256384	10.814583	10.978846	11.907743	1.601074	5.773098	7.090538	12.053013	16.432354	19.728985	23.601593	0.399910	-0.396990	-0.617789	-1.432480	-1.041977	-0.313031	0.369391	0.067488	0.063603	0.062627	0.060552	0.063007	0.069226	0.080421	-1.810400	-5.644135	-6.843589	-11.651962	-16.475164	-20.107109	-23.753227	0.021570	0.023368	0.024692	0.034902	0.054225	0.074594	0.099799	0.000000	45.896581	
0.700000	11.753082	11.760997	11.753209	11.294987	11.142089	11.503938	12.216401	0.126159	0.458981	0.510270	0.394030	-0.228387	-0.899581	-0.817186	0.534316	-0.178234	-0.397144	-1.199384	-0.880675	-0.045626	0.580665	11.660124	11.668153	11.660507	11.203603	11.052846	11.416235	12.129698	1.906707	6.047781	7.290763	11.953105	16.126469	19.068367	22.779680	0.511766	-0.202953	-0.423442	-1.237812	-0.941980	-0.131065	0.465444	0.092958	0.092844	0.092701	0.091384	0.089243	0.087702	0.086704	-1.780548	-5.588800	-6.780493	-11.559074	-16.354856	-19.967949	-23.596867	0.022550	0.024718	0.026298	0.038428	0.061305	0.085439	0.115221	0.000000	49.308565	
0.750000	11.798735	11.769249	11.744186	11.497674	11.545858	11.995778	12.471143	0.516528	0.590401	0.539631	0.204706	-0.134689	-0.602348	-0.759301	0.034766	-0.671646	-0.974578	-1.704388	-0.986114	-0.433482	0.435409	11.680462	11.649706	11.624748	11.382283	11.441608	11.905128	12.399097	2.280127	6.148885	7.285407	11.709919	16.144047	19.270365	22.720959	0.008176	-0.700779	-1.005549	-1.749406	-1.057524	-0.532729	0.301886	0.118273	0.119543	0.119438	0.115390	0.104250	0.090651	0.072045	-1.763598	-5.558484	-6.745776	-11.505213	-16.278736	-19.872713	-23.480259	0.026590	0.029134	0.030971	0.045018	0.071410	0.099247	0.133523	0.000000	52.706551	
0.800000	11.655836	11.698256	11.669068	11.565577	11.678392	11.957829	12.286381	0.330069	0.457905	0.369362	-0.125491	0.053032	0.060295	-0.001913	-0.060202	-0.647898	-0.862133	-1.410149	-0.916538	-0.016551	1.061440	11.518175	11.562806	11.535074	11.442997	11.578839	11.884886	12.249531	2.098053	6.026517	7.126302	11.389989	16.331219	19.916845	23.439503	-0.089290	-0.679788	-0.896038	-1.459389	-0.994477	-0.124736	0.916081	0.137661	0.135450	0.133994	0.122580	0.099553	0.072942	0.036850	-1.767984	-5.568613	-6.756939	-11.515480	-16.278187	-19.856550	-23.441416	0.029088	0.031890	0.033905	0.049241	0.077939	0.108185	0.145359	0.000000	56.100772	
0.850000	11.725449	11.651596	11.586175	11.495338	11.608646	11.756558	12.033366	0.814953	0.732824	0.595109	-0.090470	0.151514	0.357232	0.312633	-0.265669	-0.674394	-0.832301	-1.078064	-0.411795	0.503578	1.232193	11.572530	11.504119	11.441272	11.367228	11.511278	11.693958	12.017841	2.599607	6.335765	7.390857	11.474833	16.477070	20.249189	23.767899	-0.298711	-0.710271	-0.870210	-1.131396	-0.493884	0.391215	1.082660	0.152919	0.147477	0.144904	0.128111	0.097369	0.062600	0.015524	-1.784654	-5.602941	-6.795748	-11.565304	-16.325556	-19.891956	-23.455265	0.033042	0.035877	0.037908	0.053332	0.082089	0.112363	0.149533	0.000000	59.506578	
0.900000	11.741112	11.567306	11.490694	11.444283	11.607327	11.483155	11.526484	1.003239	0.751240	0.560215	-0.195251	0.013478	0.376587	0.373405	0.040118	-0.442153	-0.593536	-0.936912	-0.783590	0.201498	1.167830	11.574846	11.407576	11.333852	11.305405	11.500466	11.412420	11.504929	2.795073	6.373456	7.378191	11.398633	16.363348	20.281691	23.823109	0.002161	-0.482717	-0.635970	-0.993526	-0.866584	0.090758	1.023027	0.166266	0.159729	0.156842	0.138879	0.106861	0.070735	0.021556	-1.791834	-5.622216	-6.817976	-11.593884	-16.349871	-19.905104	-23.449703	0.037957	0.040564	0.042434	0.056613	0.082994	0.110740	0.144803	0.000000	62.931748	
0.950000	11.816845	11.526816	11.434109	11.399305	11.727281	11.480780	11.440039	0.708362	0.559841	0.430817	0.024769	0.089504	0.537366	0.687393	0.117904	-0.520333	-0.705556	-0.889540	-0.799031	0.157979	1.223429	11.639877	11.356055	11.266016	11.247535	11.604329	11.390346	11.394079	2.489495	6.167363	7.232552	11.594251	16.403034	20.394354	24.074520	0.075475	-0.564980	-0.751799	-0.947902	-0.879922	0.053402	1.089738	0.176968	0.170761	0.168093	0.151770	0.122952	0.090434	0.045959	-1.781132	-5.607522	-6.801735	-11.569482	-16.313530	-19.856987	-23.387127	0.042429	0.044646	0.046244	0.058362	0.080891	0.104576	0.133691	0.000000	66.367641	
1.000000	11.652456	11.493452	11.461527	11.533266	11.973376	11.514338	11.205149	0.835238	0.561698	0.411398	0.093312	0.275766	0.815664	1.206274	-0.021367	-0.306617	-0.371843	-0.581582	-1.125765	-0.277971	0.871301	11.470798	11.318293	11.288968	11.375654	11.840729	11.409164	11.137189	2.598253	6.136533	7.176019	11.608810	16.520163	20.593477	24.505400	-0.064369	-0.351426	-0.417964	-0.637660	-1.200359	-0.372029	0.753265	0.181659	0.175159	0.172559	0.157612	0.132648	0.105173	0.067960	-1.763016	-5.574835	-6.764621	-11.515498	-16.244396	-19.777813	-23.299126	0.043002	0.044810	0.046120	0.056078	0.074594	0.094058	0.118035	0.000000	69.798375	
1.050000	11.123474	11.154292	11.179330	11.236671	11.481016	11.241078	10.783744	1.062695	1.093553	1.062207	0.681746	0.140196	0.709706	1.462910	-0.185007	-0.459113	-0.514858	-0.690407	-1.191833	-0.341249	0.886687	10.944758	10.984604	11.012870	11.086534	11.354605	11.138866	10.713008	2.813739	6.642105	7.796365	12.151994	16.328392	20.426016	24.697964	-0.220167	-0.495735	-0.552545	-0.736209	-1.252741	-0.418035	0.790307	0.178716	0.169688	0.166460	0.150138	0.126411	0.102212	0.070736	-1.751044	-5.548552	-6.734158	-11.470247	-16.188196	-19.716309	-23.235054	0.035160	0.036622	0.037687	0.045802	0.060908	0.076787	0.096379	0.000000	73.214785	
1.100000	11.521960	11.316820	11.288301	11.148332	11.295217	11.207070	10.659637	0.915416	1.106938	1.137714	0.803615	0.212961	0.809713	1.595833	-0.206997	-0.550319	-0.624378	-0.468730	-0.363501	0.426982	1.356041	11.350439	11.157558	11.133159	11.012218	11.183491	11.118147	10.598705	2.659885	6.634295	7.846541	12.234838	16.354063	20.477110	24.784147	-0.226438	-0.570968	-0.645913	-0.497017	-0.404382	0.372865	1.285578	0.171521	0.159262	0.155142	0.136113	0.111725	0.088923	0.060932	-1.744469	-5.527358	-6.708827	-11.431224	-16.141102	-19.667397	-23.188314	0.019441	0.020650	0.021535	0.028287	0.040881	0.054117	0.070463	0.000000	76.615080	
1.150000	11.432610	11.239383	11.192374	10.741405	10.531783	10.847075	10.906713	1.186569	1.425575	1.484949	1.010407	0.272811	0.820122	1.448644	-0.363494	-0.726547	-0.828861	-0.497979	-0.020041	0.630556	1.413794	11.267797	11.089108	11.046872	10.616990	10.432415	10.769588	10.854551	2.918916	6.917608	8.151896	12.378132	16.337797	20.408682	24.561798	-0.362291	-0.726441	-0.829557	-0.504800	-0.038313	0.600242	1.368607	0.164812	0.150275	0.145502	0.124414	0.099368	0.077486	0.052162	-1.732347	-5.492033	-6.666946	-11.367724	-16.064985	-19.588560	-23.113153	-0.001202	-0.000106	0.000696	0.006822	0.018272	0.030315	0.045187	0.000000	79.994885	
1.200000	11.315295	11.054120	10.986961	10.456454	10.082875	10.577944	10.910699	1.273970	1.417041	1.446674	1.208109	0.877715	1.234231	1.616595	-0.479511	-0.723210	-0.809952	-0.385158	0.298278	0.806173	1.372610	11.155669	10.910046	10.847961	10.339435	9.990889	10.506798	10.862370	2.986224	6.857077	8.052526	12.484135	16.831671	20.705700	24.614588	-0.455428	-0.700308	-0.787909	-0.369665	0.301520	0.796504	1.347005	0.159626	0.144074	0.139000	0.117020	0.091987	0.071146	0.048330	-1.712253	-5.440036	-6.605852	-11.276026	-15.953957	-19.471470	-22.997993	-0.024083	-0.022902	-0.022043	-0.015494	-0.003242	0.009670	0.025605	0.000000	83.346510	
1.250000	11.349043	11.144489	11.083997	10.400004	9.782905	10.231938	10.600537	1.531970	1.773593	1.840193	1.271313	0.615712	1.138573	1.658363	-0.631326	-0.868205	-0.948242	-0.489587	0.219472	0.679335	1.146965	11.195894	11.008245	10.953148	10.291547	9.697812	10.164469	10.550341	3.229351	7.170955	8.395363	12.469131	16.472761	20.505726	24.550888	-0.582207	-0.820552	-0.901644	-0.451018	0.243028	0.687030	1.135106	0.153149	0.136244	0.130849	0.108457	0.085093	0.067470	0.050197	-1.697381	-5.397362	-6.555170	-11.197819	-15.857049	-19.367153	-22.892525	-0.049120	-0.047653	-0.046598	-0.038569	-0.023556	-0.007695	0.011859	0.000000	86.669028	
1.300000	11.334333	11.115534	11.047273	10.133749	9.218843	9.883883	10.549041	1.747439	1.822533	1.845637	1.007505	0.092961	0.820940	1.550945	-1.092569	-1.321036	-1.392095	-0.690462	0.262701	0.622398	0.983981	11.190564	10.990597	10.928185	10.037797	9.144625	9.824020	10.501028	3.447976	7.211538	8.389002	12.180705	15.914565	20.146030	24.396206	-1.019177	-1.249507	-1.321895	-0.630350	0.303971	0.643734	0.980779	0.143770	0.124937	0.119087	0.095952	0.074219	0.059863	0.048013	-1.700537	-5.389005	-6.543364	-11.173200	-15.821604	-19.325090	-22.845261	-0.073391	-0.071529	-0.070200	-0.060112	-0.041270	-0.021336	0.003203	0.000000	89.973976	
1.350000	11.522901	11.075484	10.933668	9.851817	8.776979	9.743708	10.776275	1.758160	2.038941	2.135079	1.363640	0.344310	0.995750	1.674902	-1.188156	-1.310988	-1.353495	-0.775800	0.075859	0.661641	1.241212	11.390917	10.963655	10.827998	9.769820	8.715889	9.695357	10.737285	3.477995	7.451033	8.702333	12.561460	16.186440	20.334692	24.523893	-1.095789	-1.220862	-1.264957	-0.699288	0.129930	0.691973	1.242372	0.131984	0.111829	0.105670	0.081997	0.061091	0.048350	0.038990	-1.719835	-5.412091	-6.567254	-11.197821	-15.842129	-19.338942	-22.848991	-0.092366	-0.090126	-0.088538	-0.076512	-0.054071	-0.030332	-0.001160	0.000000	93.277499	
1.400000	11.299640	10.805541	10.645545	9.474185	8.422248	9.713346	10.898646	1.609316	1.808792	1.871766	1.064198	0.058498	0.962921	1.784908	-0.986135	-1.003745	-1.013514	-0.540967	0.157172	0.556089	0.836660	11.179611	10.706630	10.553155	9.407338	8.379423	9.686968	10.886911	3.349302	7.249594	8.469760	12.296621	15.930751	20.322334	24.638775	-0.880978	-0.901077	-0.912605	-0.453350	0.220015	0.592744	0.841191	0.120029	0.098911	0.092390	0.066847	0.042825	0.026378	0.011735	-1.739986	-5.440802	-6.597994	-11.232423	-15.872253	-19.359413	-22.853867	-0.105157	-0.102668	-0.100910	-0.087618	-0.062843	-0.036655	-0.004531	0.000000	96.589742	
1.450000	11.329512	10.921186	10.803905	9.599104	8.660621	9.833909	10.891212	1.128708	1.385632	1.456463	0.828491	0.226947	1.016486	1.675522	-1.118621	-1.282886	-1.343410	-0.700228	0.296680	0.510134	0.549848	11.220902	10.836034	10.726068	9.550385	8.640734	9.835464	10.913974	2.878898	6.841673	8.070624	12.076532	16.105936	20.369680	24.504286	-1.002979	-1.169812	-1.232147	-0.602648	0.368782	0.555327	0.562066	0.108609	0.085153	0.077837	0.048719	0.019887	-0.001556	-0.022761	-1.750190	-5.456042	-6.614161	-11.248041	-15.878990	-19.353195	-22.828764	-0.115642	-0.113074	-0.111263	-0.097581	-0.072102	-0.045193	-0.012218	0.000000	99.912396	
1.500000	11.481494	11.072017	10.944898	10.007460	9.381241	10.394392	11.323654	0.944686	1.126231	1.185661	0.622944	0.306716	1.021766	1.546199	-1.430518	-1.663401	-1.762973	-0.743424	0.785467	0.644643	0.274328	11.383214	10.998432	10.879045	9.972547	9.377633	10.414927	11.369065	2.696969	6.584041	7.800957	11.866106	16.168011	20.342520	24.322926	-1.310122	-1.545497	-1.646828	-0.640569	0.863591	0.696668	0.294378	0.098280	0.073585	0.065852	0.034913	0.003608	-0.020535	-0.045411	-1.752283	-5.457809	-6.615296	-11.243162	-15.861296	-19.320753	-22.776726	-0.120395	-0.117904	-0.116145	-0.102856	-0.078124	-0.052025	-0.020050	0.000000	103.242760	
1.550000	11.340357	11.151944	11.068278	10.271375	9.833893	10.849848	11.813955	0.641689	0.894681	0.926966	0.580424	0.523163	1.192885	1.757339	-0.859671	-1.522292	-1.715610	-1.157139	-0.180701	0.018050	-0.065193	11.253580	11.091024	11.015355	10.249778	9.842700	10.881206	11.867802	2.397625	6.352194	7.540343	11.812622	16.359520	20.474531	24.477287	-0.739127	-1.404047	-1.598991	-1.052816	-0.099256	0.075369	-0.037445	0.086776	0.060920	0.052923	0.021597	-0.008807	-0.031358	-0.053846	-1.755936	-5.457514	-6.613378	-11.232198	-15.836357	-19.281647	-22.719948	-0.120544	-0.118245	-0.116619	-0.104323	-0.081445	-0.057319	-0.027748	0.000000	106.575905	
1.600000	11.280542	10.992464	10.857984	10.114083	10.105003	11.168503	12.104344	0.658000	0.769205	0.744533	0.418659	0.464703	1.191251	1.942050	-0.485193	-1.179966	-1.387758	-1.023158	-0.401060	-0.304828	-0.310714	11.204710	10.941672	10.814775	10.099495	10.115874	11.196393	12.147447	2.421769	6.227359	7.356091	11.637793	16.274124	20.433601	24.608477	-0.372283	-1.069088	-1.278323	-0.924639	-0.322869	-0.248060	-0.280220	0.075832	0.050791	0.043208	0.014589	-0.010871	-0.027890	-0.043102	-1.763769	-5.458155	-6.611558	-11.219134	-15.809421	-19.242352	-22.666426	-0.112909	-0.110878	-0.109436	-0.098520	-0.078190	-0.056768	-0.030494	0.000000	109.905048	
1.650000	11.182281	10.771255	10.590013	10.041471	10.704327	11.901034	12.807743	0.130765	0.016772	-0.057969	-0.196143	0.445270	1.153522	1.638464	-0.376956	-1.131213	-1.317505	-0.972517	-0.462997	-0.519071	-0.794892	11.113761	10.724357	10.549516	10.024089	10.705170	11.911964	12.825428	1.899067	5.466077	6.540607	10.993797	16.209997	20.340107	24.238560	-0.279225	-1.035222	-1.222756	-0.887189	-0.395254	-0.469849	-0.768407	0.068520	0.046898	0.040497	0.017381	-0.000843	-0.010930	-0.017685	-1.768302	-5.449306	-6.598577	-11.189940	-15.764727	-19.186584	-22.600096	-0.097731	-0.095991	-0.094749	-0.085328	-0.067743	-0.049222	-0.026485	0.000000	113.222248	
1.700000	10.780373	10.279739	10.100217	9.776105	10.718878	12.032503	12.769540	-0.185455	-0.308326	-0.358861	-0.147437	0.877101	1.436702	1.598694	-0.190985	-1.165778	-1.380698	-1.136310	-0.609457	-0.579437	-0.546731	10.714876	10.233829	10.059972	9.755339	10.711016	12.029153	12.765651	1.576277	5.112393	6.204603	10.983641	16.563864	20.534498	24.102480	-0.107866	-1.084156	-1.300149	-1.063937	-0.552408	-0.538521	-0.525641	0.065496	0.045911	0.040245	0.020766	0.007862	0.003350	0.003889	-1.761732	-5.420719	-6.563464	-11.131078	-15.686763	-19.097797	-22.503786	-0.083119	-0.081622	-0.080549	-0.072372	-0.057049	-0.040915	-0.021091	0.000000	116.518948	
